season,date,home_team,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,defensive_rating_home,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,defensive_rating_away,home_won
2011-2012,2012-03-11,NEW YORK KNICKS,244.16666666666666,39.0,86.83333333333333,7.333333333333333,20.5,18.5,25.166666666666668,13.0,29.666666666666668,23.0,9.833333333333334,3.8333333333333335,15.333333333333334,20.833333333333332,0.5298333333333334,0.49150000000000005,0.23533333333333337,0.2921666666666667,29.599999999999998,69.35000000000001,49.01666666666667,58.38333333333333,10.15,5.666666666666667,13.5,100.0,106.59999999999998,111.58333333333333,240.0,39.333333333333336,89.5,4.833333333333333,14.666666666666666,13.833333333333334,18.333333333333332,14.666666666666666,34.166666666666664,22.666666666666668,7.0,4.5,9.666666666666666,15.666666666666666,0.5015000000000001,0.4698333333333333,0.16266666666666668,0.208,30.8,74.8,52.73333333333334,57.61666666666667,7.8,6.699999999999999,9.033333333333335,100.0,108.35000000000001,98.14999999999999,0
2011-2012,2012-03-11,ORLANDO MAGIC,240.0,35.666666666666664,79.16666666666667,11.833333333333334,29.5,15.666666666666666,24.833333333333332,13.833333333333334,30.333333333333332,21.666666666666668,5.833333333333333,4.333333333333333,15.166666666666666,20.166666666666668,0.5481666666666667,0.5249999999999999,0.3741666666666666,0.3156666666666667,33.733333333333334,72.63333333333334,53.25,60.550000000000004,6.3999999999999995,6.533333333333332,14.366666666666667,100.0,110.40000000000002,108.18333333333332,244.16666666666666,32.833333333333336,81.0,6.0,15.666666666666666,22.5,30.5,14.666666666666666,30.166666666666668,18.833333333333332,8.833333333333334,6.166666666666667,11.0,21.666666666666668,0.4985,0.44333333333333336,0.1945,0.38166666666666665,31.616666666666664,63.93333333333334,47.833333333333336,57.383333333333326,10.0,9.383333333333333,10.35,100.0,107.5,102.05,1
2011-2012,2012-03-11,SACRAMENTO KINGS,244.16666666666666,41.0,90.0,8.5,22.5,12.833333333333334,17.166666666666668,11.833333333333334,28.333333333333332,21.0,8.333333333333334,5.333333333333333,12.833333333333334,19.166666666666668,0.5335,0.5073333333333333,0.254,0.19816666666666669,26.349999999999998,71.16666666666667,47.38333333333333,50.65,8.816666666666668,8.049999999999999,11.683333333333335,100.0,108.73333333333333,110.81666666666666,240.0,35.166666666666664,82.5,7.333333333333333,19.833333333333332,14.0,19.333333333333332,12.0,29.166666666666668,19.0,8.333333333333334,4.166666666666667,14.333333333333334,20.333333333333332,0.5066666666666667,0.4731666666666667,0.24250000000000002,0.2333333333333333,27.016666666666666,73.86666666666666,49.06666666666667,54.11666666666667,9.383333333333335,6.7,13.499999999999998,100.0,101.18333333333334,99.5,0
2011-2012,2012-03-11,TORONTO RAPTORS,240.0,34.5,75.83333333333333,6.333333333333333,15.666666666666666,19.166666666666668,22.666666666666668,8.0,31.0,22.5,6.5,5.0,13.666666666666666,24.166666666666668,0.5516666666666666,0.49766666666666665,0.20733333333333337,0.29933333333333334,20.733333333333334,74.83333333333334,49.18333333333334,64.81666666666668,7.283333333333332,8.183333333333332,13.75,100.0,105.76666666666665,103.71666666666668,240.0,38.333333333333336,88.16666666666667,6.833333333333333,18.333333333333332,17.833333333333332,22.333333333333332,13.5,27.666666666666668,24.666666666666668,8.333333333333334,3.6666666666666665,14.333333333333334,18.333333333333332,0.5173333333333333,0.47383333333333333,0.208,0.25683333333333336,29.866666666666664,65.28333333333335,46.86666666666667,64.1,8.799999999999999,5.466666666666666,12.733333333333334,100.0,106.80000000000001,110.21666666666668,0
2011-2012,2012-03-12,CHICAGO BULLS,240.0,40.0,82.5,7.166666666666667,17.833333333333332,14.666666666666666,20.333333333333332,14.166666666666666,31.0,25.666666666666668,6.666666666666667,5.5,12.833333333333334,18.166666666666668,0.5578333333333333,0.5285,0.21583333333333335,0.24916666666666668,37.13333333333333,69.18333333333334,54.25,64.06666666666666,7.666666666666668,8.0,12.283333333333333,100.0,116.85000000000001,105.94999999999999,244.16666666666666,39.333333333333336,87.0,7.333333333333333,20.5,18.833333333333332,25.833333333333332,12.5,30.333333333333332,23.333333333333332,9.666666666666666,4.0,14.833333333333334,21.5,0.5328333333333334,0.49466666666666664,0.23500000000000001,0.3,28.516666666666666,71.96666666666668,49.5,58.93333333333334,9.916666666666666,5.916666666666667,13.049999999999999,100.0,107.14999999999999,111.7,1
2011-2012,2012-03-12,LOS ANGELES CLIPPERS,244.16666666666666,36.333333333333336,82.66666666666667,8.0,20.166666666666668,17.666666666666668,25.333333333333332,12.5,32.166666666666664,17.166666666666668,7.833333333333333,3.3333333333333335,11.0,21.333333333333332,0.5243333333333332,0.4888333333333333,0.24533333333333332,0.30983333333333335,29.28333333333333,75.31666666666668,52.46666666666666,47.349999999999994,8.75,6.066666666666667,10.466666666666667,100.0,109.33333333333333,108.5,248.33333333333334,39.0,87.0,4.833333333333333,15.166666666666666,15.166666666666666,19.5,8.0,28.833333333333332,27.666666666666668,10.666666666666666,5.5,12.0,20.666666666666668,0.5115,0.4745000000000001,0.17366666666666666,0.22583333333333336,17.883333333333336,70.01666666666667,42.98333333333334,70.41666666666667,11.083333333333334,8.583333333333334,11.133333333333333,100.0,101.56666666666666,101.39999999999999,0
2011-2012,2012-03-12,NEW JERSEY NETS,240.0,34.0,77.16666666666667,6.833333333333333,21.5,19.5,25.833333333333332,10.166666666666666,28.166666666666668,19.166666666666668,7.333333333333333,3.6666666666666665,14.666666666666666,18.5,0.5343333333333333,0.48733333333333334,0.2788333333333334,0.3461666666666667,24.950000000000003,74.31666666666666,48.699999999999996,56.65,8.016666666666667,5.516666666666666,14.116666666666665,100.0,104.68333333333332,111.18333333333334,240.0,37.666666666666664,84.33333333333333,7.166666666666667,18.833333333333332,20.333333333333332,25.5,12.166666666666666,26.833333333333332,24.833333333333332,8.5,3.6666666666666665,14.166666666666666,18.5,0.5386666666666666,0.4895,0.22316666666666665,0.30883333333333335,28.049999999999997,65.88333333333334,46.38333333333333,65.8,9.033333333333333,5.45,12.85,100.0,109.3,110.55000000000001,0
2011-2012,2012-03-12,NEW ORLEANS HORNETS,240.0,36.0,78.83333333333333,3.3333333333333335,10.166666666666666,15.5,20.0,11.0,28.666666666666668,22.0,6.333333333333333,2.8333333333333335,13.5,20.166666666666668,0.5186666666666667,0.47783333333333333,0.1295,0.259,28.16666666666667,72.10000000000001,50.25,61.050000000000004,7.25,5.166666666666667,13.366666666666667,100.0,103.61666666666666,110.03333333333335,240.0,33.0,80.83333333333333,3.5,12.0,19.666666666666668,25.5,12.166666666666666,27.166666666666668,22.0,7.666666666666667,6.166666666666667,12.166666666666666,20.0,0.4848333333333333,0.4323333333333333,0.14716666666666667,0.325,27.233333333333334,69.5,46.66666666666668,66.6,8.566666666666666,10.683333333333332,11.716666666666667,100.0,99.44999999999999,110.21666666666665,0
2011-2012,2012-03-12,PHOENIX SUNS,240.0,37.666666666666664,82.16666666666667,4.166666666666667,14.166666666666666,17.0,23.666666666666668,13.333333333333334,35.166666666666664,23.0,4.0,7.166666666666667,14.5,18.166666666666668,0.5218333333333334,0.48416666666666663,0.17299999999999996,0.29083333333333333,31.566666666666663,73.55,53.866666666666674,61.51666666666666,4.349999999999999,9.950000000000001,13.450000000000001,100.0,105.14999999999999,101.73333333333333,240.0,36.0,80.83333333333333,8.333333333333334,21.666666666666668,21.166666666666668,27.333333333333332,13.5,27.333333333333332,19.0,6.166666666666667,3.6666666666666665,12.833333333333334,18.666666666666668,0.5478333333333333,0.49849999999999994,0.2698333333333333,0.3378333333333334,31.316666666666666,68.31666666666668,49.21666666666667,53.050000000000004,6.833333333333333,5.5,12.116666666666667,100.0,113.06666666666666,111.68333333333334,0
2011-2012,2012-03-12,SAN ANTONIO SPURS,240.0,38.833333333333336,81.5,10.0,23.833333333333332,16.5,23.333333333333332,9.666666666666666,34.333333333333336,22.333333333333332,7.166666666666667,4.166666666666667,13.666666666666666,18.333333333333332,0.5668333333333334,0.5376666666666666,0.29583333333333334,0.29033333333333333,23.533333333333335,76.43333333333334,50.80000000000001,58.083333333333336,7.633333333333334,6.25,12.916666666666666,100.0,111.06666666666666,105.11666666666667,240.0,39.5,87.16666666666667,7.833333333333333,20.833333333333332,16.333333333333332,23.5,14.666666666666666,30.0,21.833333333333332,7.666666666666667,5.333333333333333,13.0,22.0,0.5295,0.49816666666666665,0.2386666666666667,0.2715,31.283333333333335,70.81666666666666,49.916666666666664,55.23333333333334,8.233333333333333,9.4,11.683333333333335,100.0,111.19999999999999,116.96666666666668,1
2011-2012,2012-03-12,UTAH JAZZ,240.0,38.166666666666664,85.16666666666667,2.6666666666666665,9.333333333333334,19.5,24.5,15.333333333333334,26.5,20.166666666666668,8.5,4.666666666666667,12.333333333333334,20.166666666666668,0.5138333333333333,0.46483333333333327,0.10966666666666668,0.2885,35.65,72.68333333333334,52.81666666666666,52.53333333333333,9.566666666666665,7.6499999999999995,11.4,100.0,110.75,113.94999999999999,244.16666666666666,35.0,79.0,2.6666666666666665,11.333333333333334,17.166666666666668,22.166666666666668,12.666666666666666,30.5,18.0,5.166666666666667,3.3333333333333335,15.333333333333334,19.666666666666668,0.5088333333333334,0.46399999999999997,0.14566666666666664,0.28400000000000003,31.833333333333332,76.05,54.383333333333326,51.833333333333336,5.866666666666667,5.416666666666667,14.799999999999999,100.0,102.13333333333334,103.66666666666667,1
2011-2012,2012-03-13,CLEVELAND CAVALIERS,240.0,37.166666666666664,83.16666666666667,8.166666666666666,21.0,18.0,25.333333333333332,10.666666666666666,28.333333333333332,21.166666666666668,8.833333333333334,3.5,12.833333333333334,18.833333333333332,0.5331666666666667,0.49700000000000005,0.25383333333333336,0.30483333333333335,23.916666666666668,71.31666666666666,46.76666666666667,56.98333333333333,9.450000000000001,5.3500000000000005,11.983333333333334,100.0,107.23333333333333,110.19999999999999,240.0,35.5,77.33333333333333,5.5,15.333333333333334,18.666666666666668,22.0,9.0,31.166666666666668,22.666666666666668,7.0,3.6666666666666665,14.166666666666666,25.5,0.5483333333333332,0.49566666666666664,0.19999999999999998,0.2863333333333334,23.233333333333334,76.75,51.18333333333333,63.61666666666667,7.8,6.133333333333332,14.049999999999999,100.0,105.63333333333333,106.83333333333333,0
2011-2012,2012-03-13,DALLAS MAVERICKS,240.0,34.666666666666664,81.16666666666667,8.333333333333334,22.833333333333332,16.666666666666668,20.166666666666668,10.333333333333334,30.166666666666668,19.5,8.5,4.833333333333333,14.666666666666666,19.0,0.5245000000000001,0.4785,0.283,0.2531666666666667,24.600000000000005,75.4,48.88333333333333,56.65,9.3,8.35,13.933333333333332,100.0,103.00000000000001,107.76666666666665,240.0,39.0,87.16666666666667,7.0,19.666666666666668,14.666666666666666,22.333333333333332,14.5,29.833333333333332,21.333333333333332,7.833333333333333,5.166666666666667,12.166666666666666,20.5,0.5141666666666667,0.4876666666666665,0.2251666666666667,0.25816666666666666,30.083333333333332,72.6,49.71666666666667,54.68333333333334,8.45,9.166666666666668,11.049999999999999,100.0,108.3,116.66666666666667,1
2011-2012,2012-03-13,DENVER NUGGETS,244.16666666666666,37.833333333333336,84.0,6.5,19.666666666666668,23.666666666666668,32.0,13.166666666666666,32.333333333333336,26.166666666666668,8.833333333333334,5.5,13.666666666666666,22.666666666666668,0.5406666666666667,0.4908333333333334,0.2346666666666667,0.383,31.51666666666667,79.06666666666666,55.050000000000004,68.85000000000001,9.350000000000001,9.716666666666667,12.25,100.0,111.99999999999999,106.63333333333334,240.0,37.0,80.83333333333333,7.833333333333333,20.333333333333332,13.833333333333334,18.833333333333332,10.833333333333334,29.5,20.0,9.833333333333334,3.8333333333333335,15.333333333333334,20.666666666666668,0.5365000000000001,0.5058333333333334,0.2525,0.23283333333333334,27.0,74.05,50.25000000000001,54.11666666666667,10.933333333333335,6.616666666666667,14.5,100.0,104.86666666666666,101.39999999999999,1
