season,date,home_team,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,defensive_rating_home,points_home,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,defensive_rating_away,points_away,during_playoffs,home_won
2012-2013,2012-12-10,PORTLAND TRAIL BLAZERS,252.5,34.333333333333336,82.5,8.0,24.833333333333332,18.0,23.666666666666668,12.166666666666666,30.333333333333332,18.833333333333332,7.666666666666667,5.333333333333333,14.5,19.666666666666668,0.5060000000000001,0.45916666666666667,0.29683333333333334,0.29483333333333334,26.650000000000002,75.86666666666666,49.76666666666667,54.03333333333333,8.266666666666667,8.716666666666667,13.550000000000002,100.0,101.08333333333333,108.3,94.66666666666667,240.0,34.666666666666664,81.0,7.5,22.0,19.0,23.5,9.833333333333334,28.666666666666668,19.0,5.833333333333333,6.5,14.333333333333334,25.333333333333332,0.5238333333333334,0.4733333333333334,0.2711666666666667,0.29033333333333333,23.05,69.64999999999999,45.76666666666666,54.78333333333334,6.166666666666667,9.933333333333332,13.600000000000001,100.0,102.13333333333334,116.18333333333334,95.83333333333333,0,1
2012-2013,2012-12-11,BROOKLYN NETS,240.0,35.333333333333336,82.83333333333333,9.833333333333334,27.333333333333332,16.666666666666668,23.0,13.333333333333334,29.5,21.666666666666668,7.166666666666667,3.8333333333333335,14.0,20.0,0.5221666666666667,0.48499999999999993,0.32933333333333337,0.2798333333333334,30.76666666666667,80.03333333333333,53.53333333333333,61.583333333333336,7.916666666666667,6.1499999999999995,13.016666666666666,100.0,108.25,110.05,97.16666666666667,240.0,37.833333333333336,87.33333333333333,12.5,32.666666666666664,15.666666666666666,21.5,11.166666666666666,28.166666666666668,20.333333333333332,8.5,4.333333333333333,9.0,18.166666666666668,0.5375,0.5048333333333334,0.3721666666666666,0.24783333333333332,23.366666666666664,74.64999999999999,46.849999999999994,53.68333333333334,9.266666666666666,6.983333333333333,8.483333333333334,100.0,113.38333333333333,104.64999999999999,103.83333333333333,0,0
2012-2013,2012-12-11,CHICAGO BULLS,240.0,35.166666666666664,75.83333333333333,5.0,11.833333333333334,19.0,23.333333333333332,11.333333333333334,34.166666666666664,22.166666666666668,6.0,5.833333333333333,15.5,20.0,0.5473333333333333,0.49616666666666664,0.15683333333333335,0.3121666666666667,31.200000000000003,74.86666666666666,55.449999999999996,63.28333333333333,6.766666666666666,8.950000000000001,15.216666666666669,100.0,107.63333333333333,98.98333333333335,94.33333333333333,240.0,42.5,86.33333333333333,6.5,21.0,17.333333333333332,24.166666666666668,12.666666666666666,28.5,25.833333333333332,12.166666666666666,5.333333333333333,10.333333333333334,17.333333333333332,0.5613333333333334,0.5286666666666666,0.24333333333333332,0.28300000000000003,29.58333333333333,70.81666666666666,49.70000000000001,60.96666666666667,13.216666666666667,9.533333333333331,9.483333333333334,100.0,119.10000000000001,100.7,108.83333333333333,0,0
2012-2013,2012-12-11,CLEVELAND CAVALIERS,248.33333333333334,36.0,90.33333333333333,7.333333333333333,24.166666666666668,14.666666666666666,18.666666666666668,16.333333333333332,30.0,20.166666666666668,7.833333333333333,4.0,14.5,22.5,0.476,0.4391666666666667,0.26616666666666666,0.20733333333333334,35.949999999999996,72.11666666666666,52.93333333333334,55.349999999999994,8.549999999999999,6.55,12.800000000000002,100.0,102.76666666666667,110.95,94.0,240.0,39.0,84.16666666666667,11.5,25.833333333333332,19.0,26.833333333333332,13.833333333333334,32.0,23.166666666666668,8.333333333333334,6.5,14.0,20.5,0.5666666666666667,0.5313333333333333,0.307,0.319,32.5,71.45,52.06666666666666,58.75,8.899999999999999,9.950000000000001,12.633333333333333,100.0,115.83333333333333,113.89999999999999,108.5,0,1
2012-2013,2012-12-11,DETROIT PISTONS,240.0,33.833333333333336,79.0,6.166666666666667,17.833333333333332,20.833333333333332,27.5,12.333333333333334,29.0,18.0,5.833333333333333,6.0,12.166666666666666,19.666666666666668,0.5218333333333333,0.4713333333333334,0.22483333333333333,0.35333333333333333,28.450000000000003,66.58333333333333,47.68333333333334,53.366666666666674,6.616666666666667,8.950000000000001,11.633333333333335,100.0,107.7,110.56666666666666,94.66666666666667,240.0,39.0,82.0,6.5,18.5,19.333333333333332,27.166666666666668,12.0,29.333333333333332,23.0,8.666666666666666,4.833333333333333,15.166666666666666,19.833333333333332,0.5541666666666666,0.5173333333333333,0.22566666666666668,0.3333333333333333,27.483333333333334,70.76666666666667,49.28333333333334,59.11666666666667,9.133333333333335,8.0,13.883333333333333,100.0,109.31666666666666,113.53333333333335,103.83333333333333,0,0
2012-2013,2012-12-11,NEW ORLEANS HORNETS,240.0,35.0,79.0,6.5,18.333333333333332,12.0,15.5,11.166666666666666,26.666666666666668,20.333333333333332,6.333333333333333,4.333333333333333,13.833333333333334,20.833333333333332,0.517,0.4845,0.233,0.19716666666666668,26.066666666666666,74.75,47.63333333333333,57.583333333333336,7.466666666666666,7.75,13.816666666666668,100.0,102.63333333333333,111.76666666666667,88.5,240.0,35.666666666666664,80.66666666666667,6.166666666666667,17.333333333333332,15.833333333333334,21.5,9.666666666666666,29.833333333333332,19.833333333333332,7.666666666666667,3.1666666666666665,12.0,17.0,0.5186666666666667,0.48133333333333334,0.2145,0.26833333333333337,22.88333333333333,72.45,47.300000000000004,55.36666666666667,8.4,5.550000000000001,11.816666666666668,100.0,102.89999999999999,112.84999999999998,93.33333333333333,0,0
2012-2013,2012-12-12,BOSTON CELTICS,244.16666666666666,36.333333333333336,77.33333333333333,4.5,15.833333333333334,15.666666666666666,20.666666666666668,7.333333333333333,34.166666666666664,22.166666666666668,8.166666666666666,5.666666666666667,16.166666666666668,22.666666666666668,0.5381666666666667,0.4996666666666667,0.20350000000000001,0.26716666666666666,19.36666666666667,72.41666666666667,48.86666666666667,60.916666666666664,8.866666666666667,8.616666666666667,15.716666666666669,100.0,101.05000000000001,96.31666666666666,92.83333333333333,240.0,38.0,85.66666666666667,6.833333333333333,19.666666666666668,15.833333333333334,19.5,10.666666666666666,29.666666666666668,21.833333333333332,8.5,5.666666666666667,14.166666666666666,20.5,0.5221666666666667,0.48200000000000004,0.2275,0.2305,24.2,72.66666666666667,47.43333333333334,57.88333333333333,9.016666666666666,9.483333333333333,13.016666666666666,100.0,103.96666666666665,103.45,98.66666666666667,0,1
2012-2013,2012-12-12,CHARLOTTE BOBCATS,244.16666666666666,37.166666666666664,82.83333333333333,7.666666666666667,19.0,17.833333333333332,25.0,11.166666666666666,29.833333333333332,22.666666666666668,5.666666666666667,6.5,12.333333333333334,17.0,0.5321666666666668,0.49449999999999994,0.228,0.30350000000000005,26.16666666666667,68.96666666666665,47.449999999999996,60.9,6.1000000000000005,10.433333333333334,11.566666666666668,100.0,107.76666666666667,119.73333333333335,99.83333333333333,240.0,42.5,86.16666666666667,6.5,19.666666666666668,16.166666666666668,23.666666666666668,12.666666666666666,29.666666666666668,24.333333333333332,12.166666666666666,5.166666666666667,11.166666666666666,15.666666666666666,0.5573333333333333,0.5298333333333333,0.22716666666666666,0.2775,29.48333333333333,72.48333333333333,50.61666666666667,56.916666666666664,13.183333333333335,9.116666666666667,10.233333333333333,100.0,117.58333333333333,99.36666666666667,107.66666666666667,0,0
2012-2013,2012-12-12,HOUSTON ROCKETS,244.16666666666666,38.833333333333336,89.16666666666667,10.833333333333334,29.166666666666668,20.833333333333332,28.166666666666668,12.0,28.0,23.833333333333332,9.666666666666666,4.5,15.5,20.333333333333332,0.5419999999999999,0.502,0.3308333333333333,0.32466666666666666,24.733333333333334,72.51666666666667,46.53333333333333,61.78333333333333,9.516666666666666,6.833333333333333,13.383333333333333,100.0,107.76666666666667,115.81666666666666,109.33333333333333,240.0,34.0,79.33333333333333,6.333333333333333,18.166666666666668,16.5,22.5,8.833333333333334,32.166666666666664,19.833333333333332,6.5,3.8333333333333335,12.666666666666666,17.666666666666668,0.5096666666666667,0.4691666666666667,0.22716666666666666,0.28350000000000003,20.86666666666667,73.3,47.199999999999996,57.71666666666666,7.116666666666666,6.533333333333334,12.466666666666669,100.0,99.95,103.85000000000001,90.83333333333333,0,1
2012-2013,2012-12-12,INDIANA PACERS,240.0,34.666666666666664,79.5,7.333333333333333,20.666666666666668,15.0,19.333333333333332,10.833333333333334,30.0,20.666666666666668,6.333333333333333,6.166666666666667,12.5,18.833333333333332,0.5216666666666668,0.48266666666666663,0.2605,0.24433333333333332,25.95,74.98333333333333,50.11666666666667,59.93333333333333,7.233333333333334,10.15,12.41666666666667,100.0,104.63333333333334,106.33333333333336,91.66666666666667,248.33333333333334,35.333333333333336,90.16666666666667,7.5,24.833333333333332,13.666666666666666,19.333333333333332,14.666666666666666,30.666666666666668,20.666666666666668,7.833333333333333,4.166666666666667,13.5,22.666666666666668,0.4638333333333333,0.4333333333333333,0.27449999999999997,0.21583333333333335,30.45,71.18333333333332,49.71666666666667,57.63333333333335,8.450000000000001,7.0666666666666655,12.0,100.0,99.21666666666665,106.73333333333335,91.83333333333333,0,1
2012-2013,2012-12-12,MIAMI HEAT,240.0,39.0,77.5,7.0,18.166666666666668,16.166666666666668,21.333333333333332,6.333333333333333,30.833333333333332,22.0,9.666666666666666,3.5,12.666666666666666,20.0,0.5865,0.5535,0.23416666666666663,0.2815,15.91666666666667,76.78333333333332,48.333333333333336,56.31666666666666,10.566666666666666,6.716666666666666,12.816666666666668,100.0,110.41666666666667,106.78333333333332,101.16666666666667,240.0,38.0,81.83333333333333,8.5,20.333333333333332,18.0,21.833333333333332,11.833333333333334,33.0,23.833333333333332,6.833333333333333,4.166666666666667,14.333333333333334,21.166666666666668,0.5605,0.5155,0.25016666666666665,0.2718333333333333,28.716666666666665,74.16666666666667,52.300000000000004,63.24999999999999,7.416666666666667,7.016666666666667,13.466666666666669,100.0,111.35000000000001,106.05,102.5,0,0
2012-2013,2012-12-12,MILWAUKEE BUCKS,240.0,34.166666666666664,82.83333333333333,5.833333333333333,15.333333333333334,19.333333333333332,25.0,13.0,29.833333333333332,20.5,8.5,9.0,13.333333333333334,18.333333333333332,0.5001666666666666,0.45050000000000007,0.18766666666666668,0.306,27.683333333333337,68.78333333333333,47.81666666666666,60.28333333333334,9.216666666666667,13.816666666666668,12.616666666666669,100.0,102.60000000000001,105.8,93.5,240.0,34.0,80.33333333333333,7.666666666666667,20.333333333333332,18.666666666666668,23.833333333333332,10.166666666666666,34.333333333333336,20.0,7.0,4.666666666666667,15.166666666666666,17.833333333333332,0.5186666666666667,0.4701666666666666,0.2535,0.2975,23.766666666666666,79.8,51.916666666666664,59.449999999999996,7.5,7.55,14.283333333333333,100.0,101.39999999999999,106.76666666666667,94.33333333333333,0,1
2012-2013,2012-12-12,MINNESOTA TIMBERWOLVES,240.0,35.166666666666664,80.5,7.166666666666667,21.0,18.666666666666668,27.0,13.666666666666666,36.333333333333336,20.5,8.166666666666666,5.5,16.5,18.0,0.5231666666666667,0.48266666666666663,0.26216666666666666,0.33866666666666667,30.75,78.10000000000001,55.15,57.949999999999996,8.7,8.4,15.200000000000001,100.0,103.28333333333335,96.63333333333334,96.16666666666667,240.0,38.833333333333336,81.33333333333333,5.833333333333333,17.833333333333332,19.666666666666668,28.833333333333332,11.5,29.333333333333332,22.5,8.833333333333334,5.666666666666667,14.166666666666666,20.333333333333332,0.5503333333333332,0.5153333333333333,0.21950000000000003,0.35650000000000004,26.349999999999998,69.31666666666668,48.25,58.06666666666666,9.35,9.216666666666667,13.049999999999999,100.0,109.14999999999999,111.95,103.16666666666667,0,1
2012-2013,2012-12-12,OKLAHOMA CITY THUNDER,240.0,40.666666666666664,77.83333333333333,6.833333333333333,16.166666666666668,22.0,27.333333333333332,10.666666666666666,30.5,21.333333333333332,7.666666666666667,8.666666666666666,14.166666666666666,19.5,0.6148333333333333,0.5685,0.20666666666666667,0.3585,29.349999999999998,66.60000000000001,50.6,52.25,8.416666666666666,13.91666666666667,13.516666666666666,100.0,121.28333333333335,106.88333333333334,110.16666666666667,240.0,34.166666666666664,80.16666666666667,6.333333333333333,17.5,11.5,15.666666666666666,11.166666666666666,29.333333333333332,20.166666666666668,7.0,5.666666666666667,13.166666666666666,21.0,0.4968333333333333,0.4663333333333333,0.21833333333333335,0.19499999999999998,25.53333333333333,74.66666666666667,48.133333333333326,58.48333333333334,8.166666666666666,9.816666666666668,13.066666666666665,100.0,99.43333333333332,107.55000000000001,86.16666666666667,0,1
2012-2013,2012-12-12,ORLANDO MAGIC,240.0,37.0,81.66666666666667,4.5,17.0,15.166666666666666,18.5,8.666666666666666,33.5,24.333333333333332,6.166666666666667,4.333333333333333,13.666666666666666,20.833333333333332,0.5206666666666667,0.48,0.206,0.22816666666666666,21.433333333333334,78.60000000000001,50.800000000000004,64.5,6.716666666666668,6.6000000000000005,13.200000000000001,100.0,101.53333333333332,102.0,93.66666666666667,240.0,37.166666666666664,83.33333333333333,9.666666666666666,24.166666666666668,16.333333333333332,21.666666666666668,13.5,26.833333333333332,22.666666666666668,9.833333333333334,4.0,12.833333333333334,17.666666666666668,0.541,0.505,0.2906666666666667,0.2655,30.766666666666666,74.28333333333333,50.28333333333334,60.93333333333334,10.916666666666666,7.033333333333334,12.149999999999999,100.0,111.8,109.01666666666667,100.33333333333333,0,0
2012-2013,2012-12-12,PHILADELPHIA 76ERS,244.16666666666666,37.833333333333336,85.16666666666667,4.333333333333333,14.666666666666666,13.0,19.333333333333332,13.166666666666666,28.666666666666668,20.833333333333332,8.0,4.5,10.333333333333334,20.333333333333332,0.4983333333333333,0.4716666666666667,0.17416666666666666,0.2265,28.55,74.26666666666667,48.93333333333334,55.03333333333334,8.8,7.083333333333333,9.983333333333334,100.0,104.43333333333334,108.56666666666666,93.0,240.0,35.333333333333336,78.83333333333333,5.666666666666667,13.5,16.0,19.833333333333332,12.666666666666666,33.833333333333336,22.5,6.0,5.5,15.0,19.833333333333332,0.5268333333333333,0.4835,0.171,0.25550000000000006,31.566666666666674,74.66666666666667,54.58333333333334,63.9,6.75,8.333333333333334,14.6,100.0,105.14999999999999,101.76666666666667,92.33333333333333,0,0
2012-2013,2012-12-12,PHOENIX SUNS,244.16666666666666,36.666666666666664,80.0,7.0,19.666666666666668,15.833333333333334,20.5,8.5,28.0,22.666666666666668,7.333333333333333,4.333333333333333,15.166666666666666,21.666666666666668,0.541,0.5028333333333334,0.24633333333333332,0.25566666666666665,21.48333333333333,68.48333333333333,45.21666666666667,61.85,7.849999999999999,6.5,14.533333333333333,100.0,103.68333333333334,112.56666666666668,96.16666666666667,248.33333333333334,36.166666666666664,83.0,5.666666666666667,16.166666666666668,17.833333333333332,23.666666666666668,13.0,32.5,20.666666666666668,9.833333333333334,6.0,15.666666666666666,20.5,0.5161666666666667,0.4751666666666667,0.19766666666666666,0.28733333333333333,31.200000000000003,76.89999999999999,54.333333333333336,57.300000000000004,10.65,9.933333333333332,14.366666666666669,100.0,104.16666666666667,97.60000000000001,95.83333333333333,0,1
2012-2013,2012-12-12,TORONTO RAPTORS,240.0,34.166666666666664,81.0,7.166666666666667,22.666666666666668,19.0,23.0,10.166666666666666,30.333333333333332,19.333333333333332,5.833333333333333,6.5,13.833333333333334,23.833333333333332,0.517,0.46433333333333343,0.2801666666666667,0.2836666666666667,23.46666666666667,71.01666666666667,46.86666666666667,56.800000000000004,6.183333333333334,9.783333333333333,13.216666666666669,100.0,100.93333333333334,114.48333333333333,94.5,240.0,35.833333333333336,80.5,8.833333333333334,26.333333333333332,17.0,22.833333333333332,11.666666666666666,29.0,21.666666666666668,6.0,3.8333333333333335,13.5,19.5,0.5393333333333333,0.5009999999999999,0.32466666666666666,0.28950000000000004,28.633333333333336,79.11666666666666,52.833333333333336,60.70000000000001,6.716666666666666,6.416666666666667,12.866666666666667,100.0,110.24999999999999,114.85000000000001,97.5,0,0
2012-2013,2012-12-12,UTAH JAZZ,240.0,41.666666666666664,85.16666666666667,7.833333333333333,19.0,17.0,21.166666666666668,13.5,27.833333333333332,24.666666666666668,9.166666666666666,6.333333333333333,13.5,22.166666666666668,0.5728333333333334,0.5356666666666666,0.2221666666666667,0.2518333333333333,32.36666666666667,66.81666666666666,50.06666666666666,59.1,9.966666666666667,10.316666666666665,12.566666666666668,100.0,117.11666666666667,112.94999999999999,108.16666666666667,248.33333333333334,43.166666666666664,87.16666666666667,10.333333333333334,27.333333333333332,18.166666666666668,21.666666666666668,9.833333333333334,38.5,28.666666666666668,7.666666666666667,5.166666666666667,16.5,19.333333333333332,0.5933333333333334,0.5531666666666667,0.3136666666666667,0.2496666666666667,25.2,79.44999999999999,55.85,65.8,7.599999999999999,7.55,14.533333333333333,100.0,113.75,102.06666666666666,114.83333333333333,0,1
2012-2013,2012-12-13,ATLANTA HAWKS,240.0,37.0,81.66666666666667,8.666666666666666,22.5,16.333333333333332,21.833333333333332,12.333333333333334,27.833333333333332,20.666666666666668,10.166666666666666,3.5,13.666666666666666,16.5,0.5421666666666667,0.5063333333333334,0.27716666666666673,0.271,29.466666666666665,74.53333333333333,50.78333333333333,55.583333333333336,11.283333333333331,5.8500000000000005,13.049999999999999,100.0,110.21666666666665,106.86666666666667,99.0,244.16666666666666,36.5,82.66666666666667,7.166666666666667,18.833333333333332,19.0,26.0,11.0,30.5,21.5,5.5,6.333333333333333,12.666666666666666,19.333333333333332,0.527,0.4843333333333333,0.22633333333333336,0.31616666666666665,25.266666666666666,68.46666666666667,46.86666666666667,58.78333333333333,5.866666666666667,10.333333333333334,11.833333333333334,100.0,106.21666666666665,118.11666666666667,99.16666666666667,0,1
2012-2013,2012-12-13,NEW YORK KNICKS,240.0,36.666666666666664,86.83333333333333,12.833333333333334,32.5,16.333333333333332,22.0,12.333333333333334,27.5,19.666666666666668,8.166666666666666,4.5,9.333333333333334,18.333333333333332,0.5318333333333333,0.49583333333333335,0.37233333333333335,0.2555,25.966666666666665,76.16666666666667,47.75,53.650000000000006,8.966666666666667,7.366666666666667,8.816666666666666,100.0,113.41666666666667,107.96666666666665,102.5,240.0,36.333333333333336,82.16666666666667,9.833333333333334,24.833333333333332,21.333333333333332,30.666666666666668,13.833333333333334,33.333333333333336,19.5,7.666666666666667,6.0,14.5,20.5,0.5436666666666666,0.5016666666666666,0.30383333333333334,0.3753333333333333,31.25,73.53333333333333,52.21666666666666,52.96666666666667,8.166666666666666,9.216666666666667,13.066666666666668,100.0,110.46666666666668,112.93333333333332,103.83333333333333,0,1
2012-2013,2012-12-13,PORTLAND TRAIL BLAZERS,252.5,35.333333333333336,83.0,6.333333333333333,23.0,19.333333333333332,24.333333333333332,11.0,32.0,19.166666666666668,7.333333333333333,5.333333333333333,13.833333333333334,19.333333333333332,0.5108333333333334,0.4586666666666666,0.2743333333333334,0.30116666666666664,24.783333333333335,76.41666666666667,49.75,53.65,7.783333333333332,8.816666666666668,12.9,100.0,102.06666666666666,105.53333333333335,96.33333333333333,248.33333333333334,43.333333333333336,88.33333333333333,10.0,25.5,17.5,20.666666666666668,10.166666666666666,38.666666666666664,28.0,8.333333333333334,6.5,15.333333333333334,18.5,0.5856666666666667,0.5461666666666667,0.28750000000000003,0.23416666666666666,25.450000000000003,79.51666666666667,55.78333333333333,63.716666666666676,8.333333333333334,9.666666666666666,13.516666666666667,100.0,113.41666666666664,101.39999999999999,114.16666666666667,0,1
2012-2013,2012-12-14,BROOKLYN NETS,240.0,34.333333333333336,77.33333333333333,8.666666666666666,26.166666666666668,19.5,26.5,11.166666666666666,29.0,21.333333333333332,6.166666666666667,3.0,15.166666666666666,19.333333333333332,0.546,0.5021666666666668,0.334,0.35450000000000004,28.099999999999998,79.48333333333333,53.150000000000006,62.550000000000004,6.883333333333333,5.216666666666667,14.583333333333334,100.0,108.66666666666667,114.51666666666667,96.83333333333333,240.0,34.666666666666664,78.33333333333333,6.166666666666667,16.5,22.0,29.666666666666668,12.166666666666666,29.0,18.333333333333332,6.0,6.5,12.333333333333334,21.833333333333332,0.5356666666666667,0.48466666666666675,0.2103333333333333,0.3818333333333333,28.850000000000005,68.26666666666667,48.76666666666667,52.98333333333333,6.766666666666667,9.883333333333333,11.733333333333334,100.0,110.31666666666666,111.7,97.5,0,1
2012-2013,2012-12-14,CLEVELAND CAVALIERS,240.0,32.666666666666664,87.16666666666667,6.833333333333333,22.666666666666668,13.666666666666666,19.833333333333332,14.333333333333334,29.666666666666668,18.5,8.0,4.5,12.833333333333334,23.833333333333332,0.4475,0.41483333333333333,0.2608333333333333,0.2303333333333333,29.28333333333333,70.21666666666667,48.31666666666667,56.96666666666666,8.8,7.633333333333333,11.783333333333333,100.0,95.51666666666667,105.68333333333334,85.83333333333333,240.0,35.0,83.33333333333333,6.0,15.166666666666666,19.666666666666668,26.333333333333332,14.833333333333334,30.166666666666668,21.833333333333332,8.166666666666666,7.666666666666667,13.0,17.333333333333332,0.506,0.45816666666666667,0.18483333333333332,0.319,30.500000000000004,68.98333333333333,49.29999999999999,62.81666666666666,8.9,11.883333333333333,12.266666666666667,100.0,105.5,104.58333333333333,95.66666666666667,0,0
2012-2013,2012-12-14,DENVER NUGGETS,240.0,39.166666666666664,80.83333333333333,5.666666666666667,16.5,19.5,29.166666666666668,11.333333333333334,30.166666666666668,22.833333333333332,8.833333333333334,6.333333333333333,14.833333333333334,22.166666666666668,0.5541666666666666,0.5213333333333333,0.2051666666666667,0.36200000000000004,26.566666666666666,69.53333333333335,48.849999999999994,58.416666666666664,9.316666666666668,10.033333333333333,13.6,100.0,108.93333333333332,108.88333333333334,103.5,248.33333333333334,35.333333333333336,81.83333333333333,4.666666666666667,14.833333333333334,16.666666666666668,21.0,12.666666666666666,31.833333333333332,19.166666666666668,9.166666666666666,6.333333333333333,16.166666666666668,20.166666666666668,0.5083333333333334,0.4653333333333334,0.18299999999999997,0.2563333333333333,30.700000000000003,73.28333333333333,52.56666666666667,54.616666666666674,10.05,10.116666666666665,15.133333333333335,100.0,101.68333333333334,99.38333333333334,92.0,0,1
2012-2013,2012-12-14,HOUSTON ROCKETS,244.16666666666666,38.5,87.33333333333333,11.0,29.666666666666668,21.5,28.166666666666668,10.333333333333334,31.166666666666668,23.666666666666668,8.833333333333334,5.5,15.833333333333334,20.833333333333332,0.553,0.5098333333333332,0.3433333333333333,0.333,21.450000000000003,76.0,47.416666666666664,61.833333333333336,8.6,8.4,13.883333333333333,100.0,107.21666666666665,110.38333333333333,109.5,252.5,38.166666666666664,81.5,5.333333333333333,18.333333333333332,16.833333333333332,21.666666666666668,7.5,34.333333333333336,23.833333333333332,9.666666666666666,5.5,15.5,22.333333333333332,0.5435,0.5041666666666667,0.22466666666666668,0.2638333333333333,19.000000000000004,75.28333333333335,49.083333333333336,62.916666666666664,9.883333333333333,8.100000000000001,14.666666666666664,100.0,102.66666666666667,95.45,98.5,0,1
2012-2013,2012-12-14,INDIANA PACERS,240.0,34.166666666666664,79.16666666666667,6.666666666666667,19.333333333333332,16.5,20.833333333333332,11.333333333333334,30.666666666666668,20.0,6.333333333333333,6.5,13.166666666666666,19.166666666666668,0.5191666666666668,0.4746666666666666,0.2456666666666667,0.2631666666666667,27.583333333333332,73.88333333333333,50.96666666666666,59.03333333333334,7.233333333333333,10.699999999999998,12.950000000000001,100.0,104.45000000000003,104.26666666666667,91.5,244.16666666666666,37.333333333333336,86.0,3.3333333333333335,14.166666666666666,12.5,19.5,13.333333333333334,29.333333333333332,19.666666666666668,8.0,4.833333333333333,10.833333333333334,21.333333333333332,0.47983333333333333,0.4556666666666667,0.1668333333333333,0.22733333333333336,28.566666666666674,75.96666666666665,49.63333333333333,52.9,8.75,7.55,10.3,100.0,100.55,107.16666666666667,90.5,0,1
2012-2013,2012-12-14,NEW ORLEANS HORNETS,240.0,34.666666666666664,80.5,6.833333333333333,17.166666666666668,11.5,15.333333333333334,10.666666666666666,29.833333333333332,20.5,7.0,6.0,12.333333333333334,22.666666666666668,0.5043333333333333,0.47383333333333333,0.21316666666666664,0.19016666666666668,24.71666666666667,75.96666666666665,48.31666666666666,58.58333333333334,8.183333333333335,10.583333333333334,12.333333333333334,100.0,101.53333333333335,106.39999999999999,87.66666666666667,240.0,35.166666666666664,81.16666666666667,6.5,19.666666666666668,21.166666666666668,30.166666666666668,14.5,34.333333333333336,20.5,8.666666666666666,5.166666666666667,15.833333333333334,19.0,0.5215,0.47500000000000003,0.24483333333333332,0.37333333333333335,31.78333333333333,75.8,53.91666666666666,57.949999999999996,9.15,7.916666666666667,14.433333333333335,100.0,104.53333333333332,98.8,98.0,0,0
2012-2013,2012-12-14,OKLAHOMA CITY THUNDER,240.0,38.0,75.16666666666667,6.166666666666667,15.0,23.333333333333332,29.0,9.5,31.166666666666668,20.166666666666668,7.5,8.166666666666666,13.333333333333334,18.833333333333332,0.6014999999999999,0.5485000000000001,0.1996666666666667,0.39149999999999996,26.116666666666664,67.75,49.800000000000004,53.25,8.433333333333334,13.316666666666665,13.033333333333333,100.0,118.28333333333335,106.96666666666668,105.5,240.0,34.0,82.16666666666667,7.166666666666667,20.666666666666668,18.0,23.166666666666668,11.5,34.333333333333336,19.833333333333332,6.5,5.0,16.0,18.0,0.5038333333333335,0.45733333333333337,0.2525,0.2826666666666666,25.483333333333334,76.68333333333334,51.06666666666667,58.93333333333333,6.916666666666667,7.683333333333334,14.766666666666666,100.0,99.60000000000001,106.40000000000002,93.16666666666667,0,1
2012-2013,2012-12-14,ORLANDO MAGIC,240.0,36.333333333333336,82.16666666666667,5.5,18.833333333333332,14.5,17.166666666666668,9.0,33.666666666666664,23.833333333333332,6.833333333333333,4.5,14.666666666666666,20.0,0.5153333333333333,0.4751666666666667,0.22783333333333333,0.2101666666666667,21.616666666666664,79.7,50.93333333333334,64.11666666666666,7.3999999999999995,6.9333333333333345,14.116666666666667,100.0,99.25,98.44999999999999,92.66666666666667,240.0,38.0,82.16666666666667,8.5,21.0,17.0,21.0,11.333333333333334,33.5,23.5,7.5,4.0,13.666666666666666,19.833333333333332,0.555,0.5133333333333333,0.2573333333333333,0.26066666666666666,27.350000000000005,75.11666666666666,52.083333333333336,62.366666666666674,8.1,6.616666666666666,12.933333333333335,100.0,109.63333333333334,106.01666666666667,101.5,0,1
