true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.493,0.462,0.194,0.28,27.8,89.3,48.8,53.8,9.1,8.3,10.3,100.0,104.1,112.2
0.421,0.4,0.25,0.225,28.0,88.2,52.4,50.0,9.3,10.0,12.0,100.0,86.1,108.2
0.559,0.541,0.189,0.284,11.8,72.0,47.6,78.4,8.1,8.3,10.7,100.0,108.2,86.1
0.552,0.506,0.186,0.36,18.2,73.9,46.7,58.5,6.0,1.5,9.1,100.0,110.2,113.2
0.573,0.528,0.236,0.247,26.1,81.8,53.3,44.2,4.0,7.1,13.2,100.0,113.2,110.2
0.549,0.506,0.082,0.259,33.3,63.5,50.0,54.8,7.4,6.9,13.7,100.0,110.4,104.1
0.491,0.46,0.341,0.307,36.5,66.7,50.0,43.2,9.6,7.7,13.8,100.0,104.1,110.4
0.506,0.447,0.147,0.453,28.9,59.0,42.9,35.5,10.4,4.5,20.4,100.0,94.3,120.3
0.62,0.59,0.205,0.289,41.0,71.1,57.1,60.0,15.6,6.3,16.9,100.0,120.3,94.3
0.541,0.524,0.28,0.134,29.5,76.2,52.3,64.9,6.5,3.4,19.5,100.0,101.7,120.0
0.604,0.583,0.31,0.214,23.8,70.5,47.7,72.1,10.8,8.5,10.7,100.0,120.0,101.7
0.61,0.569,0.25,0.313,45.5,73.0,60.0,53.7,9.1,1.6,14.2,100.0,126.0,111.3
0.564,0.513,0.187,0.36,27.0,54.5,40.0,52.6,10.2,5.0,14.7,100.0,111.3,126.0
0.503,0.442,0.195,0.338,23.3,83.9,48.6,62.5,7.7,3.4,14.5,100.0,97.3,111.5
0.612,0.573,0.213,0.253,16.1,76.7,51.4,75.6,12.0,6.5,15.3,100.0,111.5,97.3
0.66,0.61,0.176,0.309,17.2,65.1,45.8,57.9,9.4,9.7,16.3,100.0,119.5,118.4
0.554,0.512,0.235,0.284,34.9,82.8,54.2,59.5,5.9,5.4,10.8,100.0,118.4,119.5
0.509,0.465,0.31,0.338,15.0,72.3,46.0,46.7,3.3,6.1,16.4,100.0,92.3,107.8
0.52,0.475,0.185,0.346,27.7,85.0,54.0,52.8,11.1,2.0,10.5,100.0,107.8,92.3
0.489,0.455,0.167,0.231,25.0,73.2,49.4,58.8,14.0,15.9,18.1,100.0,90.5,94.8
0.503,0.463,0.213,0.213,26.8,75.0,50.6,57.6,9.7,3.1,18.6,100.0,94.8,90.5
0.608,0.583,0.179,0.269,37.5,68.6,54.9,80.5,9.1,11.9,15.5,100.0,120.8,95.7
0.455,0.422,0.289,0.253,31.4,62.5,45.1,77.4,10.3,3.1,13.2,100.0,95.7,120.8
0.469,0.431,0.195,0.287,33.3,81.8,56.5,47.2,8.3,18.2,14.0,100.0,95.0,103.3
0.532,0.517,0.36,0.209,18.2,66.7,43.5,65.8,9.3,12.9,13.8,100.0,103.3,95.0
0.502,0.444,0.222,0.272,17.8,72.5,43.5,51.5,9.6,5.6,13.4,100.0,97.0,103.4
0.539,0.506,0.101,0.316,27.5,82.2,56.5,44.7,7.5,15.9,15.1,100.0,103.4,97.0
0.501,0.41,0.145,0.434,32.6,64.9,47.5,62.5,6.6,7.7,10.8,100.0,108.9,119.9
0.601,0.562,0.198,0.272,35.1,67.4,52.5,50.0,7.7,15.5,14.2,100.0,119.9,108.9
0.596,0.529,0.186,0.371,21.2,71.1,47.9,51.4,7.7,11.7,19.7,100.0,106.3,100.8
0.547,0.507,0.189,0.311,28.9,78.8,52.1,57.1,17.5,8.8,18.4,100.0,100.8,106.3
0.594,0.528,0.239,0.451,21.2,69.0,48.0,60.0,9.1,4.3,13.3,100.0,115.3,107.3
0.519,0.464,0.169,0.205,31.0,78.8,52.0,35.1,5.7,3.7,11.7,100.0,107.3,115.3
0.518,0.494,0.175,0.25,26.8,76.3,50.6,52.8,9.9,7.1,14.5,100.0,101.0,118.5
0.614,0.597,0.273,0.325,23.7,73.2,49.4,48.8,9.9,7.6,13.7,100.0,118.5,101.0
0.696,0.645,0.342,0.368,27.6,69.8,52.8,62.8,5.1,4.6,19.9,100.0,125.6,118.5
0.59,0.567,0.278,0.211,30.2,72.4,47.2,43.5,9.2,4.0,11.7,100.0,118.5,125.6
0.569,0.531,0.313,0.35,28.6,87.9,54.7,47.4,2.2,8.3,14.0,100.0,113.7,126.7
0.649,0.605,0.211,0.421,12.1,71.4,45.3,73.2,11.9,12.7,7.2,100.0,126.7,113.7
0.573,0.5,0.24,0.4,22.2,75.0,51.3,55.9,9.2,9.1,18.5,100.0,103.6,97.5
0.495,0.452,0.214,0.321,25.0,77.8,48.8,62.9,13.3,1.8,14.3,100.0,97.5,103.6
0.471,0.42,0.346,0.198,11.4,77.5,42.9,63.3,9.6,6.6,13.7,100.0,88.7,103.6
0.551,0.479,0.164,0.466,22.5,88.6,57.1,75.8,8.5,13.2,14.6,100.0,103.6,88.7
0.558,0.493,0.296,0.394,28.9,77.1,55.8,67.7,16.9,16.7,17.8,100.0,104.8,69.9
0.382,0.345,0.155,0.324,22.9,71.1,44.2,70.8,12.4,10.0,20.6,100.0,69.9,104.8
0.462,0.44,0.229,0.157,23.4,59.5,40.4,36.4,5.3,15.9,18.4,100.0,87.2,120.2
0.577,0.535,0.198,0.314,40.5,76.6,59.6,68.3,11.7,17.2,13.3,100.0,120.2,87.2
0.532,0.475,0.198,0.284,25.6,76.5,48.1,52.8,10.2,7.5,10.8,100.0,110.4,117.2
0.658,0.606,0.394,0.424,23.5,74.4,51.9,72.7,8.0,7.7,18.7,100.0,117.2,110.4
0.725,0.693,0.2,0.414,14.3,65.1,45.1,50.0,9.5,12.3,17.9,100.0,126.2,122.0
0.585,0.562,0.18,0.258,34.9,85.7,54.9,63.8,9.5,3.6,10.8,100.0,122.0,126.2
0.518,0.463,0.207,0.268,17.4,71.4,40.7,51.4,8.8,3.7,8.9,100.0,104.0,120.4
0.61,0.563,0.325,0.288,28.6,82.6,59.3,51.3,4.4,7.7,14.3,100.0,120.4,104.0
0.483,0.443,0.139,0.228,23.7,61.1,41.9,60.6,18.0,5.2,16.4,100.0,94.3,93.2
0.537,0.507,0.194,0.167,38.9,76.3,58.1,75.8,6.7,10.3,25.2,100.0,93.2,94.3
0.581,0.563,0.177,0.304,32.4,77.6,60.9,53.7,7.6,11.1,13.5,100.0,112.3,89.6
0.418,0.4,0.2,0.233,22.4,67.6,39.1,51.5,6.5,6.2,10.0,100.0,89.6,112.3
0.544,0.52,0.307,0.347,26.2,79.6,56.3,47.2,3.4,3.3,9.4,100.0,108.0,97.6
0.447,0.405,0.274,0.298,20.4,73.8,43.8,68.8,4.6,5.8,7.8,100.0,97.6,108.0
0.522,0.457,0.195,0.354,23.1,68.8,48.3,58.8,10.7,10.1,12.1,100.0,105.5,98.1
0.472,0.427,0.225,0.213,31.3,76.9,51.7,47.2,5.3,10.6,12.6,100.0,98.1,105.5
0.621,0.548,0.253,0.482,35.9,78.4,56.6,47.6,3.2,6.9,9.0,100.0,133.0,137.3
0.649,0.597,0.341,0.295,21.6,64.1,43.4,65.2,6.4,11.3,5.7,100.0,137.3,133.0
0.423,0.37,0.195,0.416,31.4,76.3,50.6,42.3,7.9,1.7,14.9,100.0,86.4,119.0
0.605,0.578,0.247,0.312,23.7,68.6,49.4,61.0,13.5,8.1,12.1,100.0,119.0,86.4
0.393,0.335,0.152,0.291,20.4,85.7,49.0,16.7,7.7,3.3,12.7,100.0,76.8,96.6
0.508,0.474,0.221,0.286,14.3,79.6,51.0,72.7,5.5,6.0,13.9,100.0,96.6,76.8
0.425,0.408,0.172,0.126,38.5,64.3,50.0,57.6,4.8,10.5,13.2,100.0,94.2,114.8
0.556,0.493,0.23,0.351,35.7,61.5,50.0,62.5,10.9,6.9,14.1,100.0,114.8,94.2
0.403,0.375,0.226,0.179,25.0,75.7,46.1,40.0,5.6,8.2,14.2,100.0,81.3,102.4
0.524,0.519,0.228,0.253,24.3,75.0,53.9,75.7,10.0,7.7,12.9,100.0,102.4,81.3
0.555,0.53,0.155,0.238,25.6,76.3,49.4,57.5,7.7,5.4,10.6,100.0,113.9,109.5
0.563,0.52,0.263,0.355,23.7,74.4,50.6,75.7,4.4,9.9,12.9,100.0,109.5,113.9
0.42,0.392,0.228,0.228,31.3,63.0,46.8,62.1,9.2,14.9,17.2,100.0,84.3,99.4
0.465,0.42,0.173,0.321,37.0,68.8,53.2,48.4,12.7,8.2,13.2,100.0,99.4,84.3
0.512,0.425,0.194,0.507,26.3,78.9,52.6,50.0,6.1,1.8,12.8,100.0,102.4,117.0
0.554,0.471,0.2,0.543,21.1,73.7,47.4,54.8,7.3,16.7,6.5,100.0,117.0,102.4
0.502,0.463,0.309,0.383,37.5,73.7,53.5,56.3,8.5,1.6,16.7,100.0,101.0,114.8
0.588,0.532,0.215,0.367,26.3,62.5,46.5,66.7,12.8,14.3,14.8,100.0,114.8,101.0
0.463,0.449,0.292,0.236,38.5,67.6,50.0,58.3,8.8,8.7,15.5,100.0,99.6,106.2
0.553,0.527,0.08,0.387,32.4,61.5,50.0,61.5,12.0,20.6,14.6,100.0,106.2,99.6
0.541,0.5,0.346,0.256,17.5,79.4,45.9,58.8,7.6,11.1,13.0,100.0,102.1,120.5
0.628,0.606,0.325,0.238,20.6,82.5,54.1,55.8,5.4,3.9,13.7,100.0,120.5,102.1
0.521,0.485,0.206,0.294,8.3,73.7,41.9,56.7,6.9,1.8,15.4,100.0,92.2,118.8
0.59,0.538,0.282,0.269,26.3,91.7,58.1,70.3,10.4,11.1,12.1,100.0,118.8,92.2
0.518,0.488,0.212,0.282,34.0,72.1,52.2,66.7,7.3,1.8,17.3,100.0,102.6,112.0
0.596,0.578,0.286,0.403,27.9,66.0,47.8,53.8,9.3,4.5,15.8,100.0,112.0,102.6
0.585,0.55,0.138,0.275,26.3,68.9,49.4,50.0,5.2,8.7,16.7,100.0,109.3,122.8
0.583,0.554,0.25,0.228,31.1,73.7,50.6,67.4,11.4,5.8,9.8,100.0,122.8,109.3
0.498,0.446,0.216,0.257,13.5,62.0,41.4,66.7,3.6,5.8,12.7,100.0,97.7,91.7
0.416,0.366,0.159,0.293,38.0,86.5,58.6,46.4,7.1,8.6,10.6,100.0,91.7,97.7
0.556,0.493,0.28,0.533,30.8,63.5,49.5,67.6,8.1,4.2,9.7,100.0,118.5,102.4
0.454,0.423,0.209,0.176,36.5,69.2,50.5,51.4,10.4,7.4,9.3,100.0,102.4,118.5
0.527,0.512,0.165,0.212,27.9,83.3,50.7,61.9,5.7,1.7,7.9,100.0,112.2,117.9
0.619,0.561,0.216,0.284,16.7,72.1,49.3,50.0,8.0,5.6,11.7,100.0,117.9,112.2
0.589,0.561,0.207,0.293,32.4,90.7,63.8,59.5,2.3,8.3,8.0,100.0,124.7,107.5
0.534,0.506,0.259,0.198,9.3,67.6,36.3,60.5,3.4,9.2,6.4,100.0,107.5,124.7
0.504,0.449,0.147,0.382,13.2,83.3,47.3,53.6,7.4,10.4,20.1,100.0,84.0,118.7
0.596,0.549,0.183,0.354,16.7,86.8,52.7,69.8,12.6,10.3,10.4,100.0,118.7,84.0
0.496,0.454,0.379,0.23,21.7,75.7,45.8,54.3,6.7,0.0,7.7,100.0,105.3,112.0
0.574,0.529,0.329,0.586,24.3,78.3,54.2,53.1,4.4,14.8,12.9,100.0,112.0,105.3
0.51,0.5,0.238,0.143,23.1,71.1,48.8,48.7,5.6,3.0,14.4,100.0,101.1,104.4
0.515,0.462,0.141,0.385,28.9,76.9,51.2,73.5,5.6,9.4,10.8,100.0,104.4,101.1
0.619,0.564,0.163,0.244,29.7,75.7,52.7,57.8,11.4,3.4,12.0,100.0,122.4,120.3
0.627,0.586,0.284,0.321,24.3,70.3,47.3,44.2,5.2,6.9,15.5,100.0,120.3,122.4
0.557,0.518,0.268,0.341,21.4,70.4,40.6,57.9,14.3,6.7,9.6,100.0,115.3,128.4
0.698,0.627,0.155,0.408,29.6,78.6,59.4,61.0,7.7,3.3,16.0,100.0,128.4,115.3
0.48,0.428,0.229,0.325,35.9,68.0,53.9,48.5,3.4,5.4,12.9,100.0,104.4,120.5
0.519,0.473,0.187,0.253,32.0,64.1,46.1,55.0,8.0,14.1,2.9,100.0,120.5,104.4
0.602,0.581,0.237,0.204,20.0,68.9,45.9,60.0,8.6,8.3,13.6,100.0,116.6,122.3
0.63,0.592,0.31,0.379,31.1,80.0,54.1,72.7,6.7,2.8,13.6,100.0,122.3,116.6
0.523,0.481,0.139,0.203,16.3,91.7,50.6,48.6,8.6,16.4,14.8,100.0,96.9,99.0
0.575,0.543,0.116,0.362,8.3,83.7,49.4,66.7,5.4,14.7,17.5,100.0,99.0,96.9
0.601,0.574,0.222,0.296,36.8,71.7,56.0,65.1,7.9,10.8,13.3,100.0,123.9,104.8
0.5,0.459,0.14,0.186,28.3,63.2,44.0,50.0,5.6,9.5,9.7,100.0,104.8,123.9
0.573,0.522,0.147,0.353,29.4,75.0,52.9,47.1,11.5,3.1,18.6,100.0,103.5,117.3
0.581,0.566,0.217,0.133,25.0,70.6,47.1,63.6,13.8,1.7,12.0,100.0,117.3,103.5
0.601,0.572,0.313,0.301,21.6,82.9,53.8,60.5,4.2,10.4,8.7,100.0,119.5,118.5
0.581,0.525,0.173,0.432,17.1,78.4,46.2,51.3,1.1,1.8,8.5,100.0,118.5,119.5
0.493,0.429,0.218,0.359,18.6,63.0,41.6,54.8,10.2,6.1,18.1,100.0,91.2,99.4
0.512,0.419,0.108,0.635,37.0,81.4,58.4,50.0,5.1,11.5,17.4,100.0,99.4,91.2
0.444,0.391,0.161,0.23,36.7,73.2,53.3,54.5,9.6,5.7,6.8,100.0,102.5,108.5
0.538,0.5,0.321,0.167,26.8,63.3,46.7,66.7,4.8,11.0,14.3,100.0,108.5,102.5
0.461,0.421,0.236,0.247,18.9,78.8,48.6,62.9,5.1,13.2,10.0,100.0,93.5,108.9
0.532,0.5,0.209,0.36,21.2,81.1,51.4,69.2,9.2,5.9,8.3,100.0,108.9,93.5
0.628,0.63,0.235,0.16,36.4,70.2,56.3,67.4,10.0,4.4,16.4,100.0,120.6,97.4
0.469,0.427,0.171,0.329,29.8,63.6,43.8,57.6,6.6,6.5,13.0,100.0,97.4,120.6
0.445,0.376,0.059,0.341,22.4,73.5,43.4,38.7,13.3,15.3,13.3,100.0,89.3,105.7
0.579,0.543,0.272,0.222,26.5,77.6,56.6,69.2,7.2,15.0,18.4,100.0,105.7,89.3
0.511,0.451,0.159,0.415,8.7,82.9,43.7,61.8,4.8,5.1,12.6,100.0,95.3,104.0
0.571,0.525,0.272,0.383,17.1,91.3,56.3,52.6,4.8,15.9,15.2,100.0,104.0,95.3
0.395,0.377,0.235,0.247,14.9,56.7,31.2,44.8,8.1,8.5,10.0,100.0,81.9,115.4
0.59,0.54,0.213,0.293,43.3,85.1,68.8,60.5,6.9,11.3,15.9,100.0,115.4,81.9
0.628,0.61,0.22,0.22,22.2,74.0,52.3,42.2,10.3,13.8,16.7,100.0,116.1,93.5
0.459,0.438,0.27,0.258,26.0,77.8,47.7,68.6,7.2,4.7,11.6,100.0,93.5,116.1
0.472,0.439,0.134,0.28,32.6,66.7,49.4,42.9,3.3,4.5,14.0,100.0,95.6,112.1
0.534,0.5,0.185,0.407,33.3,67.4,50.6,59.0,8.8,11.3,12.0,100.0,112.1,95.6
0.509,0.437,0.19,0.354,22.0,70.4,49.5,66.7,8.8,3.0,13.3,100.0,101.9,88.7
0.43,0.392,0.239,0.159,29.6,78.0,50.5,66.7,9.9,9.4,12.1,100.0,88.7,101.9
0.508,0.462,0.185,0.207,45.7,70.0,57.0,41.5,10.7,9.7,14.5,100.0,109.6,115.0
0.586,0.548,0.253,0.229,30.0,54.3,43.0,54.8,12.9,14.7,15.7,100.0,115.0,109.6
0.51,0.463,0.15,0.288,22.0,73.2,47.6,52.8,3.4,8.8,11.8,100.0,102.8,109.5
0.527,0.506,0.209,0.186,26.8,78.0,52.4,65.0,4.5,5.9,8.8,100.0,109.5,102.8
0.58,0.562,0.233,0.411,26.5,70.7,50.7,54.1,6.6,6.0,14.0,100.0,110.2,109.1
0.537,0.512,0.183,0.28,29.3,73.5,49.3,43.6,5.5,8.9,14.0,100.0,109.1,110.2
0.504,0.468,0.358,0.147,12.2,75.9,45.6,56.4,10.0,9.3,15.8,100.0,92.8,99.2
0.492,0.461,0.265,0.196,24.1,87.8,54.4,66.7,7.3,11.5,10.5,100.0,99.2,92.8
0.568,0.5,0.262,0.417,30.0,84.1,58.3,61.5,5.9,15.3,13.9,100.0,111.5,113.4
0.572,0.512,0.314,0.384,15.9,70.0,41.7,64.1,6.9,6.5,10.7,100.0,113.4,111.5
0.503,0.464,0.181,0.313,33.3,91.4,59.7,71.4,9.3,13.2,8.7,100.0,110.5,100.1
0.545,0.5,0.254,0.254,8.6,66.7,40.3,65.6,7.0,7.4,13.2,100.0,100.1,110.5
0.535,0.461,0.143,0.403,16.3,65.3,42.4,52.9,11.8,8.3,11.7,100.0,103.9,95.3
0.46,0.431,0.172,0.253,34.7,83.7,57.6,52.8,6.4,4.5,14.2,100.0,95.3,103.9
0.521,0.481,0.21,0.284,34.1,71.1,51.2,47.2,12.3,6.3,15.7,100.0,106.6,107.7
0.547,0.526,0.192,0.282,28.9,65.9,48.8,63.2,11.2,0.0,12.9,100.0,107.7,106.6
0.508,0.484,0.147,0.221,33.3,78.0,53.9,54.8,8.2,6.3,11.1,100.0,108.6,114.7
0.593,0.57,0.267,0.221,22.0,66.7,46.1,70.5,8.2,7.4,12.9,100.0,114.7,108.6
0.552,0.486,0.306,0.444,20.0,75.0,50.0,58.1,8.4,11.5,16.5,100.0,100.0,98.9
0.477,0.437,0.103,0.299,25.0,80.0,50.0,59.5,11.6,12.0,11.7,100.0,98.9,100.0
0.423,0.375,0.188,0.188,28.1,87.1,48.9,50.0,10.3,4.8,11.1,100.0,90.7,102.1
0.59,0.559,0.184,0.237,12.9,71.9,51.1,56.1,9.3,5.1,17.7,100.0,102.1,90.7
0.539,0.483,0.172,0.345,31.8,82.5,56.0,46.2,12.0,3.3,13.0,100.0,108.2,111.2
0.596,0.59,0.277,0.277,17.5,68.2,44.0,59.1,8.0,9.7,15.4,100.0,111.2,108.2
0.487,0.426,0.23,0.311,16.3,76.2,45.9,75.9,6.4,7.0,16.0,100.0,87.9,95.5
0.482,0.44,0.155,0.226,23.8,83.7,54.1,54.3,6.4,3.5,14.8,100.0,95.5,87.9
0.655,0.603,0.164,0.411,25.9,71.4,53.6,54.8,5.3,5.4,18.1,100.0,119.4,116.2
0.566,0.468,0.273,0.597,28.6,74.1,46.4,60.6,10.6,6.6,11.0,100.0,116.2,119.4
0.55,0.512,0.301,0.265,41.0,69.4,56.8,75.7,5.4,14.3,17.7,100.0,110.4,100.6
0.468,0.423,0.154,0.209,30.6,59.0,43.2,51.4,9.7,17.2,11.6,100.0,100.6,110.4
0.624,0.563,0.241,0.494,36.8,74.4,56.8,48.8,9.2,6.2,15.0,100.0,122.4,112.2
0.561,0.511,0.253,0.287,25.6,63.2,43.2,65.9,13.3,0.0,13.3,100.0,112.2,122.4
0.469,0.38,0.239,0.493,13.6,71.1,42.7,60.0,9.9,3.2,12.2,100.0,88.8,99.8
0.491,0.45,0.225,0.363,28.9,86.4,57.3,69.7,3.3,11.1,13.9,100.0,99.8,88.8
0.567,0.537,0.28,0.195,31.7,83.8,56.4,71.8,3.6,6.8,10.1,100.0,121.3,108.1
0.542,0.5,0.389,0.347,16.2,68.3,43.6,70.0,9.6,3.4,8.8,100.0,108.1,121.3
0.611,0.565,0.286,0.405,43.6,68.3,56.3,73.8,7.4,3.2,13.9,100.0,128.1,118.6
0.584,0.554,0.262,0.321,31.7,56.4,43.8,67.4,9.5,10.0,12.7,100.0,118.6,128.1
0.479,0.422,0.181,0.386,36.7,81.4,57.6,54.5,9.9,8.8,11.8,100.0,102.4,103.5
0.532,0.494,0.288,0.238,18.6,63.3,42.4,64.7,8.8,16.2,13.7,100.0,103.5,102.4
0.49,0.444,0.225,0.338,14.3,65.0,37.1,62.5,7.4,1.7,12.4,100.0,94.9,119.1
0.579,0.56,0.277,0.398,35.0,85.7,62.9,72.1,9.5,6.5,11.0,100.0,119.1,94.9
0.568,0.5,0.284,0.378,26.3,70.4,52.2,57.6,6.8,1.9,13.1,100.0,110.9,108.6
0.505,0.47,0.369,0.298,29.6,73.7,47.8,52.9,7.9,9.4,11.2,100.0,108.6,110.9
0.451,0.405,0.177,0.278,29.3,62.2,44.9,43.3,8.5,0.0,11.0,100.0,96.6,128.0
0.596,0.551,0.282,0.321,37.8,70.7,55.1,69.2,6.0,9.2,10.1,100.0,128.0,96.6
0.591,0.57,0.256,0.186,27.8,59.5,44.9,50.0,5.4,10.0,12.3,100.0,118.5,127.2
0.577,0.528,0.326,0.337,40.5,72.2,55.1,62.8,9.7,10.9,9.7,100.0,127.2,118.5
0.514,0.468,0.145,0.403,26.5,80.6,52.3,64.3,6.6,3.5,27.0,100.0,82.8,119.3
0.626,0.568,0.219,0.411,19.4,73.5,47.7,57.9,11.0,13.2,14.0,100.0,119.3,82.8
0.57,0.486,0.225,0.507,29.4,81.0,57.9,54.8,10.2,4.9,12.1,100.0,112.5,92.0
0.469,0.427,0.187,0.347,19.0,70.6,42.1,60.0,6.8,18.2,14.8,100.0,92.0,112.5
0.422,0.363,0.188,0.288,28.0,85.2,48.1,46.4,7.6,3.1,16.6,100.0,82.7,131.7
0.71,0.684,0.145,0.276,14.8,72.0,51.9,65.3,12.0,13.8,12.3,100.0,131.7,82.7
0.606,0.562,0.192,0.247,39.4,63.4,52.7,51.4,9.8,6.3,16.5,100.0,120.4,97.1
0.478,0.468,0.169,0.169,36.6,60.6,47.3,48.6,7.4,8.5,16.2,100.0,97.1,120.4
0.586,0.553,0.171,0.303,20.6,77.8,55.7,37.5,3.2,4.0,14.0,100.0,108.4,100.9
0.466,0.42,0.148,0.33,22.2,79.4,44.3,45.7,11.8,9.5,7.4,100.0,100.9,108.4
0.616,0.579,0.342,0.276,12.1,75.6,48.7,73.7,5.5,0.0,13.2,100.0,114.9,108.4
0.542,0.506,0.337,0.14,24.4,87.9,51.3,57.9,6.6,6.0,11.6,100.0,108.4,114.9
0.565,0.528,0.281,0.371,20.4,69.1,46.2,57.1,10.9,10.4,15.5,100.0,105.9,98.7
0.485,0.425,0.23,0.28,30.9,79.6,53.8,46.2,8.1,10.9,14.5,100.0,98.7,105.9
0.484,0.451,0.272,0.16,24.4,73.5,46.7,64.7,2.4,3.3,9.4,100.0,102.2,119.3
0.561,0.554,0.265,0.12,26.5,75.6,53.3,69.0,6.1,3.4,6.4,100.0,119.3,102.2
0.509,0.446,0.154,0.477,16.2,73.9,48.2,50.0,4.7,8.3,14.2,100.0,94.8,99.6
0.471,0.425,0.25,0.263,26.1,83.8,51.8,61.3,9.5,7.3,10.1,100.0,99.6,94.8
0.526,0.482,0.354,0.28,23.8,71.4,49.5,80.0,10.3,9.7,16.3,100.0,99.6,94.5
0.467,0.425,0.172,0.299,28.6,76.2,50.5,62.9,10.3,11.3,14.0,100.0,94.5,99.6
0.593,0.5,0.133,0.587,28.2,69.4,51.1,67.6,14.2,16.4,14.5,100.0,113.5,108.4
0.536,0.483,0.23,0.333,30.6,71.8,48.9,51.4,7.1,9.2,15.3,100.0,108.4,113.5
0.522,0.481,0.185,0.173,19.5,59.5,38.5,56.8,6.0,6.7,7.4,100.0,109.2,126.0
0.616,0.592,0.211,0.276,40.5,80.5,61.5,65.9,4.8,9.1,13.2,100.0,126.0,109.2
0.454,0.407,0.175,0.258,37.9,81.6,55.2,39.5,7.2,9.2,11.5,100.0,101.1,115.6
0.588,0.547,0.244,0.244,18.4,62.1,44.8,71.4,6.2,11.3,10.4,100.0,115.6,101.1
0.567,0.5,0.321,0.372,31.0,73.2,51.8,62.9,11.3,6.3,12.5,100.0,116.6,123.4
0.63,0.618,0.368,0.316,26.8,69.0,48.2,65.0,5.7,7.5,13.1,100.0,123.4,116.6
0.585,0.556,0.256,0.211,21.1,92.9,51.5,58.7,13.5,7.5,7.5,100.0,119.5,96.7
0.603,0.56,0.209,0.343,7.1,78.9,48.5,74.3,3.1,3.0,23.0,100.0,96.7,119.5
0.507,0.438,0.219,0.397,27.3,78.0,55.4,58.1,6.5,12.3,19.7,100.0,94.9,87.2
0.458,0.405,0.177,0.241,22.0,72.7,44.6,56.7,10.9,7.0,14.7,100.0,87.2,94.9
0.5,0.467,0.244,0.278,31.4,88.2,54.1,44.7,7.3,3.4,9.0,100.0,105.2,128.1
0.672,0.673,0.298,0.202,11.8,68.6,45.9,62.0,5.2,4.4,12.4,100.0,128.1,105.2
0.531,0.482,0.22,0.207,28.2,75.0,53.0,32.4,10.0,8.2,15.2,100.0,105.1,91.8
0.498,0.467,0.347,0.253,25.0,71.8,47.0,83.3,7.7,3.1,18.6,100.0,91.8,105.1
0.472,0.444,0.111,0.222,15.6,61.2,39.4,37.1,7.5,14.1,11.9,100.0,90.3,84.9
0.431,0.406,0.247,0.176,38.8,84.4,60.6,58.1,3.2,5.6,21.4,100.0,84.9,90.3
0.482,0.448,0.186,0.206,49.0,80.6,62.4,65.9,7.6,6.6,12.4,100.0,110.2,117.8
0.591,0.542,0.265,0.253,19.4,51.0,37.6,77.5,7.6,10.1,11.5,100.0,117.8,110.2
0.547,0.5,0.316,0.253,20.9,79.5,50.6,71.4,10.4,6.7,9.3,100.0,111.1,92.6
0.467,0.443,0.241,0.19,20.5,79.1,49.4,68.8,4.6,1.9,12.3,100.0,92.6,111.1
0.476,0.462,0.154,0.22,30.9,83.8,52.2,37.5,13.7,8.8,17.4,100.0,92.9,100.7
0.611,0.608,0.278,0.152,16.2,69.1,47.8,59.5,11.7,13.0,22.2,100.0,100.7,92.9
0.637,0.586,0.243,0.429,15.6,76.9,49.3,40.5,5.4,1.6,17.0,100.0,113.8,122.3
0.591,0.531,0.21,0.432,23.1,84.4,50.7,55.0,10.7,15.1,7.7,100.0,122.3,113.8
0.432,0.37,0.21,0.259,14.0,80.5,46.4,53.6,8.8,7.1,10.9,100.0,85.7,94.4
0.513,0.472,0.408,0.408,19.5,86.0,53.6,57.1,6.6,14.1,16.0,100.0,94.4,85.7
0.518,0.459,0.271,0.259,23.4,80.4,51.6,45.5,9.4,6.6,12.1,100.0,102.0,101.0
0.523,0.517,0.299,0.149,19.6,76.6,48.4,75.0,5.2,6.5,14.7,100.0,101.0,102.0
0.452,0.412,0.154,0.352,30.4,78.0,50.5,50.0,12.3,12.5,6.2,100.0,105.8,99.1
0.523,0.453,0.36,0.307,22.0,69.6,49.5,40.0,4.5,6.5,13.2,100.0,99.1,105.8
0.46,0.418,0.132,0.308,40.4,76.6,58.5,47.2,5.5,2.6,10.4,100.0,104.4,101.1
0.479,0.444,0.146,0.18,23.4,59.6,41.5,50.0,4.4,10.1,8.6,100.0,101.1,104.4
0.514,0.472,0.114,0.341,18.0,76.4,48.6,66.7,7.0,6.2,9.0,100.0,104.2,90.1
0.442,0.394,0.278,0.3,23.6,82.0,51.4,62.5,9.0,6.4,11.3,100.0,90.1,104.2
0.543,0.5,0.287,0.207,20.0,75.8,45.2,66.7,8.5,1.9,10.4,100.0,109.9,115.2
0.6,0.58,0.28,0.453,24.2,80.0,54.8,65.0,6.4,4.8,12.6,100.0,115.2,109.9
0.515,0.459,0.329,0.329,18.6,71.4,44.7,58.6,3.5,4.5,14.4,100.0,99.6,107.7
0.513,0.5,0.202,0.179,28.6,81.4,55.3,36.6,5.8,2.0,8.1,100.0,107.7,99.6
