true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.583,0.493,0.288,0.425,14.3,61.5,42.5,65.6,9.0,13.3,11.3,100.0,113.4,88.7
0.418,0.349,0.277,0.313,38.5,85.7,57.5,69.2,3.4,7.7,16.0,100.0,88.7,113.4
0.585,0.529,0.349,0.256,21.4,73.2,47.0,51.3,6.3,4.4,10.3,100.0,117.7,118.8
0.592,0.563,0.218,0.218,26.8,78.6,53.0,47.7,5.3,8.9,12.0,100.0,118.8,117.7
0.549,0.51,0.17,0.21,31.1,65.5,50.0,48.9,6.0,4.9,7.6,100.0,119.8,111.8
0.494,0.451,0.196,0.255,34.5,68.9,50.0,65.1,4.0,9.6,8.1,100.0,111.8,119.8
0.499,0.445,0.268,0.28,31.0,65.6,45.9,61.8,8.8,7.1,5.1,100.0,115.9,122.2
0.605,0.524,0.333,0.619,34.4,69.0,54.1,60.0,1.3,8.3,13.0,100.0,122.2,115.9
0.531,0.513,0.253,0.293,20.0,66.7,41.7,67.6,11.0,10.4,16.7,100.0,98.9,94.5
0.479,0.425,0.163,0.275,33.3,80.0,58.3,51.5,7.7,7.1,16.7,100.0,94.5,98.9
0.494,0.419,0.247,0.301,26.0,71.4,46.7,33.3,7.3,7.8,7.9,100.0,108.2,117.6
0.556,0.5,0.163,0.239,28.6,74.0,53.3,51.2,5.2,18.6,8.1,100.0,117.6,108.2
0.524,0.477,0.138,0.195,35.6,78.0,55.8,40.0,8.8,8.2,13.7,100.0,108.5,112.9
0.573,0.549,0.247,0.247,22.0,64.4,44.2,58.5,4.4,8.0,11.8,100.0,112.9,108.5
0.488,0.448,0.186,0.247,17.6,72.1,42.6,55.0,11.1,7.4,11.5,100.0,96.8,113.4
0.591,0.58,0.277,0.245,27.9,82.4,57.4,72.0,9.2,15.2,14.0,100.0,113.4,96.8
0.43,0.385,0.241,0.218,27.7,67.4,47.3,71.0,5.6,2.9,10.3,100.0,92.1,106.7
0.515,0.488,0.181,0.253,32.6,72.3,52.7,46.2,9.0,18.2,12.4,100.0,106.7,92.1
0.54,0.482,0.205,0.337,25.0,68.6,44.3,51.4,9.1,3.1,15.1,100.0,104.5,122.8
0.622,0.56,0.238,0.357,31.4,75.0,55.7,58.1,9.1,7.6,14.1,100.0,122.8,104.5
0.482,0.452,0.277,0.253,26.5,70.6,44.6,61.8,4.4,4.8,14.0,100.0,97.7,114.2
0.582,0.527,0.162,0.473,29.4,73.5,55.4,63.2,6.6,3.3,12.7,100.0,114.2,97.7
0.592,0.569,0.31,0.241,20.9,75.4,52.0,46.5,5.0,2.7,12.7,100.0,113.5,89.6
0.423,0.383,0.235,0.194,24.6,79.1,48.0,50.0,8.0,8.3,10.1,100.0,89.6,113.5
0.605,0.573,0.36,0.307,27.5,56.4,41.8,50.0,14.4,10.2,17.5,100.0,113.9,104.0
0.524,0.481,0.234,0.377,43.6,72.5,58.2,75.8,12.2,8.3,19.7,100.0,104.0,113.9
0.46,0.41,0.253,0.289,30.2,80.4,53.5,76.7,5.4,7.1,15.4,100.0,92.9,105.8
0.525,0.476,0.176,0.224,19.6,69.8,46.5,68.4,8.6,11.3,9.7,100.0,105.8,92.9
0.448,0.409,0.295,0.205,36.2,78.9,55.3,50.0,3.6,10.0,8.6,100.0,103.5,122.8
0.589,0.521,0.178,0.425,21.1,63.8,44.7,55.9,6.0,16.1,7.5,100.0,122.8,103.5
0.576,0.553,0.2,0.141,21.1,80.6,50.0,43.2,5.5,10.5,10.0,100.0,114.0,119.5
0.599,0.569,0.288,0.313,19.4,78.9,50.0,68.3,3.3,4.4,9.9,100.0,119.5,114.0
0.603,0.56,0.427,0.213,21.2,77.5,52.1,69.4,3.6,5.7,9.9,100.0,118.5,108.9
0.52,0.455,0.312,0.312,22.5,78.8,47.9,77.4,4.8,4.7,10.3,100.0,108.9,118.5
0.454,0.419,0.2,0.2,10.0,72.5,41.3,67.7,3.6,3.5,6.4,100.0,94.3,99.0
0.491,0.474,0.26,0.221,27.5,90.0,58.8,68.6,2.4,12.5,9.6,100.0,99.0,94.3
0.524,0.48,0.176,0.392,15.6,65.7,37.5,67.6,11.5,9.8,17.2,100.0,95.4,104.8
0.588,0.515,0.09,0.612,34.3,84.4,62.5,60.6,9.4,4.9,21.3,100.0,104.8,95.4
0.562,0.526,0.244,0.269,12.5,75.5,48.4,61.1,8.6,15.1,13.8,100.0,105.3,94.5
0.47,0.41,0.361,0.289,24.5,87.5,51.6,69.0,8.6,11.9,12.2,100.0,94.5,105.3
0.547,0.532,0.213,0.138,30.4,69.8,51.5,57.8,9.3,6.8,11.5,100.0,112.2,100.9
0.485,0.445,0.198,0.253,30.2,69.6,48.5,50.0,7.2,4.1,12.9,100.0,100.9,112.2
0.549,0.5,0.238,0.263,29.3,84.6,56.3,58.3,4.7,2.0,9.2,100.0,116.1,98.3
0.53,0.5,0.286,0.271,15.4,70.7,43.8,61.3,8.3,8.2,15.2,100.0,98.3,116.1
0.481,0.438,0.381,0.237,22.0,74.5,48.5,50.0,7.8,6.2,10.1,100.0,100.5,108.4
0.547,0.5,0.253,0.379,25.5,78.0,51.5,51.3,3.9,6.7,11.4,100.0,108.4,100.5
0.51,0.453,0.198,0.395,29.5,86.8,56.1,36.1,3.0,8.1,12.9,100.0,101.7,116.6
0.604,0.565,0.271,0.341,13.2,70.5,43.9,60.5,5.9,13.0,11.7,100.0,116.6,101.7
0.488,0.429,0.25,0.333,36.7,83.7,58.7,53.1,7.0,12.2,11.9,100.0,108.9,100.8
0.528,0.464,0.3,0.4,16.3,63.3,41.3,67.9,4.6,11.1,11.8,100.0,100.8,108.9
0.54,0.495,0.175,0.289,43.4,74.4,57.3,54.3,12.5,5.2,8.4,100.0,122.9,102.1
0.518,0.463,0.284,0.383,25.6,56.6,42.7,61.8,5.2,8.8,15.2,100.0,102.1,122.9
0.508,0.478,0.165,0.209,25.6,76.1,51.7,65.9,5.2,4.4,9.1,100.0,104.9,114.2
0.55,0.481,0.16,0.531,23.9,74.4,48.3,61.1,7.3,13.2,9.9,100.0,114.2,104.9
0.536,0.512,0.268,0.207,36.4,65.5,47.9,54.1,6.0,0.0,12.7,100.0,116.0,130.5
0.647,0.625,0.316,0.224,34.5,63.6,52.1,61.9,7.2,11.7,11.6,100.0,130.5,116.0
0.611,0.537,0.383,0.346,19.0,66.7,43.7,75.7,6.1,4.2,13.0,100.0,116.7,118.7
0.547,0.505,0.242,0.263,33.3,81.0,56.3,66.7,9.2,10.0,9.4,100.0,118.7,116.7
0.578,0.5,0.323,0.613,11.8,79.4,45.6,57.7,9.2,15.1,16.0,100.0,105.0,96.9
0.543,0.507,0.232,0.275,20.6,88.2,54.4,36.4,8.1,16.7,18.0,100.0,96.9,105.0
0.527,0.494,0.224,0.212,27.9,68.9,48.9,48.7,10.7,1.4,13.9,100.0,104.4,93.7
0.491,0.468,0.114,0.304,31.1,72.1,51.1,69.4,10.7,9.1,18.3,100.0,93.7,104.4
0.434,0.349,0.158,0.382,18.4,60.4,39.2,62.5,4.3,13.9,16.1,100.0,82.4,116.6
0.525,0.437,0.172,0.437,39.6,81.6,60.8,61.1,12.8,10.9,10.4,100.0,116.6,82.4
0.508,0.455,0.169,0.286,31.6,68.8,52.3,41.2,10.5,12.7,13.0,100.0,102.7,99.2
0.468,0.411,0.304,0.342,31.3,68.4,47.7,62.1,7.0,9.4,13.3,100.0,99.2,102.7
0.499,0.448,0.188,0.313,40.0,79.5,58.5,58.5,4.0,10.8,12.1,100.0,108.1,114.0
0.545,0.489,0.187,0.363,20.5,60.0,41.5,56.1,6.9,10.3,7.9,100.0,114.0,108.1
0.412,0.359,0.167,0.346,28.3,78.9,51.2,50.0,4.7,3.3,11.8,100.0,87.1,103.6
0.535,0.5,0.164,0.288,21.1,71.7,48.8,60.0,8.2,10.8,12.7,100.0,103.6,87.1
0.545,0.51,0.28,0.23,26.0,64.3,46.2,44.4,5.5,12.4,12.7,100.0,110.6,117.1
0.535,0.472,0.16,0.274,35.7,74.0,53.8,40.4,11.1,8.3,9.2,100.0,117.1,110.6
0.573,0.56,0.227,0.187,19.4,84.1,55.0,40.0,9.6,10.5,11.0,100.0,111.9,84.3
0.451,0.415,0.197,0.211,15.9,80.6,45.0,37.9,7.2,5.2,14.3,100.0,84.3,111.9
0.551,0.474,0.115,0.449,39.0,77.1,59.6,62.9,8.7,14.3,13.8,100.0,111.6,99.7
0.486,0.435,0.259,0.259,22.9,61.0,40.4,54.3,7.6,7.2,12.9,100.0,99.7,111.6
0.479,0.444,0.325,0.188,24.4,66.7,44.8,54.8,9.3,6.3,12.2,100.0,97.0,105.2
0.511,0.475,0.21,0.198,33.3,75.6,55.2,48.6,9.3,14.8,14.6,100.0,105.2,97.0
0.51,0.446,0.203,0.378,25.0,67.4,47.7,53.1,8.9,2.9,14.8,100.0,98.3,103.8
0.517,0.487,0.103,0.346,32.6,75.0,52.3,44.4,10.0,1.7,15.1,100.0,103.8,98.3
0.583,0.558,0.295,0.128,21.1,84.8,56.0,53.8,2.3,5.5,13.6,100.0,110.6,99.1
0.479,0.452,0.131,0.155,15.2,78.9,44.0,47.2,8.1,7.3,6.3,100.0,99.1,110.6
0.455,0.425,0.25,0.163,15.6,84.2,47.0,50.0,6.5,5.0,14.9,100.0,84.4,97.3
0.503,0.482,0.294,0.118,15.8,84.4,53.0,42.1,9.7,10.0,11.8,100.0,97.3,84.4
0.702,0.653,0.25,0.403,25.9,62.5,47.8,68.3,3.3,6.3,15.9,100.0,132.9,138.4
0.619,0.58,0.264,0.345,37.5,74.1,52.2,51.1,10.0,9.3,5.6,100.0,138.4,132.9
0.505,0.484,0.264,0.176,30.6,64.3,46.2,58.5,11.5,6.3,12.5,100.0,103.8,120.6
0.596,0.559,0.259,0.306,35.7,69.4,53.8,79.5,9.4,10.4,14.2,100.0,120.6,103.8
0.592,0.571,0.259,0.165,38.9,56.7,47.0,53.5,5.5,8.3,18.0,100.0,119.2,139.1
0.689,0.667,0.286,0.202,43.3,61.1,53.0,80.0,15.5,6.3,12.4,100.0,139.1,119.2
0.555,0.512,0.238,0.286,29.7,82.1,56.6,57.5,8.5,6.8,12.1,100.0,111.3,93.2
0.509,0.494,0.253,0.215,17.9,70.3,43.4,58.8,5.3,6.3,18.0,100.0,93.2,111.3
0.535,0.484,0.147,0.411,31.5,76.7,51.5,45.5,6.5,8.5,12.5,100.0,110.8,105.3
0.572,0.517,0.211,0.244,23.3,68.5,48.5,53.5,10.2,13.6,16.7,100.0,105.3,110.8
0.566,0.513,0.211,0.263,25.6,62.9,43.2,40.0,7.8,9.0,17.5,100.0,106.6,118.8
0.561,0.524,0.202,0.31,37.1,74.4,56.8,63.4,12.2,10.0,11.2,100.0,118.8,106.6
0.516,0.447,0.179,0.442,22.2,73.5,46.6,51.2,13.7,6.3,13.0,100.0,100.4,93.5
0.503,0.464,0.186,0.268,26.5,77.8,53.4,51.2,9.4,16.7,18.7,100.0,93.5,100.4
0.689,0.684,0.145,0.158,34.6,84.2,64.1,70.0,5.8,3.6,15.6,100.0,129.9,96.3
0.505,0.451,0.222,0.319,15.8,65.4,35.9,48.4,8.1,10.8,12.7,100.0,96.3,129.9
0.528,0.52,0.216,0.257,27.0,73.2,51.3,45.7,7.7,1.8,20.3,100.0,96.1,98.3
0.533,0.493,0.247,0.329,26.8,73.0,48.7,43.8,12.1,10.3,18.5,100.0,98.3,96.1
0.54,0.468,0.273,0.377,17.1,67.4,42.9,68.8,5.3,10.8,13.5,100.0,103.2,128.7
0.606,0.56,0.286,0.22,32.6,82.9,57.1,63.6,8.5,1.8,9.9,100.0,128.7,103.2
0.546,0.511,0.256,0.156,20.9,79.1,50.0,59.5,13.6,7.4,10.3,100.0,109.6,84.6
0.483,0.433,0.28,0.267,20.9,79.1,50.0,58.6,6.3,4.5,21.5,100.0,84.6,109.6
0.423,0.375,0.193,0.261,27.8,68.8,47.1,59.4,8.6,4.4,10.1,100.0,89.1,97.7
0.49,0.463,0.16,0.333,31.3,72.2,52.9,55.6,6.4,7.0,16.2,100.0,97.7,89.1
0.62,0.555,0.288,0.466,17.1,66.7,44.2,63.9,8.7,12.7,12.0,100.0,118.7,112.2
0.559,0.537,0.329,0.28,33.3,82.9,55.8,59.0,4.4,5.8,14.8,100.0,112.2,118.7
0.592,0.519,0.234,0.468,28.9,72.7,52.4,51.4,5.3,8.1,12.3,100.0,117.6,110.1
0.565,0.537,0.235,0.284,27.3,71.1,47.6,68.4,6.4,16.9,16.5,100.0,110.1,117.6
0.553,0.494,0.139,0.278,32.4,55.3,44.0,55.3,9.7,6.8,18.4,100.0,105.3,113.9
0.532,0.5,0.18,0.27,44.7,67.6,56.0,39.0,11.8,4.4,14.6,100.0,113.9,105.3
0.449,0.377,0.173,0.383,19.6,75.0,44.0,64.3,5.1,2.6,14.5,100.0,86.1,120.6
0.585,0.545,0.146,0.326,25.0,80.4,56.0,69.6,9.1,9.0,8.9,100.0,120.6,86.1
0.655,0.608,0.311,0.284,15.2,75.0,50.6,66.7,6.5,5.3,12.6,100.0,117.6,110.0
0.506,0.478,0.146,0.303,25.0,84.8,49.4,45.0,6.5,5.9,9.0,100.0,110.0,117.6
0.594,0.553,0.197,0.395,28.9,64.9,46.7,53.8,6.8,10.9,12.7,100.0,119.6,116.2
0.588,0.507,0.257,0.419,35.1,71.1,53.3,57.1,10.2,18.0,15.4,100.0,116.2,119.6
0.581,0.536,0.3,0.243,20.6,79.1,53.2,63.6,2.3,3.2,18.0,100.0,104.5,115.0
0.542,0.487,0.215,0.354,20.9,79.4,46.8,41.7,12.8,8.2,6.2,100.0,115.0,104.5
0.526,0.454,0.241,0.287,25.6,73.2,50.0,38.9,8.7,4.8,8.4,100.0,112.0,115.2
0.594,0.569,0.417,0.542,26.8,74.4,50.0,57.1,6.5,7.6,14.4,100.0,115.2,112.0
0.522,0.47,0.193,0.217,27.3,67.5,46.4,50.0,8.8,5.6,13.3,100.0,104.6,103.5
0.512,0.438,0.1,0.338,32.5,72.7,53.6,68.6,7.7,13.4,14.8,100.0,103.5,104.6
0.56,0.531,0.288,0.288,27.5,73.7,50.0,40.5,8.4,8.5,18.9,100.0,105.9,113.2
0.605,0.552,0.234,0.364,26.3,72.5,50.0,68.4,7.3,8.8,15.2,100.0,113.2,105.9
0.513,0.477,0.136,0.17,18.2,71.4,44.2,32.5,5.7,2.0,4.1,100.0,110.0,121.3
0.583,0.581,0.407,0.151,28.6,81.8,55.8,61.9,1.1,10.5,9.8,100.0,121.3,110.0
0.499,0.487,0.133,0.093,20.0,70.5,46.4,60.0,7.6,3.6,10.3,100.0,98.5,107.3
0.508,0.473,0.243,0.297,29.5,80.0,53.6,67.7,8.8,3.1,11.6,100.0,107.3,98.5
0.556,0.512,0.398,0.313,9.5,67.9,32.9,72.2,9.0,1.8,11.3,100.0,105.4,124.5
0.716,0.724,0.263,0.316,32.1,90.5,67.1,66.0,6.0,12.0,20.3,100.0,124.5,105.4
0.617,0.612,0.224,0.197,20.6,64.1,43.8,50.0,12.8,4.7,11.8,100.0,119.2,106.3
0.521,0.487,0.19,0.241,35.9,79.4,56.2,60.0,5.8,1.7,15.5,100.0,106.3,119.2
0.521,0.489,0.345,0.161,38.6,67.4,52.9,57.5,11.6,7.7,12.2,100.0,112.7,99.9
0.494,0.428,0.145,0.329,32.6,61.4,47.1,60.0,13.9,1.8,15.5,100.0,99.9,112.7
0.509,0.468,0.228,0.241,22.5,65.7,42.7,66.7,5.8,13.1,13.0,100.0,102.4,111.6
0.544,0.479,0.153,0.542,34.3,77.5,57.3,69.7,9.2,16.4,11.9,100.0,111.6,102.4
0.536,0.494,0.238,0.3,25.6,80.9,55.8,72.2,12.1,15.5,12.6,100.0,106.4,82.3
0.435,0.375,0.237,0.303,19.1,74.4,44.2,68.0,6.6,4.9,16.5,100.0,82.3,106.4
0.611,0.581,0.203,0.365,27.3,70.0,50.7,60.0,10.3,10.7,13.1,100.0,119.7,109.5
0.559,0.513,0.273,0.26,30.0,72.7,49.3,62.9,8.0,8.5,15.7,100.0,109.5,119.7
0.667,0.642,0.257,0.351,22.6,68.1,50.0,58.1,4.6,10.4,12.3,100.0,130.1,103.8
0.471,0.431,0.115,0.253,31.9,77.4,50.0,41.7,8.0,5.5,7.6,100.0,103.8,130.1
0.392,0.346,0.154,0.308,29.0,75.6,48.6,55.2,10.3,9.3,13.4,100.0,83.1,115.9
0.591,0.576,0.365,0.282,24.4,71.0,51.4,56.1,10.3,6.5,12.0,100.0,115.9,83.1
0.485,0.429,0.192,0.282,23.9,79.4,47.5,51.6,15.7,7.1,15.4,100.0,95.0,112.9
0.619,0.57,0.211,0.338,20.6,76.1,52.5,59.5,6.7,3.2,15.5,100.0,112.9,95.0
0.439,0.401,0.132,0.231,39.6,75.0,56.5,64.7,3.4,1.7,10.7,100.0,100.9,113.5
0.547,0.513,0.241,0.329,25.0,60.4,43.5,73.0,9.2,6.3,9.1,100.0,113.5,100.9
0.512,0.481,0.143,0.351,22.9,69.8,48.7,67.6,8.3,10.4,18.4,100.0,94.1,113.8
0.573,0.5,0.173,0.42,30.2,77.1,51.3,73.0,10.3,7.6,13.5,100.0,113.8,94.1
0.39,0.351,0.207,0.138,23.1,70.7,44.1,32.1,9.2,6.8,8.0,100.0,83.1,92.3
0.474,0.438,0.181,0.389,29.3,76.9,55.9,70.0,2.3,11.6,17.6,100.0,92.3,83.1
0.554,0.5,0.333,0.292,15.8,74.3,43.8,64.5,9.0,3.6,16.5,100.0,101.5,111.7
0.579,0.538,0.282,0.218,25.7,84.2,56.2,42.1,9.0,10.4,14.1,100.0,111.7,101.5
0.452,0.407,0.16,0.272,20.8,71.8,43.7,45.2,10.1,3.2,9.9,100.0,91.7,111.8
0.567,0.543,0.232,0.171,28.2,79.2,56.3,68.3,7.8,11.8,14.5,100.0,111.8,91.7
0.566,0.513,0.25,0.316,28.2,68.6,51.1,63.9,6.6,5.6,15.6,100.0,108.0,114.6
0.516,0.453,0.153,0.424,31.4,71.8,48.9,72.2,11.0,7.0,8.2,100.0,114.6,108.0
0.603,0.533,0.227,0.44,22.9,75.6,51.3,50.0,9.8,7.2,13.5,100.0,117.8,116.7
0.577,0.557,0.207,0.149,24.4,77.1,48.7,72.1,7.6,12.1,9.7,100.0,116.7,117.8
0.452,0.399,0.169,0.213,29.1,73.5,46.1,42.4,12.8,5.1,14.1,100.0,93.6,102.1
0.565,0.554,0.203,0.338,26.5,70.9,53.9,52.6,6.4,9.5,18.3,100.0,102.1,93.6
0.473,0.399,0.177,0.342,31.7,70.6,53.3,60.0,6.3,8.7,20.2,100.0,91.0,99.5
0.472,0.394,0.188,0.388,29.4,68.3,46.7,66.7,12.7,3.1,10.0,100.0,99.5,91.0
0.561,0.48,0.2,0.427,30.6,68.3,50.6,51.5,8.2,12.2,11.0,100.0,117.2,102.0
0.502,0.474,0.364,0.286,31.7,69.4,49.4,68.8,11.7,10.0,14.8,100.0,102.0,117.2
0.547,0.471,0.271,0.457,31.7,63.9,46.8,50.0,13.1,4.3,15.1,100.0,109.2,119.8
0.588,0.52,0.378,0.365,36.1,68.3,53.2,52.9,10.7,7.8,14.9,100.0,119.8,109.2
0.522,0.453,0.2,0.427,16.7,86.5,52.1,31.3,5.5,3.1,11.0,100.0,102.8,109.4
0.559,0.519,0.167,0.308,13.5,83.3,47.9,50.0,6.6,11.7,8.3,100.0,109.4,102.8
0.494,0.489,0.287,0.08,26.2,75.0,50.0,68.4,7.7,9.3,15.1,100.0,98.4,102.8
0.544,0.5,0.419,0.351,25.0,73.8,50.0,71.0,9.9,8.1,15.8,100.0,102.8,98.4
0.515,0.5,0.286,0.104,20.0,82.5,53.3,61.1,9.1,5.2,17.4,100.0,94.6,104.8
0.544,0.513,0.256,0.192,17.5,80.0,46.7,75.0,6.8,16.4,11.5,100.0,104.8,94.6
0.385,0.357,0.19,0.119,25.0,72.7,47.8,39.3,6.1,8.7,10.2,100.0,82.9,107.3
0.526,0.493,0.378,0.297,27.3,75.0,52.2,63.3,8.5,7.4,11.6,100.0,107.3,82.9
0.468,0.451,0.187,0.154,14.3,81.8,46.2,50.0,9.7,3.1,5.8,100.0,97.7,96.6
0.518,0.473,0.147,0.36,18.2,85.7,53.8,44.1,6.4,8.1,13.9,100.0,96.6,97.7
0.567,0.53,0.256,0.22,41.0,74.3,56.8,52.5,5.9,5.4,12.6,100.0,120.6,111.1
0.573,0.537,0.176,0.471,25.7,59.0,43.2,41.2,10.6,3.3,14.6,100.0,111.1,120.6
0.548,0.525,0.152,0.38,21.6,68.4,45.3,56.4,13.6,13.3,14.8,100.0,105.6,109.8
0.603,0.533,0.408,0.329,31.6,78.4,54.7,69.7,4.2,10.4,20.2,100.0,109.8,105.6
0.487,0.463,0.11,0.232,26.2,77.8,52.9,54.1,3.3,3.9,13.4,100.0,96.0,98.2
0.488,0.46,0.115,0.138,22.2,73.8,47.1,43.6,6.5,6.8,11.5,100.0,98.2,96.0
0.549,0.514,0.171,0.357,33.3,71.1,52.7,54.5,12.1,13.3,22.1,100.0,98.1,109.1
0.59,0.528,0.375,0.375,28.9,66.7,47.3,60.6,8.8,12.1,20.0,100.0,109.1,98.1
0.597,0.575,0.275,0.225,31.6,70.0,51.3,51.2,8.8,7.7,15.4,100.0,116.1,119.5
0.565,0.538,0.167,0.513,30.0,68.4,48.7,58.5,6.6,6.9,7.7,100.0,119.5,116.1
0.429,0.405,0.19,0.155,24.5,77.3,48.5,35.5,7.7,9.0,14.3,100.0,84.8,99.1
0.484,0.459,0.212,0.212,22.7,75.5,51.5,36.1,6.6,11.8,10.6,100.0,99.1,84.8
0.583,0.543,0.2,0.371,20.6,77.8,53.2,74.3,3.4,6.5,17.3,100.0,108.8,99.6
0.487,0.456,0.225,0.263,22.2,79.4,46.8,59.4,10.3,7.1,8.2,100.0,99.6,108.8
0.471,0.396,0.264,0.375,20.0,73.2,45.3,50.0,5.9,0.0,12.5,100.0,93.1,103.7
0.52,0.466,0.189,0.324,26.8,80.0,54.7,54.5,7.1,3.8,13.3,100.0,103.7,93.1
0.665,0.601,0.324,0.5,11.8,64.0,42.9,52.6,9.2,5.0,12.6,100.0,123.3,109.9
0.51,0.45,0.333,0.378,36.0,88.2,57.1,42.9,6.2,4.0,12.5,100.0,109.9,123.3
0.631,0.58,0.159,0.522,40.0,62.8,53.4,44.7,7.1,5.0,15.9,100.0,126.6,119.5
0.552,0.5,0.25,0.325,37.2,60.0,46.6,58.3,8.3,6.9,9.9,100.0,119.5,126.6
0.497,0.451,0.296,0.21,29.3,69.2,48.8,54.5,11.2,7.2,14.5,100.0,98.8,108.9
0.528,0.463,0.138,0.338,30.8,70.7,51.3,72.2,13.5,12.3,13.2,100.0,108.9,98.8
0.647,0.62,0.253,0.329,24.2,60.6,42.4,53.5,4.5,7.2,10.0,100.0,130.7,144.1
0.649,0.608,0.216,0.295,39.4,75.8,57.6,67.3,5.6,5.1,6.6,100.0,144.1,130.7
0.616,0.551,0.295,0.423,19.4,69.0,46.2,52.6,10.6,4.8,10.6,100.0,120.7,109.1
0.561,0.519,0.203,0.367,31.0,80.6,53.8,50.0,5.3,12.7,16.4,100.0,109.1,120.7
0.533,0.515,0.13,0.18,21.2,65.9,41.7,71.4,12.2,10.1,7.7,100.0,107.8,112.5
0.528,0.454,0.289,0.392,34.1,78.8,58.3,55.3,5.6,5.7,13.7,100.0,112.5,107.8
0.495,0.449,0.203,0.253,34.1,71.7,54.6,47.1,9.5,7.5,12.0,100.0,102.9,89.9
0.406,0.31,0.152,0.418,28.3,65.9,45.4,58.3,9.5,3.2,10.5,100.0,89.9,102.9
0.648,0.613,0.3,0.313,24.2,69.4,51.2,46.5,9.6,11.1,13.3,100.0,125.4,99.9
0.483,0.459,0.153,0.329,30.6,75.8,48.8,48.6,12.8,7.1,12.6,100.0,99.9,125.4
0.534,0.494,0.244,0.154,30.0,66.7,47.4,51.4,6.1,5.4,13.5,100.0,109.4,125.4
0.584,0.551,0.291,0.241,33.3,70.0,52.6,50.0,9.8,5.1,8.4,100.0,125.4,109.4
0.525,0.494,0.159,0.261,27.9,88.4,58.1,58.5,5.1,8.7,12.5,100.0,104.8,107.8
0.539,0.5,0.225,0.236,11.6,72.1,41.9,51.2,8.1,12.2,7.5,100.0,107.8,104.8
0.556,0.513,0.156,0.247,29.7,59.6,47.2,62.2,7.6,12.9,18.2,100.0,103.0,112.7
0.486,0.465,0.15,0.16,40.4,70.3,52.8,68.9,13.0,7.7,9.3,100.0,112.7,103.0
0.479,0.451,0.173,0.247,24.4,72.7,48.3,65.7,8.8,7.1,13.5,100.0,94.1,101.7
0.509,0.454,0.263,0.461,27.3,75.6,51.7,54.8,6.6,11.9,14.1,100.0,101.7,94.1
0.55,0.512,0.202,0.31,17.4,78.4,44.6,46.2,13.8,9.1,7.7,100.0,111.8,109.7
0.587,0.558,0.154,0.282,21.6,82.6,55.4,61.5,4.3,4.5,15.4,100.0,109.7,111.8
0.526,0.47,0.262,0.25,33.3,79.6,58.2,60.0,5.9,8.8,9.7,100.0,115.4,89.5
0.424,0.386,0.139,0.304,20.4,66.7,41.8,56.7,4.7,14.5,7.2,100.0,89.5,115.4
0.591,0.549,0.222,0.407,22.5,60.0,41.3,57.5,10.9,11.6,15.1,100.0,111.7,128.5
0.619,0.571,0.242,0.352,40.0,77.5,58.8,70.2,11.9,6.3,13.2,100.0,128.5,111.7
0.634,0.608,0.177,0.38,30.6,77.1,57.1,35.6,8.3,2.0,14.0,100.0,122.0,114.7
0.558,0.518,0.412,0.365,22.9,69.4,42.9,65.8,8.3,1.5,10.0,100.0,114.7,122.0
0.594,0.557,0.228,0.342,30.6,87.5,63.1,56.1,12.1,18.0,13.3,100.0,118.9,69.4
0.394,0.309,0.265,0.397,12.5,69.4,36.9,52.6,5.5,3.3,18.4,100.0,69.4,118.9
0.522,0.487,0.195,0.299,23.7,54.5,38.0,57.1,11.0,3.6,7.4,100.0,111.6,133.7
0.612,0.564,0.295,0.321,45.5,76.3,62.0,71.1,1.2,6.5,11.9,100.0,133.7,111.6
0.493,0.474,0.351,0.182,22.0,71.1,45.6,64.5,2.5,4.6,9.8,100.0,104.0,111.6
0.496,0.454,0.145,0.382,28.9,78.0,54.4,53.1,7.6,12.0,3.3,100.0,111.6,104.0
0.534,0.495,0.28,0.269,39.2,82.9,57.0,65.9,6.4,7.7,11.1,100.0,117.8,124.2
0.646,0.579,0.316,0.434,17.1,60.8,43.0,68.4,8.5,13.4,11.7,100.0,124.2,117.8
0.515,0.468,0.141,0.244,16.2,81.8,51.9,66.7,5.6,11.9,10.4,100.0,99.7,97.4
0.492,0.444,0.263,0.238,18.2,83.8,48.1,65.6,4.5,6.0,12.0,100.0,97.4,99.7
0.506,0.452,0.155,0.345,21.7,73.8,46.6,61.1,7.2,10.9,11.8,100.0,100.5,110.8
0.567,0.5,0.19,0.468,26.2,78.3,53.4,51.3,5.1,5.6,13.6,100.0,110.8,100.5
0.566,0.544,0.3,0.238,17.9,80.0,51.2,60.5,6.7,8.2,9.2,100.0,111.9,97.4
0.476,0.419,0.238,0.325,20.0,82.1,48.8,53.1,5.6,7.1,9.9,100.0,97.4,111.9
0.582,0.542,0.25,0.286,33.3,76.7,51.4,52.4,10.9,7.0,12.9,100.0,119.9,111.2
0.596,0.563,0.208,0.431,23.3,66.7,48.6,55.3,7.6,6.3,14.9,100.0,111.2,119.9
0.534,0.494,0.115,0.321,28.6,68.4,47.5,57.9,9.9,0.0,14.4,100.0,104.1,122.8
