true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.607,0.572,0.217,0.229,36.1,70.6,52.9,58.1,11.4,6.3,11.6,100.0,126.6,101.5
0.529,0.5,0.135,0.311,29.4,63.9,47.1,47.2,5.7,6.2,16.8,100.0,101.5,126.6
0.524,0.477,0.295,0.341,20.4,70.9,47.1,65.8,8.3,15.7,8.2,100.0,109.5,82.7
0.385,0.332,0.098,0.293,29.1,79.6,52.9,63.3,7.2,16.1,10.4,100.0,82.7,109.5
0.522,0.463,0.284,0.333,30.2,60.8,46.8,41.2,4.3,6.7,16.2,100.0,103.5,104.5
0.469,0.414,0.194,0.28,39.2,69.8,53.2,45.9,14.9,13.8,11.1,100.0,104.5,103.5
0.632,0.583,0.182,0.424,17.9,66.7,47.9,52.8,7.6,11.5,20.3,100.0,107.5,114.0
0.542,0.455,0.218,0.551,33.3,82.1,52.1,62.5,13.0,3.7,12.6,100.0,114.0,107.5
0.572,0.507,0.264,0.347,13.9,71.4,39.1,55.9,10.6,3.3,17.0,100.0,100.4,109.9
0.61,0.556,0.153,0.417,28.6,86.1,60.9,46.2,9.5,7.5,20.5,100.0,109.9,100.4
0.482,0.435,0.196,0.315,29.4,82.2,54.2,48.6,5.8,5.6,14.0,100.0,97.0,103.7
0.548,0.538,0.209,0.187,17.8,70.6,45.8,62.2,7.7,4.1,14.0,100.0,103.7,97.0
0.475,0.446,0.086,0.301,29.4,65.2,46.4,35.0,6.8,4.1,12.5,100.0,97.8,117.3
0.573,0.558,0.221,0.232,34.8,70.6,53.6,66.0,9.8,7.1,12.5,100.0,117.3,97.8
0.519,0.481,0.263,0.3,32.5,78.4,54.5,43.2,9.9,5.1,15.8,100.0,103.1,111.9
0.601,0.565,0.234,0.234,21.6,67.5,45.5,72.5,7.7,1.7,15.0,100.0,111.9,103.1
0.552,0.478,0.244,0.333,34.0,65.8,48.2,65.8,12.5,4.8,11.9,100.0,118.9,117.9
0.613,0.598,0.232,0.28,34.2,66.0,51.8,53.3,10.4,7.4,15.6,100.0,117.9,118.9
0.561,0.534,0.115,0.218,22.2,63.6,42.7,52.3,9.2,6.7,12.0,100.0,109.0,132.5
0.62,0.592,0.185,0.315,36.4,77.8,57.3,65.3,12.2,3.9,10.3,100.0,132.5,109.0
0.665,0.647,0.267,0.347,25.0,67.4,49.3,53.5,7.8,11.0,13.1,100.0,128.4,100.5
0.486,0.465,0.151,0.174,32.6,75.0,50.7,52.6,7.8,10.9,13.1,100.0,100.5,128.4
0.585,0.551,0.101,0.303,45.5,81.0,65.3,42.6,7.6,12.1,11.4,100.0,128.1,97.7
0.507,0.463,0.175,0.25,19.0,54.5,34.7,48.6,5.4,7.5,12.8,100.0,97.7,128.1
0.563,0.542,0.262,0.179,26.8,83.8,53.8,45.0,9.9,9.4,13.4,100.0,112.6,98.2
0.544,0.464,0.232,0.42,16.2,73.2,46.2,46.7,7.7,6.5,16.4,100.0,98.2,112.6
0.449,0.385,0.276,0.287,32.6,74.3,50.6,40.6,6.7,2.9,9.3,100.0,98.2,112.7
0.566,0.531,0.15,0.263,25.7,67.4,49.4,55.0,5.6,14.3,13.6,100.0,112.7,98.2
0.48,0.478,0.258,0.124,20.9,80.0,45.2,61.5,15.3,9.3,9.6,100.0,98.5,102.9
0.629,0.594,0.217,0.188,20.0,79.1,54.8,60.5,5.5,6.1,23.5,100.0,102.9,98.5
0.502,0.424,0.165,0.392,31.6,67.4,50.6,74.2,7.3,13.6,17.8,100.0,97.1,106.6
0.523,0.425,0.175,0.5,32.6,68.4,49.4,62.5,10.4,10.6,14.8,100.0,106.6,97.1
0.488,0.418,0.188,0.329,33.3,67.4,50.0,60.6,12.5,6.1,15.6,100.0,99.1,101.2
0.507,0.463,0.195,0.378,32.6,66.7,50.0,74.3,11.5,11.6,15.8,100.0,101.2,99.1
0.616,0.588,0.25,0.263,30.6,69.4,50.0,59.5,6.8,10.1,11.9,100.0,125.2,119.5
0.573,0.518,0.159,0.268,30.6,69.4,50.0,33.3,10.2,8.3,9.8,100.0,119.5,125.2
0.53,0.517,0.25,0.114,15.9,77.6,48.4,61.9,4.3,5.3,8.9,100.0,104.7,113.3
0.523,0.471,0.337,0.407,22.4,84.1,51.6,50.0,4.3,9.1,5.6,100.0,113.3,104.7
0.59,0.507,0.265,0.588,15.0,44.4,30.6,60.0,10.4,7.6,18.9,100.0,105.3,122.0
0.553,0.515,0.186,0.206,55.6,85.0,69.4,50.0,11.5,12.0,14.5,100.0,122.0,105.3
0.561,0.524,0.181,0.41,32.6,82.9,57.1,52.5,9.1,1.5,13.3,100.0,111.6,109.6
0.555,0.537,0.185,0.457,17.1,67.4,42.9,68.3,5.1,8.8,11.0,100.0,109.6,111.6
0.519,0.5,0.333,0.267,21.1,69.2,45.5,52.9,12.7,16.1,20.0,100.0,92.0,99.4
0.542,0.487,0.195,0.286,30.8,78.9,54.5,52.8,11.6,2.0,20.2,100.0,99.4,92.0
0.533,0.481,0.253,0.316,17.1,58.5,42.0,61.1,9.9,5.9,12.6,100.0,105.3,95.4
0.422,0.396,0.115,0.167,41.5,82.9,58.0,59.5,9.9,23.7,10.4,100.0,95.4,105.3
0.496,0.422,0.234,0.377,31.3,72.4,46.8,43.3,7.3,3.7,8.2,100.0,108.3,120.4
0.628,0.612,0.194,0.403,27.6,68.8,53.2,59.0,6.1,11.9,15.1,100.0,120.4,108.3
0.472,0.458,0.219,0.135,32.1,77.1,50.0,61.9,4.4,6.8,8.1,100.0,105.4,117.5
0.601,0.56,0.213,0.427,22.9,67.9,50.0,68.3,6.6,1.3,11.0,100.0,117.5,105.4
0.54,0.466,0.151,0.466,10.8,70.0,41.6,48.5,6.3,9.0,12.9,100.0,100.0,121.1
0.583,0.534,0.124,0.247,30.0,89.2,58.4,58.7,7.4,8.1,10.0,100.0,121.1,100.0
0.549,0.506,0.186,0.233,27.9,65.2,47.2,52.5,7.5,5.2,11.2,100.0,111.0,123.8
0.576,0.574,0.189,0.137,34.8,72.1,52.8,51.0,8.5,4.3,10.6,100.0,123.8,111.0
0.514,0.48,0.197,0.289,28.9,67.6,48.0,47.1,5.9,3.2,13.2,100.0,104.6,112.9
0.543,0.5,0.171,0.342,32.4,71.1,52.0,66.7,2.4,4.9,11.2,100.0,112.9,104.6
0.566,0.52,0.092,0.289,35.1,60.4,49.4,52.6,13.0,3.9,18.9,100.0,105.2,119.3
0.545,0.516,0.172,0.194,39.6,64.9,50.6,57.8,14.1,10.1,12.2,100.0,119.3,105.2
0.562,0.512,0.346,0.247,27.0,74.5,53.6,66.7,7.3,7.0,18.2,100.0,105.3,115.8
0.572,0.512,0.145,0.386,25.5,73.0,46.4,46.2,10.4,13.2,11.0,100.0,115.8,105.3
0.565,0.512,0.222,0.284,30.0,87.5,61.4,66.7,7.1,7.8,18.0,100.0,105.2,92.9
0.471,0.431,0.115,0.253,12.5,70.0,38.6,54.1,10.2,4.8,9.4,100.0,92.9,105.2
0.529,0.453,0.227,0.533,21.4,82.9,49.4,50.0,8.2,2.0,16.3,100.0,100.7,103.8
0.598,0.562,0.329,0.356,17.1,78.6,50.6,82.9,7.2,8.6,18.4,100.0,103.8,100.7
0.578,0.5,0.205,0.423,17.1,82.0,55.3,48.6,4.8,10.0,15.5,100.0,102.6,101.7
0.498,0.475,0.293,0.172,18.0,82.9,44.7,64.3,5.8,4.8,10.9,100.0,101.7,102.6
0.591,0.578,0.256,0.289,31.0,71.4,52.7,63.8,6.2,13.8,9.0,100.0,123.7,97.9
0.456,0.39,0.121,0.33,28.6,69.0,47.3,40.0,6.2,4.5,10.3,100.0,97.9,123.7
0.635,0.585,0.099,0.451,29.0,71.7,54.5,77.5,5.8,5.9,12.4,100.0,124.2,105.8
0.491,0.444,0.16,0.358,28.3,71.0,45.5,54.3,5.8,4.7,8.8,100.0,105.8,124.2
0.518,0.487,0.182,0.208,28.6,67.6,46.1,62.9,11.7,2.0,15.1,100.0,101.6,110.9
0.586,0.535,0.296,0.324,32.4,71.4,53.9,54.3,5.8,1.6,18.2,100.0,110.9,101.6
0.592,0.541,0.178,0.356,18.9,68.8,47.1,55.6,7.9,7.8,12.4,100.0,113.4,97.5
0.472,0.444,0.21,0.284,31.3,81.1,52.9,50.0,6.8,6.7,13.3,100.0,97.5,113.4
0.506,0.466,0.135,0.225,22.7,72.4,42.5,51.3,6.6,0.0,7.6,100.0,109.0,130.0
0.693,0.667,0.4,0.307,27.6,77.3,57.5,65.1,4.4,18.2,14.1,100.0,130.0,109.0
0.596,0.527,0.205,0.548,26.3,62.2,45.8,58.8,10.4,7.8,8.1,100.0,124.3,116.2
0.549,0.475,0.21,0.309,37.8,73.7,54.2,63.9,9.2,6.9,14.0,100.0,116.2,124.3
0.512,0.453,0.2,0.274,33.3,71.4,50.5,31.7,6.2,9.5,9.4,100.0,113.4,116.5
0.557,0.494,0.267,0.384,28.6,66.7,49.5,52.5,4.2,6.6,9.0,100.0,116.5,113.4
0.478,0.453,0.547,0.186,16.3,78.4,43.0,67.7,1.1,8.7,8.8,100.0,96.7,106.5
0.543,0.468,0.115,0.359,21.6,83.7,57.0,60.0,3.3,5.1,12.6,100.0,106.5,96.7
0.503,0.494,0.359,0.218,17.1,78.0,47.6,35.3,5.7,3.0,12.3,100.0,98.2,118.7
0.582,0.562,0.173,0.235,22.0,82.9,52.4,59.5,5.7,10.0,7.3,100.0,118.7,98.2
0.575,0.544,0.266,0.278,25.6,68.4,46.8,63.2,6.7,3.4,13.6,100.0,114.6,118.0
0.562,0.513,0.256,0.449,31.6,74.4,53.2,54.3,7.9,6.9,9.7,100.0,118.0,114.6
0.491,0.443,0.143,0.471,21.1,80.0,53.0,80.0,8.4,7.9,21.4,100.0,86.8,100.3
0.511,0.482,0.241,0.301,20.0,78.9,47.0,70.3,13.6,6.7,10.5,100.0,100.3,86.8
0.489,0.425,0.172,0.345,36.2,63.6,49.5,48.6,7.6,9.2,12.3,100.0,106.8,105.7
0.528,0.481,0.188,0.338,36.4,63.8,50.5,58.3,10.9,9.7,15.6,100.0,105.7,106.8
0.435,0.403,0.295,0.159,24.0,82.9,48.2,75.0,4.6,11.5,8.7,100.0,95.0,98.5
0.534,0.462,0.212,0.47,17.1,76.0,51.8,64.3,5.8,12.9,14.0,100.0,98.5,95.0
0.545,0.505,0.211,0.274,29.8,64.6,47.4,68.2,7.9,5.3,10.9,100.0,114.2,106.4
0.505,0.463,0.211,0.284,35.4,70.2,52.6,50.0,6.9,10.7,13.0,100.0,106.4,114.2
0.566,0.533,0.231,0.33,25.6,78.7,54.7,41.3,12.2,1.5,14.7,100.0,110.8,102.3
0.564,0.506,0.205,0.373,21.3,74.4,45.3,56.4,10.3,2.9,16.4,100.0,102.3,110.8
0.48,0.424,0.244,0.314,29.2,66.7,46.7,42.9,7.4,1.3,10.1,100.0,99.7,113.5
0.545,0.517,0.157,0.236,33.3,70.8,53.3,54.8,7.4,7.7,14.0,100.0,113.5,99.7
0.477,0.451,0.297,0.242,20.8,75.0,44.0,59.0,5.7,7.6,15.2,100.0,91.4,106.6
0.588,0.558,0.081,0.244,25.0,79.2,56.0,44.7,7.6,1.6,17.4,100.0,106.6,91.4
0.528,0.487,0.208,0.299,18.6,82.2,51.1,50.0,6.7,9.4,10.3,100.0,103.5,110.2
0.547,0.53,0.229,0.181,17.8,81.4,48.9,57.5,5.6,9.8,9.1,100.0,110.2,103.5
0.551,0.493,0.292,0.333,19.4,74.4,48.0,39.4,8.1,6.9,14.5,100.0,105.3,109.9
0.548,0.512,0.284,0.16,25.6,80.6,52.0,47.4,8.1,2.0,11.3,100.0,109.9,105.3
0.538,0.494,0.167,0.19,40.0,63.2,51.3,33.3,7.1,8.5,11.6,100.0,116.0,129.0
0.607,0.554,0.203,0.486,36.8,60.0,48.7,64.9,7.1,14.3,11.8,100.0,129.0,116.0
0.554,0.493,0.224,0.289,31.4,63.9,47.9,57.1,7.6,1.4,19.7,100.0,103.1,128.1
0.64,0.627,0.108,0.253,36.1,68.6,52.1,67.3,11.9,10.2,13.2,100.0,128.1,103.1
0.61,0.558,0.221,0.39,22.2,78.8,49.3,75.6,8.1,10.3,18.1,100.0,111.4,103.3
0.596,0.542,0.183,0.465,21.2,77.8,50.7,57.1,10.1,10.0,19.7,100.0,103.3,111.4
0.511,0.46,0.218,0.23,25.5,72.5,47.1,41.7,6.5,9.6,11.9,100.0,106.2,109.5
0.544,0.5,0.099,0.333,27.5,74.5,52.9,59.0,5.4,11.8,10.6,100.0,109.5,106.2
0.516,0.462,0.154,0.269,30.0,67.3,51.1,42.9,4.7,7.5,11.2,100.0,104.8,110.6
0.479,0.467,0.256,0.233,32.7,70.0,48.9,57.9,7.0,7.6,7.5,100.0,110.6,104.8
0.535,0.481,0.13,0.377,27.9,63.8,46.7,51.4,6.7,6.8,13.5,100.0,107.7,106.5
0.486,0.461,0.18,0.225,36.2,72.1,53.3,55.3,4.5,6.0,10.1,100.0,106.5,107.7
0.555,0.534,0.253,0.149,27.5,79.6,56.2,67.4,5.5,2.9,11.5,100.0,113.2,92.4
0.447,0.396,0.146,0.329,20.4,72.5,43.8,45.2,6.6,13.8,8.7,100.0,92.4,113.2
0.457,0.391,0.231,0.372,16.3,67.5,39.3,24.1,12.0,4.1,11.7,100.0,90.6,100.5
0.526,0.48,0.355,0.342,32.5,83.7,60.7,43.8,12.0,10.0,17.9,100.0,100.5,90.6
0.59,0.563,0.184,0.207,29.7,72.0,54.0,56.5,4.2,7.5,12.0,100.0,117.6,112.3
0.512,0.473,0.149,0.255,28.0,70.3,46.0,60.5,10.5,1.4,7.1,100.0,112.3,117.6
0.471,0.409,0.239,0.33,24.5,68.3,43.6,43.8,4.1,11.0,10.6,100.0,96.6,123.1
0.582,0.554,0.215,0.269,31.7,75.5,56.4,52.1,4.1,3.0,10.3,100.0,123.1,96.6
0.557,0.519,0.21,0.222,17.5,63.3,42.7,38.5,5.6,14.3,9.2,100.0,111.1,112.2
0.492,0.453,0.176,0.447,36.7,82.5,57.3,50.0,9.0,6.3,7.3,100.0,112.2,111.1
0.506,0.444,0.133,0.322,31.4,71.4,47.7,47.4,6.1,7.9,10.5,100.0,106.5,125.0
0.633,0.574,0.222,0.432,28.6,68.6,52.3,81.0,7.2,9.0,14.2,100.0,125.0,106.5
0.537,0.487,0.182,0.338,23.3,84.6,52.4,48.6,3.4,4.9,11.9,100.0,107.9,115.9
0.574,0.519,0.238,0.25,15.4,76.7,47.6,65.8,3.4,6.3,6.3,100.0,115.9,107.9
0.49,0.44,0.217,0.325,25.0,72.7,48.9,64.7,15.8,9.0,12.9,100.0,98.0,85.3
0.464,0.43,0.152,0.241,27.3,75.0,51.1,57.6,10.5,4.6,20.1,100.0,85.3,98.0
0.503,0.44,0.25,0.31,26.1,54.2,40.4,58.8,11.7,3.8,13.6,100.0,101.9,108.3
0.516,0.489,0.122,0.222,45.8,73.9,59.6,37.2,7.4,7.9,15.4,100.0,108.3,101.9
0.623,0.588,0.257,0.243,26.7,83.3,57.6,52.6,3.7,4.8,10.9,100.0,124.2,115.7
0.567,0.544,0.203,0.139,16.7,73.3,42.4,61.5,4.9,7.3,7.7,100.0,115.7,124.2
0.516,0.482,0.214,0.19,34.9,82.9,56.4,50.0,5.5,4.3,15.7,100.0,103.8,108.2
0.582,0.528,0.352,0.423,17.1,65.1,43.6,71.9,7.7,6.1,15.1,100.0,108.2,103.8
0.443,0.405,0.221,0.211,31.0,72.7,49.0,51.4,6.3,1.4,9.6,100.0,96.4,102.7
0.514,0.489,0.172,0.218,27.3,69.0,51.0,58.5,6.3,8.1,13.6,100.0,102.7,96.4
0.546,0.506,0.28,0.317,27.3,70.7,48.2,52.8,8.5,7.1,13.8,100.0,108.3,104.0
0.541,0.5,0.125,0.3,29.3,72.7,51.8,50.0,8.5,6.8,16.6,100.0,104.0,108.3
0.458,0.452,0.193,0.241,14.6,71.2,44.0,51.4,8.2,10.0,14.0,100.0,86.1,83.1
0.419,0.374,0.195,0.253,28.8,85.4,56.0,51.6,9.2,13.4,15.7,100.0,83.1,86.1
0.491,0.444,0.202,0.303,18.2,85.7,48.1,72.2,6.1,6.7,12.9,100.0,100.2,105.2
0.619,0.553,0.318,0.621,14.3,81.8,51.9,43.8,5.1,12.7,16.0,100.0,105.2,100.2
0.609,0.558,0.154,0.333,14.7,82.1,50.7,51.2,9.5,8.8,11.8,100.0,115.4,96.3
0.537,0.5,0.25,0.263,17.9,85.3,49.3,47.2,4.2,1.5,17.5,100.0,96.3,115.4
0.491,0.47,0.171,0.183,31.7,75.7,52.6,52.8,2.4,7.5,11.0,100.0,103.6,122.7
0.582,0.539,0.13,0.338,24.3,68.3,47.4,61.5,7.1,5.9,7.3,100.0,122.7,103.6
0.556,0.514,0.284,0.324,23.7,75.0,51.2,69.7,5.4,10.2,18.3,100.0,102.1,111.9
0.533,0.418,0.253,0.506,25.0,76.3,48.8,70.0,16.3,13.2,9.4,100.0,111.9,102.1
0.416,0.39,0.146,0.256,26.0,83.3,50.0,38.7,13.2,11.5,14.1,100.0,83.7,96.9
0.568,0.55,0.257,0.243,16.7,74.0,50.0,64.7,7.7,14.3,20.5,100.0,96.9,83.7
0.486,0.437,0.177,0.241,20.5,77.1,50.0,65.6,10.2,4.9,11.2,100.0,96.0,91.5
0.452,0.431,0.238,0.275,22.9,79.5,50.0,67.7,3.4,6.2,12.7,100.0,91.5,96.0
0.561,0.525,0.114,0.266,24.2,75.0,52.1,57.5,6.6,14.8,12.8,100.0,108.5,118.3
0.564,0.513,0.228,0.481,25.0,75.8,47.9,68.4,6.6,8.6,8.6,100.0,118.3,108.5
0.532,0.484,0.154,0.264,29.8,65.0,46.0,63.4,7.2,6.3,11.3,100.0,111.1,114.2
0.565,0.488,0.222,0.481,35.0,70.2,54.0,55.6,6.2,14.3,14.8,100.0,114.2,111.1
0.57,0.53,0.207,0.354,15.8,69.6,45.2,48.8,3.9,8.1,14.4,100.0,104.9,117.5
0.575,0.549,0.065,0.326,30.4,84.2,54.8,48.0,7.8,9.2,11.0,100.0,117.5,104.9
0.566,0.54,0.227,0.284,29.5,61.9,45.3,51.2,12.9,6.1,9.2,100.0,120.7,93.7
0.49,0.425,0.096,0.493,38.1,70.5,54.7,46.7,5.4,1.5,19.8,100.0,93.7,120.7
0.454,0.423,0.095,0.143,17.0,79.6,49.0,29.4,1.1,8.6,14.4,100.0,87.3,94.8
0.469,0.429,0.318,0.235,20.4,83.0,51.0,67.6,9.7,3.9,8.8,100.0,94.8,87.3
0.57,0.533,0.173,0.333,17.1,77.8,51.3,63.2,5.4,8.8,14.9,100.0,105.9,113.4
0.556,0.512,0.181,0.313,22.2,82.9,48.8,43.6,8.6,4.8,8.7,100.0,113.4,105.9
0.581,0.532,0.291,0.304,14.6,77.3,47.1,55.3,2.1,6.3,13.5,100.0,108.3,129.2
0.622,0.617,0.289,0.244,22.7,85.4,52.9,55.1,6.2,5.4,6.6,100.0,129.2,108.3
0.629,0.6,0.231,0.338,17.2,58.9,44.7,74.3,5.0,11.7,14.8,100.0,118.5,80.7
0.331,0.285,0.105,0.279,41.1,82.8,55.3,41.7,2.5,2.0,8.5,100.0,80.7,118.5
0.431,0.389,0.153,0.292,27.3,68.1,48.4,70.4,3.4,14.1,19.8,100.0,80.1,91.6
0.426,0.384,0.174,0.209,31.9,72.7,51.6,35.5,10.3,18.0,12.2,100.0,91.6,80.1
0.646,0.565,0.145,0.507,3.6,73.1,48.8,55.6,7.1,10.8,15.9,100.0,110.5,98.4
0.464,0.383,0.278,0.367,26.9,96.4,51.3,68.8,5.1,10.2,11.1,100.0,98.4,110.5
0.52,0.489,0.13,0.174,31.7,78.6,55.4,52.3,8.3,8.3,12.4,100.0,107.4,103.2
0.551,0.5,0.221,0.377,21.4,68.3,44.6,70.6,4.2,5.0,15.9,100.0,103.2,107.4
0.544,0.506,0.214,0.262,17.1,63.3,42.2,42.5,12.2,11.4,11.4,100.0,103.4,109.4
0.507,0.458,0.177,0.25,36.7,82.9,57.8,55.0,6.1,4.5,13.8,100.0,109.4,103.4
0.481,0.427,0.244,0.232,13.3,75.6,43.0,46.9,6.4,3.6,10.0,100.0,92.4,108.4
0.551,0.524,0.341,0.2,24.4,86.7,57.0,53.8,9.6,11.3,14.7,100.0,108.4,92.4
0.554,0.505,0.141,0.337,34.8,80.0,55.8,40.9,8.1,1.8,9.4,100.0,118.8,114.7
0.592,0.544,0.288,0.438,20.0,65.2,44.2,47.5,5.1,8.9,12.8,100.0,114.7,118.8
0.588,0.554,0.174,0.185,35.9,73.9,56.5,53.2,2.1,5.6,10.0,100.0,124.4,110.6
0.511,0.484,0.228,0.239,26.1,64.1,43.5,48.8,6.4,9.2,8.1,100.0,110.6,124.4
0.554,0.487,0.143,0.338,28.9,80.6,52.2,54.3,6.1,4.1,8.3,100.0,118.7,113.8
0.607,0.557,0.3,0.243,19.4,71.1,47.8,63.9,3.6,4.5,14.4,100.0,113.8,118.7
0.606,0.585,0.254,0.423,14.7,72.5,49.4,63.2,7.5,11.9,15.1,100.0,109.2,93.2
0.449,0.394,0.212,0.318,27.5,85.3,50.6,51.6,6.4,5.7,12.6,100.0,93.2,109.2
0.522,0.44,0.16,0.427,20.5,69.6,47.1,40.6,12.3,6.0,11.9,100.0,103.6,96.9
0.494,0.442,0.359,0.295,30.4,79.5,52.9,34.4,5.6,4.8,16.2,100.0,96.9,103.6
0.504,0.452,0.205,0.384,22.7,80.9,52.7,61.3,8.5,11.5,19.0,100.0,91.0,81.5
0.435,0.365,0.333,0.308,19.1,77.3,47.3,26.9,9.5,6.9,16.9,100.0,81.5,91.0
0.467,0.424,0.207,0.185,33.3,64.9,47.1,48.6,7.3,10.3,14.6,100.0,97.5,130.0
0.66,0.61,0.293,0.329,35.1,66.7,52.9,61.4,8.4,5.5,14.6,100.0,130.0,97.5
0.526,0.482,0.183,0.256,30.0,69.7,47.9,37.8,5.9,10.9,9.0,100.0,114.1,127.2
0.631,0.599,0.276,0.263,30.3,70.0,52.1,65.0,3.6,4.5,11.5,100.0,127.2,114.1
0.499,0.475,0.241,0.177,6.8,75.6,40.0,48.5,8.4,9.8,12.4,100.0,89.1,100.6
0.501,0.484,0.099,0.121,24.4,93.2,60.0,66.7,5.2,13.3,13.5,100.0,100.6,89.1
0.501,0.455,0.091,0.33,40.0,74.4,55.1,30.8,5.6,1.5,9.8,100.0,113.5,119.1
0.584,0.561,0.207,0.244,25.6,60.0,44.9,58.1,7.9,10.0,9.0,100.0,119.1,113.5
0.636,0.614,0.352,0.307,27.5,69.4,47.4,42.6,9.4,4.1,16.0,100.0,119.4,124.1
0.658,0.595,0.131,0.44,30.6,72.5,52.6,54.2,11.3,3.5,16.6,100.0,124.1,119.4
0.594,0.544,0.228,0.392,8.3,70.8,44.0,47.5,12.4,14.5,9.7,100.0,113.6,101.2
0.505,0.478,0.156,0.178,29.2,91.7,56.0,45.0,4.1,9.8,13.4,100.0,101.2,113.6
0.653,0.63,0.169,0.26,33.3,73.3,58.3,67.4,7.8,6.2,15.7,100.0,124.1,107.5
0.522,0.482,0.207,0.305,26.7,66.7,41.7,60.0,4.4,3.1,11.4,100.0,107.5,124.1
0.486,0.426,0.235,0.296,15.9,66.7,44.6,37.5,5.1,2.5,14.9,100.0,91.0,103.3
0.467,0.401,0.121,0.429,33.3,84.1,55.4,67.6,5.1,9.7,9.2,100.0,103.3,91.0
0.51,0.463,0.232,0.39,32.7,85.4,56.7,73.5,4.5,3.1,9.4,100.0,110.7,105.0
0.526,0.494,0.198,0.21,14.6,67.3,43.3,57.9,6.8,9.5,8.3,100.0,105.0,110.7
0.497,0.463,0.21,0.296,21.7,68.4,42.9,65.7,6.7,4.3,11.6,100.0,100.9,108.6
0.531,0.5,0.157,0.253,31.6,78.3,57.1,43.6,7.8,6.3,11.5,100.0,108.6,100.9
0.514,0.48,0.194,0.255,34.1,67.8,53.4,46.5,9.4,13.8,14.2,100.0,105.1,96.6
0.453,0.429,0.238,0.19,32.2,65.9,46.6,50.0,11.3,3.8,12.3,100.0,96.6,105.1
0.422,0.375,0.225,0.288,20.4,82.4,44.3,40.7,10.8,3.4,13.4,100.0,82.0,104.6
0.59,0.565,0.159,0.435,17.6,79.6,55.7,66.7,9.7,14.5,18.8,100.0,104.6,82.0
0.456,0.382,0.329,0.447,11.6,68.1,41.1,72.0,5.2,5.3,15.0,100.0,86.0,112.0
0.54,0.511,0.183,0.172,31.9,88.4,58.9,59.1,10.4,19.6,9.9,100.0,112.0,86.0
0.557,0.524,0.159,0.317,19.5,78.2,53.1,61.0,5.0,8.3,13.8,100.0,104.2,96.2
0.472,0.41,0.191,0.326,21.8,80.5,46.9,58.8,11.0,4.3,11.3,100.0,96.2,104.2
0.502,0.476,0.145,0.181,29.3,86.2,52.9,53.8,10.3,8.5,10.9,100.0,103.2,105.5
0.581,0.536,0.145,0.333,13.8,70.7,47.1,71.4,5.7,7.0,15.9,100.0,105.5,103.2
0.424,0.347,0.293,0.587,14.0,73.3,42.1,52.2,3.0,3.7,16.8,100.0,79.2,112.9
0.539,0.5,0.118,0.312,26.7,86.0,57.9,41.3,9.9,13.2,6.2,100.0,112.9,79.2
0.551,0.531,0.173,0.148,28.9,86.1,56.8,56.1,6.7,8.2,13.1,100.0,106.1,98.3
0.5,0.455,0.208,0.325,13.9,71.1,43.2,58.8,8.9,6.0,12.0,100.0,98.3,106.1
0.477,0.424,0.176,0.388,34.8,80.0,52.6,50.0,3.4,6.0,8.3,100.0,107.7,115.6
0.619,0.556,0.206,0.698,20.0,65.2,47.4,63.6,5.7,8.6,14.5,100.0,115.6,107.7
0.474,0.423,0.321,0.308,21.4,75.0,47.6,40.0,9.7,7.9,15.3,100.0,90.2,101.0
0.504,0.444,0.222,0.346,25.0,78.6,52.4,67.6,4.3,15.1,13.0,100.0,101.0,90.2
0.555,0.531,0.238,0.263,25.6,70.8,50.6,70.0,7.8,6.8,21.9,100.0,96.9,100.8
0.516,0.483,0.149,0.333,29.2,74.4,49.4,52.5,11.7,3.3,15.3,100.0,100.8,96.9
0.529,0.495,0.245,0.266,27.8,63.4,43.2,46.3,7.8,9.0,13.2,100.0,108.4,113.2
0.546,0.489,0.17,0.298,36.6,72.2,56.8,56.8,2.0,7.0,12.4,100.0,113.2,108.4
0.561,0.474,0.158,0.526,34.2,78.9,56.6,58.3,11.0,7.6,12.2,100.0,115.9,98.3
0.517,0.46,0.12,0.333,21.1,65.8,43.4,70.6,12.1,4.7,14.9,100.0,98.3,115.9
0.506,0.467,0.185,0.239,28.3,75.0,50.0,32.5,8.3,7.3,9.8,100.0,106.3,121.8
0.591,0.557,0.375,0.307,25.0,71.7,50.0,58.1,5.2,4.0,9.9,100.0,121.8,106.3
0.611,0.596,0.128,0.205,27.6,67.4,52.0,55.6,7.1,8.8,11.5,100.0,122.9,109.9
0.492,0.452,0.181,0.313,32.6,72.4,48.0,54.3,8.3,5.9,6.9,100.0,109.9,122.9
0.462,0.431,0.128,0.372,35.1,70.3,48.9,43.6,9.3,9.1,7.6,100.0,104.7,109.9
0.561,0.506,0.175,0.413,29.7,64.9,51.1,59.5,3.1,4.9,15.2,100.0,109.9,104.7
0.556,0.526,0.221,0.247,28.6,86.8,58.9,55.3,11.0,5.5,17.4,100.0,104.6,92.5
0.516,0.486,0.214,0.371,13.2,71.4,41.1,61.3,11.0,8.3,16.4,100.0,92.5,104.6
0.485,0.461,0.267,0.2,16.7,76.7,39.7,73.0,6.3,1.6,9.3,100.0,99.5,109.0
