true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.491,0.473,0.33,0.143,33.3,83.7,57.1,68.4,16.4,2.1,12.6,100.0,103.9,86.4
0.406,0.347,0.159,0.273,26.3,65.9,43.6,55.2,9.8,8.8,10.0,100.0,87.2,114.5
0.564,0.519,0.278,0.405,34.1,73.7,56.4,56.8,6.5,14.9,13.9,100.0,114.5,87.2
0.476,0.466,0.264,0.115,14.0,84.8,50.6,68.4,3.1,1.4,13.3,100.0,89.1,98.3
0.496,0.435,0.167,0.345,15.2,86.0,49.4,51.4,5.1,4.7,9.4,100.0,98.3,89.1
0.543,0.494,0.205,0.273,40.0,85.3,60.8,40.0,5.6,4.8,10.0,100.0,119.1,124.6
0.619,0.584,0.253,0.205,14.7,60.0,39.2,38.6,5.6,7.1,8.1,100.0,124.6,119.1
0.449,0.409,0.268,0.256,32.7,60.5,45.7,60.0,1.2,9.7,9.9,100.0,97.5,121.3
0.526,0.494,0.271,0.318,39.5,67.3,54.3,55.3,8.3,6.7,9.4,100.0,121.3,97.5
0.481,0.461,0.389,0.167,24.5,84.2,50.6,40.5,9.3,3.4,13.4,100.0,95.8,108.1
0.585,0.543,0.284,0.247,15.8,75.5,49.4,52.5,9.3,9.1,14.3,100.0,108.1,95.8
0.547,0.517,0.273,0.159,24.4,76.9,53.8,59.5,7.4,11.3,11.3,100.0,109.0,101.6
0.486,0.444,0.303,0.247,23.1,75.6,46.2,77.1,6.3,1.6,10.0,100.0,101.6,109.0
0.481,0.45,0.438,0.15,23.4,57.4,40.4,64.5,7.7,14.5,19.0,100.0,89.9,98.7
0.471,0.401,0.148,0.407,42.6,76.6,59.6,68.8,14.3,6.7,15.9,100.0,98.7,89.9
0.536,0.537,0.148,0.111,20.5,80.5,51.3,63.4,5.9,7.2,9.6,100.0,106.5,104.2
0.506,0.494,0.179,0.107,19.5,79.5,48.8,34.2,8.2,10.1,8.3,100.0,104.2,106.5
0.569,0.526,0.197,0.224,27.0,76.5,50.7,59.5,4.6,1.9,16.9,100.0,109.5,125.7
0.632,0.575,0.26,0.411,23.5,73.0,49.3,59.5,11.5,6.6,9.5,100.0,125.7,109.5
0.479,0.418,0.329,0.353,30.0,75.0,51.1,64.5,5.3,6.6,12.5,100.0,100.3,109.9
0.533,0.477,0.299,0.253,25.0,70.0,48.9,57.9,9.6,19.3,10.2,100.0,109.9,100.3
0.52,0.479,0.463,0.326,29.8,71.8,48.8,47.4,12.5,4.5,11.4,100.0,108.5,104.7
0.551,0.512,0.214,0.405,28.2,70.2,51.2,56.4,7.7,7.8,17.5,100.0,104.7,108.5
0.482,0.448,0.338,0.208,19.6,88.1,52.3,46.7,3.2,8.2,17.6,100.0,87.0,93.5
0.484,0.429,0.372,0.346,11.9,80.4,47.7,82.8,12.9,5.9,11.8,100.0,93.5,87.0
0.568,0.531,0.198,0.222,27.5,70.7,49.4,65.0,14.2,7.9,12.8,100.0,110.2,103.7
0.511,0.476,0.259,0.212,29.3,72.5,50.6,75.7,3.3,4.6,15.5,100.0,103.7,110.2
0.45,0.399,0.406,0.29,22.7,67.5,44.0,81.8,11.3,6.6,22.8,100.0,78.8,99.0
0.497,0.475,0.247,0.21,32.5,77.3,56.0,69.4,18.0,12.2,16.1,100.0,99.0,78.8
0.571,0.557,0.273,0.125,25.0,65.0,44.0,46.5,3.3,6.8,9.7,100.0,117.7,127.7
0.573,0.528,0.17,0.318,35.0,75.0,56.0,40.9,5.6,4.7,6.5,100.0,127.7,117.7
0.487,0.449,0.173,0.276,24.5,83.7,51.0,39.0,7.3,15.3,11.3,100.0,97.3,102.7
0.555,0.494,0.153,0.447,16.3,75.5,49.0,53.8,6.4,11.1,16.4,100.0,102.7,97.3
0.573,0.545,0.273,0.227,42.1,77.5,60.3,51.1,11.7,8.5,14.9,100.0,118.0,97.8
0.507,0.468,0.09,0.372,22.5,57.9,39.7,58.3,11.7,14.1,14.2,100.0,97.8,118.0
0.575,0.539,0.247,0.258,25.0,82.9,50.6,50.0,6.6,11.8,5.7,100.0,125.5,131.0
0.661,0.633,0.354,0.316,17.1,75.0,49.4,47.7,5.5,9.0,7.2,100.0,131.0,125.5
0.548,0.5,0.179,0.321,32.5,77.3,56.0,42.5,11.3,5.8,15.8,100.0,108.0,106.0
0.564,0.53,0.373,0.229,22.7,67.5,44.0,41.0,11.3,7.2,15.7,100.0,106.0,108.0
0.546,0.521,0.25,0.156,28.6,74.5,51.0,61.4,10.8,6.8,12.0,100.0,109.6,107.6
0.554,0.533,0.344,0.233,25.5,71.4,49.0,54.8,9.8,6.9,16.1,100.0,107.6,109.6
0.522,0.463,0.275,0.288,14.3,67.3,42.9,72.7,4.3,10.8,11.8,100.0,101.5,114.4
0.526,0.473,0.286,0.242,32.7,85.7,57.1,55.3,2.2,5.2,9.0,100.0,114.4,101.5
0.584,0.549,0.278,0.431,17.9,70.0,44.3,52.8,7.1,6.1,9.5,100.0,118.0,112.1
0.548,0.494,0.364,0.286,30.0,82.1,55.7,47.1,4.7,11.5,11.3,100.0,112.1,118.0
0.542,0.467,0.267,0.413,30.0,73.5,50.0,43.8,7.7,3.1,16.9,100.0,105.3,114.0
0.583,0.544,0.2,0.263,26.5,70.0,50.0,71.8,11.0,10.9,13.6,100.0,114.0,105.3
0.705,0.694,0.319,0.278,13.8,81.3,55.8,69.0,4.6,7.0,13.9,100.0,130.5,99.6
0.479,0.443,0.278,0.342,18.8,86.2,44.2,51.6,3.4,8.2,6.2,100.0,99.6,130.5
0.553,0.506,0.386,0.325,20.0,67.9,45.9,56.8,7.2,10.9,12.1,100.0,107.8,100.6
0.479,0.433,0.281,0.337,32.1,80.0,54.1,38.9,11.3,0.0,12.8,100.0,100.6,107.8
0.447,0.411,0.292,0.271,27.8,73.5,49.5,66.7,6.8,13.0,12.3,100.0,93.5,105.2
0.524,0.5,0.386,0.386,26.5,72.2,50.5,51.3,7.8,10.3,12.0,100.0,105.2,93.5
0.499,0.472,0.189,0.133,22.9,74.5,48.4,52.5,9.6,6.8,11.2,100.0,101.5,90.8
0.447,0.409,0.17,0.182,25.5,77.1,51.6,47.1,8.5,2.7,12.0,100.0,90.8,101.5
0.533,0.505,0.319,0.209,23.3,80.6,47.3,61.5,8.4,4.6,10.8,100.0,110.7,116.0
0.641,0.612,0.145,0.316,19.4,76.7,52.7,58.1,3.1,6.5,14.8,100.0,116.0,110.7
0.523,0.464,0.321,0.286,23.7,82.1,53.2,68.6,4.4,7.5,9.6,100.0,109.1,110.2
0.601,0.568,0.284,0.284,17.9,76.3,46.8,70.3,6.6,10.5,15.3,100.0,110.2,109.1
0.572,0.543,0.28,0.29,20.5,76.7,48.3,73.3,8.6,7.4,11.8,100.0,115.1,110.3
0.593,0.555,0.341,0.415,23.3,79.5,51.7,55.0,10.6,6.0,14.2,100.0,110.3,115.1
0.533,0.481,0.253,0.291,19.5,61.4,43.9,62.9,10.9,14.1,12.7,100.0,103.4,97.9
0.444,0.414,0.312,0.204,38.6,80.5,56.1,63.6,4.4,11.9,13.6,100.0,97.9,103.4
0.554,0.493,0.216,0.473,26.8,68.1,48.9,76.5,9.7,16.4,12.7,100.0,106.9,98.3
0.493,0.458,0.193,0.253,31.9,73.2,51.1,58.8,10.8,6.9,18.5,100.0,98.3,106.9
0.58,0.528,0.254,0.296,22.9,73.5,52.4,63.6,4.6,13.8,19.1,100.0,106.6,85.9
0.427,0.375,0.275,0.225,26.5,77.1,47.6,42.9,14.9,9.4,12.9,100.0,85.9,106.6
0.521,0.451,0.21,0.42,25.6,70.8,49.5,64.7,10.6,6.3,10.3,100.0,106.1,99.7
0.476,0.439,0.111,0.222,29.2,74.4,50.5,65.8,6.4,4.7,12.4,100.0,99.7,106.1
0.631,0.576,0.279,0.407,20.0,76.0,51.1,50.0,6.4,12.2,15.8,100.0,116.3,110.8
0.545,0.505,0.267,0.248,24.0,80.0,48.9,46.8,12.7,9.7,10.4,100.0,110.8,116.3
0.553,0.519,0.308,0.231,22.5,73.3,49.4,66.7,14.3,4.1,21.1,100.0,97.3,92.2
0.498,0.429,0.372,0.359,26.7,77.5,50.6,51.7,11.3,7.4,19.6,100.0,92.2,97.3
0.412,0.379,0.313,0.182,22.2,65.0,38.8,61.8,11.2,4.8,8.6,100.0,89.3,113.7
0.59,0.513,0.225,0.425,35.0,77.8,61.2,51.3,7.1,7.4,15.9,100.0,113.7,89.3
0.465,0.417,0.218,0.359,27.9,76.7,52.3,43.3,8.7,9.9,15.8,100.0,90.8,100.6
0.521,0.512,0.155,0.143,23.3,72.1,47.7,48.8,11.9,14.8,14.4,100.0,100.6,90.8
0.434,0.409,0.312,0.151,30.0,89.4,58.8,51.4,3.2,9.7,12.4,100.0,91.8,99.2
0.514,0.476,0.253,0.205,10.6,70.0,41.2,72.2,10.7,10.9,9.0,100.0,99.2,91.8
0.493,0.488,0.193,0.169,12.5,80.0,46.3,57.9,4.4,8.5,10.1,100.0,96.3,106.2
0.536,0.512,0.289,0.205,20.0,87.5,53.8,73.7,10.9,7.5,10.0,100.0,106.2,96.3
0.452,0.386,0.295,0.33,20.8,71.1,41.8,48.3,10.6,7.6,8.2,100.0,96.3,116.4
0.58,0.524,0.205,0.325,28.9,79.2,58.2,52.5,7.4,3.2,12.1,100.0,116.4,96.3
0.491,0.47,0.325,0.265,37.0,66.7,50.0,65.7,11.2,5.4,15.5,100.0,101.9,126.5
0.636,0.613,0.3,0.25,33.3,63.0,50.0,81.4,10.1,5.4,13.6,100.0,126.5,101.9
0.518,0.477,0.291,0.407,33.3,69.2,52.0,68.4,14.4,7.7,17.8,100.0,100.7,83.4
0.425,0.376,0.301,0.226,30.8,66.7,48.0,57.6,10.6,14.8,17.7,100.0,83.4,100.7
0.581,0.534,0.219,0.301,16.1,63.6,44.0,65.7,10.8,2.7,20.3,100.0,104.0,101.9
0.541,0.48,0.507,0.36,36.4,83.9,56.0,56.7,13.0,8.8,18.7,100.0,101.9,104.0
0.542,0.513,0.141,0.282,20.5,75.0,47.7,50.0,5.3,5.6,14.6,100.0,100.5,114.3
0.547,0.5,0.202,0.247,25.0,79.5,52.3,43.9,8.5,3.0,10.0,100.0,114.3,100.5
0.529,0.514,0.203,0.108,18.2,71.4,48.0,36.1,5.7,13.2,19.7,100.0,93.9,108.7
0.53,0.512,0.361,0.181,28.6,81.8,52.0,67.6,9.2,6.8,10.9,100.0,108.7,93.9
0.569,0.521,0.333,0.361,21.2,75.6,52.6,60.6,9.7,4.1,17.7,100.0,102.1,97.8
0.5,0.442,0.364,0.416,24.4,78.8,47.4,83.3,9.7,4.2,15.7,100.0,97.8,102.1
0.489,0.458,0.326,0.126,28.3,77.3,50.5,46.2,9.2,14.1,12.3,100.0,99.9,107.0
0.523,0.484,0.152,0.207,22.7,71.7,49.5,57.1,9.2,6.3,10.7,100.0,107.0,99.9
0.564,0.528,0.167,0.211,43.9,67.9,53.6,42.2,6.6,11.1,13.2,100.0,121.5,130.3
0.685,0.646,0.203,0.228,32.1,56.1,46.4,51.1,9.9,12.0,15.5,100.0,130.3,121.5
0.618,0.596,0.398,0.096,28.6,75.6,53.9,71.4,10.1,6.3,16.4,100.0,120.0,97.5
0.492,0.47,0.25,0.119,24.4,71.4,46.1,62.2,12.3,10.0,12.0,100.0,97.5,120.0
0.533,0.506,0.23,0.276,25.5,69.0,46.1,43.9,9.7,13.6,9.3,100.0,111.9,99.0
0.503,0.458,0.214,0.202,31.0,74.5,53.9,58.3,7.5,4.5,15.7,100.0,99.0,111.9
0.493,0.463,0.099,0.432,23.4,75.0,47.1,47.2,7.6,7.2,8.5,100.0,103.0,118.2
0.58,0.558,0.198,0.209,25.0,76.6,52.9,67.4,7.6,11.0,9.6,100.0,118.2,103.0
0.502,0.465,0.224,0.176,22.2,78.8,46.2,45.9,8.7,1.6,11.6,100.0,99.7,118.1
0.62,0.594,0.238,0.225,21.2,77.8,53.8,56.8,9.7,12.1,13.7,100.0,118.1,99.7
0.608,0.579,0.305,0.256,22.9,81.4,55.1,51.2,4.4,11.3,8.1,100.0,123.0,117.4
0.554,0.523,0.279,0.256,18.6,77.1,44.9,55.0,6.6,5.3,5.9,100.0,117.4,123.0
0.765,0.75,0.368,0.211,20.7,77.3,54.8,73.5,3.5,9.6,9.8,100.0,146.9,113.4
0.537,0.5,0.366,0.256,22.7,79.3,45.2,64.9,3.5,0.0,8.1,100.0,113.4,146.9
0.542,0.459,0.329,0.565,22.2,73.8,51.9,48.6,6.5,7.2,13.1,100.0,107.0,103.3
0.509,0.47,0.303,0.232,26.2,77.8,48.1,75.0,7.4,1.8,12.1,100.0,103.3,107.0
0.62,0.57,0.278,0.443,22.0,78.3,51.7,72.5,9.3,7.1,12.9,100.0,120.6,109.3
0.544,0.522,0.371,0.213,21.7,78.0,48.3,55.0,9.3,7.0,10.2,100.0,109.3,120.6
0.499,0.467,0.211,0.256,27.5,67.4,45.7,67.5,6.3,6.7,10.7,100.0,105.7,107.8
0.521,0.474,0.231,0.577,32.6,72.5,54.3,58.8,7.4,5.6,10.9,100.0,107.8,105.7
0.686,0.636,0.379,0.364,20.7,80.0,55.1,65.7,4.6,9.4,19.0,100.0,120.3,99.7
0.497,0.414,0.243,0.571,20.0,79.3,44.9,37.0,11.5,0.0,11.2,100.0,99.7,120.3
0.56,0.526,0.247,0.286,12.2,62.8,38.1,43.2,8.5,0.0,13.0,100.0,103.3,110.7
0.521,0.511,0.264,0.333,37.2,87.8,61.9,61.0,4.3,5.2,12.3,100.0,110.7,103.3
0.517,0.495,0.252,0.131,24.1,70.3,49.2,60.4,10.9,8.6,9.6,100.0,106.6,105.7
0.496,0.49,0.333,0.257,29.7,75.9,50.8,72.1,5.5,13.8,10.7,100.0,105.7,106.6
0.491,0.488,0.333,0.272,31.1,72.5,50.6,57.1,3.5,13.3,12.5,100.0,103.1,121.7
0.594,0.575,0.25,0.238,27.5,68.9,49.4,58.5,7.0,7.4,9.2,100.0,121.7,103.1
0.537,0.5,0.11,0.232,40.0,71.1,56.2,50.0,8.1,11.5,15.0,100.0,112.7,119.7
0.584,0.533,0.307,0.4,28.9,60.0,43.8,67.6,10.5,11.0,11.1,100.0,119.7,112.7
0.564,0.541,0.291,0.279,21.6,77.8,52.4,41.5,5.1,6.3,13.4,100.0,111.1,116.2
0.579,0.574,0.33,0.106,22.2,78.4,47.6,66.7,9.2,11.5,8.4,100.0,116.2,111.1
0.54,0.494,0.22,0.268,27.9,73.3,51.1,55.3,4.4,13.1,11.6,100.0,109.6,99.6
0.468,0.419,0.291,0.267,26.7,72.1,48.9,57.6,8.9,6.3,10.3,100.0,99.6,109.6
0.622,0.58,0.307,0.36,13.9,84.6,43.5,64.9,7.3,3.8,15.6,100.0,112.2,111.1
0.656,0.612,0.209,0.493,15.4,86.1,56.5,63.2,5.2,0.0,20.5,100.0,111.1,112.2
0.49,0.484,0.129,0.172,32.6,64.7,46.3,54.8,8.7,8.1,11.5,100.0,106.4,123.8
0.625,0.612,0.271,0.165,35.3,67.4,53.8,60.4,9.8,7.4,12.5,100.0,123.8,106.4
0.546,0.532,0.308,0.154,10.8,75.0,45.7,62.2,8.6,15.1,16.1,100.0,97.7,102.0
0.529,0.461,0.312,0.377,25.0,89.2,54.3,71.0,7.5,7.4,15.1,100.0,102.0,97.7
0.533,0.476,0.212,0.388,29.5,74.3,49.4,53.8,14.3,7.8,10.0,100.0,108.1,111.2
0.585,0.544,0.363,0.375,25.7,70.5,50.6,78.9,6.1,1.5,18.4,100.0,111.2,108.1
0.558,0.523,0.307,0.273,20.5,73.1,49.0,57.1,4.2,7.2,7.5,100.0,115.0,104.6
0.497,0.479,0.266,0.16,26.9,79.5,51.0,68.3,5.2,11.5,9.9,100.0,104.6,115.0
0.527,0.477,0.244,0.337,22.4,86.1,49.4,56.8,5.3,13.3,6.6,100.0,111.1,110.0
0.562,0.541,0.294,0.176,13.9,77.6,50.6,68.3,3.2,7.7,9.8,100.0,110.0,111.1
0.588,0.507,0.356,0.452,20.5,75.4,53.1,53.1,2.2,3.7,9.3,100.0,115.2,108.5
0.464,0.404,0.138,0.255,24.6,79.5,46.9,32.4,4.5,12.8,3.7,100.0,108.5,115.2
0.561,0.513,0.177,0.418,31.0,82.1,51.4,61.5,6.7,5.4,8.8,100.0,117.4,115.2
0.618,0.593,0.253,0.253,17.9,69.0,48.6,55.0,7.8,4.6,15.3,100.0,115.2,117.4
0.604,0.562,0.151,0.329,21.9,79.5,55.3,61.5,4.5,8.2,15.2,100.0,112.6,104.8
0.532,0.518,0.265,0.145,20.5,78.1,44.7,75.7,6.7,3.2,12.0,100.0,104.8,112.6
0.517,0.49,0.245,0.173,34.0,93.3,56.3,58.1,10.1,6.7,11.7,100.0,110.2,92.0
0.58,0.535,0.366,0.239,6.7,66.0,43.8,71.9,6.1,16.2,23.4,100.0,92.0,110.2
0.537,0.486,0.318,0.209,25.9,71.7,49.2,38.3,10.4,5.6,10.4,100.0,111.3,102.7
0.494,0.45,0.183,0.239,28.3,74.1,50.8,53.3,6.9,5.3,11.7,100.0,102.7,111.3
0.469,0.435,0.365,0.176,27.7,63.4,44.3,54.5,3.6,7.7,8.9,100.0,104.0,125.8
0.553,0.534,0.253,0.184,36.6,72.3,55.7,50.0,9.7,5.6,5.0,100.0,125.8,104.0
0.526,0.435,0.169,0.338,30.8,73.5,54.5,31.3,6.5,3.3,17.7,100.0,101.3,107.8
0.522,0.483,0.302,0.233,26.5,69.2,45.5,48.6,10.9,4.7,11.2,100.0,107.8,101.3
0.382,0.347,0.261,0.193,21.6,81.3,50.5,63.0,5.3,3.0,12.8,100.0,76.9,80.0
0.421,0.378,0.195,0.232,18.8,78.4,49.5,46.7,7.4,10.8,15.0,100.0,80.0,76.9
0.615,0.581,0.351,0.324,12.5,68.8,46.3,68.4,7.5,20.9,15.1,100.0,112.1,104.5
0.516,0.483,0.5,0.209,31.3,87.5,53.8,79.4,8.6,8.3,14.6,100.0,104.5,112.1
0.582,0.58,0.296,0.185,25.0,76.6,52.9,67.4,6.4,1.8,17.0,100.0,108.7,113.0
0.571,0.531,0.321,0.333,23.4,75.0,47.1,78.4,10.7,7.0,11.4,100.0,113.0,108.7
0.59,0.583,0.278,0.167,26.3,63.6,48.4,52.1,11.7,4.3,11.9,100.0,121.3,93.6
0.452,0.371,0.176,0.329,36.4,73.7,51.6,50.0,7.4,9.2,14.1,100.0,93.6,121.3
0.562,0.513,0.321,0.295,30.0,64.6,48.9,42.9,11.4,4.5,13.7,100.0,112.7,102.4
0.473,0.438,0.25,0.182,35.4,70.0,51.1,48.6,12.5,7.5,12.8,100.0,102.4,112.7
0.512,0.489,0.297,0.286,34.6,91.4,57.5,65.0,10.3,10.7,11.3,100.0,107.8,112.9
0.62,0.579,0.263,0.382,8.6,65.4,42.5,72.5,9.2,6.3,14.5,100.0,112.9,107.8
0.491,0.459,0.186,0.174,29.3,86.7,53.5,64.1,9.1,4.8,8.9,100.0,103.4,119.3
0.653,0.651,0.184,0.132,13.3,70.7,46.5,73.9,2.3,5.7,14.8,100.0,119.3,103.4
0.469,0.434,0.277,0.181,30.4,82.4,52.5,66.7,6.8,7.0,14.3,100.0,95.3,113.4
0.559,0.513,0.269,0.333,17.6,69.6,47.5,48.6,10.2,5.0,8.2,100.0,113.4,95.3
0.555,0.536,0.226,0.167,19.0,75.7,45.6,59.5,9.7,9.1,12.6,100.0,107.5,103.2
0.548,0.5,0.143,0.312,24.3,81.0,54.4,63.9,8.6,1.5,15.4,100.0,103.2,107.5
0.535,0.517,0.222,0.111,24.4,64.4,45.3,76.7,12.1,11.1,8.7,100.0,110.9,108.7
0.529,0.488,0.241,0.289,35.6,75.6,54.7,44.7,7.7,7.1,14.6,100.0,108.7,110.9
0.516,0.463,0.28,0.305,33.3,74.0,54.7,57.1,8.6,9.8,17.0,100.0,102.9,94.3
0.474,0.458,0.274,0.238,26.0,66.7,45.3,60.0,11.8,10.2,13.1,100.0,94.3,102.9
0.504,0.437,0.299,0.345,34.6,74.4,51.6,42.4,8.4,3.6,13.8,100.0,105.7,113.0
0.569,0.525,0.291,0.456,25.6,65.4,48.4,39.5,8.4,11.5,12.9,100.0,113.0,105.7
0.578,0.518,0.171,0.317,22.9,60.0,42.7,67.5,6.6,9.4,10.5,100.0,119.3,130.3
0.603,0.57,0.384,0.314,40.0,77.1,57.3,57.1,7.7,5.9,9.3,100.0,130.3,119.3
0.584,0.551,0.218,0.321,30.8,68.8,51.7,32.5,3.3,11.6,16.0,100.0,114.5,101.3
0.48,0.428,0.169,0.349,31.3,69.2,48.3,32.4,12.1,6.6,10.3,100.0,101.3,114.5
0.526,0.485,0.3,0.32,38.3,61.3,47.4,34.1,10.5,4.8,5.8,100.0,125.9,135.4
0.681,0.581,0.162,0.635,38.7,61.7,52.6,50.0,4.2,18.6,13.7,100.0,135.4,125.9
0.443,0.39,0.22,0.293,19.1,82.4,45.7,35.5,6.4,6.6,12.3,100.0,86.9,116.5
0.607,0.588,0.238,0.3,17.6,80.9,54.3,53.5,6.4,9.4,11.7,100.0,116.5,86.9
0.565,0.537,0.235,0.333,15.0,74.0,47.8,65.0,6.0,9.7,15.5,100.0,104.5,101.5
0.516,0.494,0.311,0.222,26.0,85.0,52.2,59.0,11.9,8.1,13.2,100.0,101.5,104.5
0.544,0.522,0.189,0.233,20.5,75.0,46.4,72.1,4.9,7.6,11.6,100.0,106.7,126.4
0.63,0.588,0.275,0.264,25.0,79.5,53.6,73.5,8.9,8.2,10.6,100.0,126.4,106.7
0.566,0.513,0.355,0.237,12.5,81.1,45.5,55.9,8.9,9.8,20.8,100.0,94.4,109.3
0.574,0.546,0.414,0.23,18.9,87.5,54.5,53.7,13.9,6.1,14.3,100.0,109.3,94.4
0.558,0.513,0.253,0.36,25.6,88.6,59.0,58.8,0.0,7.9,11.2,100.0,111.9,105.0
0.506,0.483,0.267,0.105,11.4,74.4,41.0,57.9,4.6,5.4,4.3,100.0,105.0,111.9
0.597,0.558,0.279,0.337,26.2,92.6,52.2,53.5,10.5,9.3,9.2,100.0,124.1,131.5
0.721,0.721,0.299,0.286,7.4,73.8,47.8,75.5,6.3,3.2,11.3,100.0,131.5,124.1
0.498,0.462,0.315,0.304,32.0,79.5,54.3,70.3,10.6,9.4,8.7,100.0,110.0,113.1
0.585,0.526,0.303,0.461,20.5,68.0,45.7,82.4,6.3,4.8,13.3,100.0,113.1,110.0
0.524,0.482,0.305,0.268,34.1,75.5,56.7,41.7,4.3,5.9,16.4,100.0,103.8,110.3
0.525,0.505,0.253,0.154,24.5,65.9,43.3,48.8,10.8,5.3,8.5,100.0,110.3,103.8
0.516,0.466,0.148,0.33,38.1,66.7,51.3,64.1,13.2,15.0,15.2,100.0,105.7,127.1
0.64,0.595,0.286,0.369,33.3,61.9,48.7,54.5,11.2,8.0,14.8,100.0,127.1,105.7
0.46,0.422,0.241,0.229,20.5,92.5,54.8,45.5,4.3,3.2,14.1,100.0,90.5,103.4
0.559,0.532,0.192,0.231,7.5,79.5,45.2,61.5,9.7,19.0,9.5,100.0,103.4,90.5
0.574,0.536,0.31,0.202,27.5,68.3,48.1,51.3,8.3,3.2,17.2,100.0,108.4,118.7
0.596,0.584,0.292,0.191,31.7,72.5,51.9,60.9,11.4,17.2,14.2,100.0,118.7,108.4
0.512,0.461,0.247,0.351,35.9,66.7,51.9,33.3,14.7,20.4,15.3,100.0,102.6,98.1
0.495,0.463,0.325,0.225,33.3,64.1,48.1,39.4,11.3,10.3,18.5,100.0,98.1,102.6
0.552,0.488,0.256,0.439,26.2,78.0,51.8,58.3,6.1,8.2,10.9,100.0,110.5,103.4
0.556,0.524,0.256,0.244,22.0,73.8,48.2,64.1,7.2,9.8,18.1,100.0,103.4,110.5
0.566,0.511,0.341,0.264,18.4,74.0,46.5,57.9,5.8,2.4,12.1,100.0,111.2,107.3
0.516,0.485,0.188,0.149,26.0,81.6,53.5,43.5,7.7,8.3,9.3,100.0,107.3,111.2
0.486,0.429,0.271,0.341,19.1,83.7,50.0,66.7,10.2,6.2,10.9,100.0,96.7,101.8
0.537,0.512,0.217,0.277,16.3,80.9,50.0,59.0,7.1,6.5,13.1,100.0,101.8,96.7
0.571,0.517,0.284,0.33,31.8,71.4,52.7,53.7,3.8,1.6,16.6,100.0,109.9,118.5
0.558,0.521,0.34,0.33,28.6,68.2,47.3,68.2,11.5,4.8,9.7,100.0,118.5,109.9
0.518,0.488,0.2,0.282,19.0,86.3,55.9,51.3,5.2,8.8,9.5,100.0,103.6,95.2
0.474,0.455,0.101,0.18,13.7,81.0,44.1,55.3,7.3,7.4,7.7,100.0,95.2,103.6
0.459,0.418,0.174,0.228,30.2,53.5,40.6,50.0,10.4,12.9,3.8,100.0,107.3,130.3
0.582,0.547,0.279,0.291,46.5,69.8,59.4,64.3,1.2,9.2,11.8,100.0,130.3,107.3
0.479,0.463,0.35,0.275,17.0,76.6,46.8,70.6,11.3,7.3,15.1,100.0,88.0,102.3
0.497,0.443,0.368,0.356,23.4,83.0,53.2,52.9,10.2,7.7,11.4,100.0,102.3,88.0
0.526,0.486,0.361,0.458,26.2,68.4,46.3,50.0,9.1,6.3,14.8,100.0,103.5,114.8
0.552,0.518,0.25,0.202,31.6,73.8,53.8,67.5,9.1,6.5,10.7,100.0,114.8,103.5
0.564,0.552,0.186,0.116,30.2,84.2,55.6,56.8,4.6,5.2,10.0,100.0,117.5,104.9
0.515,0.475,0.275,0.238,15.8,69.8,44.4,47.2,5.8,5.7,7.3,100.0,104.9,117.5
0.583,0.574,0.185,0.469,36.4,75.6,55.3,59.5,9.5,10.3,12.5,100.0,119.8,111.4
0.587,0.562,0.284,0.259,24.4,63.6,44.7,78.6,8.4,7.6,15.1,100.0,111.4,119.8
0.6,0.557,0.241,0.291,16.7,81.0,51.3,70.0,15.7,11.3,14.4,100.0,112.2,80.8
0.469,0.434,0.303,0.184,19.0,83.3,48.7,64.5,8.4,6.7,21.1,100.0,80.8,112.2
0.572,0.536,0.253,0.337,28.9,85.7,53.8,46.3,9.2,4.8,13.6,100.0,111.7,109.6
0.583,0.569,0.276,0.126,14.3,71.1,46.3,71.1,8.2,4.8,13.2,100.0,109.6,111.7
0.455,0.419,0.293,0.202,41.4,86.7,61.2,55.6,8.2,9.2,12.9,100.0,100.6,104.7
0.545,0.536,0.217,0.289,13.3,58.6,38.8,47.6,9.2,8.6,12.2,100.0,104.7,100.6
0.449,0.413,0.146,0.233,25.9,57.7,41.5,70.7,4.9,11.8,5.8,100.0,100.6,104.5
0.486,0.426,0.2,0.337,42.3,74.1,58.5,46.2,1.0,6.8,14.2,100.0,104.5,100.6
0.588,0.56,0.241,0.265,26.8,73.3,51.2,59.5,3.1,6.7,16.3,100.0,112.7,123.0
0.602,0.605,0.302,0.337,26.7,73.2,48.8,53.2,11.4,9.5,8.4,100.0,123.0,112.7
0.566,0.527,0.374,0.308,31.0,73.2,55.1,61.0,2.0,8.8,11.9,100.0,116.2,110.3
0.486,0.447,0.231,0.221,26.8,69.0,44.9,72.1,7.9,7.0,5.0,100.0,110.3,116.2
0.554,0.533,0.187,0.187,2.6,84.4,47.0,67.6,2.1,6.0,17.3,100.0,94.7,102.1
0.513,0.452,0.202,0.286,15.6,97.4,53.0,71.4,8.4,11.5,7.8,100.0,102.1,94.7
0.381,0.316,0.276,0.299,25.4,74.0,47.7,48.0,8.5,3.3,13.2,100.0,79.6,104.0
0.504,0.455,0.307,0.239,26.0,74.6,52.3,50.0,6.4,15.9,10.2,100.0,104.0,79.6
