true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.506,0.482,0.244,0.22,25.6,90.9,53.9,52.8,4.4,4.0,14.3,100.0,100.7,116.1
0.553,0.5,0.214,0.298,29.3,82.9,53.9,35.9,5.2,0.0,15.2,100.0,110.0,117.3
0.643,0.575,0.37,0.438,17.1,70.7,46.1,63.9,7.3,10.6,14.7,100.0,117.3,110.0
0.627,0.59,0.313,0.434,20.0,77.8,50.6,55.8,7.0,17.1,10.0,100.0,123.5,115.5
0.56,0.532,0.247,0.258,22.2,80.0,49.4,45.5,5.0,3.5,8.8,100.0,115.5,123.5
0.535,0.494,0.338,0.25,19.5,64.1,41.3,58.8,6.5,8.7,15.3,100.0,102.6,111.3
0.544,0.511,0.216,0.17,35.9,80.5,58.8,62.8,9.7,17.0,12.9,100.0,111.3,102.6
0.486,0.452,0.352,0.2,44.8,76.2,58.0,42.9,7.0,3.4,13.0,100.0,110.2,115.2
0.588,0.535,0.306,0.365,23.8,55.2,42.0,43.9,10.9,7.4,13.2,100.0,115.2,110.2
0.416,0.404,0.303,0.09,13.2,90.9,52.8,61.8,3.1,11.9,11.5,100.0,78.8,89.1
0.432,0.375,0.239,0.33,9.1,86.8,47.2,43.3,7.2,3.2,4.7,100.0,89.1,78.8
0.644,0.619,0.262,0.25,16.2,79.1,50.0,59.6,10.2,6.3,13.1,100.0,122.7,91.0
0.513,0.474,0.385,0.256,20.9,83.8,50.0,53.1,7.2,8.1,18.7,100.0,91.0,122.7
0.48,0.42,0.23,0.31,27.5,62.5,42.9,41.2,12.1,6.9,21.4,100.0,88.6,125.0
0.649,0.622,0.383,0.223,37.5,72.5,57.1,68.6,18.7,3.0,16.2,100.0,125.0,88.6
0.565,0.511,0.348,0.326,28.6,66.7,49.5,76.2,11.5,7.6,8.9,100.0,120.5,102.7
0.478,0.435,0.283,0.261,33.3,71.4,50.5,41.7,3.1,3.4,11.2,100.0,102.7,120.5
0.573,0.535,0.471,0.224,21.7,87.2,51.8,67.6,7.2,7.5,13.8,100.0,110.8,119.1
0.616,0.584,0.312,0.481,12.8,78.3,48.2,47.5,8.3,15.6,9.7,100.0,119.1,110.8
0.673,0.625,0.5,0.388,25.0,73.5,51.7,59.0,11.7,7.1,11.4,100.0,134.3,100.2
0.502,0.466,0.356,0.172,26.5,75.0,48.3,62.9,6.4,7.5,14.6,100.0,100.2,134.3
0.605,0.554,0.31,0.345,27.5,82.6,57.0,67.4,7.5,7.3,9.4,100.0,125.4,93.2
0.475,0.438,0.321,0.296,17.4,72.5,43.0,66.7,7.5,1.7,11.6,100.0,93.2,125.4
0.567,0.494,0.295,0.526,27.9,80.4,55.1,45.7,11.0,5.8,15.8,100.0,109.0,94.0
0.506,0.453,0.388,0.212,19.6,72.1,44.9,50.0,14.0,7.3,17.0,100.0,94.0,109.0
0.459,0.448,0.289,0.052,21.6,74.4,45.7,53.8,12.2,12.7,10.8,100.0,92.8,96.9
0.517,0.463,0.213,0.338,25.6,78.4,54.3,68.6,7.1,7.2,17.9,100.0,96.9,92.8
0.432,0.348,0.341,0.488,23.2,72.2,47.3,52.0,6.3,4.5,10.8,100.0,90.4,92.5
0.439,0.391,0.23,0.345,27.8,76.8,52.7,41.9,8.4,3.7,10.7,100.0,92.5,90.4
0.512,0.495,0.44,0.143,23.4,76.1,49.5,69.2,8.7,13.6,9.4,100.0,107.1,95.2
0.47,0.435,0.298,0.262,23.9,76.6,50.5,54.5,3.2,3.9,11.4,100.0,95.2,107.1
0.581,0.563,0.318,0.17,38.1,62.8,50.6,42.2,3.3,1.7,12.1,100.0,122.1,137.7
0.611,0.563,0.31,0.379,37.2,61.9,49.4,58.1,5.6,8.3,7.3,100.0,137.7,122.1
0.588,0.563,0.363,0.288,20.9,76.0,50.5,66.7,10.3,7.8,15.1,100.0,108.7,101.5
0.504,0.472,0.427,0.236,24.0,79.1,49.5,54.1,8.2,3.9,13.2,100.0,101.5,108.7
0.491,0.454,0.421,0.316,34.1,79.5,56.3,77.4,8.4,3.4,23.8,100.0,89.7,97.1
0.538,0.487,0.244,0.218,20.5,65.9,43.8,60.0,11.6,6.8,17.4,100.0,97.1,89.7
0.538,0.47,0.244,0.329,17.4,84.0,52.1,35.3,9.4,4.9,10.5,100.0,105.9,98.6
0.507,0.476,0.506,0.265,16.0,82.6,47.9,77.4,5.2,6.5,12.3,100.0,98.6,105.9
0.453,0.423,0.374,0.154,16.4,70.5,40.4,64.7,6.4,3.2,7.6,100.0,94.2,116.6
0.573,0.535,0.259,0.271,29.5,83.6,59.6,56.1,4.3,8.8,11.2,100.0,116.6,94.2
0.423,0.378,0.3,0.233,39.0,67.6,49.5,58.1,6.8,5.1,11.6,100.0,95.7,129.9
0.624,0.608,0.289,0.229,32.4,61.0,50.5,50.0,8.0,14.3,10.7,100.0,129.9,95.7
0.64,0.565,0.362,0.377,12.5,87.2,53.5,65.6,5.6,8.3,13.9,100.0,114.8,123.7
0.613,0.581,0.4,0.3,12.8,87.5,46.5,59.0,8.9,2.3,8.1,100.0,123.7,114.8
0.571,0.542,0.316,0.221,18.8,77.8,47.3,57.8,7.8,13.1,6.3,100.0,116.2,112.3
0.564,0.511,0.299,0.391,22.2,81.3,52.7,45.0,3.9,3.1,12.8,100.0,112.3,116.2
0.589,0.548,0.405,0.345,20.9,80.4,51.7,80.0,6.8,12.1,14.9,100.0,110.2,106.3
0.549,0.532,0.298,0.149,19.6,79.1,48.3,59.1,10.6,10.0,13.0,100.0,106.3,110.2
0.622,0.583,0.345,0.274,26.8,81.6,53.2,54.8,6.7,1.6,6.9,100.0,131.4,101.1
0.518,0.494,0.205,0.256,18.4,73.2,46.8,51.4,4.5,3.6,12.1,100.0,101.1,131.4
0.485,0.451,0.457,0.326,30.2,80.0,53.1,72.2,8.9,1.9,12.5,100.0,101.4,98.4
0.523,0.463,0.346,0.383,20.0,69.8,46.9,52.9,8.9,10.0,15.2,100.0,98.4,101.4
0.542,0.488,0.345,0.298,26.7,87.5,58.1,61.1,3.1,10.2,14.4,100.0,106.1,103.0
0.506,0.443,0.322,0.31,12.5,73.3,41.9,68.6,10.3,1.8,6.6,100.0,103.0,106.1
0.505,0.489,0.22,0.198,28.6,70.7,47.8,59.5,5.3,6.6,10.8,100.0,106.3,111.6
0.538,0.458,0.095,0.369,29.3,71.4,52.2,44.7,8.5,8.5,10.1,100.0,111.6,106.3
0.544,0.512,0.314,0.279,26.7,79.4,49.4,61.5,5.2,0.0,12.7,100.0,110.2,121.7
0.68,0.664,0.425,0.384,20.6,73.3,50.6,59.5,8.4,3.4,16.6,100.0,121.7,110.2
0.511,0.475,0.43,0.177,13.6,72.2,40.0,56.3,8.1,8.1,9.6,100.0,100.3,125.6
0.651,0.628,0.5,0.297,27.8,86.4,60.0,83.8,4.6,2.2,15.2,100.0,125.6,100.3
0.623,0.585,0.451,0.195,23.7,76.2,51.3,55.0,6.3,7.4,16.0,100.0,116.2,123.6
0.619,0.572,0.349,0.337,23.8,76.3,48.8,60.0,11.5,20.0,12.0,100.0,123.6,116.2
0.556,0.53,0.229,0.313,20.5,74.3,45.9,62.5,3.1,1.7,14.5,100.0,106.8,135.3
0.679,0.665,0.383,0.096,25.7,79.5,54.1,63.0,10.2,3.1,9.3,100.0,135.3,106.8
0.519,0.5,0.351,0.26,21.7,74.4,47.2,44.1,6.2,13.1,21.1,100.0,92.1,113.9
0.551,0.483,0.299,0.333,25.6,78.3,52.8,60.5,10.4,10.0,9.1,100.0,113.9,92.1
0.644,0.614,0.229,0.301,25.7,87.5,58.7,53.2,2.1,6.6,11.3,100.0,126.3,117.9
0.573,0.551,0.307,0.273,12.5,74.3,41.3,62.8,7.3,7.8,4.8,100.0,117.9,126.3
0.515,0.454,0.31,0.287,21.2,81.8,49.0,58.3,5.9,2.9,14.0,100.0,99.0,127.4
0.638,0.606,0.277,0.191,18.2,78.8,51.0,76.0,10.8,11.7,8.9,100.0,127.4,99.0
0.439,0.428,0.289,0.144,22.6,62.9,38.6,50.0,11.0,8.3,9.5,100.0,92.3,114.3
0.612,0.565,0.377,0.234,37.1,77.4,61.4,62.2,9.9,15.6,20.6,100.0,114.3,92.3
0.613,0.589,0.316,0.19,20.0,73.3,50.0,55.0,1.0,4.5,18.9,100.0,109.9,115.1
0.548,0.5,0.239,0.318,26.7,80.0,50.0,72.5,10.5,5.6,8.2,100.0,115.1,109.9
0.643,0.61,0.25,0.25,17.2,78.7,55.3,63.2,12.2,6.3,20.9,100.0,107.5,87.5
0.448,0.421,0.232,0.171,21.3,82.8,44.7,46.9,16.6,3.9,14.5,100.0,87.5,107.5
0.604,0.548,0.262,0.369,20.0,80.0,51.8,51.2,9.1,18.3,9.3,100.0,119.1,113.0
0.573,0.534,0.318,0.25,20.0,80.0,48.2,61.9,7.1,1.6,12.5,100.0,113.0,119.1
0.603,0.536,0.386,0.361,14.6,66.0,42.0,78.9,9.5,7.0,7.7,100.0,122.8,114.3
0.558,0.5,0.296,0.444,34.0,85.4,58.0,47.2,3.2,3.9,12.6,100.0,114.3,122.8
0.513,0.506,0.356,0.089,26.1,65.1,44.9,70.0,9.9,6.5,12.2,100.0,105.3,108.6
0.522,0.512,0.253,0.325,34.9,73.9,55.1,41.5,9.9,12.1,11.2,100.0,108.6,105.3
0.534,0.474,0.412,0.361,24.6,71.4,46.2,63.2,11.3,7.3,8.9,100.0,112.7,111.7
0.554,0.531,0.427,0.271,28.6,75.4,53.8,47.7,5.6,5.3,13.0,100.0,111.7,112.7
0.506,0.464,0.301,0.217,43.5,74.2,55.8,54.3,7.2,5.9,15.0,100.0,111.0,135.1
0.681,0.662,0.338,0.156,25.8,56.5,44.2,48.9,10.9,12.1,9.9,100.0,135.1,111.0
0.616,0.569,0.25,0.45,17.6,76.1,51.3,50.0,8.4,8.3,16.5,100.0,110.8,114.5
0.571,0.555,0.473,0.396,23.9,82.4,48.8,54.8,9.4,8.3,11.6,100.0,114.5,110.8
0.479,0.393,0.31,0.381,19.6,88.1,52.3,57.1,8.2,7.7,11.7,100.0,96.2,112.6
0.595,0.585,0.409,0.114,11.9,80.4,47.7,55.8,4.1,19.0,10.6,100.0,112.6,96.2
0.612,0.563,0.241,0.287,34.2,69.0,52.5,56.8,6.2,10.6,13.3,100.0,124.4,125.5
0.597,0.534,0.258,0.315,31.0,65.8,47.5,61.9,9.3,12.1,10.6,100.0,125.5,124.4
0.539,0.494,0.274,0.262,21.7,71.1,44.0,43.6,8.4,1.6,13.0,100.0,106.5,118.1
0.581,0.563,0.295,0.216,28.9,78.3,56.0,55.6,6.3,4.9,10.2,100.0,118.1,106.5
0.493,0.452,0.274,0.25,33.3,62.9,45.3,54.5,12.5,4.9,16.9,100.0,95.9,120.9
0.622,0.619,0.274,0.25,37.1,66.7,54.7,48.9,16.7,9.8,18.4,100.0,120.9,95.9
0.518,0.494,0.27,0.191,27.3,64.1,44.6,64.3,8.7,5.4,10.2,100.0,108.5,132.4
0.654,0.605,0.309,0.346,35.9,72.7,55.4,61.9,7.6,3.1,13.0,100.0,132.4,108.5
0.684,0.672,0.391,0.23,13.5,63.9,38.4,70.6,8.2,8.2,8.6,100.0,134.9,123.6
0.611,0.567,0.315,0.236,36.1,86.5,61.6,64.4,6.2,7.5,13.2,100.0,123.6,134.9
0.517,0.477,0.244,0.256,32.6,72.3,53.3,63.2,3.3,11.1,12.8,100.0,109.3,103.8
0.493,0.46,0.172,0.218,27.7,67.4,46.7,52.6,7.7,9.2,8.6,100.0,103.8,109.3
0.464,0.43,0.256,0.174,23.4,76.2,48.3,54.3,10.5,12.0,13.9,100.0,90.4,108.3
0.565,0.531,0.383,0.284,23.8,76.6,51.7,56.8,8.4,6.3,15.7,100.0,108.3,90.4
0.547,0.516,0.358,0.2,18.8,85.7,50.0,71.4,5.9,10.6,10.4,100.0,110.4,106.4
0.597,0.561,0.427,0.256,14.3,81.3,50.0,66.7,11.7,18.0,15.7,100.0,106.4,110.4
0.488,0.428,0.206,0.392,19.6,66.7,41.3,60.5,9.2,6.3,10.3,100.0,102.6,104.4
0.525,0.457,0.323,0.355,33.3,80.4,58.7,34.2,8.3,9.1,13.7,100.0,104.4,102.6
0.478,0.425,0.31,0.322,35.6,77.1,53.8,54.5,10.3,3.5,17.5,100.0,97.7,117.3
0.62,0.588,0.288,0.338,22.9,64.4,46.3,53.5,11.3,15.0,13.2,100.0,117.3,97.7
0.458,0.418,0.297,0.374,30.0,62.0,44.5,31.4,8.3,11.8,8.6,100.0,101.0,111.4
0.516,0.448,0.407,0.465,38.0,70.0,55.5,57.6,7.3,6.3,12.6,100.0,111.4,101.0
0.589,0.542,0.239,0.31,29.4,87.0,62.5,50.0,4.5,3.8,19.1,100.0,107.5,96.2
0.5,0.462,0.321,0.205,13.0,70.6,37.5,59.4,14.7,5.6,11.5,100.0,96.2,107.5
0.506,0.484,0.348,0.12,23.5,77.8,46.0,69.2,8.1,16.3,13.4,100.0,99.4,133.9
0.717,0.718,0.494,0.188,22.2,76.5,54.0,80.0,8.1,8.3,14.8,100.0,133.9,99.4
0.479,0.433,0.333,0.413,14.6,69.6,41.5,35.7,11.1,3.4,11.0,100.0,94.7,103.6
0.528,0.506,0.284,0.198,30.4,85.4,58.5,62.9,10.0,6.0,15.4,100.0,103.6,94.7
0.461,0.421,0.303,0.191,12.0,69.6,39.6,42.4,8.5,8.8,7.7,100.0,94.2,100.6
0.511,0.494,0.305,0.305,30.4,88.0,60.4,62.2,4.2,9.7,13.9,100.0,100.6,94.2
0.626,0.588,0.338,0.5,20.6,74.5,51.9,56.8,6.5,8.9,10.9,100.0,123.0,117.5
0.552,0.551,0.371,0.225,25.5,79.4,48.1,69.0,5.4,2.0,7.6,100.0,117.5,123.0
0.598,0.529,0.333,0.414,34.1,63.2,47.6,51.2,9.6,5.3,8.0,100.0,131.8,122.1
0.588,0.552,0.337,0.291,36.8,65.9,52.4,67.4,5.4,6.9,12.6,100.0,122.1,131.8
0.544,0.5,0.369,0.238,19.5,84.4,47.9,67.6,12.6,5.2,11.5,100.0,106.4,113.8
0.627,0.6,0.275,0.175,15.6,80.5,52.1,75.0,9.5,5.7,15.7,100.0,113.8,106.4
0.474,0.402,0.232,0.329,27.7,86.2,50.0,46.7,4.6,6.1,8.7,100.0,102.3,125.3
0.693,0.674,0.319,0.208,13.8,72.3,50.0,52.4,4.6,9.5,15.1,100.0,125.3,102.3
0.637,0.608,0.446,0.284,14.7,70.0,44.6,65.8,7.4,11.6,17.8,100.0,112.1,115.3
0.577,0.546,0.207,0.195,30.0,85.3,55.4,60.0,15.9,7.3,12.9,100.0,115.3,112.1
0.578,0.511,0.261,0.409,32.6,83.9,53.2,53.7,5.8,7.5,11.9,100.0,116.5,128.2
0.664,0.601,0.369,0.417,16.1,67.4,46.8,62.8,9.7,6.2,13.1,100.0,128.2,116.5
0.444,0.435,0.226,0.204,25.0,70.0,46.2,50.0,10.2,7.8,9.8,100.0,91.5,104.7
0.517,0.516,0.333,0.083,30.0,75.0,53.8,91.1,7.1,13.9,14.6,100.0,104.7,91.5
0.559,0.507,0.27,0.392,17.1,72.9,49.4,65.7,5.3,4.0,15.6,100.0,103.1,114.8
0.536,0.532,0.211,0.137,27.1,82.9,50.6,71.1,8.5,9.3,7.4,100.0,114.8,103.1
0.487,0.431,0.241,0.276,13.7,78.0,45.5,63.9,5.9,6.9,11.0,100.0,94.2,101.1
0.524,0.482,0.318,0.329,22.0,86.3,54.5,63.9,6.9,12.1,14.1,100.0,101.1,94.2
0.626,0.561,0.216,0.351,27.3,78.8,58.8,48.7,6.4,3.4,19.0,100.0,113.9,98.0
0.495,0.459,0.318,0.212,21.2,72.7,41.2,44.1,9.6,5.2,12.3,100.0,98.0,113.9
0.418,0.371,0.309,0.196,28.1,88.1,53.5,65.6,10.4,8.0,10.2,100.0,91.3,99.5
0.537,0.494,0.359,0.333,11.9,71.9,46.5,76.5,7.3,11.9,12.7,100.0,99.5,91.3
0.541,0.524,0.305,0.159,26.2,68.9,51.5,68.4,8.0,5.6,11.1,100.0,108.9,79.1
0.35,0.332,0.228,0.163,31.1,73.8,48.5,60.7,8.0,3.5,10.8,100.0,79.1,108.9
0.468,0.454,0.276,0.204,22.8,72.3,45.2,42.5,3.9,18.2,9.3,100.0,98.5,120.2
0.596,0.574,0.649,0.202,27.7,77.2,54.8,64.3,6.9,5.6,12.0,100.0,120.2,98.5
0.499,0.431,0.3,0.463,27.7,71.1,48.9,58.1,5.5,11.5,10.3,100.0,106.2,101.7
0.495,0.409,0.325,0.468,28.9,72.3,51.1,65.5,7.7,14.3,12.3,100.0,101.7,106.2
0.533,0.476,0.301,0.349,15.9,81.1,51.5,47.2,1.0,4.5,9.5,100.0,106.0,101.8
0.471,0.441,0.29,0.269,18.9,84.1,48.5,52.6,5.2,8.6,3.7,100.0,101.8,106.0
0.588,0.536,0.325,0.313,14.3,75.0,47.9,53.8,4.8,8.8,15.3,100.0,106.2,112.9
0.511,0.438,0.299,0.433,25.0,85.7,52.1,56.4,7.7,19.6,5.7,100.0,112.9,106.2
0.564,0.513,0.38,0.278,20.0,70.4,48.9,52.8,10.2,7.0,18.4,100.0,102.3,91.1
0.452,0.398,0.352,0.273,29.6,80.0,51.1,68.8,7.2,8.2,14.7,100.0,91.1,102.3
0.625,0.599,0.291,0.372,42.9,78.4,61.1,56.5,6.3,9.2,12.3,100.0,131.0,126.8
0.621,0.605,0.244,0.302,21.6,57.1,38.9,42.6,7.3,8.2,8.5,100.0,126.8,131.0
0.58,0.532,0.364,0.273,17.5,71.4,39.7,51.4,10.8,0.0,6.5,100.0,119.9,123.5
0.67,0.631,0.338,0.415,28.6,82.5,60.3,48.6,4.8,6.1,17.2,100.0,123.5,119.9
0.567,0.547,0.326,0.244,23.3,90.9,52.6,52.4,3.3,1.9,8.6,100.0,118.7,134.0
0.686,0.649,0.325,0.351,9.1,76.7,47.4,68.2,6.6,1.7,5.3,100.0,134.0,118.7
0.571,0.557,0.307,0.148,15.6,80.0,47.8,60.5,8.3,5.0,11.4,100.0,111.3,103.0
0.532,0.523,0.302,0.186,20.0,84.4,52.2,65.0,4.2,3.3,11.4,100.0,103.0,111.3
0.589,0.57,0.43,0.151,23.3,73.8,48.2,73.2,3.3,3.6,10.7,100.0,117.9,129.9
0.614,0.601,0.371,0.202,26.2,76.7,51.8,65.2,8.7,6.1,7.6,100.0,129.9,117.9
0.587,0.488,0.288,0.488,23.1,70.3,46.1,51.4,6.2,6.3,10.2,100.0,117.3,130.7
0.618,0.611,0.3,0.322,29.7,76.9,53.9,52.0,6.2,12.3,8.9,100.0,130.7,117.3
0.559,0.518,0.229,0.301,23.1,80.8,56.0,50.0,6.6,5.6,8.7,100.0,115.7,99.2
0.48,0.44,0.357,0.262,19.2,76.9,44.0,68.8,6.6,1.6,7.9,100.0,99.2,115.7
0.475,0.442,0.326,0.233,13.0,72.7,35.6,47.1,7.0,6.8,10.4,100.0,90.1,135.2
0.686,0.667,0.322,0.299,27.3,87.0,64.4,70.6,7.0,8.6,13.2,100.0,135.2,90.1
0.53,0.495,0.531,0.208,19.2,74.0,46.1,64.1,12.9,5.6,13.2,100.0,101.9,100.1
0.525,0.484,0.228,0.293,26.0,80.8,53.9,70.7,8.3,13.3,16.8,100.0,100.1,101.9
0.511,0.478,0.244,0.222,33.3,73.0,50.6,41.0,5.2,7.7,13.9,100.0,105.3,118.8
0.594,0.549,0.198,0.42,27.0,66.7,49.4,68.3,12.5,5.9,11.9,100.0,118.8,105.3
0.473,0.447,0.408,0.224,13.6,85.7,48.8,53.3,7.7,9.1,15.2,100.0,87.1,109.2
0.571,0.526,0.429,0.286,14.3,86.4,51.2,58.8,11.0,13.3,11.3,100.0,109.2,87.1
0.532,0.515,0.409,0.379,14.7,66.1,46.7,60.0,4.7,15.7,16.3,100.0,96.5,85.9
0.362,0.312,0.247,0.194,33.9,85.3,53.3,42.9,9.4,2.6,7.3,100.0,85.9,96.5
0.534,0.506,0.311,0.211,23.9,81.3,47.4,51.2,13.6,4.4,10.1,100.0,109.7,99.2
0.594,0.587,0.348,0.362,18.8,76.1,52.6,63.9,7.3,8.1,22.3,100.0,99.2,109.7
0.566,0.534,0.31,0.241,23.8,78.7,52.8,46.5,10.6,11.3,9.4,100.0,115.6,83.8
0.454,0.428,0.253,0.108,21.3,76.2,47.2,38.2,5.3,5.0,17.9,100.0,83.8,115.6
0.565,0.519,0.42,0.383,17.1,73.5,47.8,72.2,8.0,8.3,14.5,100.0,106.4,107.4
0.55,0.5,0.318,0.261,26.5,82.9,52.2,60.5,5.0,10.6,14.8,100.0,107.4,106.4
0.525,0.517,0.292,0.157,17.8,70.7,43.0,70.7,8.4,9.4,9.5,100.0,105.5,119.3
0.591,0.552,0.256,0.256,29.3,82.2,57.0,73.8,6.3,9.5,12.0,100.0,119.3,105.5
0.564,0.534,0.276,0.276,33.3,75.7,54.8,65.1,7.2,1.6,13.3,100.0,113.4,120.6
0.621,0.593,0.235,0.37,24.3,66.7,45.2,55.8,10.3,6.3,13.7,100.0,120.6,113.4
0.462,0.428,0.277,0.157,21.3,71.0,41.0,55.9,9.1,4.5,11.0,100.0,93.4,128.7
0.664,0.646,0.195,0.085,29.0,78.7,59.0,69.4,10.3,8.3,13.3,100.0,128.7,93.4
0.637,0.625,0.313,0.113,10.5,78.1,41.4,48.8,4.4,7.3,12.5,100.0,117.9,129.0
0.665,0.644,0.313,0.225,21.9,89.5,58.6,71.1,7.7,0.0,11.1,100.0,129.0,117.9
0.528,0.477,0.375,0.295,30.4,79.5,54.4,50.0,5.1,9.1,13.1,100.0,106.4,108.4
0.556,0.511,0.241,0.241,20.5,69.6,45.6,43.9,6.1,9.1,13.5,100.0,108.4,106.4
0.554,0.506,0.256,0.427,21.1,70.3,45.3,43.2,10.8,7.5,14.9,100.0,106.0,112.8
0.593,0.529,0.221,0.291,29.7,78.9,54.7,61.9,7.8,11.5,16.4,100.0,112.8,106.0
0.643,0.607,0.307,0.32,14.7,66.7,44.3,58.5,5.4,3.8,14.9,100.0,117.9,115.8
0.549,0.506,0.402,0.299,33.3,85.3,55.7,33.3,8.6,5.8,10.9,100.0,115.8,117.9
0.596,0.578,0.367,0.122,26.3,65.2,47.6,65.9,5.3,17.4,11.2,100.0,120.2,124.4
0.559,0.516,0.266,0.255,34.8,73.7,52.4,69.8,5.3,3.5,8.7,100.0,124.4,120.2
0.436,0.414,0.395,0.263,19.6,79.1,46.8,48.1,5.2,4.5,21.3,100.0,77.0,108.2
0.533,0.494,0.256,0.189,20.9,80.4,53.2,60.0,13.5,6.5,9.3,100.0,108.2,77.0
0.58,0.545,0.299,0.325,24.4,62.3,45.7,58.3,13.6,9.3,17.8,100.0,106.8,104.7
0.481,0.413,0.413,0.293,37.7,75.6,54.3,62.9,10.5,9.3,13.3,100.0,104.7,106.8
0.516,0.494,0.433,0.222,31.9,86.1,55.4,56.4,5.3,2.0,10.8,100.0,107.4,125.3
0.649,0.64,0.419,0.151,13.9,68.1,44.6,68.1,7.4,3.9,11.6,100.0,125.3,107.4
0.573,0.481,0.457,0.469,18.6,66.0,44.1,66.7,7.2,7.8,10.1,100.0,115.1,112.0
0.517,0.468,0.319,0.277,34.0,81.4,55.9,60.5,10.3,6.8,11.0,100.0,112.0,115.1
0.573,0.548,0.21,0.295,13.3,82.0,49.5,46.2,2.5,6.4,8.5,100.0,114.3,109.2
0.544,0.519,0.278,0.241,18.0,86.7,50.5,44.0,3.4,7.2,7.7,100.0,109.2,114.3
0.554,0.5,0.44,0.297,18.4,75.6,45.7,51.4,5.0,3.3,8.9,100.0,113.2,107.2
0.541,0.5,0.31,0.333,24.4,81.6,54.3,55.0,6.0,11.8,12.3,100.0,107.2,113.2
0.526,0.462,0.253,0.363,21.2,89.2,49.4,56.4,9.7,7.7,7.9,100.0,107.4,114.2
0.607,0.574,0.261,0.239,10.8,78.8,50.6,54.5,5.8,11.8,12.6,100.0,114.2,107.4
0.517,0.484,0.183,0.28,30.2,87.0,56.6,70.0,2.1,6.1,9.5,100.0,111.4,96.0
0.51,0.47,0.402,0.256,13.0,69.8,43.4,54.5,6.2,10.5,12.5,100.0,96.0,111.4
0.584,0.535,0.326,0.465,35.7,86.7,56.9,68.2,5.3,8.2,7.2,100.0,128.3,133.6
0.693,0.625,0.319,0.597,13.3,64.3,43.1,50.0,3.2,6.9,9.9,100.0,133.6,128.3
0.503,0.451,0.385,0.308,28.0,76.0,52.0,55.6,8.8,6.8,13.4,100.0,101.2,112.9
0.554,0.505,0.198,0.341,24.0,72.0,48.0,45.2,12.6,16.1,11.1,100.0,112.9,101.2
0.516,0.476,0.349,0.169,35.7,82.2,59.8,60.0,6.8,10.7,16.0,100.0,104.9,95.8
0.479,0.457,0.317,0.159,17.8,64.3,40.2,55.9,10.3,14.8,10.2,100.0,95.8,104.9
0.575,0.543,0.22,0.305,15.8,69.1,47.3,53.5,7.2,4.1,9.7,100.0,110.8,100.4
0.469,0.432,0.221,0.2,30.9,84.2,52.7,65.8,4.1,7.8,11.9,100.0,100.4,110.8
0.568,0.526,0.286,0.377,15.4,78.6,48.1,66.7,7.6,13.3,8.2,100.0,110.1,121.9
0.592,0.58,0.31,0.218,21.4,84.6,51.9,69.8,3.2,12.7,10.3,100.0,121.9,110.1
0.542,0.5,0.366,0.232,16.3,75.6,45.2,71.4,9.9,8.2,8.1,100.0,108.2,94.9
0.487,0.403,0.319,0.514,24.4,83.7,54.8,65.4,2.2,5.8,16.1,100.0,94.9,108.2
0.614,0.574,0.318,0.273,32.5,85.7,59.8,48.9,8.3,8.8,9.2,100.0,126.2,114.7
0.561,0.523,0.227,0.261,14.3,67.5,40.2,59.5,4.2,5.0,8.4,100.0,114.7,126.2
0.641,0.64,0.442,0.302,23.1,66.7,45.7,65.2,4.2,11.8,10.1,100.0,132.2,117.4
0.545,0.522,0.269,0.215,33.3,76.9,54.3,45.5,7.4,12.5,7.3,100.0,117.4,132.2
0.515,0.464,0.373,0.277,22.7,75.7,46.9,40.0,13.3,11.1,9.7,100.0,106.5,105.4
0.563,0.514,0.375,0.389,24.3,77.3,53.1,46.9,6.7,7.7,16.8,100.0,105.4,106.5
0.556,0.527,0.284,0.324,18.2,82.5,48.8,38.2,5.8,6.4,10.6,100.0,109.3,108.2
0.556,0.507,0.365,0.297,17.5,81.8,51.2,57.6,8.1,11.3,11.6,100.0,108.2,109.3
0.531,0.51,0.356,0.135,22.0,85.1,52.6,61.7,17.4,13.7,9.8,100.0,106.9,92.3
0.543,0.517,0.407,0.186,14.9,78.0,47.4,57.9,5.5,9.0,21.8,100.0,92.3,106.9
0.525,0.467,0.424,0.293,17.6,81.4,46.8,50.0,9.7,3.4,8.8,100.0,105.9,99.1
0.538,0.47,0.28,0.354,18.6,82.4,53.2,57.1,4.9,5.7,16.7,100.0,99.1,105.9
0.49,0.435,0.207,0.272,34.6,86.0,57.9,51.4,8.4,12.7,10.4,100.0,105.8,111.1
0.572,0.536,0.337,0.265,14.0,65.4,42.1,46.2,8.4,8.2,11.5,100.0,111.1,105.8
0.554,0.522,0.422,0.167,19.6,75.6,46.0,45.0,7.3,3.2,11.9,100.0,111.0,119.3
0.617,0.601,0.262,0.25,24.4,80.4,54.0,55.6,7.3,11.5,11.4,100.0,119.3,111.0
0.489,0.461,0.3,0.178,22.7,63.3,44.1,53.8,7.1,9.2,14.2,100.0,96.9,108.1
0.512,0.474,0.208,0.177,36.7,77.3,55.9,63.4,9.2,14.3,12.7,100.0,108.1,96.9
