true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.546,0.524,0.271,0.2,33.3,75.0,51.2,59.0,6.4,7.8,16.3,100.0,108.4,109.4
0.559,0.519,0.179,0.385,25.0,66.7,48.8,62.2,10.7,6.5,13.3,100.0,109.4,108.4
0.633,0.603,0.178,0.26,30.0,82.9,58.5,65.0,6.8,5.4,17.3,100.0,117.3,113.9
0.575,0.566,0.108,0.108,17.1,70.0,41.5,55.6,9.1,6.7,9.4,100.0,113.9,117.3
0.601,0.57,0.174,0.233,33.3,76.6,57.0,47.8,4.3,11.8,12.1,100.0,122.1,109.3
0.525,0.471,0.218,0.264,23.4,66.7,43.0,73.7,7.5,5.6,9.3,100.0,109.3,122.1
0.645,0.618,0.382,0.202,28.6,70.8,53.0,57.4,13.6,6.3,4.9,100.0,141.5,90.6
0.448,0.426,0.222,0.235,29.2,71.4,47.0,59.4,2.3,16.4,14.4,100.0,90.6,141.5
0.516,0.494,0.28,0.305,16.7,73.7,43.8,66.7,14.9,4.5,9.7,100.0,102.2,100.0
0.545,0.5,0.143,0.273,26.3,83.3,56.3,54.1,4.3,3.4,18.8,100.0,100.0,102.2
0.611,0.601,0.19,0.119,22.6,72.7,52.0,68.9,8.7,13.6,13.7,100.0,117.7,103.5
0.5,0.452,0.214,0.298,27.3,77.4,48.0,75.0,8.7,5.9,10.4,100.0,103.5,117.7
0.543,0.526,0.235,0.224,41.2,56.3,48.5,60.9,14.0,11.0,8.5,100.0,126.0,96.9
0.467,0.417,0.131,0.333,43.8,58.8,51.5,52.9,7.5,5.3,17.2,100.0,96.9,126.0
0.524,0.473,0.207,0.228,16.3,76.3,42.5,53.8,8.2,0.0,8.2,100.0,108.1,113.1
0.593,0.57,0.418,0.418,23.7,83.7,57.5,87.2,7.1,5.5,13.0,100.0,113.1,108.1
0.574,0.548,0.179,0.179,24.4,66.7,46.5,73.8,8.5,3.4,15.0,100.0,110.9,113.1
0.551,0.512,0.326,0.267,33.3,75.6,53.5,61.5,8.5,7.2,12.7,100.0,113.1,110.9
0.484,0.441,0.259,0.271,31.3,92.5,59.1,48.5,6.3,10.2,15.2,100.0,96.9,98.0
0.561,0.547,0.347,0.24,7.5,68.8,40.9,72.2,10.5,12.7,17.0,100.0,98.0,96.9
0.48,0.438,0.233,0.356,25.6,81.8,50.0,44.8,12.2,1.8,17.6,100.0,90.1,110.2
0.605,0.568,0.219,0.274,18.2,74.4,50.0,56.4,10.0,7.1,16.4,100.0,110.2,90.1
0.589,0.584,0.229,0.169,35.1,71.4,52.8,48.8,11.6,5.8,12.7,100.0,121.7,98.5
0.534,0.486,0.246,0.348,28.6,64.9,47.2,64.5,8.1,9.4,19.3,100.0,98.5,121.7
0.571,0.531,0.333,0.432,24.4,78.0,51.2,56.4,10.4,11.1,17.9,100.0,103.8,111.3
0.603,0.561,0.341,0.439,22.0,75.6,48.8,50.0,8.5,13.0,17.0,100.0,111.3,103.8
0.395,0.381,0.205,0.307,28.1,65.1,44.0,34.4,8.7,14.9,11.5,100.0,85.6,106.2
0.543,0.488,0.173,0.259,34.9,71.9,56.0,63.9,8.7,5.7,15.9,100.0,106.2,85.6
0.538,0.516,0.143,0.143,36.6,66.7,52.3,60.0,11.1,7.4,10.2,100.0,115.8,98.0
0.487,0.451,0.171,0.232,33.3,63.4,47.7,50.0,3.3,9.0,16.6,100.0,98.0,115.8
0.523,0.48,0.118,0.474,31.8,79.5,54.2,45.7,12.1,7.0,14.0,100.0,105.6,99.0
0.512,0.467,0.25,0.355,20.5,68.2,45.8,60.6,9.9,4.5,12.9,100.0,99.0,105.6
0.577,0.539,0.338,0.208,23.5,69.7,46.3,36.8,4.8,0.0,10.6,100.0,116.6,135.8
0.661,0.659,0.415,0.098,30.3,76.5,53.7,63.8,4.8,7.8,9.5,100.0,135.8,116.6
0.499,0.447,0.293,0.28,20.0,77.6,51.7,73.3,5.4,7.3,17.6,100.0,90.1,98.6
0.463,0.453,0.137,0.105,22.4,80.0,48.3,67.5,9.6,11.3,8.3,100.0,98.6,90.1
0.498,0.474,0.346,0.244,27.5,83.3,56.1,57.6,7.6,5.6,18.0,100.0,93.8,100.4
0.513,0.476,0.145,0.181,16.7,72.5,43.9,55.3,12.0,3.9,10.9,100.0,100.4,93.8
0.485,0.438,0.26,0.233,23.7,79.3,47.8,43.3,12.9,3.8,22.2,100.0,84.1,110.0
0.652,0.616,0.232,0.304,20.7,76.3,52.2,73.7,17.3,9.3,22.7,100.0,110.0,84.1
0.548,0.526,0.282,0.359,23.3,82.5,51.8,59.5,5.4,12.5,11.7,100.0,107.6,113.0
0.589,0.529,0.176,0.676,17.5,76.7,48.2,70.6,6.5,8.9,12.8,100.0,113.0,107.6
0.53,0.494,0.309,0.296,26.1,74.5,50.5,69.4,8.6,7.8,14.1,100.0,104.3,107.6
0.526,0.47,0.238,0.298,25.5,73.9,49.5,72.2,6.5,7.1,11.2,100.0,107.6,104.3
0.418,0.378,0.255,0.194,35.0,87.1,52.7,55.9,12.8,3.4,10.9,100.0,94.6,112.6
0.639,0.59,0.194,0.347,12.9,65.0,47.3,62.5,5.3,15.1,16.2,100.0,112.6,94.6
0.424,0.395,0.2,0.095,28.3,76.2,49.5,52.8,10.7,9.1,12.4,100.0,89.5,103.4
0.538,0.524,0.214,0.167,23.8,71.7,50.5,71.4,9.6,6.6,13.4,100.0,103.4,89.5
0.508,0.442,0.179,0.282,27.5,62.1,42.0,67.6,10.6,4.7,12.9,100.0,105.2,109.9
0.555,0.553,0.147,0.267,37.9,72.5,58.0,48.7,8.3,6.3,14.3,100.0,109.9,105.2
0.603,0.556,0.181,0.292,16.7,81.6,52.9,50.0,4.2,12.9,20.5,100.0,104.1,120.1
0.603,0.565,0.262,0.262,18.4,83.3,47.1,65.9,14.9,10.2,7.9,100.0,120.1,104.1
0.498,0.432,0.227,0.295,26.5,69.0,46.2,54.3,5.1,8.7,13.1,100.0,100.5,118.8
0.574,0.566,0.169,0.518,31.0,73.5,53.8,60.0,8.1,16.2,9.7,100.0,118.8,100.5
0.552,0.507,0.2,0.343,18.8,70.4,42.4,63.6,8.5,11.3,12.0,100.0,107.9,123.7
0.633,0.607,0.243,0.343,29.6,81.3,57.6,53.8,6.1,5.4,13.0,100.0,123.7,107.9
0.451,0.44,0.241,0.036,17.1,66.7,40.3,55.9,13.5,0.0,15.1,100.0,85.5,95.7
0.497,0.455,0.09,0.218,33.3,82.9,59.7,62.9,10.1,9.5,17.4,100.0,95.7,85.5
0.539,0.489,0.348,0.272,34.7,83.3,58.8,69.2,6.2,9.0,10.4,100.0,113.9,102.6
0.516,0.517,0.247,0.202,16.7,65.3,41.2,56.1,8.2,6.7,11.8,100.0,102.6,113.9
0.475,0.446,0.241,0.205,25.0,66.7,44.4,54.5,8.0,7.3,12.6,100.0,98.2,109.6
0.549,0.507,0.461,0.342,33.3,75.0,55.6,53.1,5.7,6.3,14.6,100.0,109.6,98.2
0.444,0.386,0.127,0.316,19.1,74.3,42.7,70.0,13.1,6.5,12.6,100.0,87.6,97.5
0.528,0.493,0.184,0.25,25.7,80.9,57.3,55.6,6.6,5.8,17.6,100.0,97.5,87.6
0.551,0.5,0.239,0.284,26.1,76.5,52.6,62.5,10.1,16.2,13.2,100.0,109.7,99.6
0.495,0.449,0.169,0.281,23.5,73.9,47.4,52.6,9.1,10.4,11.5,100.0,99.6,109.7
0.426,0.368,0.264,0.431,20.9,71.8,45.1,48.0,6.9,7.3,14.1,100.0,83.6,112.2
0.554,0.543,0.321,0.21,28.2,79.1,54.9,78.9,8.0,11.3,11.9,100.0,112.2,83.6
0.447,0.411,0.253,0.203,24.0,75.7,46.0,51.7,6.8,12.1,14.8,100.0,87.3,97.5
0.486,0.457,0.185,0.21,24.3,76.0,54.0,54.3,7.9,11.9,12.8,100.0,97.5,87.3
0.471,0.452,0.215,0.14,35.3,74.5,54.1,68.4,14.1,8.3,6.6,100.0,109.2,89.2
0.444,0.43,0.241,0.19,25.5,64.7,45.9,54.8,3.5,9.6,14.1,100.0,89.2,109.2
0.582,0.536,0.253,0.313,31.8,70.2,51.6,46.3,10.4,15.3,14.5,100.0,114.4,119.6
0.574,0.528,0.2,0.256,29.8,68.2,48.4,62.8,9.4,3.2,11.5,100.0,119.6,114.4
0.482,0.436,0.174,0.279,31.3,70.2,50.5,62.9,7.5,1.4,11.1,100.0,99.7,121.2
0.578,0.556,0.213,0.225,29.8,68.8,49.5,75.6,5.4,4.2,11.7,100.0,121.2,99.7
0.53,0.468,0.241,0.304,20.0,65.0,41.2,54.5,7.7,11.3,12.7,100.0,104.4,119.8
0.592,0.555,0.244,0.28,35.0,80.0,58.8,64.3,5.5,8.3,13.2,100.0,119.8,104.4
0.473,0.463,0.202,0.234,41.7,69.6,55.3,78.0,9.3,7.6,14.1,100.0,100.8,110.0
0.541,0.517,0.267,0.222,30.4,58.3,44.7,61.9,6.2,12.0,13.9,100.0,110.0,100.8
0.509,0.421,0.2,0.471,23.7,55.9,38.9,53.6,12.8,6.5,21.4,100.0,92.0,123.0
0.641,0.617,0.195,0.377,44.1,76.3,61.1,66.7,12.8,8.9,16.7,100.0,123.0,92.0
0.49,0.461,0.276,0.197,11.9,62.5,36.6,43.8,8.6,4.7,17.9,100.0,86.7,128.4
0.654,0.657,0.5,0.151,37.5,88.1,63.4,72.3,8.6,1.8,15.6,100.0,128.4,86.7
0.51,0.478,0.211,0.178,20.4,73.0,43.0,61.5,10.0,3.5,4.0,100.0,109.5,116.2
0.601,0.573,0.24,0.373,27.0,79.6,57.0,65.8,2.2,8.5,15.5,100.0,116.2,109.5
0.45,0.443,0.25,0.193,22.2,90.6,47.7,66.7,8.2,3.4,14.4,100.0,88.3,98.6
0.564,0.519,0.256,0.205,9.4,77.8,52.3,65.8,5.1,6.1,15.8,100.0,98.6,88.3
0.589,0.563,0.266,0.266,36.1,82.4,58.6,67.5,9.7,3.7,18.5,100.0,112.2,114.4
0.632,0.576,0.25,0.375,17.6,63.9,41.4,63.9,8.6,3.4,16.9,100.0,114.4,112.2
0.529,0.506,0.241,0.265,15.9,77.3,46.6,61.5,9.1,3.8,13.1,100.0,99.0,98.0
0.492,0.473,0.152,0.163,22.7,84.1,53.4,63.4,10.1,12.7,12.4,100.0,98.0,99.0
0.587,0.553,0.16,0.307,22.6,65.9,47.2,47.5,11.5,7.0,12.4,100.0,115.4,98.1
0.477,0.4,0.24,0.427,34.1,77.4,52.8,53.6,11.5,4.8,14.4,100.0,98.1,115.4
0.517,0.466,0.182,0.25,26.1,63.9,42.7,46.2,7.6,10.0,9.3,100.0,110.3,121.2
0.624,0.568,0.189,0.459,36.1,73.9,57.3,59.0,6.6,11.1,15.2,100.0,121.2,110.3
0.529,0.475,0.313,0.25,30.8,70.0,50.6,38.2,9.2,7.2,12.8,100.0,107.7,113.4
0.541,0.512,0.148,0.296,30.0,69.2,49.4,56.1,6.9,9.1,10.7,100.0,113.4,107.7
0.649,0.636,0.257,0.229,29.6,75.6,57.4,56.1,5.3,11.1,26.7,100.0,106.3,104.2
0.525,0.488,0.153,0.224,24.4,70.4,42.6,57.5,13.8,3.8,11.4,100.0,104.2,106.3
0.446,0.439,0.144,0.133,34.7,65.0,48.3,39.5,11.6,11.1,11.2,100.0,99.0,115.3
0.575,0.544,0.43,0.203,35.0,65.3,51.7,61.1,7.0,2.6,14.8,100.0,115.3,99.0
0.475,0.431,0.184,0.23,13.0,81.0,45.5,58.3,7.0,14.5,12.8,100.0,90.4,111.3
0.566,0.529,0.287,0.31,19.0,87.0,54.5,61.0,10.9,11.3,10.0,100.0,111.3,90.4
0.365,0.344,0.15,0.1,20.4,83.7,50.0,74.1,5.9,3.4,12.6,100.0,72.6,92.8
0.48,0.475,0.253,0.063,16.3,79.6,50.0,72.2,9.5,10.3,11.9,100.0,92.8,72.6
0.464,0.42,0.23,0.287,29.4,82.8,48.8,37.1,11.8,6.7,11.7,100.0,97.6,105.1
0.613,0.576,0.167,0.25,17.2,70.6,51.3,65.8,8.6,11.9,20.0,100.0,105.1,97.6
0.526,0.494,0.215,0.19,22.5,72.9,50.0,56.8,6.4,8.3,18.9,100.0,95.7,104.2
0.511,0.482,0.143,0.321,27.1,77.5,50.0,73.0,11.7,12.9,11.1,100.0,104.2,95.7
0.512,0.47,0.159,0.22,13.5,63.6,43.5,54.1,5.4,7.6,12.6,100.0,99.1,89.4
0.426,0.382,0.258,0.213,36.4,86.5,56.5,51.6,7.5,7.2,14.1,100.0,89.4,99.1
0.496,0.495,0.16,0.11,24.5,66.7,45.4,56.3,5.7,14.7,13.2,100.0,98.4,106.0
0.522,0.467,0.176,0.407,33.3,75.5,54.6,65.0,8.5,14.3,13.7,100.0,106.0,98.4
0.549,0.494,0.174,0.349,24.4,67.4,45.5,51.2,2.0,9.8,10.8,100.0,111.5,143.2
0.658,0.632,0.44,0.385,32.6,75.6,54.5,76.1,6.1,2.8,7.0,100.0,143.2,111.5
0.552,0.494,0.259,0.346,13.5,87.2,51.3,72.2,5.0,6.0,14.6,100.0,103.3,114.4
0.616,0.553,0.333,0.533,12.8,86.5,48.7,77.8,7.0,13.3,11.5,100.0,114.4,103.3
0.581,0.534,0.137,0.301,35.5,67.4,54.1,51.4,10.1,2.7,20.3,100.0,107.9,101.2
0.503,0.457,0.11,0.207,32.6,64.5,45.9,41.7,7.9,0.0,15.2,100.0,101.2,107.9
0.505,0.482,0.143,0.19,18.4,82.9,45.2,73.7,6.7,8.0,8.1,100.0,102.8,115.1
0.612,0.581,0.324,0.311,17.1,81.6,54.8,73.7,4.5,6.9,13.4,100.0,115.1,102.8
0.528,0.506,0.19,0.316,20.5,73.7,45.1,56.8,5.4,7.4,12.6,100.0,102.8,132.1
0.624,0.614,0.261,0.141,26.3,79.5,54.9,63.5,6.5,7.8,5.8,100.0,132.1,102.8
0.536,0.488,0.357,0.226,16.7,76.1,47.7,55.6,6.7,1.5,6.1,100.0,110.5,117.2
0.556,0.535,0.233,0.221,23.9,83.3,52.3,53.7,5.6,5.6,7.8,100.0,117.2,110.5
0.5,0.451,0.195,0.305,35.7,68.9,52.9,64.7,6.8,7.6,12.3,100.0,105.4,102.0
0.488,0.452,0.205,0.253,31.1,64.3,47.1,77.8,7.9,10.6,13.2,100.0,102.0,105.4
0.593,0.544,0.313,0.313,21.1,79.5,50.6,48.7,6.3,3.4,15.0,100.0,113.2,119.5
0.604,0.549,0.28,0.341,20.5,78.9,49.4,57.5,9.4,10.9,9.6,100.0,119.5,113.2
0.576,0.519,0.309,0.259,15.9,73.9,45.6,64.9,13.9,7.9,12.6,100.0,111.4,100.7
0.516,0.457,0.222,0.284,26.1,84.1,54.4,48.5,7.5,8.9,14.1,100.0,100.7,111.4
0.496,0.455,0.192,0.192,31.4,76.3,54.8,54.3,4.7,6.6,15.9,100.0,99.3,109.9
0.564,0.547,0.187,0.227,23.7,68.6,45.2,61.5,11.8,11.1,11.8,100.0,109.9,99.3
0.49,0.462,0.215,0.172,24.5,78.3,49.5,65.8,6.7,5.6,16.0,100.0,94.2,114.4
0.573,0.547,0.242,0.211,21.7,75.5,50.5,60.4,11.5,21.9,10.4,100.0,114.4,94.2
0.469,0.439,0.22,0.268,26.5,71.4,49.0,51.5,17.4,9.0,13.2,100.0,93.4,82.6
0.408,0.379,0.23,0.161,28.6,73.5,51.0,53.3,6.5,7.8,16.2,100.0,82.6,93.4
0.478,0.426,0.21,0.309,31.4,70.4,51.4,62.5,11.6,4.9,8.9,100.0,102.3,80.2
0.375,0.36,0.09,0.079,29.6,68.6,48.6,64.5,9.3,12.5,14.0,100.0,80.2,102.3
0.574,0.507,0.26,0.411,16.2,74.5,48.8,60.0,4.3,7.8,13.1,100.0,106.6,102.3
0.508,0.439,0.22,0.317,25.5,83.8,51.2,52.9,12.9,3.7,13.8,100.0,102.3,106.6
0.454,0.39,0.232,0.354,21.4,62.2,42.5,51.7,12.6,12.7,14.4,100.0,90.1,104.8
0.541,0.512,0.123,0.321,37.8,78.6,57.5,59.0,9.4,19.0,17.0,100.0,104.8,90.1
0.51,0.458,0.333,0.274,27.9,80.6,51.9,41.2,5.7,5.1,8.7,100.0,110.2,121.7
0.622,0.601,0.253,0.177,19.4,72.1,48.1,54.8,3.4,7.1,10.5,100.0,121.7,110.2
0.474,0.443,0.264,0.345,26.5,71.4,47.3,44.4,2.1,3.9,10.7,100.0,100.0,122.1
0.592,0.557,0.126,0.287,28.6,73.5,52.7,54.3,10.5,7.8,8.4,100.0,122.1,100.0
0.494,0.473,0.297,0.154,34.8,52.9,42.5,68.4,5.6,6.0,12.6,100.0,107.9,143.9
0.666,0.634,0.221,0.267,47.1,65.2,57.5,58.0,12.4,12.5,9.4,100.0,143.9,107.9
0.591,0.576,0.186,0.209,28.2,86.8,57.1,53.3,4.2,10.0,12.2,100.0,117.7,106.1
0.594,0.561,0.324,0.311,13.2,71.8,42.9,85.7,8.5,8.6,16.8,100.0,106.1,117.7
0.549,0.5,0.325,0.313,13.6,83.3,50.0,63.9,6.2,13.3,12.5,100.0,103.0,95.8
0.478,0.449,0.157,0.213,16.7,86.4,50.0,78.9,10.3,7.4,9.3,100.0,95.8,103.0
0.589,0.57,0.244,0.151,26.5,81.1,54.9,66.7,3.1,10.6,17.2,100.0,112.1,123.5
0.607,0.531,0.175,0.513,18.9,73.5,45.1,59.0,10.4,4.6,5.8,100.0,123.5,112.1
0.579,0.519,0.296,0.37,20.9,61.5,40.2,54.1,8.8,13.4,6.9,100.0,120.1,131.2
0.608,0.573,0.247,0.225,38.5,79.1,59.8,56.5,5.5,7.0,10.9,100.0,131.2,120.1
0.532,0.5,0.295,0.227,31.9,78.1,50.6,52.5,4.5,7.5,10.2,100.0,115.4,132.2
0.686,0.671,0.329,0.203,21.9,68.1,49.4,57.4,5.6,14.5,10.4,100.0,132.2,115.4
0.479,0.448,0.094,0.198,34.7,74.4,52.3,45.2,9.3,16.1,11.8,100.0,103.7,101.6
0.543,0.506,0.282,0.359,25.6,65.3,47.7,65.7,6.2,8.0,16.6,100.0,101.6,103.7
0.562,0.527,0.23,0.27,17.1,75.0,44.2,50.0,5.6,6.8,16.2,100.0,103.5,110.1
0.555,0.506,0.253,0.291,25.0,82.9,55.8,72.2,6.7,7.0,11.9,100.0,110.1,103.5
0.521,0.487,0.208,0.247,28.2,75.0,49.3,67.6,10.3,12.2,17.4,100.0,101.8,127.0
0.676,0.64,0.397,0.471,25.0,71.8,50.7,61.1,12.6,6.6,13.7,100.0,127.0,101.8
0.557,0.519,0.321,0.247,25.6,72.7,50.6,50.0,5.8,9.0,8.2,100.0,116.0,109.0
0.512,0.469,0.163,0.338,27.3,74.4,49.4,51.4,7.0,3.6,8.9,100.0,109.0,116.0
0.536,0.512,0.217,0.181,26.8,73.7,49.4,46.2,4.3,6.1,15.2,100.0,104.3,137.9
0.669,0.655,0.241,0.207,26.3,73.2,50.6,58.0,10.9,16.9,7.8,100.0,137.9,104.3
0.535,0.487,0.152,0.228,38.5,66.7,52.6,69.4,7.5,3.2,9.4,100.0,116.5,111.5
0.521,0.5,0.205,0.218,33.3,61.5,47.4,56.8,5.0,14.9,12.3,100.0,111.5,116.5
0.411,0.362,0.237,0.421,20.0,88.1,51.1,68.0,9.8,7.8,14.3,100.0,80.6,96.9
0.525,0.494,0.2,0.138,11.9,80.0,48.9,52.8,12.0,6.9,12.4,100.0,96.9,80.6
0.584,0.538,0.213,0.425,35.7,73.8,54.8,57.5,9.3,12.5,17.4,100.0,114.1,105.9
0.54,0.494,0.238,0.31,26.2,64.3,45.2,64.9,9.3,7.9,13.6,100.0,105.9,114.1
0.457,0.416,0.18,0.27,30.9,85.4,54.2,35.3,4.2,1.8,13.1,100.0,95.0,121.1
0.619,0.565,0.26,0.494,14.6,69.1,45.8,65.8,9.4,8.2,9.6,100.0,121.1,95.0
0.575,0.542,0.205,0.229,26.8,74.5,52.3,61.0,11.3,2.9,18.0,100.0,107.9,102.8
0.509,0.436,0.198,0.326,25.5,73.2,47.7,55.9,12.3,10.6,11.7,100.0,102.8,107.9
0.387,0.318,0.182,0.261,21.4,63.6,40.0,74.1,5.6,3.9,6.7,100.0,85.8,98.2
0.447,0.43,0.172,0.108,36.4,78.6,60.0,61.5,2.3,2.8,10.1,100.0,98.2,85.8
0.583,0.512,0.183,0.317,28.2,63.6,47.0,57.5,8.1,10.6,16.2,100.0,110.8,122.0
0.598,0.565,0.224,0.412,36.4,71.8,53.0,61.4,11.2,9.0,13.7,100.0,122.0,110.8
0.473,0.46,0.23,0.15,25.9,86.2,56.0,52.1,8.1,14.1,14.8,100.0,92.4,95.6
0.498,0.458,0.278,0.222,13.8,74.1,44.0,79.1,11.3,9.2,11.9,100.0,95.6,92.4
0.678,0.671,0.26,0.274,18.2,64.7,41.8,51.2,12.5,5.7,5.8,100.0,138.2,107.1
0.541,0.514,0.264,0.236,35.3,81.8,58.2,35.3,2.5,7.4,16.8,100.0,107.1,138.2
0.55,0.522,0.232,0.362,30.3,63.9,47.8,70.6,8.1,3.0,19.2,100.0,101.9,121.5
0.592,0.557,0.165,0.278,36.1,69.7,52.2,73.2,13.9,7.5,12.8,100.0,121.5,101.9
0.596,0.55,0.171,0.371,15.2,70.6,43.3,45.7,10.3,4.7,14.7,100.0,111.5,123.0
0.621,0.588,0.2,0.175,29.4,84.8,56.7,43.2,11.5,10.3,11.3,100.0,123.0,111.5
0.586,0.575,0.35,0.2,34.2,75.0,55.1,51.2,11.6,11.8,13.9,100.0,118.4,102.1
0.537,0.493,0.311,0.243,25.0,65.8,44.9,33.3,11.6,5.8,16.3,100.0,102.1,118.4
0.589,0.566,0.325,0.145,13.2,66.0,43.2,73.8,4.2,3.8,13.7,100.0,109.8,116.1
0.545,0.532,0.161,0.194,34.0,86.8,56.8,72.3,5.3,5.4,9.0,100.0,116.1,109.8
0.552,0.507,0.224,0.355,12.2,67.3,43.0,67.6,16.0,11.7,12.9,100.0,103.2,73.4
0.37,0.352,0.154,0.055,32.7,87.8,57.0,60.0,6.4,13.6,19.1,100.0,73.4,103.2
0.575,0.551,0.371,0.191,31.1,65.9,48.3,65.9,6.3,10.4,13.5,100.0,117.2,123.5
0.592,0.523,0.23,0.31,34.1,68.9,51.7,55.0,9.5,3.6,11.6,100.0,123.5,117.2
0.556,0.529,0.188,0.362,18.2,69.2,45.8,47.1,3.5,11.3,17.5,100.0,103.0,118.0
0.594,0.564,0.205,0.231,30.8,81.8,54.2,60.0,8.1,7.1,11.3,100.0,118.0,103.0
0.514,0.455,0.182,0.338,17.8,78.3,48.4,81.3,6.8,11.9,10.2,100.0,102.5,105.9
0.521,0.481,0.234,0.39,21.7,82.2,51.6,66.7,6.8,11.1,10.0,100.0,105.9,102.5
0.615,0.573,0.213,0.267,5.9,58.5,34.7,53.8,11.4,1.5,8.7,100.0,117.3,101.4
0.513,0.487,0.154,0.256,41.5,94.1,65.3,48.6,8.0,8.5,18.0,100.0,101.4,117.3
0.606,0.573,0.187,0.227,31.3,74.3,53.7,64.1,11.0,9.8,19.5,100.0,109.6,100.9
0.549,0.538,0.228,0.139,25.7,68.8,46.3,60.0,13.2,11.5,19.3,100.0,100.9,109.6
0.603,0.578,0.338,0.299,21.6,83.3,56.5,65.0,7.2,2.9,17.1,100.0,107.9,103.8
0.516,0.478,0.236,0.225,16.7,78.4,43.5,65.8,9.3,5.9,10.1,100.0,103.8,107.9
0.589,0.554,0.253,0.169,27.0,73.6,54.4,63.4,7.7,16.1,13.6,100.0,114.8,94.0
0.45,0.389,0.235,0.407,26.4,73.0,45.6,72.4,14.2,4.8,12.0,100.0,94.0,114.8
0.473,0.413,0.15,0.4,23.4,70.7,49.5,29.0,6.6,8.1,10.5,100.0,97.3,91.8
0.404,0.37,0.229,0.188,29.3,76.6,50.5,48.5,6.6,10.3,7.1,100.0,91.8,97.3
0.626,0.595,0.162,0.23,21.2,70.2,52.2,69.0,7.5,5.6,18.9,100.0,109.4,96.5
0.43,0.405,0.242,0.232,29.8,78.8,47.8,63.9,13.9,8.1,7.9,100.0,96.5,109.4
0.632,0.64,0.253,0.293,34.4,66.7,53.8,65.9,9.3,10.6,13.3,100.0,124.9,105.1
0.494,0.47,0.214,0.19,33.3,65.6,46.3,77.1,9.3,0.0,12.5,100.0,105.1,124.9
0.569,0.527,0.374,0.275,20.8,82.6,51.1,74.4,7.9,4.7,9.7,100.0,114.8,105.9
0.548,0.5,0.238,0.369,17.4,79.2,48.9,65.8,5.9,10.5,11.7,100.0,105.9,114.8
0.46,0.429,0.153,0.2,25.0,75.0,50.0,77.1,10.3,12.9,17.0,100.0,87.6,93.8
0.5,0.476,0.253,0.217,25.0,75.0,50.0,63.9,9.3,6.9,17.3,100.0,93.8,87.6
0.523,0.488,0.186,0.279,27.3,77.4,48.0,50.0,12.5,3.2,12.7,100.0,105.4,112.8
0.631,0.587,0.173,0.32,22.6,72.7,52.0,51.2,5.2,5.7,18.2,100.0,112.8,105.4
0.636,0.589,0.329,0.274,15.4,67.7,43.9,38.5,3.5,3.6,14.6,100.0,120.6,135.6
0.681,0.635,0.257,0.365,32.3,84.6,56.1,51.2,10.4,14.3,9.5,100.0,135.6,120.6
0.576,0.553,0.188,0.235,43.9,64.3,54.2,54.5,14.1,8.1,16.1,100.0,117.3,118.4
0.585,0.53,0.253,0.277,35.7,56.1,45.8,59.0,10.9,7.2,15.4,100.0,118.4,117.3
0.602,0.596,0.221,0.338,24.1,54.3,40.6,39.5,12.2,19.1,20.4,100.0,104.3,120.9
0.564,0.523,0.218,0.253,45.7,75.9,59.4,59.5,15.5,5.7,15.0,100.0,120.9,104.3
0.423,0.385,0.23,0.23,29.5,81.8,55.7,55.6,6.0,6.6,19.7,100.0,82.4,84.8
0.437,0.401,0.197,0.158,18.2,70.5,44.3,64.3,10.8,7.0,11.0,100.0,84.8,82.4
0.609,0.608,0.215,0.278,29.7,62.1,43.9,59.5,9.1,10.4,13.6,100.0,122.6,135.1
0.675,0.653,0.36,0.4,37.9,70.3,56.1,70.7,5.7,4.8,12.8,100.0,135.1,122.6
0.522,0.482,0.226,0.214,25.6,67.3,47.8,65.8,7.6,11.6,12.4,100.0,104.0,102.9
0.458,0.423,0.113,0.155,32.7,74.4,52.2,60.0,8.7,6.2,8.8,100.0,102.9,104.0
0.522,0.438,0.2,0.45,25.0,68.1,46.3,51.5,8.1,3.4,15.8,100.0,101.3,124.6
0.595,0.538,0.37,0.283,31.9,75.0,53.7,62.8,12.2,15.6,10.4,100.0,124.6,101.3
0.533,0.507,0.157,0.314,12.8,65.9,40.0,64.7,7.7,4.9,17.6,100.0,94.0,106.2
0.533,0.5,0.228,0.316,34.1,87.2,60.0,54.3,11.1,6.8,15.9,100.0,106.2,94.0
0.408,0.348,0.195,0.341,31.4,61.7,45.9,53.8,5.6,10.5,14.5,100.0,86.6,113.6
0.489,0.463,0.2,0.2,38.3,68.6,54.1,58.5,7.9,13.6,6.3,100.0,113.6,86.6
0.524,0.47,0.293,0.268,29.5,82.4,52.6,50.0,10.3,4.7,18.6,100.0,99.2,109.6
0.613,0.58,0.427,0.347,17.6,70.5,47.4,75.7,12.4,10.3,17.2,100.0,109.6,99.2
0.531,0.474,0.171,0.316,30.6,65.2,50.0,52.9,5.7,5.7,13.9,100.0,104.4,106.6
0.483,0.443,0.205,0.239,34.8,69.4,50.0,56.8,10.2,15.9,11.8,100.0,106.6,104.4
0.495,0.448,0.126,0.287,27.1,74.1,52.0,52.6,7.3,14.3,12.5,100.0,101.3,97.1
