true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.558,0.531,0.1,0.275,28.9,60.0,44.9,58.5,13.5,9.3,12.7,100.0,112.8,99.3
0.649,0.606,0.075,0.288,33.3,80.0,61.3,51.1,7.3,8.1,14.3,100.0,122.4,118.2
0.561,0.553,0.347,0.137,20.0,66.7,38.7,69.6,8.4,12.2,8.2,100.0,118.2,122.4
0.508,0.476,0.19,0.202,26.2,65.8,45.0,52.8,6.8,1.7,11.6,100.0,105.7,109.1
0.539,0.513,0.231,0.321,34.2,73.8,55.0,55.6,11.4,11.8,13.6,100.0,109.1,105.7
0.539,0.481,0.138,0.363,19.5,73.5,48.9,61.1,4.5,4.3,8.8,100.0,111.8,98.4
0.481,0.419,0.125,0.325,26.5,80.5,51.1,83.9,4.5,7.2,10.7,100.0,98.4,111.8
0.548,0.513,0.143,0.312,17.5,71.1,43.6,71.1,4.1,7.6,16.3,100.0,98.4,126.1
0.603,0.579,0.168,0.168,28.9,82.5,56.4,68.6,10.3,4.5,9.7,100.0,126.1,98.4
0.559,0.518,0.293,0.329,18.6,76.3,45.7,65.8,8.3,5.3,12.2,100.0,108.6,122.0
0.653,0.607,0.24,0.467,23.7,81.4,54.3,56.1,9.3,8.6,15.0,100.0,122.0,108.6
0.474,0.423,0.231,0.308,37.2,64.8,52.6,56.7,3.3,7.1,19.2,100.0,93.1,106.4
0.457,0.428,0.278,0.186,35.2,62.8,47.4,57.9,15.5,6.7,7.9,100.0,106.4,93.1
0.594,0.531,0.185,0.395,23.1,70.7,47.5,70.7,9.8,9.2,7.8,100.0,123.4,112.5
0.556,0.5,0.177,0.392,29.3,76.9,52.5,40.5,2.2,6.1,12.3,100.0,112.5,123.4
0.519,0.466,0.162,0.419,34.2,69.1,54.8,66.7,8.8,7.5,18.6,100.0,100.2,90.3
0.423,0.333,0.173,0.444,30.9,65.8,45.2,65.4,12.1,9.7,11.8,100.0,90.3,100.2
0.601,0.537,0.254,0.463,17.6,59.6,43.0,65.6,7.7,13.0,19.1,100.0,107.4,98.5
0.454,0.415,0.216,0.261,40.4,82.4,57.0,58.8,12.2,8.0,13.3,100.0,98.5,107.4
0.49,0.432,0.185,0.247,21.3,55.6,38.0,60.6,3.5,5.9,10.0,100.0,101.7,117.9
0.51,0.473,0.261,0.196,44.4,78.7,62.0,61.5,9.2,6.1,9.9,100.0,117.9,101.7
0.518,0.479,0.257,0.171,29.0,70.3,51.5,48.4,6.3,8.5,21.0,100.0,98.0,113.1
0.542,0.435,0.319,0.464,29.7,71.0,48.5,59.3,12.6,5.8,8.8,100.0,113.1,98.0
0.562,0.506,0.282,0.397,22.7,74.4,47.0,60.0,5.4,7.5,13.3,100.0,110.5,115.9
0.577,0.538,0.163,0.388,25.6,77.3,53.0,65.0,7.5,10.7,10.5,100.0,115.9,110.5
0.54,0.512,0.224,0.176,25.0,75.0,48.8,62.5,4.2,4.2,15.7,100.0,103.3,109.5
0.548,0.494,0.155,0.321,25.0,75.0,51.2,64.1,9.4,12.1,11.9,100.0,109.5,103.3
0.415,0.386,0.181,0.265,24.5,76.2,48.4,50.0,4.7,3.4,8.9,100.0,89.8,93.3
0.478,0.5,0.203,0.297,23.8,75.5,51.6,73.5,7.0,11.8,12.5,100.0,93.3,89.8
0.512,0.444,0.112,0.27,30.4,76.7,48.7,60.5,8.5,7.3,10.8,100.0,108.4,124.3
0.666,0.627,0.304,0.253,23.3,69.6,51.3,68.2,5.3,10.1,15.4,100.0,124.3,108.4
0.457,0.403,0.39,0.506,20.0,77.8,44.2,57.7,7.1,5.5,16.0,100.0,87.4,101.6
0.582,0.536,0.214,0.514,22.2,80.0,55.8,68.6,4.1,4.3,19.7,100.0,101.6,87.4
0.636,0.611,0.148,0.309,22.2,59.6,43.4,42.6,9.5,4.1,10.7,100.0,123.6,116.2
0.53,0.505,0.221,0.211,40.4,77.8,56.6,37.8,6.3,1.4,11.9,100.0,116.2,123.6
0.511,0.481,0.21,0.309,31.6,61.5,46.8,66.7,11.3,7.8,13.2,100.0,106.4,110.9
0.559,0.493,0.135,0.419,38.5,68.4,53.2,64.7,7.9,15.6,16.2,100.0,110.9,106.4
0.486,0.455,0.079,0.303,37.0,68.1,52.7,46.2,12.7,7.1,12.2,100.0,104.0,109.4
0.535,0.483,0.195,0.241,31.9,63.0,47.3,55.0,9.6,15.9,13.5,100.0,109.4,104.0
0.512,0.477,0.402,0.149,31.1,72.5,50.6,65.7,7.7,6.3,13.9,100.0,104.4,115.4
0.551,0.5,0.22,0.366,27.5,68.9,49.4,68.4,3.3,9.6,10.4,100.0,115.4,104.4
0.438,0.41,0.179,0.256,31.9,74.4,51.2,56.7,3.7,3.3,11.2,100.0,93.4,113.0
0.529,0.474,0.211,0.329,25.6,68.1,48.8,69.7,6.1,7.8,8.4,100.0,113.0,93.4
0.542,0.494,0.449,0.333,17.0,77.6,47.9,78.1,4.2,6.0,14.4,100.0,102.0,107.2
0.508,0.466,0.239,0.318,22.4,83.0,52.1,52.6,11.6,4.7,7.4,100.0,107.2,102.0
0.531,0.506,0.244,0.2,32.6,82.9,57.1,46.3,9.1,7.7,7.6,100.0,117.9,103.2
0.553,0.521,0.288,0.288,17.1,67.4,42.9,64.7,0.0,4.4,14.5,100.0,103.2,117.9
0.484,0.456,0.241,0.165,30.2,72.5,50.6,58.8,9.0,0.0,19.1,100.0,92.2,116.9
0.59,0.52,0.267,0.4,27.5,69.8,49.4,54.3,13.5,5.0,12.8,100.0,116.9,92.2
0.601,0.587,0.348,0.551,29.7,77.3,55.6,54.1,7.8,10.0,15.7,100.0,114.1,96.4
0.495,0.487,0.241,0.253,22.7,70.3,44.4,66.7,8.9,2.2,13.8,100.0,96.4,114.1
0.499,0.46,0.172,0.241,27.7,71.4,48.3,63.9,10.8,3.0,11.1,100.0,103.6,109.0
0.547,0.5,0.193,0.253,28.6,72.3,51.7,66.7,5.4,20.8,14.0,100.0,109.0,103.6
0.435,0.387,0.226,0.214,34.0,70.7,50.5,40.0,10.5,1.5,12.4,100.0,93.4,103.9
0.537,0.493,0.108,0.27,29.3,66.0,49.5,62.9,5.8,10.8,17.0,100.0,103.9,93.4
0.443,0.355,0.066,0.461,30.6,74.4,51.1,44.4,11.6,3.4,10.7,100.0,93.9,105.4
0.531,0.479,0.205,0.397,25.6,69.4,48.9,63.6,3.5,8.5,14.0,100.0,105.4,93.9
0.523,0.459,0.2,0.435,34.7,76.6,55.2,55.6,8.9,7.7,16.5,100.0,104.9,106.9
0.547,0.511,0.278,0.222,23.4,65.3,44.8,47.5,10.9,5.9,13.2,100.0,106.9,104.9
0.571,0.519,0.259,0.284,28.6,75.6,52.9,67.6,6.4,10.3,14.1,100.0,111.6,99.8
0.493,0.483,0.244,0.111,24.4,71.4,47.1,69.2,7.5,13.3,12.9,100.0,99.8,111.6
0.506,0.451,0.111,0.444,23.4,71.4,46.1,60.0,16.1,10.5,14.2,100.0,98.8,91.8
0.513,0.443,0.278,0.278,28.6,76.6,53.9,46.9,7.1,6.9,22.0,100.0,91.8,98.8
0.489,0.44,0.152,0.228,37.0,71.7,54.3,50.0,13.1,6.3,15.8,100.0,99.6,88.5
0.461,0.417,0.238,0.31,28.3,63.0,45.7,57.6,7.0,11.5,18.0,100.0,88.5,99.6
0.551,0.512,0.284,0.198,26.2,63.2,43.8,55.3,6.8,1.6,12.9,100.0,110.5,119.6
0.561,0.519,0.225,0.388,36.8,73.8,56.3,69.2,9.1,5.2,10.5,100.0,119.6,110.5
0.611,0.569,0.15,0.263,38.2,72.2,55.7,62.8,9.7,1.7,17.6,100.0,117.1,106.4
0.585,0.561,0.216,0.324,27.8,61.8,44.3,60.5,11.8,5.9,19.9,100.0,106.4,117.1
0.437,0.394,0.138,0.245,35.3,84.2,56.2,56.8,6.4,5.3,10.3,100.0,97.0,105.5
0.561,0.456,0.162,0.676,15.8,64.7,43.8,56.7,7.5,7.4,13.7,100.0,105.5,97.0
0.539,0.515,0.212,0.409,25.0,82.4,52.9,56.3,6.9,3.6,20.4,100.0,95.9,106.2
0.573,0.522,0.176,0.441,17.6,75.0,47.1,72.7,12.6,7.7,14.7,100.0,106.2,95.9
0.483,0.416,0.169,0.337,31.1,79.5,53.6,46.9,9.7,7.9,13.6,100.0,99.5,93.0
0.505,0.447,0.16,0.307,20.5,68.9,46.4,71.9,2.2,10.1,17.5,100.0,93.0,99.5
0.608,0.556,0.211,0.254,25.0,56.8,42.0,58.3,17.2,3.5,13.2,100.0,118.1,102.1
0.492,0.447,0.25,0.25,43.2,75.0,58.0,51.6,8.6,7.1,18.4,100.0,102.1,118.1
0.535,0.494,0.294,0.376,31.0,76.3,52.5,55.3,6.0,6.6,15.4,100.0,106.6,103.6
0.564,0.487,0.187,0.493,23.7,69.0,47.5,65.7,11.1,11.7,17.2,100.0,103.6,106.6
0.524,0.494,0.146,0.159,25.0,73.2,50.6,63.2,4.8,3.6,11.1,100.0,111.1,114.7
0.548,0.487,0.286,0.286,26.8,75.0,49.4,78.8,7.2,7.1,6.5,100.0,114.7,111.1
0.563,0.525,0.25,0.2,12.2,73.5,45.6,73.7,6.5,8.8,11.2,100.0,105.5,108.7
0.511,0.473,0.253,0.198,26.5,87.8,54.4,64.9,5.4,1.7,10.0,100.0,108.7,105.5
0.494,0.494,0.2,0.2,17.1,68.2,43.5,54.1,6.8,9.3,10.3,100.0,97.7,106.8
0.512,0.461,0.289,0.474,31.8,82.9,56.5,43.8,4.5,3.1,11.6,100.0,106.8,97.7
0.638,0.6,0.376,0.306,15.8,68.3,43.0,57.8,7.2,10.5,9.4,100.0,126.1,122.0
0.611,0.561,0.305,0.427,31.7,84.2,57.0,59.5,4.1,3.8,12.6,100.0,122.0,126.1
0.551,0.513,0.197,0.197,13.9,66.7,40.3,63.9,12.0,12.9,17.1,100.0,99.0,110.9
0.568,0.554,0.262,0.155,33.3,86.1,59.7,73.2,4.3,3.3,15.9,100.0,110.9,99.0
0.421,0.354,0.139,0.291,23.9,83.9,48.1,65.4,8.5,7.4,17.6,100.0,79.3,101.5
0.558,0.507,0.093,0.333,16.1,76.1,51.9,64.9,15.9,8.8,16.5,100.0,101.5,79.3
0.512,0.485,0.299,0.343,22.5,77.8,51.8,69.0,3.4,8.5,19.8,100.0,90.5,105.3
0.52,0.475,0.272,0.21,22.2,77.5,48.2,58.8,8.0,6.4,11.9,100.0,105.3,90.5
0.602,0.58,0.182,0.216,47.4,67.6,56.9,50.0,7.8,10.0,12.7,100.0,129.5,117.2
0.577,0.538,0.25,0.313,32.4,52.6,43.1,66.7,7.8,11.1,13.3,100.0,117.2,129.5
0.488,0.456,0.278,0.291,27.1,61.3,40.5,69.7,6.9,3.2,16.0,100.0,99.5,124.6
0.595,0.549,0.222,0.296,38.7,72.9,59.5,56.1,9.1,19.3,8.9,100.0,124.6,99.5
0.466,0.406,0.106,0.365,32.7,78.8,50.0,51.5,11.7,1.8,12.4,100.0,98.1,120.5
0.63,0.6,0.3,0.275,21.2,67.3,50.0,69.8,6.4,9.2,13.5,100.0,120.5,98.1
0.549,0.54,0.24,0.213,10.8,77.5,45.5,48.6,9.3,9.3,9.9,100.0,104.6,89.5
0.479,0.438,0.25,0.264,22.5,89.2,54.5,57.1,3.5,8.8,17.5,100.0,89.5,104.6
0.547,0.494,0.096,0.506,40.0,53.3,45.7,65.0,10.7,3.7,11.4,100.0,119.1,124.5
0.659,0.606,0.182,0.758,46.7,60.0,54.3,65.8,10.7,8.0,18.5,100.0,124.5,119.1
0.487,0.451,0.272,0.239,30.0,71.7,51.5,56.4,3.9,9.0,15.0,100.0,97.4,102.3
0.477,0.416,0.179,0.337,28.3,70.0,48.5,65.8,7.9,10.4,9.2,100.0,102.3,97.4
0.582,0.554,0.167,0.238,21.4,77.8,47.4,45.5,5.6,1.6,7.0,100.0,120.8,124.2
0.61,0.55,0.2,0.313,22.2,78.6,52.6,64.3,3.4,5.7,8.1,100.0,124.2,120.8
0.618,0.574,0.273,0.341,31.7,84.8,59.8,51.1,9.7,1.8,12.9,100.0,120.8,113.0
0.598,0.571,0.341,0.341,15.2,68.3,40.2,52.3,6.8,3.1,14.1,100.0,113.0,120.8
0.453,0.407,0.198,0.267,23.4,72.3,47.9,45.5,5.1,5.7,16.5,100.0,89.6,93.7
0.472,0.385,0.103,0.538,27.7,76.6,52.1,58.6,10.3,15.9,11.9,100.0,93.7,89.6
0.673,0.649,0.274,0.119,26.5,70.0,52.4,59.2,10.3,9.2,18.5,100.0,122.8,95.0
0.485,0.405,0.177,0.456,30.0,73.5,47.6,53.3,12.4,1.6,16.0,100.0,95.0,122.8
0.463,0.434,0.342,0.184,42.9,70.7,56.6,45.2,7.7,10.2,13.7,100.0,97.7,113.1
0.501,0.462,0.253,0.253,29.3,57.1,43.4,63.6,7.7,12.0,9.3,100.0,113.1,97.7
0.563,0.506,0.234,0.351,14.3,71.1,43.7,66.7,8.8,12.9,10.1,100.0,109.7,104.2
0.519,0.488,0.271,0.176,28.9,85.7,56.3,59.0,3.3,5.1,13.3,100.0,104.2,109.7
0.524,0.465,0.256,0.326,33.3,83.3,55.9,78.4,7.5,9.0,10.1,100.0,110.0,97.2
0.526,0.5,0.152,0.215,16.7,66.7,44.1,71.1,6.4,10.9,17.2,100.0,97.2,110.0
0.437,0.394,0.188,0.325,22.0,74.4,46.2,63.3,8.3,14.3,6.2,100.0,94.5,90.9
0.463,0.422,0.182,0.182,25.6,78.0,53.8,76.7,2.4,6.2,15.3,100.0,90.9,94.5
0.593,0.539,0.273,0.364,17.9,64.9,40.8,65.7,9.6,8.1,13.6,100.0,113.2,107.9
0.571,0.532,0.195,0.338,35.1,82.1,59.2,69.2,7.5,16.1,18.4,100.0,107.9,113.2
0.6,0.486,0.127,0.69,21.1,66.7,43.2,72.7,10.3,7.4,15.5,100.0,114.5,117.6
0.601,0.525,0.139,0.456,33.3,78.9,56.8,68.3,9.3,0.0,13.7,100.0,117.6,114.5
0.53,0.465,0.278,0.319,27.0,70.6,47.9,48.3,8.5,1.8,14.6,100.0,106.0,103.6
0.543,0.522,0.203,0.304,29.4,73.0,52.1,52.9,11.0,5.8,16.1,100.0,103.6,106.0
0.529,0.48,0.092,0.329,26.2,76.9,50.6,60.0,8.6,12.3,18.7,100.0,99.1,105.6
0.56,0.471,0.174,0.609,23.1,73.8,49.4,66.7,8.6,13.0,14.6,100.0,105.6,99.1
0.581,0.543,0.085,0.232,18.9,59.6,41.7,62.8,11.4,9.9,16.6,100.0,109.2,112.3
0.551,0.494,0.184,0.287,40.4,81.1,58.3,47.5,11.4,10.7,14.0,100.0,112.3,109.2
0.514,0.452,0.205,0.313,25.6,69.1,50.0,47.1,8.4,6.0,13.7,100.0,102.4,97.1
0.44,0.39,0.264,0.341,30.9,74.4,50.0,71.0,10.6,16.7,9.5,100.0,97.1,102.4
0.459,0.365,0.154,0.423,27.3,86.0,58.5,66.7,4.2,8.2,16.3,100.0,88.4,106.1
0.521,0.505,0.223,0.096,14.0,72.7,41.5,62.8,6.2,15.2,7.6,100.0,106.1,88.4
0.467,0.448,0.322,0.103,27.3,80.0,52.4,58.3,14.8,4.0,10.8,100.0,96.7,100.2
0.539,0.507,0.333,0.2,20.0,72.7,47.6,51.5,8.0,13.6,17.2,100.0,100.2,96.7
0.592,0.553,0.263,0.303,25.6,66.7,44.4,67.6,12.8,3.8,13.1,100.0,118.4,103.3
0.568,0.543,0.257,0.271,33.3,74.4,55.6,61.8,8.1,16.1,20.3,100.0,103.3,118.4
0.592,0.554,0.274,0.262,21.4,72.1,47.1,58.5,8.4,4.4,12.2,100.0,116.0,102.4
0.519,0.489,0.218,0.195,27.9,78.6,52.9,56.4,7.3,3.3,14.5,100.0,102.4,116.0
0.504,0.481,0.25,0.263,27.3,70.0,44.6,45.7,12.6,0.0,11.9,100.0,102.9,123.4
0.643,0.616,0.247,0.342,30.0,72.7,55.4,41.5,9.1,5.0,15.2,100.0,123.4,102.9
0.556,0.537,0.146,0.122,25.0,71.4,46.7,56.1,4.7,7.1,10.4,100.0,113.5,119.4
0.598,0.571,0.273,0.221,28.6,75.0,53.3,64.1,2.4,1.4,12.4,100.0,119.4,113.5
0.556,0.553,0.245,0.053,31.8,63.6,47.7,58.7,12.3,11.3,10.3,100.0,120.1,104.4
0.498,0.453,0.165,0.224,36.4,68.2,52.3,50.0,10.1,5.6,13.0,100.0,104.4,120.1
0.484,0.444,0.157,0.236,27.1,73.9,50.0,56.8,9.5,6.5,10.9,100.0,99.8,88.2
0.448,0.426,0.295,0.148,26.1,72.9,50.0,64.7,7.4,12.0,16.1,100.0,88.2,99.8
0.497,0.463,0.188,0.3,26.1,70.0,49.0,47.2,7.8,4.3,12.6,100.0,100.6,105.1
0.494,0.433,0.146,0.366,30.0,73.9,51.0,44.1,11.2,4.6,9.5,100.0,105.1,100.6
0.491,0.461,0.333,0.245,26.5,61.4,47.1,65.9,9.9,6.5,13.7,100.0,99.6,100.5
0.441,0.388,0.179,0.304,38.6,73.5,52.9,61.0,6.3,19.1,9.9,100.0,100.5,99.6
0.534,0.483,0.126,0.345,42.6,65.2,53.8,57.5,6.5,2.7,13.0,100.0,115.6,111.3
0.521,0.483,0.151,0.337,34.8,57.4,46.2,57.5,11.9,13.2,10.8,100.0,111.3,115.6
0.446,0.382,0.145,0.474,26.9,76.5,46.5,55.6,9.2,6.8,18.6,100.0,83.6,109.0
0.605,0.529,0.371,0.6,23.5,73.1,53.5,80.6,12.2,6.2,19.9,100.0,109.0,83.6
0.473,0.455,0.25,0.318,40.7,75.7,54.9,44.4,8.7,1.8,14.5,100.0,102.8,113.6
0.587,0.547,0.23,0.473,24.3,59.3,45.1,73.0,10.8,12.1,12.7,100.0,113.6,102.8
0.472,0.448,0.151,0.221,32.0,78.6,48.7,64.9,9.3,9.4,9.6,100.0,103.5,118.7
0.645,0.609,0.232,0.333,21.4,68.0,51.3,55.3,5.8,5.5,15.0,100.0,118.7,103.5
0.413,0.366,0.239,0.324,25.0,73.3,49.4,45.8,5.6,5.8,21.3,100.0,75.6,106.1
0.499,0.432,0.148,0.37,26.7,75.0,50.6,64.7,18.1,11.1,7.8,100.0,106.1,75.6
0.561,0.522,0.385,0.352,25.5,68.4,43.8,65.9,7.0,6.8,8.7,100.0,118.3,131.3
0.631,0.588,0.198,0.319,31.6,74.5,56.2,49.0,7.0,10.7,9.6,100.0,131.3,118.3
0.601,0.551,0.076,0.43,34.2,69.2,51.9,59.5,12.0,12.0,12.2,100.0,122.9,102.3
0.537,0.513,0.351,0.312,30.8,65.8,48.1,60.0,8.7,6.8,17.8,100.0,102.3,122.9
0.548,0.517,0.182,0.227,35.7,76.2,56.0,60.5,7.3,5.2,14.2,100.0,111.0,105.8
0.519,0.472,0.125,0.239,23.8,64.3,44.0,57.5,9.4,4.2,11.0,100.0,105.8,111.0
0.533,0.487,0.253,0.316,23.3,74.4,47.6,50.0,4.5,2.0,10.9,100.0,108.1,111.5
0.564,0.513,0.333,0.387,25.6,76.7,52.4,73.5,2.3,10.2,12.9,100.0,111.5,108.1
0.585,0.565,0.28,0.129,25.0,85.3,52.7,69.6,6.1,7.5,11.7,100.0,116.3,124.4
0.66,0.619,0.202,0.25,14.7,75.0,47.3,70.2,5.1,14.9,12.2,100.0,124.4,116.3
0.563,0.5,0.164,0.411,38.1,82.5,59.8,72.7,4.8,10.0,14.0,100.0,116.3,110.3
0.55,0.507,0.324,0.297,17.5,61.9,40.2,42.4,8.4,4.9,9.7,100.0,110.3,116.3
0.561,0.537,0.232,0.2,47.6,71.4,59.5,63.0,9.9,13.0,10.4,100.0,127.6,107.8
0.512,0.483,0.144,0.144,28.6,52.4,40.5,58.5,6.6,11.0,11.1,100.0,107.8,127.6
0.481,0.435,0.273,0.338,23.9,78.4,52.6,41.9,5.5,10.8,14.5,100.0,93.1,101.8
0.485,0.448,0.253,0.23,21.6,76.1,47.4,82.9,7.7,16.1,8.6,100.0,101.8,93.1
0.501,0.459,0.081,0.337,35.0,70.3,51.9,34.2,14.4,7.5,9.2,100.0,109.9,107.7
0.567,0.547,0.293,0.32,29.7,65.0,48.1,45.9,5.6,8.9,17.4,100.0,107.7,109.9
0.537,0.48,0.145,0.566,35.9,71.1,53.2,55.9,4.5,4.2,12.0,100.0,114.3,116.5
0.583,0.532,0.089,0.291,28.9,64.1,46.8,41.5,6.7,13.8,11.9,100.0,116.5,114.3
0.562,0.556,0.222,0.198,27.8,61.5,45.3,58.5,8.6,6.8,16.2,100.0,106.9,111.2
0.544,0.528,0.169,0.146,38.5,72.2,54.7,59.1,10.8,6.3,15.2,100.0,111.2,106.9
0.48,0.42,0.284,0.284,28.8,53.3,40.2,47.1,6.2,1.6,13.9,100.0,97.8,102.9
0.497,0.458,0.229,0.482,46.7,71.2,59.8,74.3,10.3,9.5,17.9,100.0,102.9,97.8
0.441,0.425,0.238,0.175,26.1,76.3,48.8,48.4,6.5,3.1,19.6,100.0,82.9,119.9
0.596,0.554,0.229,0.253,23.7,73.9,51.2,63.6,15.3,11.5,8.9,100.0,119.9,82.9
0.499,0.428,0.211,0.333,38.0,75.0,54.4,27.8,2.2,1.6,5.5,100.0,114.7,135.8
0.618,0.587,0.291,0.337,25.0,62.0,45.6,71.1,1.1,9.9,6.6,100.0,135.8,114.7
0.516,0.494,0.11,0.146,13.3,67.5,38.8,57.9,5.6,11.6,8.4,100.0,101.5,111.7
0.53,0.482,0.159,0.317,32.5,86.7,61.2,67.6,3.4,2.7,11.4,100.0,111.7,101.5
0.543,0.5,0.265,0.529,20.0,81.3,47.2,66.7,5.6,7.4,14.3,100.0,102.3,115.8
0.616,0.575,0.26,0.329,18.8,80.0,52.8,63.2,7.9,10.0,14.4,100.0,115.8,102.3
0.625,0.568,0.219,0.342,15.2,64.8,46.0,47.4,7.5,2.8,16.8,100.0,112.0,102.4
0.469,0.433,0.211,0.311,35.2,84.8,54.0,56.8,10.7,8.8,10.5,100.0,102.4,112.0
0.499,0.458,0.278,0.319,20.5,72.5,46.8,58.6,9.0,9.4,17.2,100.0,92.1,105.5
0.524,0.461,0.169,0.377,27.5,79.5,53.2,71.9,9.0,7.7,13.5,100.0,105.5,92.1
0.506,0.482,0.306,0.235,18.6,63.8,42.2,48.6,9.9,8.8,7.9,100.0,104.5,99.0
0.485,0.414,0.25,0.5,36.2,81.4,57.8,23.3,2.2,0.0,15.5,100.0,99.0,104.5
0.526,0.478,0.308,0.242,25.0,80.4,53.5,46.2,6.7,14.9,15.9,100.0,101.1,100.2
0.507,0.478,0.256,0.344,19.6,75.0,46.5,59.0,11.5,9.5,11.1,100.0,100.2,101.1
0.469,0.438,0.111,0.486,27.9,74.4,51.2,51.6,5.4,3.1,17.1,100.0,89.3,104.6
0.522,0.468,0.169,0.442,25.6,72.1,48.8,67.6,10.9,4.7,12.4,100.0,104.6,89.3
0.558,0.528,0.27,0.36,24.4,67.5,44.7,73.8,7.0,9.2,8.8,100.0,115.2,122.2
0.598,0.54,0.136,0.364,32.5,75.6,55.3,56.5,8.0,7.7,12.1,100.0,122.2,115.2
0.471,0.441,0.171,0.237,26.1,66.7,48.5,71.0,3.6,4.1,13.4,100.0,94.1,106.0
0.449,0.425,0.204,0.151,33.3,73.9,51.5,75.0,6.0,0.0,5.7,100.0,106.0,94.1
0.505,0.464,0.298,0.274,23.3,64.3,43.5,62.9,9.1,2.6,16.8,100.0,96.2,108.4
0.55,0.482,0.095,0.357,35.7,76.7,56.5,71.1,9.1,11.9,16.4,100.0,108.4,96.2
0.595,0.555,0.268,0.244,26.3,75.6,53.0,52.5,7.5,7.6,13.4,100.0,115.0,110.7
0.521,0.489,0.25,0.307,24.4,73.7,47.0,55.3,7.5,3.3,9.1,100.0,110.7,115.0
0.516,0.462,0.258,0.215,24.5,69.4,43.5,63.2,10.6,5.9,15.0,100.0,101.4,120.8
0.622,0.593,0.209,0.384,30.6,75.5,56.5,72.3,12.6,15.9,13.7,100.0,120.8,101.4
0.498,0.448,0.221,0.407,38.8,71.1,54.3,51.4,9.9,6.8,17.8,100.0,100.4,104.4
0.518,0.467,0.344,0.289,28.9,61.2,45.7,68.4,10.9,14.9,13.6,100.0,104.4,100.4
0.642,0.628,0.36,0.116,22.2,71.1,47.3,43.8,13.3,11.5,9.1,100.0,128.3,108.4
0.559,0.53,0.256,0.159,28.9,77.8,52.7,41.0,6.6,10.9,16.2,100.0,108.4,128.3
0.588,0.564,0.128,0.231,18.8,72.7,46.2,64.3,11.9,3.7,11.3,100.0,119.7,98.4
0.546,0.485,0.169,0.385,27.3,81.3,53.8,76.7,7.1,4.4,16.5,100.0,98.4,119.7
0.496,0.448,0.23,0.253,25.5,71.4,45.1,51.4,10.8,0.0,11.0,100.0,103.3,118.3
0.624,0.587,0.32,0.4,28.6,74.5,54.9,60.0,6.5,9.0,15.4,100.0,118.3,103.3
0.454,0.411,0.155,0.262,25.0,79.4,48.7,52.9,9.7,5.4,13.8,100.0,91.6,103.5
0.578,0.535,0.222,0.347,20.6,75.0,51.3,66.7,6.5,12.7,17.0,100.0,103.5,91.6
0.519,0.48,0.289,0.289,37.2,76.3,55.6,61.3,13.0,7.5,16.6,100.0,104.9,81.3
0.447,0.397,0.221,0.309,23.7,62.8,44.4,42.3,13.0,7.4,20.6,100.0,81.3,104.9
0.452,0.434,0.145,0.12,28.6,72.2,48.7,64.7,6.0,8.5,11.2,100.0,95.0,113.0
0.546,0.526,0.224,0.303,27.8,71.4,51.3,66.7,7.2,7.0,10.4,100.0,113.0,95.0
0.534,0.487,0.347,0.28,23.1,79.5,51.3,68.8,5.6,4.5,17.6,100.0,100.1,110.1
0.566,0.52,0.132,0.342,20.5,76.9,48.7,68.4,13.3,8.2,11.2,100.0,110.1,100.1
0.431,0.375,0.182,0.364,29.1,87.0,55.4,46.9,8.5,3.7,10.5,100.0,93.5,86.1
0.462,0.392,0.27,0.419,13.0,70.9,44.6,51.9,8.5,11.1,12.9,100.0,86.1,93.5
0.616,0.564,0.205,0.282,9.7,75.4,52.3,73.2,5.0,11.3,17.0,100.0,107.7,87.8
0.424,0.386,0.13,0.293,24.6,90.3,47.7,61.8,6.0,4.8,10.4,100.0,87.8,107.7
0.511,0.448,0.221,0.419,26.4,71.8,45.7,61.8,4.5,4.4,3.8,100.0,117.1,108.1
0.527,0.481,0.16,0.284,28.2,73.6,54.3,51.4,3.4,14.9,10.8,100.0,108.1,117.1
0.537,0.488,0.244,0.28,25.6,79.1,52.3,59.5,8.7,6.3,12.4,100.0,108.2,92.9
0.487,0.442,0.192,0.269,20.9,74.4,47.7,53.1,8.7,3.2,14.7,100.0,92.9,108.2
0.497,0.495,0.172,0.161,23.4,64.1,41.9,74.4,12.6,9.7,9.9,100.0,103.8,108.0
0.557,0.474,0.205,0.423,35.9,76.6,58.1,73.5,7.3,6.5,17.0,100.0,108.0,103.8
0.541,0.506,0.198,0.346,29.7,61.4,46.9,57.9,5.4,10.7,13.8,100.0,108.3,122.2
0.564,0.528,0.167,0.278,38.6,70.3,53.1,65.9,10.7,12.3,10.6,100.0,122.2,108.3
0.612,0.535,0.2,0.435,31.4,67.8,54.3,30.2,8.0,7.4,11.4,100.0,124.5,120.5
0.526,0.49,0.346,0.221,32.2,68.6,45.7,65.9,5.0,7.4,6.6,100.0,120.5,124.5
0.528,0.483,0.144,0.333,34.0,69.0,50.0,73.2,11.3,6.7,10.4,100.0,112.0,126.4
0.634,0.614,0.241,0.519,31.0,66.0,50.0,79.1,9.2,11.7,13.4,100.0,126.4,112.0
