true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.497,0.452,0.213,0.255,28.8,68.8,48.0,40.0,11.4,9.7,7.1,100.0,107.7,114.9
0.543,0.483,0.303,0.337,31.3,71.2,52.0,56.4,4.1,9.5,12.0,100.0,114.9,107.7
0.459,0.44,0.14,0.18,34.0,79.2,56.6,61.9,3.9,4.4,13.6,100.0,96.4,98.3
0.507,0.466,0.236,0.27,20.8,66.0,43.4,71.1,9.7,1.2,13.1,100.0,98.3,96.4
0.487,0.431,0.263,0.238,20.0,82.9,47.5,62.5,8.2,2.1,6.4,100.0,101.2,105.9
0.57,0.537,0.309,0.368,17.1,80.0,52.5,51.5,1.2,8.5,16.0,100.0,105.9,101.2
0.555,0.5,0.25,0.238,24.4,73.3,48.9,63.2,6.7,9.4,9.7,100.0,115.3,104.2
0.487,0.465,0.247,0.282,26.7,75.6,51.1,61.1,7.8,17.5,7.7,100.0,104.2,115.3
0.564,0.532,0.291,0.253,17.1,77.5,46.9,66.7,4.2,5.5,12.0,100.0,104.8,109.0
0.533,0.488,0.12,0.373,22.5,82.9,53.1,59.0,2.1,7.1,11.9,100.0,109.0,104.8
0.614,0.57,0.367,0.443,15.9,56.8,36.4,51.3,10.1,4.4,13.7,100.0,117.7,113.7
0.557,0.511,0.244,0.267,43.2,84.1,63.6,51.2,6.1,12.0,15.2,100.0,113.7,117.7
0.519,0.494,0.145,0.205,17.4,83.3,46.3,48.7,5.5,7.3,10.8,100.0,102.5,107.9
0.569,0.526,0.276,0.329,16.7,82.6,53.7,52.8,6.5,14.1,12.1,100.0,107.9,102.5
0.509,0.463,0.296,0.235,40.5,67.5,53.7,76.5,9.6,9.4,14.4,100.0,109.0,107.8
0.529,0.473,0.135,0.338,32.5,59.5,46.3,54.5,7.2,14.0,14.1,100.0,107.8,109.0
0.56,0.538,0.188,0.213,34.3,78.9,57.5,60.0,3.6,3.7,11.2,100.0,118.9,126.2
0.613,0.572,0.289,0.263,21.1,65.7,42.5,56.4,3.6,7.7,6.6,100.0,126.2,118.9
0.482,0.454,0.287,0.356,27.8,56.5,41.0,72.2,7.0,5.4,15.9,100.0,96.4,121.2
0.559,0.515,0.253,0.232,43.5,72.2,59.0,72.3,13.9,12.9,11.4,100.0,121.2,96.4
0.569,0.529,0.241,0.23,15.9,82.2,49.4,42.9,6.3,5.5,9.5,100.0,113.8,104.4
0.543,0.5,0.353,0.188,17.8,84.1,50.6,59.5,7.3,7.6,11.5,100.0,104.4,113.8
0.536,0.471,0.218,0.333,38.6,61.9,50.0,31.6,11.8,6.8,13.1,100.0,114.5,124.2
0.606,0.566,0.289,0.349,38.1,61.4,50.0,48.8,11.8,13.2,14.3,100.0,124.2,114.5
0.553,0.494,0.261,0.295,22.2,81.6,49.4,57.9,9.2,6.2,10.8,100.0,112.2,119.4
0.631,0.609,0.253,0.149,18.4,77.8,50.6,66.7,8.2,10.8,12.3,100.0,119.4,112.2
0.536,0.494,0.274,0.25,24.5,75.0,47.2,51.4,7.3,8.8,15.4,100.0,104.1,112.4
0.583,0.537,0.305,0.293,25.0,75.5,52.8,61.5,8.3,8.2,13.9,100.0,112.4,104.1
0.505,0.435,0.26,0.299,19.0,72.7,46.5,63.3,4.4,10.5,14.7,100.0,96.6,93.3
0.459,0.449,0.146,0.09,27.3,81.0,53.5,56.4,11.0,15.8,12.3,100.0,93.3,96.6
0.544,0.512,0.181,0.217,18.4,78.3,51.2,65.0,5.4,16.2,10.8,100.0,106.6,82.9
0.422,0.395,0.209,0.14,21.7,81.6,48.8,61.3,5.4,13.2,14.1,100.0,82.9,106.6
0.52,0.475,0.21,0.235,19.5,73.9,48.3,41.7,8.3,6.3,15.2,100.0,96.1,109.5
0.553,0.534,0.273,0.205,26.1,80.5,51.7,59.5,9.3,4.7,14.3,100.0,109.5,96.1
0.563,0.524,0.345,0.298,27.9,75.0,49.4,46.2,7.4,1.8,13.6,100.0,113.5,121.0
0.639,0.605,0.276,0.395,25.0,72.1,50.6,57.1,10.6,16.4,13.6,100.0,121.0,113.5
0.748,0.72,0.485,0.167,26.1,65.1,51.5,55.0,6.7,1.5,27.6,100.0,118.2,123.8
0.585,0.552,0.218,0.207,34.9,73.9,48.5,43.2,15.6,2.9,10.4,100.0,123.8,118.2
0.683,0.672,0.398,0.215,38.5,77.5,58.2,78.8,8.9,11.1,15.0,100.0,137.6,104.0
0.533,0.5,0.172,0.299,22.5,61.5,41.8,66.7,8.9,8.9,12.5,100.0,104.0,137.6
0.536,0.511,0.227,0.136,24.4,84.6,56.7,58.5,6.5,1.4,9.7,100.0,108.7,91.3
0.448,0.427,0.225,0.124,15.4,75.6,43.3,48.6,5.4,16.2,8.8,100.0,91.3,108.7
0.684,0.63,0.304,0.449,17.2,76.3,50.7,69.2,10.1,4.5,10.8,100.0,127.3,109.3
0.54,0.512,0.173,0.247,23.7,82.8,49.3,52.5,6.8,6.3,12.6,100.0,109.3,127.3
0.498,0.476,0.282,0.224,20.0,60.5,38.6,62.2,10.7,13.1,12.2,100.0,99.3,108.9
0.524,0.476,0.282,0.329,39.5,80.0,61.4,62.2,7.5,11.5,14.1,100.0,108.9,99.3
0.503,0.449,0.263,0.263,30.0,64.0,47.0,58.5,9.0,3.8,8.3,100.0,110.8,108.8
0.515,0.484,0.16,0.287,36.0,70.0,53.0,43.2,5.0,6.8,11.7,100.0,108.8,110.8
0.561,0.519,0.329,0.316,22.7,72.3,48.4,62.9,8.1,7.4,9.1,100.0,116.3,107.1
0.507,0.476,0.181,0.241,27.7,77.3,51.6,45.9,5.8,3.8,8.9,100.0,107.1,116.3
0.524,0.494,0.293,0.317,20.9,76.6,50.0,51.4,7.3,2.9,13.0,100.0,101.9,105.0
0.527,0.477,0.218,0.23,23.4,79.1,50.0,59.0,10.4,12.1,11.9,100.0,105.0,101.9
0.54,0.494,0.275,0.413,21.6,88.6,52.6,55.9,5.9,7.7,17.5,100.0,101.1,105.0
0.564,0.525,0.342,0.43,11.4,78.4,47.4,48.6,12.9,8.6,11.3,100.0,105.0,101.1
0.496,0.46,0.36,0.507,23.4,81.6,49.4,48.4,6.1,7.4,15.6,100.0,92.9,108.2
0.563,0.5,0.16,0.37,18.4,76.6,50.6,43.6,8.2,12.5,13.7,100.0,108.2,92.9
0.548,0.506,0.256,0.256,29.3,67.4,49.4,46.2,6.6,6.2,13.3,100.0,109.6,124.9
0.578,0.549,0.293,0.163,32.6,70.7,50.6,75.6,11.0,9.8,9.2,100.0,124.9,109.6
0.443,0.418,0.296,0.265,34.5,69.6,50.5,59.5,6.5,0.0,6.0,100.0,105.2,109.5
0.525,0.483,0.244,0.267,30.4,65.5,49.5,50.0,3.3,4.3,11.1,100.0,109.5,105.2
0.476,0.456,0.333,0.222,17.4,88.6,48.1,56.8,13.2,0.0,16.1,100.0,88.8,122.8
0.727,0.737,0.449,0.333,11.4,82.6,51.9,74.5,9.4,3.3,18.3,100.0,122.8,88.8
0.461,0.428,0.145,0.193,19.1,86.5,54.5,63.6,4.5,4.8,10.9,100.0,92.8,91.7
0.444,0.377,0.222,0.321,13.5,80.9,45.5,67.9,4.5,7.0,5.1,100.0,91.7,92.8
0.503,0.472,0.227,0.318,39.2,79.5,57.9,36.8,3.4,10.9,7.4,100.0,115.5,109.7
0.517,0.469,0.21,0.333,20.5,60.8,42.1,51.4,5.7,5.9,7.0,100.0,109.7,115.5
0.54,0.526,0.237,0.276,20.9,75.0,45.6,54.1,8.2,5.7,20.5,100.0,94.0,117.5
0.629,0.586,0.303,0.461,25.0,79.1,54.4,48.7,12.3,6.9,16.5,100.0,117.5,94.0
0.514,0.494,0.214,0.202,23.9,78.6,44.6,43.6,7.7,3.6,13.3,100.0,102.9,128.1
0.71,0.676,0.211,0.366,21.4,76.1,55.4,62.2,10.9,12.1,14.5,100.0,128.1,102.9
0.642,0.618,0.25,0.236,18.8,79.5,53.9,53.8,4.4,6.1,19.3,100.0,112.4,111.3
0.545,0.487,0.38,0.392,20.5,81.3,46.1,63.6,9.9,11.1,8.9,100.0,111.3,112.4
0.471,0.4,0.188,0.35,19.6,86.8,50.0,60.0,8.3,6.6,14.0,100.0,90.5,98.8
0.536,0.5,0.218,0.308,13.2,80.4,50.0,74.3,9.4,9.2,14.5,100.0,98.8,90.5
0.578,0.527,0.359,0.272,36.7,74.5,56.0,63.4,2.0,5.9,12.0,100.0,121.7,118.6
0.532,0.515,0.167,0.157,25.5,63.3,44.0,54.2,6.1,1.7,5.2,100.0,118.6,121.7
0.542,0.517,0.25,0.227,28.6,75.9,55.2,44.2,10.1,7.4,15.7,100.0,106.1,94.0
0.481,0.443,0.218,0.253,24.1,71.4,44.8,69.4,9.1,4.5,13.4,100.0,94.0,106.1
0.459,0.403,0.205,0.341,22.6,65.3,43.1,66.7,8.4,4.2,9.0,100.0,97.5,109.1
0.512,0.478,0.22,0.264,34.7,77.4,56.9,61.0,6.3,2.9,10.6,100.0,109.1,97.5
0.576,0.54,0.293,0.253,11.4,64.7,43.0,43.2,8.7,13.3,14.4,100.0,104.7,100.3
0.467,0.434,0.176,0.187,35.3,88.6,57.0,54.1,10.9,3.8,12.4,100.0,100.3,104.7
0.563,0.512,0.179,0.298,16.7,74.3,42.9,62.5,6.2,1.8,12.0,100.0,110.3,127.8
0.697,0.673,0.309,0.222,25.7,83.3,57.1,80.9,7.2,8.7,15.2,100.0,127.8,110.3
0.553,0.523,0.307,0.227,28.3,74.2,46.8,53.7,14.4,6.3,14.2,100.0,110.2,109.1
0.584,0.531,0.222,0.272,25.8,71.7,53.2,55.0,8.2,1.6,16.6,100.0,109.1,110.2
0.558,0.5,0.227,0.341,42.2,86.5,62.2,50.0,9.7,11.3,13.7,100.0,121.5,115.1
0.633,0.588,0.284,0.324,13.5,57.8,37.8,71.8,8.6,7.4,14.2,100.0,115.1,121.5
0.459,0.441,0.194,0.151,41.5,65.6,50.6,62.2,12.7,3.4,13.1,100.0,104.7,120.8
0.632,0.582,0.205,0.315,34.4,58.5,49.4,62.5,12.7,13.3,15.3,100.0,120.8,104.7
0.527,0.513,0.152,0.291,24.3,72.7,47.1,68.4,8.7,3.3,16.0,100.0,101.7,117.9
0.612,0.585,0.268,0.195,27.3,75.7,52.9,52.3,8.7,7.5,12.7,100.0,117.9,101.7
0.467,0.435,0.215,0.215,32.1,77.1,52.9,70.3,6.6,2.0,9.8,100.0,103.8,118.0
0.575,0.494,0.372,0.462,22.9,67.9,47.1,75.8,4.4,11.0,8.8,100.0,118.0,103.8
0.551,0.473,0.192,0.384,15.8,85.7,49.3,40.6,9.8,3.6,14.1,100.0,102.8,106.0
0.56,0.513,0.273,0.286,14.3,84.2,50.7,56.8,12.0,0.0,12.2,100.0,106.0,102.8
0.489,0.46,0.406,0.188,25.5,74.0,48.6,68.4,10.7,10.0,9.9,100.0,103.8,98.0
0.518,0.463,0.268,0.427,26.0,74.5,51.4,38.2,3.9,8.3,17.0,100.0,98.0,103.8
0.532,0.5,0.426,0.202,19.6,74.5,45.9,47.5,4.9,5.4,11.3,100.0,107.0,117.7
0.574,0.532,0.204,0.28,25.5,80.4,54.1,58.7,7.8,1.9,8.7,100.0,117.7,107.0
0.485,0.451,0.256,0.183,23.9,73.5,49.5,57.6,5.6,14.1,15.3,100.0,96.1,91.6
0.432,0.366,0.174,0.233,26.5,76.1,50.5,42.9,7.8,9.8,9.5,100.0,91.6,96.1
0.554,0.511,0.207,0.276,32.6,71.1,52.3,56.1,10.2,6.0,15.6,100.0,110.4,103.3
0.546,0.506,0.183,0.293,28.9,67.4,47.7,42.1,8.2,10.1,17.0,100.0,103.3,110.4
0.542,0.506,0.185,0.42,17.1,67.3,44.4,48.6,6.8,1.4,17.2,100.0,100.8,98.9
0.487,0.458,0.271,0.208,32.7,82.9,55.6,53.7,9.7,6.1,12.5,100.0,98.9,100.8
0.534,0.511,0.303,0.213,20.9,69.8,45.3,52.5,9.6,3.4,16.3,100.0,100.2,98.3
0.538,0.511,0.344,0.122,30.2,79.1,54.7,61.9,13.5,6.5,20.2,100.0,98.3,100.2
0.504,0.429,0.377,0.506,23.9,78.4,48.2,69.0,8.3,8.7,14.5,100.0,98.7,111.2
0.593,0.565,0.179,0.167,21.6,76.1,51.8,60.5,12.5,14.6,15.1,100.0,111.2,98.7
0.422,0.388,0.191,0.16,32.1,76.2,51.6,60.0,6.3,13.3,13.0,100.0,89.5,124.3
0.611,0.581,0.302,0.279,23.8,67.9,48.4,71.1,10.5,9.2,9.4,100.0,124.3,89.5
0.5,0.45,0.29,0.25,26.9,67.9,48.1,55.0,6.8,9.7,9.0,100.0,108.0,110.9
0.509,0.445,0.28,0.27,32.1,73.1,51.9,46.2,4.9,16.9,9.7,100.0,110.9,108.0
0.551,0.522,0.231,0.198,29.2,74.4,50.5,40.5,9.2,4.3,13.2,100.0,111.5,110.4
0.566,0.56,0.231,0.11,25.6,70.8,49.5,67.4,13.3,4.3,13.6,100.0,110.4,111.5
0.507,0.466,0.386,0.352,17.6,76.1,45.4,54.3,8.9,11.8,9.8,100.0,102.4,98.4
0.506,0.435,0.2,0.341,23.9,82.4,54.6,51.4,5.0,13.0,14.1,100.0,98.4,102.4
0.602,0.542,0.119,0.333,27.8,64.7,49.4,43.2,12.6,14.9,11.1,100.0,121.5,111.0
0.544,0.533,0.256,0.189,35.3,72.2,50.6,42.9,7.3,13.5,14.8,100.0,111.0,121.5
0.428,0.405,0.262,0.286,22.6,72.7,41.9,31.3,11.5,10.9,12.9,100.0,84.9,119.6
0.629,0.605,0.321,0.272,27.3,77.4,58.1,67.4,11.5,11.3,15.8,100.0,119.6,84.9
0.429,0.374,0.232,0.263,37.9,79.4,53.3,63.6,10.5,3.4,13.1,100.0,95.3,109.0
0.615,0.583,0.244,0.192,20.6,62.1,46.7,64.3,7.3,12.3,18.3,100.0,109.0,95.3
0.609,0.628,0.297,0.324,17.9,78.1,45.1,58.1,14.3,1.7,19.1,100.0,105.2,124.6
0.684,0.675,0.277,0.169,21.9,82.1,54.9,62.7,15.3,5.8,16.0,100.0,124.6,105.2
0.611,0.582,0.388,0.353,11.9,72.1,42.4,85.7,9.3,7.0,14.0,100.0,111.2,112.1
0.568,0.555,0.29,0.15,27.9,88.1,57.6,70.6,7.4,3.8,13.8,100.0,112.1,111.2
0.548,0.517,0.241,0.253,29.3,76.1,54.0,58.5,10.7,10.4,10.2,100.0,113.3,105.8
0.521,0.506,0.23,0.207,23.9,70.7,46.0,59.5,5.3,3.0,11.2,100.0,105.8,113.3
0.484,0.446,0.253,0.217,25.0,69.6,46.8,59.4,10.7,4.2,7.1,100.0,104.4,100.8
0.472,0.446,0.145,0.193,30.4,75.0,53.2,44.4,1.2,14.5,10.9,100.0,100.8,104.4
0.447,0.422,0.2,0.1,21.6,73.5,42.4,58.3,6.6,7.4,8.7,100.0,93.0,110.7
0.628,0.609,0.217,0.348,26.5,78.4,57.6,73.0,4.4,6.9,20.9,100.0,110.7,93.0
0.64,0.614,0.291,0.291,16.1,78.4,54.9,75.0,4.2,5.2,13.6,100.0,118.6,100.9
0.483,0.455,0.135,0.292,21.6,83.9,45.1,55.0,8.3,14.3,7.4,100.0,100.9,118.6
0.439,0.35,0.25,0.413,23.5,70.4,47.6,42.3,7.8,7.5,20.2,100.0,80.5,98.9
0.48,0.449,0.316,0.194,29.6,76.5,52.4,50.0,13.6,8.3,13.1,100.0,98.9,80.5
0.452,0.386,0.341,0.33,30.0,76.1,52.1,51.6,11.8,5.7,15.2,100.0,89.8,110.5
0.562,0.529,0.384,0.36,23.9,70.0,47.9,66.7,8.9,13.8,14.6,100.0,110.5,89.8
0.516,0.462,0.247,0.237,33.3,75.0,50.6,65.8,6.2,1.8,14.2,100.0,109.4,119.7
0.624,0.567,0.305,0.305,25.0,66.7,49.4,53.5,9.3,12.9,12.3,100.0,119.7,109.4
0.526,0.482,0.11,0.232,36.1,87.8,65.9,43.6,5.6,5.3,15.0,100.0,106.6,97.7
0.488,0.456,0.278,0.291,12.2,63.9,34.1,63.6,13.5,8.2,7.3,100.0,97.7,106.6
0.589,0.57,0.291,0.291,27.9,74.4,51.2,43.6,8.5,6.5,14.4,100.0,111.9,106.6
0.543,0.524,0.244,0.28,25.6,72.1,48.8,43.6,8.5,10.7,15.6,100.0,106.6,111.9
0.534,0.5,0.187,0.253,30.2,60.5,44.4,56.8,10.5,14.3,9.8,100.0,113.1,128.8
0.643,0.599,0.349,0.256,39.5,69.8,55.6,43.2,8.4,1.4,15.8,100.0,128.8,113.1
0.523,0.5,0.181,0.202,36.4,65.3,51.6,50.0,5.4,4.3,9.7,100.0,115.7,119.0
0.519,0.48,0.296,0.184,34.7,63.6,48.4,53.5,3.2,3.9,6.2,100.0,119.0,115.7
0.589,0.557,0.307,0.205,25.0,84.4,56.5,51.2,6.3,14.3,11.1,100.0,118.5,104.9
0.535,0.482,0.232,0.317,15.6,75.0,43.5,71.4,7.3,6.6,10.5,100.0,104.9,118.5
0.44,0.417,0.167,0.155,12.0,79.5,43.6,50.0,6.2,14.1,15.1,100.0,81.4,109.2
0.572,0.548,0.229,0.265,20.5,88.0,56.4,68.3,8.2,7.1,12.3,100.0,109.2,81.4
0.538,0.5,0.229,0.281,39.6,68.6,54.5,60.0,3.8,4.4,15.0,100.0,111.6,115.5
0.551,0.51,0.299,0.278,31.4,60.4,45.5,52.2,13.5,1.4,10.7,100.0,115.5,111.6
0.501,0.44,0.22,0.319,26.1,69.8,47.2,61.1,7.2,3.8,11.1,100.0,107.2,101.0
0.534,0.414,0.303,0.474,30.2,73.9,52.8,60.7,7.2,9.9,17.1,100.0,101.0,107.2
0.564,0.512,0.337,0.229,22.9,80.9,56.1,42.1,12.6,6.0,15.7,100.0,107.9,90.1
0.494,0.421,0.342,0.329,19.1,77.1,43.9,72.4,6.3,7.3,17.1,100.0,90.1,107.9
0.526,0.485,0.289,0.175,26.1,81.3,54.3,69.0,7.8,9.8,10.3,100.0,107.7,108.7
0.515,0.485,0.172,0.202,18.8,73.9,45.7,69.8,2.0,10.1,6.9,100.0,108.7,107.7
0.553,0.531,0.25,0.188,40.9,71.1,56.2,58.7,11.3,8.3,11.9,100.0,117.8,94.3
0.467,0.432,0.318,0.273,28.9,59.1,43.8,58.8,5.1,5.6,16.2,100.0,94.3,117.8
0.484,0.47,0.19,0.214,23.9,72.1,47.2,47.2,4.3,11.8,14.0,100.0,96.0,87.4
0.449,0.401,0.16,0.259,27.9,76.1,52.8,51.6,7.6,14.7,15.9,100.0,87.4,96.0
0.623,0.576,0.278,0.291,24.3,75.0,47.8,57.5,14.5,7.8,11.0,100.0,124.0,116.1
0.628,0.593,0.271,0.414,25.0,75.7,52.2,60.5,5.6,1.8,17.0,100.0,116.1,124.0
0.576,0.54,0.32,0.2,21.6,73.2,48.7,68.6,4.7,11.1,13.7,100.0,111.2,123.0
0.566,0.536,0.241,0.241,26.8,78.4,51.3,61.5,10.6,13.7,6.1,100.0,123.0,111.2
0.599,0.577,0.374,0.209,29.5,71.7,51.1,65.9,6.9,6.5,15.3,100.0,116.8,118.8
0.583,0.56,0.319,0.319,28.3,70.5,48.9,43.5,7.9,10.5,11.1,100.0,118.8,116.8
0.546,0.512,0.244,0.221,22.0,76.0,51.6,48.7,3.2,6.3,8.7,100.0,111.3,105.9
0.497,0.461,0.281,0.247,24.0,78.0,48.4,64.9,4.3,6.2,8.4,100.0,105.9,111.3
0.463,0.407,0.247,0.457,14.0,70.5,38.6,40.0,5.0,5.2,10.2,100.0,90.5,117.6
0.579,0.544,0.356,0.278,29.5,86.0,61.4,57.1,5.0,11.5,12.9,100.0,117.6,90.5
0.595,0.542,0.205,0.325,35.7,65.2,51.1,68.3,13.6,3.5,14.4,100.0,118.6,105.0
0.541,0.466,0.23,0.568,34.8,64.3,48.9,48.4,9.4,9.1,19.2,100.0,105.0,118.6
0.538,0.5,0.259,0.309,24.4,64.4,44.4,56.8,4.2,7.4,12.4,100.0,105.2,119.0
0.544,0.5,0.253,0.297,35.6,75.6,55.6,65.9,7.4,11.7,11.2,100.0,119.0,105.2
0.574,0.52,0.23,0.27,29.7,72.3,53.6,55.6,11.7,5.6,15.3,100.0,111.3,91.4
0.461,0.387,0.239,0.437,27.7,70.3,46.4,44.0,8.2,8.8,15.9,100.0,91.4,111.3
0.565,0.519,0.222,0.284,15.4,66.7,43.7,55.0,6.2,12.7,12.5,100.0,106.4,108.5
0.502,0.474,0.253,0.232,33.3,84.6,56.3,67.5,8.3,6.3,11.0,100.0,108.5,106.4
0.577,0.569,0.338,0.213,16.7,75.0,47.8,70.7,9.7,4.7,12.1,100.0,108.6,102.2
0.525,0.506,0.456,0.329,25.0,83.3,52.2,45.5,8.6,7.5,15.8,100.0,102.2,108.6
0.644,0.613,0.286,0.31,21.1,76.0,52.3,71.1,8.3,4.5,9.5,100.0,128.2,98.0
0.478,0.456,0.256,0.211,24.0,78.9,47.7,60.5,5.2,3.3,10.9,100.0,98.0,128.2
0.591,0.593,0.279,0.209,25.6,73.6,52.1,62.2,3.2,12.7,9.6,100.0,119.4,105.4
0.485,0.434,0.22,0.253,26.4,74.4,47.9,48.6,6.5,14.5,8.2,100.0,105.4,119.4
0.57,0.549,0.33,0.184,22.7,74.4,48.3,64.7,11.2,6.8,15.9,100.0,109.0,107.3
0.593,0.564,0.223,0.277,25.6,77.3,51.7,44.9,7.7,11.6,17.3,100.0,107.3,109.0
0.62,0.54,0.213,0.56,20.0,80.9,52.9,59.5,8.8,8.8,16.1,100.0,113.9,105.1
0.542,0.488,0.2,0.365,19.1,80.0,47.1,46.2,11.8,10.2,12.4,100.0,105.1,113.9
0.452,0.435,0.194,0.215,37.0,80.6,54.4,52.6,6.8,8.5,8.1,100.0,104.6,113.7
0.564,0.472,0.338,0.563,19.4,63.0,45.6,54.8,3.4,9.3,9.2,100.0,113.7,104.6
0.486,0.482,0.182,0.109,21.1,70.6,44.4,49.0,10.5,8.3,4.2,100.0,106.7,110.5
0.549,0.505,0.375,0.229,29.4,78.9,55.6,69.0,1.9,2.2,13.1,100.0,110.5,106.7
0.47,0.426,0.364,0.284,23.1,77.5,46.7,60.6,7.6,13.2,8.3,100.0,100.9,112.8
0.559,0.506,0.329,0.405,22.5,76.9,53.3,64.7,5.4,7.1,9.7,100.0,112.8,100.9
0.491,0.463,0.313,0.3,22.7,80.9,52.7,57.6,2.3,8.8,10.8,100.0,101.8,97.2
0.479,0.431,0.288,0.25,19.1,77.3,47.3,66.7,5.7,9.1,8.3,100.0,97.2,101.8
0.434,0.382,0.258,0.258,28.1,62.5,42.3,37.5,9.1,6.2,14.6,100.0,87.0,116.4
0.602,0.576,0.235,0.282,37.5,71.9,57.7,71.1,9.1,6.1,18.0,100.0,116.4,87.0
0.542,0.506,0.253,0.205,23.1,65.0,44.3,47.4,3.4,1.4,11.7,100.0,109.6,134.2
0.59,0.524,0.176,0.447,35.0,76.9,55.7,47.6,11.2,3.2,3.8,100.0,134.2,109.6
0.481,0.439,0.28,0.293,22.4,67.4,44.2,57.6,10.4,6.2,15.5,100.0,93.0,109.7
0.549,0.534,0.27,0.169,32.6,77.6,55.8,66.7,10.4,13.6,14.3,100.0,109.7,93.0
0.543,0.493,0.384,0.452,34.1,72.9,54.3,67.7,6.8,6.7,15.5,100.0,107.9,94.3
0.47,0.443,0.241,0.266,27.1,65.9,45.7,63.3,12.5,11.1,15.3,100.0,94.3,107.9
0.447,0.437,0.189,0.189,33.9,70.7,49.5,41.0,6.3,7.0,12.7,100.0,96.1,113.8
0.573,0.553,0.165,0.271,29.3,66.1,50.5,57.8,10.4,2.6,12.0,100.0,113.8,96.1
0.541,0.506,0.372,0.244,8.9,75.6,40.7,60.5,8.6,7.9,14.4,100.0,98.2,102.9
0.574,0.524,0.241,0.301,24.4,91.1,59.3,56.1,4.8,7.4,19.0,100.0,102.9,98.2
0.571,0.544,0.288,0.288,20.0,72.5,46.3,40.0,8.4,6.2,13.4,100.0,107.6,109.7
0.542,0.506,0.261,0.227,27.5,80.0,53.8,62.5,9.4,5.3,13.4,100.0,109.7,107.6
0.51,0.481,0.25,0.212,20.7,87.8,51.4,57.8,5.5,7.7,8.1,100.0,105.8,107.6
0.557,0.495,0.429,0.374,12.2,79.3,48.6,78.4,7.3,7.7,10.2,100.0,107.6,105.8
0.558,0.525,0.228,0.304,25.0,69.8,48.2,45.9,5.4,6.9,14.3,100.0,107.6,110.9
0.548,0.512,0.301,0.301,30.2,75.0,51.8,57.9,9.7,8.2,13.8,100.0,110.9,107.6
0.634,0.609,0.333,0.141,20.6,82.1,53.4,63.4,8.9,12.3,16.2,100.0,117.5,92.9
0.504,0.453,0.23,0.257,17.9,79.4,46.6,68.8,10.1,5.8,15.4,100.0,92.9,117.5
0.508,0.495,0.237,0.086,25.5,71.4,47.2,68.3,5.4,9.8,9.4,100.0,106.6,116.4
0.587,0.532,0.338,0.416,28.6,74.5,52.8,50.0,6.5,7.0,13.3,100.0,116.4,106.6
0.541,0.519,0.273,0.208,12.2,82.1,40.6,36.1,9.8,7.7,13.4,100.0,99.6,114.9
0.64,0.592,0.268,0.352,17.9,87.8,59.4,73.7,8.8,3.6,17.2,100.0,114.9,99.6
0.528,0.467,0.25,0.276,19.0,84.1,52.3,75.0,9.5,6.3,18.2,100.0,94.7,103.1
0.538,0.474,0.182,0.416,15.9,81.0,47.7,57.1,14.7,7.0,12.5,100.0,103.1,94.7
0.601,0.543,0.314,0.4,18.2,50.0,35.2,51.5,5.8,9.7,14.5,100.0,114.8,139.2
0.588,0.56,0.209,0.275,50.0,81.8,64.8,55.3,13.9,6.3,6.4,100.0,139.2,114.8
0.569,0.539,0.267,0.322,41.3,67.3,54.7,76.7,14.2,3.0,14.9,100.0,118.5,96.2
0.492,0.478,0.247,0.191,32.7,58.7,45.3,62.5,12.2,9.1,17.2,100.0,96.2,118.5
0.482,0.447,0.305,0.232,26.3,69.4,46.2,51.4,11.2,4.8,16.0,100.0,94.4,107.5
0.547,0.511,0.347,0.242,30.6,73.7,53.8,54.5,8.4,16.7,15.3,100.0,107.5,94.4
0.582,0.557,0.159,0.125,17.1,80.6,46.8,53.3,13.6,2.0,11.4,100.0,113.1,112.0
0.62,0.578,0.338,0.273,19.4,82.9,53.2,82.1,6.3,8.1,16.5,100.0,112.0,113.1
0.563,0.531,0.263,0.25,17.9,69.8,45.1,59.0,11.7,8.3,13.6,100.0,106.7,122.7
0.606,0.544,0.4,0.425,30.2,82.1,54.9,63.9,8.5,6.8,12.8,100.0,122.7,106.7
0.485,0.448,0.273,0.221,26.8,62.8,45.2,64.5,9.7,7.5,20.7,100.0,88.5,114.4
0.567,0.552,0.221,0.198,37.2,73.2,54.8,79.1,10.8,8.9,15.4,100.0,114.4,88.5
0.522,0.495,0.347,0.2,24.5,85.1,54.2,71.4,7.5,13.2,14.1,100.0,101.6,97.9
0.514,0.467,0.174,0.228,14.9,75.5,45.8,55.3,7.5,11.3,12.9,100.0,97.9,101.6
0.507,0.442,0.253,0.347,31.5,64.0,47.1,61.5,13.2,12.8,8.4,100.0,113.0,105.8
0.525,0.44,0.44,0.405,36.0,68.5,52.9,64.5,4.1,11.3,16.8,100.0,105.8,113.0
0.436,0.406,0.329,0.365,19.6,87.1,43.7,25.8,4.2,6.7,8.4,100.0,91.2,124.1
0.657,0.634,0.268,0.195,12.9,80.4,56.3,59.6,6.4,8.8,10.1,100.0,124.1,91.2
0.565,0.537,0.481,0.259,16.3,87.9,47.4,55.6,9.4,5.7,12.6,100.0,106.9,114.2
