season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2015-2016,INDIANA PACERS,2016-04-02,240,44,84,8,23,19,23,6,42,27,9,4,13,24,0.611,0.5710000000000001,0.274,0.274,16.7,84.0,55.8,61.4,9.0,8.7,12.1,100,115.0,102.0,0
2015-2016,PHILADELPHIA 76ERS,2016-04-02,240,34,83,16,37,18,26,8,30,23,3,1,16,22,0.54,0.506,0.446,0.313,16.0,83.3,44.2,67.6,3.0,1.6,14.5,100,102.0,115.0,0
2015-2016,MIAMI HEAT,2016-04-02,240,34,88,6,19,19,27,12,30,16,9,4,13,17,0.466,0.42,0.21600000000000005,0.307,24.5,78.9,48.3,47.1,9.4,6.3,11.5,100,96.7,114.4,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-04-02,240,41,79,10,15,18,23,8,37,21,9,4,15,19,0.617,0.5820000000000001,0.19,0.29100000000000004,21.1,75.5,51.7,51.2,9.4,5.8,14.4,100,114.4,96.7,0
2015-2016,TORONTO RAPTORS,2016-04-02,240,40,80,6,18,9,10,6,26,18,8,3,13,21,0.563,0.5379999999999999,0.225,0.125,15.8,63.4,40.5,45.0,9.0,5.3,13.3,100,107.5,115.4,0
2015-2016,SAN ANTONIO SPURS,2016-04-02,240,35,77,5,20,27,30,15,32,28,11,5,14,14,0.565,0.487,0.26,0.39,36.6,84.2,59.5,80.0,12.4,8.1,13.4,100,115.4,107.5,0
2015-2016,NEW ORLEANS PELICANS,2016-04-03,240,42,76,8,22,14,23,5,27,31,11,7,12,21,0.615,0.605,0.289,0.303,14.7,56.3,39.0,73.8,12.2,11.3,12.2,100,117.2,96.2,0
2015-2016,BROOKLYN NETS,2016-04-03,240,33,85,8,23,13,21,21,29,20,5,3,20,23,0.462,0.435,0.271,0.247,43.8,85.3,61.0,60.6,5.5,5.6,17.5,100,96.2,117.2,0
2015-2016,CHARLOTTE HORNETS,2016-04-03,240,34,76,9,26,26,27,11,24,23,15,4,15,13,0.586,0.507,0.342,0.355,26.2,61.5,43.2,67.6,16.7,7.4,14.6,100,114.7,124.7,0
2015-2016,CLEVELAND CAVALIERS,2016-04-03,240,45,83,16,29,6,13,15,31,34,7,1,17,19,0.631,0.639,0.349,0.157,38.5,73.8,56.8,75.6,7.8,2.0,16.1,100,124.7,114.7,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-04-03,240,38,85,9,24,26,33,11,26,23,8,4,13,16,0.5579999999999999,0.5,0.282,0.388,25.6,70.3,46.3,60.5,8.2,6.9,11.6,100,113.8,139.5,0
2015-2016,GOLDEN STATE WARRIORS,2016-04-03,240,50,88,18,30,18,22,11,32,30,5,8,12,23,0.696,0.67,0.341,0.25,29.7,74.4,53.8,60.0,5.1,13.1,10.9,100,139.5,113.8,0
2015-2016,OKLAHOMA CITY THUNDER,2016-04-03,240,38,82,7,27,27,32,15,35,21,5,5,19,21,0.5720000000000001,0.506,0.329,0.39,39.5,61.4,52.6,55.3,5.2,8.3,16.5,100,114.9,123.3,0
2015-2016,HOUSTON ROCKETS,2016-04-03,240,41,102,13,42,23,26,22,23,24,11,5,9,24,0.52,0.466,0.412,0.255,38.6,60.5,47.4,58.5,11.5,9.1,7.4,100,123.3,114.9,0
2015-2016,WASHINGTON WIZARDS,2016-04-03,240,43,94,11,30,12,21,17,34,31,8,1,14,29,0.528,0.516,0.319,0.223,33.3,77.3,53.7,72.1,8.1,1.5,11.9,100,110.5,115.6,0
2015-2016,LOS ANGELES CLIPPERS,2016-04-03,240,43,85,8,19,20,33,10,34,27,9,4,11,17,0.573,0.5529999999999999,0.224,0.388,22.7,66.7,46.3,62.8,9.1,6.3,10.0,100,115.6,110.5,0
2015-2016,BOSTON CELTICS,2016-04-03,240,41,91,8,30,17,22,9,41,30,8,1,12,25,0.531,0.495,0.33,0.242,20.0,78.8,51.5,73.2,7.9,1.4,10.6,100,106.1,99.2,0
2015-2016,LOS ANGELES LAKERS,2016-04-03,240,37,90,6,21,20,29,11,36,22,6,4,11,17,0.487,0.444,0.233,0.322,21.2,80.0,48.5,59.5,5.9,6.6,9.7,100,99.2,106.1,0
2015-2016,CHICAGO BULLS,2016-04-03,240,39,74,7,26,17,22,6,28,30,10,4,11,16,0.609,0.574,0.35100000000000003,0.297,17.1,65.1,43.6,76.9,11.3,5.1,11.6,100,114.9,110.4,0
2015-2016,MILWAUKEE BUCKS,2016-04-03,240,40,85,2,7,16,20,15,29,28,6,7,14,17,0.522,0.482,0.08199999999999999,0.235,34.9,82.9,56.4,70.0,6.8,14.6,13.0,100,110.4,114.9,0
2015-2016,DALLAS MAVERICKS,2016-04-03,240,32,83,14,40,10,17,15,29,19,6,4,10,17,0.486,0.47,0.482,0.205,30.0,82.9,51.8,59.4,7.1,8.0,10.0,100,103.6,91.8,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-04-03,240,29,71,4,21,16,18,6,35,20,8,4,16,18,0.494,0.4370000000000001,0.29600000000000004,0.254,17.1,70.0,48.2,69.0,9.4,9.3,16.9,100,91.8,103.6,0
2015-2016,INDIANA PACERS,2016-04-03,240,34,81,7,22,17,20,7,46,17,5,3,16,18,0.512,0.463,0.272,0.247,17.5,71.9,51.0,50.0,5.2,4.2,15.1,100,96.2,91.0,0
2015-2016,NEW YORK KNICKS,2016-04-03,240,33,96,7,25,14,20,18,33,20,7,9,10,18,0.415,0.38,0.26,0.208,28.1,82.5,49.0,60.6,7.3,15.3,8.7,100,91.0,96.2,0
2015-2016,MEMPHIS GRIZZLIES,2016-04-03,240,41,89,8,21,17,26,12,34,22,4,4,14,21,0.5329999999999999,0.506,0.236,0.292,28.6,72.3,51.7,53.7,4.1,6.3,12.2,100,109.0,121.2,0
2015-2016,ORLANDO MAGIC,2016-04-03,240,43,90,10,26,23,29,13,30,27,10,3,10,21,0.579,0.5329999999999999,0.289,0.322,27.7,71.4,48.3,62.8,10.2,4.4,8.9,100,121.2,109.0,0
2015-2016,UTAH JAZZ,2016-04-03,240,39,81,10,27,13,17,4,29,27,9,10,10,20,0.5710000000000001,0.5429999999999999,0.333,0.21,10.8,70.7,42.3,69.2,9.7,19.6,10.2,100,108.9,92.7,0
2015-2016,PHOENIX SUNS,2016-04-03,240,33,78,8,27,12,19,12,33,16,5,1,21,19,0.498,0.474,0.34600000000000003,0.244,29.3,89.2,57.7,48.5,5.4,1.9,19.6,100,92.7,108.9,0
2015-2016,PHOENIX SUNS,2016-04-05,240,30,81,12,31,18,30,11,40,19,13,4,24,19,0.478,0.444,0.383,0.37,22.9,75.5,50.5,63.3,12.5,6.6,20.3,100,86.4,98.8,0
2015-2016,ATLANTA HAWKS,2016-04-05,240,39,95,11,34,14,19,13,37,26,16,3,16,21,0.498,0.468,0.358,0.2,24.5,77.1,49.5,66.7,15.4,6.0,13.4,100,98.8,86.4,0
2015-2016,OKLAHOMA CITY THUNDER,2016-04-05,240,46,87,15,33,17,24,13,42,32,10,4,17,21,0.636,0.615,0.379,0.276,31.7,80.8,59.1,69.6,10.0,6.9,14.8,100,123.4,101.5,0
2015-2016,DENVER NUGGETS,2016-04-05,240,37,88,10,30,18,27,10,28,28,9,4,13,19,0.511,0.477,0.341,0.307,19.2,68.3,40.9,75.7,9.0,7.4,11.5,100,101.5,123.4,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-04-05,265,44,86,8,17,28,36,6,34,30,14,6,17,15,0.609,0.5579999999999999,0.198,0.419,14.0,79.1,46.5,68.2,12.5,9.5,14.3,100,110.5,104.3,0
2015-2016,GOLDEN STATE WARRIORS,2016-04-05,265,49,98,12,35,7,8,9,37,35,9,5,23,29,0.5760000000000001,0.561,0.35700000000000004,0.08199999999999999,20.9,86.0,53.5,71.4,8.0,7.2,18.5,100,104.3,110.5,0
2015-2016,LOS ANGELES LAKERS,2016-04-05,240,26,83,6,20,23,25,14,29,11,10,3,15,23,0.431,0.349,0.241,0.301,25.9,82.9,48.3,42.3,10.7,5.2,13.8,100,86.8,110.4,0
2015-2016,LOS ANGELES CLIPPERS,2016-04-05,240,40,78,7,20,16,26,6,40,26,11,4,13,17,0.5760000000000001,0.5579999999999999,0.256,0.333,17.1,74.1,51.7,65.0,11.8,6.3,12.7,100,110.4,86.8,0
2015-2016,CHICAGO BULLS,2016-04-05,240,34,77,11,29,13,19,13,29,22,6,11,20,20,0.539,0.513,0.377,0.247,30.2,70.7,50.0,64.7,6.5,16.2,19.0,100,100.0,117.4,0
2015-2016,MEMPHIS GRIZZLIES,2016-04-05,240,39,87,7,19,23,26,12,30,18,13,1,11,15,0.5489999999999999,0.489,0.218,0.299,29.3,69.8,50.0,46.2,14.1,2.1,10.1,100,117.4,100.0,0
2015-2016,DETROIT PISTONS,2016-04-05,240,32,80,5,22,20,25,12,31,14,7,1,13,14,0.489,0.431,0.275,0.313,26.1,81.6,51.2,43.8,7.8,1.4,12.5,100,98.7,118.7,0
2015-2016,MIAMI HEAT,2016-04-05,240,44,84,9,14,10,14,7,34,22,6,4,9,17,0.593,0.5770000000000001,0.16699999999999998,0.16699999999999998,18.4,73.9,48.8,50.0,6.7,6.9,9.1,100,118.7,98.7,0
2015-2016,CLEVELAND CAVALIERS,2016-04-05,240,41,75,18,36,9,10,2,39,30,4,8,16,14,0.6859999999999999,0.667,0.48,0.133,6.5,76.5,50.0,73.2,4.4,11.1,16.8,100,119.7,87.9,0
2015-2016,MILWAUKEE BUCKS,2016-04-05,240,35,88,4,16,6,12,12,29,20,7,1,10,14,0.429,0.42,0.182,0.136,23.5,93.5,50.0,57.1,7.7,2.6,9.7,100,87.9,119.7,0
2015-2016,NEW ORLEANS PELICANS,2016-04-05,240,37,82,7,18,12,16,14,35,20,5,1,17,16,0.522,0.494,0.22,0.195,31.8,76.1,54.4,54.1,5.5,1.9,16.0,100,103.0,118.5,0
2015-2016,PHILADELPHIA 76ERS,2016-04-05,240,40,88,13,34,14,17,11,30,31,10,6,8,15,0.56,0.528,0.386,0.193,23.9,68.2,45.6,77.5,11.1,9.4,7.7,100,118.5,103.0,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-04-05,240,40,93,12,31,23,27,19,30,20,12,7,14,19,0.5479999999999999,0.495,0.333,0.29,38.0,90.9,59.0,50.0,12.1,12.5,11.8,100,116.1,108.1,0
2015-2016,SACRAMENTO KINGS,2016-04-05,240,41,78,11,22,14,21,3,31,20,6,7,19,19,0.613,0.596,0.282,0.269,9.1,62.0,41.0,48.8,6.1,11.3,17.9,100,108.1,116.1,0
2015-2016,CHARLOTTE HORNETS,2016-04-05,240,32,88,11,35,15,21,11,32,20,5,6,6,22,0.463,0.426,0.398,0.239,21.6,82.1,47.8,62.5,5.5,10.9,5.8,100,98.7,105.2,0
2015-2016,TORONTO RAPTORS,2016-04-05,240,34,78,6,23,22,31,7,40,19,6,8,11,16,0.524,0.474,0.295,0.397,17.9,78.4,52.2,55.9,6.6,15.1,10.7,100,105.2,98.7,0
2015-2016,SAN ANTONIO SPURS,2016-04-05,240,32,72,7,17,17,19,4,28,16,10,4,8,16,0.5479999999999999,0.493,0.236,0.264,10.3,84.8,44.4,50.0,11.8,7.8,9.1,100,103.7,101.3,0
2015-2016,UTAH JAZZ,2016-04-05,240,32,68,5,17,17,21,5,35,13,5,4,16,18,0.557,0.507,0.25,0.309,15.2,89.7,55.6,40.6,5.9,7.3,17.2,100,101.3,103.7,0
2015-2016,NEW ORLEANS PELICANS,2016-04-06,240,34,78,9,24,20,23,8,41,21,5,2,22,28,0.55,0.494,0.308,0.295,19.5,83.7,54.4,61.8,5.1,3.8,20.0,100,98.0,105.1,0
2015-2016,BOSTON CELTICS,2016-04-06,240,36,87,10,34,22,27,8,33,24,10,7,9,20,0.526,0.471,0.391,0.31,16.3,80.5,45.6,66.7,10.1,13.0,8.3,100,105.1,98.0,0
2015-2016,HOUSTON ROCKETS,2016-04-06,240,34,78,6,20,12,18,12,29,19,6,4,15,17,0.5,0.474,0.256,0.231,30.8,69.0,50.6,55.9,7.2,8.5,14.9,100,102.5,104.9,0
2015-2016,DALLAS MAVERICKS,2016-04-06,240,33,80,10,33,12,14,13,27,19,9,4,12,20,0.511,0.475,0.413,0.175,31.0,69.2,49.4,57.6,10.7,6.9,12.2,100,104.9,102.5,0
2015-2016,CLEVELAND CAVALIERS,2016-04-06,240,35,74,8,29,31,34,7,26,15,7,3,10,19,0.613,0.527,0.392,0.459,19.4,74.3,46.5,42.9,7.7,6.1,10.1,100,119.4,134.7,0
2015-2016,INDIANA PACERS,2016-04-06,240,45,80,16,31,17,22,9,29,25,9,1,14,24,0.6859999999999999,0.6629999999999999,0.388,0.275,25.7,80.6,53.5,55.6,9.9,2.2,13.5,100,134.7,119.4,0
2015-2016,LOS ANGELES CLIPPERS,2016-04-06,240,37,83,7,25,10,14,10,39,23,10,6,10,17,0.51,0.488,0.301,0.16899999999999998,23.3,70.9,50.0,62.2,11.2,8.5,10.1,100,102.3,91.1,0
2015-2016,LOS ANGELES LAKERS,2016-04-06,240,32,90,4,19,13,17,16,33,12,6,1,12,16,0.415,0.378,0.211,0.189,29.1,76.7,50.0,37.5,6.7,1.7,11.0,100,91.1,102.3,0
2015-2016,CHARLOTTE HORNETS,2016-04-06,240,42,90,12,26,15,17,11,27,19,9,3,8,14,0.569,0.5329999999999999,0.289,0.189,25.0,73.0,46.9,45.2,9.9,5.8,7.6,100,121.9,106.5,0
2015-2016,NEW YORK KNICKS,2016-04-06,240,37,78,10,26,13,15,10,33,24,5,6,18,16,0.573,0.5379999999999999,0.333,0.192,27.0,75.0,53.1,64.9,5.5,9.4,17.5,100,106.5,121.9,0
2015-2016,DETROIT PISTONS,2016-04-06,240,39,86,11,27,19,31,12,32,24,9,6,12,16,0.542,0.517,0.314,0.36,25.0,72.7,47.8,61.5,9.2,8.0,10.7,100,110.4,106.3,0
2015-2016,ORLANDO MAGIC,2016-04-06,240,43,90,4,15,14,19,12,36,25,7,8,14,23,0.529,0.5,0.16699999999999998,0.211,27.3,75.0,52.2,58.1,7.2,13.6,12.5,100,106.3,110.4,0
2015-2016,OKLAHOMA CITY THUNDER,2016-04-06,240,43,91,9,22,20,31,19,31,18,9,2,17,20,0.55,0.522,0.242,0.341,38.8,77.5,56.2,41.9,9.0,3.9,14.0,100,115.5,120.5,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-04-06,240,43,84,15,33,19,24,9,30,32,11,6,15,23,0.635,0.601,0.393,0.28600000000000003,22.5,61.2,43.8,74.4,11.0,8.7,13.7,100,120.5,115.5,0
2015-2016,BROOKLYN NETS,2016-04-06,240,39,92,7,17,18,24,11,27,26,7,4,10,21,0.502,0.462,0.185,0.261,22.9,62.8,41.8,66.7,7.2,6.0,8.9,100,106.2,124.8,0
2015-2016,WASHINGTON WIZARDS,2016-04-06,240,48,95,8,28,17,20,16,37,36,7,10,11,19,0.583,0.547,0.295,0.211,37.2,77.1,58.2,75.0,7.2,13.3,9.6,100,124.8,106.2,0
2015-2016,TORONTO RAPTORS,2016-04-07,240,32,84,8,21,15,20,8,38,16,10,4,11,16,0.469,0.429,0.25,0.238,18.2,88.4,52.9,50.0,10.8,9.1,10.6,100,94.1,102.7,0
2015-2016,ATLANTA HAWKS,2016-04-07,240,33,76,12,32,17,21,5,36,23,4,12,13,19,0.557,0.513,0.421,0.276,11.6,81.8,47.1,69.7,4.3,19.0,13.2,100,102.7,94.1,0
2015-2016,SAN ANTONIO SPURS,2016-04-07,240,39,80,7,16,16,23,5,27,28,10,2,12,11,0.56,0.531,0.2,0.28800000000000003,12.2,79.4,42.7,71.8,10.5,3.4,11.8,100,106.4,118.0,0
2015-2016,GOLDEN STATE WARRIORS,2016-04-07,240,45,83,12,25,10,11,7,36,33,8,2,15,22,0.638,0.614,0.301,0.133,20.6,87.8,57.3,73.3,8.4,3.1,14.6,100,118.0,106.4,0
2015-2016,PHOENIX SUNS,2016-04-07,240,44,94,12,31,24,29,20,27,31,11,2,19,24,0.581,0.532,0.33,0.309,48.8,84.4,64.4,70.5,11.2,4.9,15.1,100,126.3,117.1,0
2015-2016,HOUSTON ROCKETS,2016-04-07,240,42,74,14,33,17,28,5,21,26,13,12,18,24,0.6659999999999999,0.662,0.446,0.378,15.6,51.2,35.6,61.9,13.2,19.0,17.3,100,117.1,126.3,0
2015-2016,CHICAGO BULLS,2016-04-07,240,35,78,3,14,25,28,12,29,18,6,7,12,12,0.5429999999999999,0.468,0.179,0.359,27.3,65.9,46.6,51.4,6.7,9.0,11.7,100,108.9,117.8,0
2015-2016,MIAMI HEAT,2016-04-07,240,44,92,4,14,14,17,15,32,16,8,2,10,20,0.5329999999999999,0.5,0.152,0.185,34.1,72.7,53.4,36.4,8.9,3.1,9.1,100,117.8,108.9,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-04-07,240,36,80,11,21,22,31,13,30,25,11,4,15,17,0.561,0.519,0.263,0.388,30.2,63.8,47.8,69.4,11.8,5.9,13.8,100,112.5,104.0,0
2015-2016,SACRAMENTO KINGS,2016-04-07,240,36,85,6,17,19,21,17,30,19,11,5,19,23,0.515,0.459,0.2,0.247,36.2,69.8,52.2,52.8,11.8,8.5,16.8,100,104.0,112.5,0
2015-2016,MILWAUKEE BUCKS,2016-04-08,240,41,84,7,17,20,29,7,31,30,10,5,19,27,0.563,0.53,0.202,0.345,18.9,88.6,52.8,73.2,9.6,7.8,16.4,100,104.3,118.7,0
2015-2016,BOSTON CELTICS,2016-04-08,240,44,78,6,14,30,38,4,30,35,6,9,14,23,0.655,0.603,0.179,0.487,11.4,81.1,47.2,79.5,5.7,13.4,12.9,100,118.7,104.3,0
2015-2016,BROOKLYN NETS,2016-04-08,240,39,92,10,25,11,20,16,29,24,9,5,14,17,0.491,0.478,0.272,0.217,33.3,74.4,51.7,61.5,9.6,10.9,12.2,100,106.1,121.1,0
2015-2016,CHARLOTTE HORNETS,2016-04-08,240,41,83,14,37,17,20,10,32,26,11,12,12,17,0.615,0.578,0.446,0.241,25.6,66.7,48.3,63.4,11.8,17.9,11.6,100,121.1,106.1,0
2015-2016,MEMPHIS GRIZZLIES,2016-04-08,240,35,87,7,22,16,22,15,27,17,9,1,15,33,0.481,0.443,0.253,0.253,31.9,81.8,52.5,48.6,10.0,3.4,13.4,100,103.4,114.6,0
2015-2016,DALLAS MAVERICKS,2016-04-08,240,30,60,12,31,31,39,6,32,18,7,6,17,17,0.667,0.6,0.517,0.65,18.2,68.1,47.5,60.0,7.8,9.2,18.1,100,114.6,103.4,0
2015-2016,SAN ANTONIO SPURS,2016-04-08,240,36,85,3,14,23,28,8,37,20,6,8,10,12,0.503,0.441,0.165,0.329,17.0,82.2,48.9,55.6,6.2,12.5,9.3,100,101.5,105.6,0
2015-2016,DENVER NUGGETS,2016-04-08,240,40,86,6,22,16,19,8,39,21,9,7,11,23,0.54,0.5,0.256,0.221,17.8,83.0,51.1,52.5,9.3,9.9,10.4,100,105.6,101.5,0
2015-2016,WASHINGTON WIZARDS,2016-04-08,240,38,86,6,19,17,23,11,25,19,5,1,12,23,0.515,0.477,0.221,0.267,22.9,78.1,45.0,50.0,5.4,2.2,11.1,100,106.2,120.2,0
2015-2016,DETROIT PISTONS,2016-04-08,240,36,77,14,32,26,29,7,37,17,5,2,12,18,0.624,0.5579999999999999,0.416,0.377,21.9,77.1,55.0,47.2,5.4,3.0,11.8,100,120.2,106.2,0
2015-2016,LOS ANGELES LAKERS,2016-04-08,240,34,81,11,24,23,27,10,24,18,9,5,13,23,0.5489999999999999,0.488,0.29600000000000004,0.333,22.7,72.7,44.2,52.9,9.7,8.8,12.3,100,109.7,118.3,0
2015-2016,NEW ORLEANS PELICANS,2016-04-08,240,42,79,10,22,16,21,9,34,29,5,4,16,20,0.623,0.595,0.278,0.266,27.3,77.3,55.8,69.0,5.4,7.0,15.3,100,118.3,109.7,0
2015-2016,MIAMI HEAT,2016-04-08,240,45,100,8,22,11,21,23,30,18,6,5,12,23,0.499,0.49,0.22,0.21,42.6,83.3,58.9,40.0,6.3,7.0,9.9,100,113.8,116.9,0
2015-2016,ORLANDO MAGIC,2016-04-08,240,43,82,5,11,21,28,6,31,23,4,9,10,19,0.594,0.555,0.134,0.341,16.7,57.4,41.1,53.5,4.2,11.5,9.6,100,116.9,113.8,0
2015-2016,NEW YORK KNICKS,2016-04-08,240,43,91,4,16,19,30,12,47,19,6,8,9,23,0.523,0.495,0.17600000000000002,0.33,27.9,75.8,56.2,44.2,6.1,14.8,8.0,100,110.8,103.7,0
2015-2016,PHILADELPHIA 76ERS,2016-04-08,240,32,91,14,37,24,36,15,31,25,7,5,9,20,0.477,0.429,0.407,0.396,24.2,72.1,43.8,78.1,7.1,6.7,7.8,100,103.7,110.8,0
2015-2016,INDIANA PACERS,2016-04-08,240,37,83,8,27,16,20,9,24,22,7,7,9,28,0.534,0.494,0.325,0.241,22.5,82.8,47.8,59.5,7.7,15.2,8.9,100,107.5,121.7,0
2015-2016,TORONTO RAPTORS,2016-04-08,240,37,68,10,22,27,38,5,31,21,4,5,16,19,0.655,0.618,0.324,0.5589999999999999,17.2,77.5,52.2,56.8,4.4,8.9,15.9,100,121.7,107.5,0
2015-2016,LOS ANGELES CLIPPERS,2016-04-08,265,37,83,13,29,15,19,8,36,16,13,3,11,20,0.5579999999999999,0.524,0.349,0.229,17.4,80.0,48.4,43.2,13.5,5.9,10.7,100,106.0,102.9,0
2015-2016,UTAH JAZZ,2016-04-08,265,36,82,11,31,16,23,9,38,14,7,6,18,15,0.537,0.506,0.378,0.28,20.0,82.6,51.6,38.9,7.3,11.1,16.3,100,102.9,106.0,0
2015-2016,BOSTON CELTICS,2016-04-09,240,40,90,11,28,16,24,10,30,26,10,6,15,21,0.532,0.506,0.311,0.267,20.4,85.7,47.6,65.0,9.7,10.9,13.0,100,103.6,114.2,0
2015-2016,ATLANTA HAWKS,2016-04-09,240,46,88,17,33,9,11,5,39,31,10,10,17,22,0.636,0.619,0.375,0.125,14.3,79.6,52.4,67.4,9.7,16.1,15.5,100,114.2,103.6,0
2015-2016,CLEVELAND CAVALIERS,2016-04-09,240,36,83,19,40,11,18,12,30,24,5,5,15,18,0.561,0.5479999999999999,0.482,0.217,27.3,69.8,48.3,66.7,5.4,7.7,14.2,100,110.3,113.5,0
2015-2016,CHICAGO BULLS,2016-04-09,240,40,89,8,24,17,21,13,32,19,8,6,12,22,0.534,0.494,0.27,0.236,30.2,72.7,51.7,47.5,8.6,14.0,10.9,100,113.5,110.3,0
2015-2016,GOLDEN STATE WARRIORS,2016-04-09,240,39,87,10,36,12,13,7,41,20,3,7,11,14,0.539,0.506,0.414,0.149,15.9,70.7,47.1,51.3,3.2,9.3,10.6,100,107.2,106.2,0
2015-2016,MEMPHIS GRIZZLIES,2016-04-09,240,37,96,7,21,18,20,17,37,19,8,4,6,16,0.472,0.422,0.219,0.208,29.3,84.1,52.9,51.4,8.6,7.8,5.4,100,106.2,107.2,0
2015-2016,PHOENIX SUNS,2016-04-09,240,43,83,10,25,25,31,11,42,27,6,8,17,25,0.626,0.578,0.301,0.373,27.5,76.4,55.8,62.8,6.0,10.8,15.0,100,120.7,99.8,0
2015-2016,NEW ORLEANS PELICANS,2016-04-09,240,39,95,7,21,15,20,13,29,19,8,2,11,26,0.482,0.447,0.221,0.211,23.6,72.5,44.2,48.7,8.0,3.4,9.6,100,99.8,120.7,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-04-09,240,41,84,5,13,19,25,13,24,24,8,7,11,18,0.5579999999999999,0.518,0.155,0.298,33.3,68.6,50.0,58.5,8.9,12.5,10.4,100,117.5,116.4,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-04-09,240,40,80,9,24,16,18,11,26,19,2,4,17,20,0.597,0.556,0.3,0.225,31.4,66.7,50.0,47.5,2.2,5.6,16.2,100,116.4,117.5,0
2015-2016,OKLAHOMA CITY THUNDER,2016-04-09,240,39,81,13,32,21,28,13,31,24,6,5,21,25,0.6,0.562,0.395,0.34600000000000003,35.1,66.0,52.4,61.5,6.2,8.1,18.4,100,116.3,118.4,0
2015-2016,SACRAMENTO KINGS,2016-04-09,240,45,94,13,32,11,20,16,24,22,12,4,11,23,0.5539999999999999,0.5479999999999999,0.34,0.213,34.0,64.9,47.6,48.9,12.5,8.2,9.7,100,118.4,116.3,0
2015-2016,UTAH JAZZ,2016-04-10,240,36,79,12,31,16,21,11,38,19,7,8,9,14,0.5670000000000001,0.532,0.392,0.266,23.9,86.4,54.4,52.8,7.9,15.1,9.3,100,113.0,94.9,0
2015-2016,DENVER NUGGETS,2016-04-10,240,32,80,6,27,14,19,6,35,18,6,7,11,19,0.475,0.438,0.338,0.238,13.6,76.1,45.6,56.3,6.8,14.6,11.1,100,94.9,113.0,0
2015-2016,LOS ANGELES LAKERS,2016-04-10,240,41,83,12,28,16,19,7,33,25,10,3,18,15,0.602,0.5660000000000001,0.337,0.229,17.9,67.3,45.5,61.0,9.9,5.3,16.5,100,108.9,128.7,0
2015-2016,HOUSTON ROCKETS,2016-04-10,240,50,98,17,41,13,18,16,32,30,11,5,13,15,0.614,0.597,0.418,0.184,32.7,82.1,54.5,60.0,10.9,9.1,10.9,100,128.7,108.9,0
2015-2016,BROOKLYN NETS,2016-04-10,240,35,91,14,37,21,26,11,25,24,12,4,15,21,0.512,0.462,0.407,0.28600000000000003,20.0,64.1,38.3,68.6,11.6,6.8,12.8,100,101.6,124.9,0
2015-2016,INDIANA PACERS,2016-04-10,240,48,86,11,27,22,27,14,44,34,10,4,20,22,0.659,0.622,0.314,0.314,35.9,80.0,61.7,70.8,9.7,7.4,17.0,100,124.9,101.6,0
2015-2016,DALLAS MAVERICKS,2016-04-10,240,30,74,8,30,23,33,5,42,18,6,5,14,29,0.514,0.459,0.405,0.446,12.2,87.5,52.8,60.0,6.3,8.6,13.7,100,95.3,102.6,0
2015-2016,LOS ANGELES CLIPPERS,2016-04-10,240,37,76,9,18,15,37,6,36,25,11,6,10,20,0.531,0.546,0.237,0.487,12.5,87.8,47.2,67.6,11.5,13.6,9.8,100,102.6,95.3,0
2015-2016,ORLANDO MAGIC,2016-04-10,240,37,83,7,18,15,19,6,29,18,6,1,16,18,0.525,0.488,0.217,0.229,14.0,87.9,46.1,48.6,6.1,1.8,14.9,100,97.8,120.2,0
2015-2016,MIAMI HEAT,2016-04-10,240,43,77,6,20,26,30,4,37,28,10,3,12,16,0.654,0.597,0.26,0.39,12.1,86.0,53.9,65.1,10.2,4.6,11.7,100,120.2,97.8,0
2015-2016,TORONTO RAPTORS,2016-04-10,240,37,78,7,20,12,19,7,31,19,4,6,6,19,0.5379999999999999,0.519,0.256,0.244,17.1,70.5,44.7,51.4,4.7,8.7,6.5,100,108.5,103.8,0
2015-2016,NEW YORK KNICKS,2016-04-10,240,32,89,7,20,18,21,13,34,14,4,3,8,15,0.453,0.399,0.225,0.236,29.5,82.9,55.3,43.8,4.7,5.2,7.5,100,103.8,108.5,0
2015-2016,MILWAUKEE BUCKS,2016-04-10,265,40,87,7,23,22,24,8,45,26,10,8,19,19,0.5589999999999999,0.5,0.264,0.276,20.0,77.6,54.1,65.0,9.5,16.0,16.3,100,103.4,102.4,0
2015-2016,PHILADELPHIA 76ERS,2016-04-10,265,39,96,13,46,17,25,13,32,24,12,6,13,19,0.505,0.474,0.479,0.26,22.4,80.0,45.9,61.5,11.4,9.4,10.8,100,102.4,103.4,0
