Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2010-2011,TORONTO RAPTORS,2011-01-31,240,38,92,1,6,16,21,12,26,16,11,9,16,21,0.459,0.418,0.065,0.228,22.6,63.4,40.4,42.1,10.8,14.8,13.6,100.0,91.7,102.5
2010-2011,INDIANA PACERS,2011-01-31,240,36,81,8,20,24,28,15,41,19,8,5,25,15,0.557,0.494,0.247,0.34600000000000003,36.6,77.4,59.6,52.8,7.9,5.8,21.1,100.0,102.5,91.7
2010-2011,MILWAUKEE BUCKS,2011-01-31,240,37,75,5,18,19,24,10,23,25,9,1,15,29,0.573,0.527,0.24,0.32,31.3,65.7,49.3,67.6,10.3,1.6,14.9,100.0,112.3,120.4
2010-2011,LOS ANGELES CLIPPERS,2011-01-31,240,39,75,2,13,25,27,12,22,24,8,7,15,21,0.604,0.5329999999999999,0.173,0.36,34.3,68.8,50.7,61.5,9.2,12.3,14.7,100.0,120.4,112.3
2010-2011,ORLANDO MAGIC,2011-01-31,240,36,76,8,32,17,23,14,25,17,8,3,17,25,0.563,0.526,0.421,0.303,36.8,75.8,54.9,47.2,9.1,4.6,16.5,100.0,110.5,113.9
2010-2011,MEMPHIS GRIZZLIES,2011-01-31,240,40,75,4,10,16,23,8,24,25,6,3,14,19,0.5870000000000001,0.56,0.133,0.307,24.2,63.2,45.1,62.5,6.8,6.8,14.1,100.0,113.9,110.5
2010-2011,CLEVELAND CAVALIERS,2011-01-31,240,32,82,4,13,22,27,14,27,14,8,4,15,22,0.479,0.415,0.159,0.329,29.2,62.8,45.1,43.8,8.6,5.7,13.8,100.0,96.5,125.5
2010-2011,MIAMI HEAT,2011-01-31,240,43,88,8,18,23,28,16,34,19,7,6,13,20,0.583,0.534,0.205,0.318,37.2,70.8,54.9,44.2,7.5,8.7,11.5,100.0,125.5,96.5
2010-2011,DENVER NUGGETS,2011-01-31,240,33,65,7,20,26,33,3,24,20,5,3,16,21,0.622,0.562,0.308,0.508,10.3,66.7,41.5,60.6,5.7,4.7,16.8,100.0,112.0,130.0
2010-2011,NEW JERSEY NETS,2011-01-31,240,42,79,9,15,22,26,12,26,30,11,2,10,23,0.636,0.589,0.19,0.329,33.3,89.7,58.5,71.4,12.4,4.4,10.0,100.0,130.0,112.0
2010-2011,CHARLOTTE BOBCATS,2011-01-31,240,26,73,6,20,20,27,9,27,12,7,3,13,22,0.459,0.397,0.274,0.37,18.4,75.0,42.4,46.2,7.9,4.4,13.3,100.0,88.2,93.8
2010-2011,UTAH JAZZ,2011-01-31,240,34,76,3,8,12,14,9,40,21,4,10,19,22,0.505,0.467,0.105,0.184,25.0,81.6,57.6,61.8,4.5,18.9,18.8,100.0,93.8,88.2
2010-2011,HOUSTON ROCKETS,2011-02-01,265,43,100,10,38,10,11,16,28,28,7,5,12,19,0.506,0.48,0.38,0.11,29.6,63.6,44.9,65.1,7.1,7.0,10.3,100.0,107.8,115.9
2010-2011,LOS ANGELES LAKERS,2011-02-01,265,44,91,6,20,20,24,16,38,22,9,5,16,16,0.561,0.516,0.22,0.264,36.4,70.4,55.1,50.0,9.2,8.1,13.6,100.0,115.9,107.8
2010-2011,WASHINGTON WIZARDS,2011-02-01,240,33,72,4,14,19,27,8,26,13,10,3,15,23,0.531,0.486,0.194,0.375,20.5,72.2,45.3,39.4,11.2,5.0,15.2,100.0,99.9,108.8
2010-2011,NEW ORLEANS HORNETS,2011-02-01,240,35,72,4,12,23,30,10,31,19,13,2,16,21,0.569,0.514,0.16699999999999998,0.417,27.8,79.5,54.7,54.3,14.6,3.4,15.8,100.0,108.8,99.9
2010-2011,SAN ANTONIO SPURS,2011-02-01,240,35,82,8,18,8,15,16,21,14,7,3,11,20,0.485,0.476,0.22,0.183,34.0,77.8,50.0,40.0,8.3,4.8,11.0,100.0,102.6,118.1
2010-2011,PORTLAND TRAIL BLAZERS,2011-02-01,240,38,75,2,13,21,24,6,31,17,5,1,10,17,0.579,0.52,0.173,0.32,22.2,66.0,50.0,44.7,6.0,1.6,10.5,100.0,118.1,102.6
2010-2011,BOSTON CELTICS,2011-02-01,240,38,85,4,11,15,17,11,32,23,14,3,16,22,0.514,0.471,0.129,0.2,27.5,82.1,54.4,60.5,14.9,5.0,14.7,100.0,101.0,95.7
2010-2011,SACRAMENTO KINGS,2011-02-01,240,31,71,6,11,22,27,7,29,18,10,12,20,18,0.5429999999999999,0.479,0.155,0.38,17.9,72.5,45.6,58.1,10.6,16.2,19.4,100.0,95.7,101.0
2010-2011,TORONTO RAPTORS,2011-02-02,240,34,78,1,5,18,21,11,25,22,4,3,9,14,0.499,0.442,0.064,0.269,24.4,80.6,47.4,64.7,4.7,5.8,9.4,100.0,102.7,118.0
2010-2011,ATLANTA HAWKS,2011-02-02,240,42,76,10,24,6,9,6,34,30,4,5,13,19,0.625,0.618,0.316,0.118,19.4,75.6,52.6,71.4,4.7,6.8,14.0,100.0,118.0,102.7
2010-2011,INDIANA PACERS,2011-02-02,240,41,87,9,19,26,32,16,33,26,8,5,18,27,0.579,0.523,0.218,0.368,38.1,84.6,60.5,63.4,8.1,8.8,15.1,100.0,118.8,113.8
2010-2011,CLEVELAND CAVALIERS,2011-02-02,240,34,75,9,18,35,44,6,26,23,8,7,12,23,0.593,0.513,0.24,0.5870000000000001,15.4,61.9,39.5,67.6,8.1,10.3,11.3,100.0,113.8,118.8
2010-2011,PORTLAND TRAIL BLAZERS,2011-02-02,240,32,75,9,17,17,24,7,26,26,7,8,16,19,0.526,0.487,0.227,0.32,15.6,72.2,40.7,81.3,7.6,14.0,15.8,100.0,97.9,118.6
2010-2011,DENVER NUGGETS,2011-02-02,240,40,77,8,20,21,26,10,38,19,8,1,14,18,0.616,0.5710000000000001,0.26,0.338,27.8,84.4,59.3,47.5,8.7,1.7,13.7,100.0,118.6,97.9
2010-2011,CHARLOTTE BOBCATS,2011-02-02,240,37,73,3,10,20,25,8,38,26,4,1,13,19,0.5770000000000001,0.527,0.13699999999999998,0.342,25.0,86.4,60.5,70.3,4.6,1.7,13.4,100.0,111.0,99.6
2010-2011,DETROIT PISTONS,2011-02-02,240,34,78,7,19,12,17,6,24,23,7,8,10,21,0.509,0.481,0.244,0.218,13.6,75.0,39.5,67.6,8.0,12.7,10.5,100.0,99.6,111.0
2010-2011,CHICAGO BULLS,2011-02-02,240,40,78,12,26,14,20,11,30,27,6,5,11,23,0.611,0.59,0.333,0.256,35.5,75.0,57.7,67.5,7.1,8.1,11.2,100.0,126.2,104.8
2010-2011,LOS ANGELES CLIPPERS,2011-02-02,240,36,77,5,15,11,21,10,20,20,2,5,11,16,0.51,0.5,0.195,0.273,25.0,64.5,42.3,55.6,2.4,9.6,11.3,100.0,104.8,126.2
2010-2011,MEMPHIS GRIZZLIES,2011-02-02,240,43,88,6,13,10,11,10,37,27,12,7,17,15,0.5489999999999999,0.523,0.14800000000000002,0.125,26.3,78.7,55.3,62.8,12.5,10.6,15.5,100.0,106.4,87.6
2010-2011,MINNESOTA TIMBERWOLVES,2011-02-02,240,37,85,5,19,5,10,10,28,22,7,7,17,14,0.47,0.465,0.224,0.118,21.3,73.7,44.7,59.5,7.3,9.3,16.0,100.0,87.6,106.4
2010-2011,PHILADELPHIA 76ERS,2011-02-02,240,41,92,6,18,18,18,13,34,23,6,4,8,16,0.53,0.478,0.196,0.196,31.7,77.3,55.3,56.1,6.7,5.7,7.4,100.0,118.1,102.5
2010-2011,NEW JERSEY NETS,2011-02-02,240,37,80,3,10,15,20,10,28,16,4,6,12,15,0.518,0.481,0.125,0.25,22.7,68.3,44.7,43.2,4.5,8.1,11.9,100.0,102.5,118.1
2010-2011,DALLAS MAVERICKS,2011-02-02,240,42,84,11,25,18,21,10,44,24,3,4,15,18,0.606,0.565,0.298,0.25,25.6,89.8,61.4,57.1,3.1,6.2,13.9,100.0,116.3,99.8
2010-2011,NEW YORK KNICKS,2011-02-02,240,37,88,6,23,17,20,5,29,20,12,6,8,14,0.501,0.455,0.261,0.227,10.2,74.4,38.6,54.1,12.4,10.2,7.6,100.0,99.8,116.3
2010-2011,NEW ORLEANS HORNETS,2011-02-02,240,37,83,3,12,16,21,9,23,18,8,3,7,22,0.504,0.464,0.145,0.253,20.0,74.2,42.1,48.6,9.2,6.8,7.1,100.0,107.1,119.7
2010-2011,OKLAHOMA CITY THUNDER,2011-02-02,240,36,68,10,24,22,30,8,36,22,3,10,14,21,0.64,0.603,0.353,0.441,25.8,80.0,57.9,61.1,3.5,14.1,14.7,100.0,119.7,107.1
2010-2011,MILWAUKEE BUCKS,2011-02-02,240,28,90,5,23,16,20,14,25,13,12,3,7,16,0.39,0.339,0.256,0.222,24.1,71.4,41.9,46.4,13.8,5.1,6.6,100.0,88.4,105.6
2010-2011,PHOENIX SUNS,2011-02-02,240,36,72,3,13,17,23,10,44,20,4,11,15,20,0.56,0.521,0.181,0.319,28.6,75.9,58.1,55.6,4.6,16.4,15.4,100.0,105.6,88.4
2010-2011,HOUSTON ROCKETS,2011-02-02,240,34,76,11,22,18,25,12,27,20,6,4,10,22,0.557,0.52,0.289,0.329,30.8,61.4,47.0,58.8,7.1,5.3,10.3,100.0,114.8,113.6
2010-2011,UTAH JAZZ,2011-02-02,240,39,86,1,11,17,23,17,27,18,8,8,11,23,0.499,0.459,0.128,0.267,38.6,69.2,53.0,46.2,9.5,14.8,10.3,100.0,113.6,114.8
2010-2011,MILWAUKEE BUCKS,2011-02-03,240,39,91,6,23,10,12,20,29,31,12,1,14,15,0.488,0.462,0.253,0.132,41.7,78.4,57.6,79.5,13.6,1.9,12.7,100.0,106.2,113.0
2010-2011,GOLDEN STATE WARRIORS,2011-02-03,240,39,77,12,24,10,13,8,28,23,7,6,17,13,0.604,0.584,0.312,0.16899999999999998,21.6,58.3,42.4,59.0,7.9,8.8,17.0,100.0,113.0,106.2
2010-2011,SAN ANTONIO SPURS,2011-02-03,240,35,85,6,16,13,17,10,28,20,5,5,10,20,0.481,0.447,0.188,0.2,23.8,70.0,46.3,57.1,5.8,7.6,9.8,100.0,102.8,101.7
2010-2011,LOS ANGELES LAKERS,2011-02-03,240,34,80,2,14,18,22,12,32,24,6,5,10,16,0.491,0.438,0.175,0.275,30.0,76.2,53.7,70.6,6.9,7.2,10.0,100.0,101.7,102.8
2010-2011,MIAMI HEAT,2011-02-03,240,36,72,7,16,25,36,9,35,19,6,6,10,27,0.5920000000000001,0.5489999999999999,0.222,0.5,25.0,67.3,50.0,52.8,6.8,11.5,10.2,100.0,117.5,113.0
2010-2011,ORLANDO MAGIC,2011-02-03,240,36,85,12,33,16,31,17,27,20,4,0,10,26,0.507,0.494,0.388,0.365,32.7,75.0,50.0,55.6,4.5,0.0,9.2,100.0,113.0,117.5
2010-2011,LOS ANGELES CLIPPERS,2011-02-04,240,38,75,6,18,18,28,11,33,22,6,5,15,15,0.573,0.547,0.24,0.373,28.2,67.3,50.0,57.9,6.6,7.5,14.7,100.0,110.7,111.8
2010-2011,ATLANTA HAWKS,2011-02-04,240,41,94,7,27,12,13,16,28,25,8,3,10,19,0.506,0.473,0.287,0.138,32.7,71.8,50.0,61.0,8.9,5.3,9.1,100.0,111.8,110.7
2010-2011,DALLAS MAVERICKS,2011-02-04,240,39,79,8,17,15,17,10,23,22,5,3,14,16,0.584,0.544,0.215,0.215,29.4,69.7,49.3,56.4,5.7,4.8,13.9,100.0,116.1,111.5
2010-2011,BOSTON CELTICS,2011-02-04,240,40,79,6,17,11,16,10,24,21,7,6,14,18,0.564,0.544,0.215,0.203,30.3,70.6,50.7,52.5,8.0,9.7,14.0,100.0,111.5,116.1
2010-2011,MIAMI HEAT,2011-02-04,240,43,78,9,19,14,19,9,27,24,12,3,8,25,0.631,0.609,0.244,0.244,29.0,71.1,52.2,55.8,14.2,5.6,8.5,100.0,129.1,114.9
2010-2011,CHARLOTTE BOBCATS,2011-02-04,240,35,74,9,20,18,23,11,22,22,4,5,15,22,0.5770000000000001,0.534,0.27,0.311,28.9,71.0,47.8,62.9,4.7,8.5,15.1,100.0,114.9,129.1
2010-2011,UTAH JAZZ,2011-02-04,240,44,95,8,26,17,18,12,31,29,5,10,11,26,0.5489999999999999,0.505,0.274,0.189,27.9,73.8,50.6,65.9,5.2,16.7,9.7,100.0,117.2,110.0
2010-2011,DENVER NUGGETS,2011-02-04,240,35,80,4,20,32,36,11,31,18,8,4,13,22,0.5529999999999999,0.463,0.25,0.45,26.2,72.1,49.4,51.4,8.3,5.8,11.9,100.0,110.0,117.2
2010-2011,NEW JERSEY NETS,2011-02-04,240,34,77,4,16,10,14,11,23,21,4,5,11,18,0.493,0.468,0.208,0.182,29.7,62.2,45.9,61.8,5.0,6.8,11.7,100.0,102.7,115.2
2010-2011,DETROIT PISTONS,2011-02-04,240,40,83,3,10,9,18,14,26,18,6,7,7,15,0.506,0.5,0.12,0.217,37.8,70.3,54.1,45.0,7.5,11.5,7.1,100.0,115.2,102.7
2010-2011,PORTLAND TRAIL BLAZERS,2011-02-04,240,32,88,5,20,18,22,8,31,17,8,8,12,29,0.445,0.392,0.227,0.25,15.4,68.9,40.2,53.1,8.2,12.7,10.9,100.0,89.5,102.8
2010-2011,INDIANA PACERS,2011-02-04,240,31,77,5,14,33,43,14,44,12,4,5,16,20,0.521,0.435,0.182,0.5579999999999999,31.1,84.6,59.8,38.7,4.1,7.4,14.3,100.0,102.8,89.5
2010-2011,CLEVELAND CAVALIERS,2011-02-04,240,38,80,6,18,23,26,10,23,22,10,8,16,19,0.574,0.513,0.225,0.325,27.8,65.7,46.5,57.9,10.7,11.1,14.9,100.0,112.5,120.0
2010-2011,MEMPHIS GRIZZLIES,2011-02-04,240,41,80,3,8,27,30,12,26,20,9,9,15,24,0.601,0.531,0.1,0.375,34.3,72.2,53.5,48.8,9.6,14.5,13.9,100.0,120.0,112.5
2010-2011,NEW YORK KNICKS,2011-02-04,240,35,87,8,27,20,26,14,34,17,4,5,13,16,0.498,0.448,0.31,0.299,29.2,82.9,53.9,48.6,4.2,7.1,11.7,100.0,103.5,105.6
2010-2011,PHILADELPHIA 76ERS,2011-02-04,240,39,83,5,13,17,18,7,34,25,6,9,13,19,0.55,0.5,0.157,0.217,17.1,70.8,46.1,64.1,6.3,15.0,12.5,100.0,105.6,103.5
2010-2011,OKLAHOMA CITY THUNDER,2011-02-04,240,42,82,6,18,21,24,10,35,25,5,5,14,21,0.6,0.5489999999999999,0.22,0.293,27.0,76.1,54.2,59.5,5.3,9.6,13.1,100.0,117.8,113.6
2010-2011,PHOENIX SUNS,2011-02-04,240,39,85,13,33,16,23,11,27,19,9,3,12,19,0.562,0.535,0.388,0.271,23.9,73.0,45.8,48.7,9.6,4.7,11.2,100.0,113.6,117.8
2010-2011,SAN ANTONIO SPURS,2011-02-04,240,48,84,7,18,10,15,9,33,28,7,1,17,20,0.624,0.613,0.214,0.179,24.3,68.8,49.4,58.3,7.2,1.3,15.8,100.0,116.0,102.6
2010-2011,SACRAMENTO KINGS,2011-02-04,240,40,92,2,12,18,24,15,28,19,8,0,13,17,0.488,0.446,0.13,0.261,31.3,75.7,50.6,47.5,8.2,0.0,11.2,100.0,102.6,116.0
2010-2011,MINNESOTA TIMBERWOLVES,2011-02-04,240,35,85,12,30,18,22,13,26,18,8,4,15,17,0.528,0.482,0.353,0.259,28.9,74.3,48.8,51.4,8.5,5.5,13.7,100.0,105.8,117.4
2010-2011,TORONTO RAPTORS,2011-02-04,240,46,84,3,11,16,18,9,32,35,11,6,15,22,0.604,0.565,0.131,0.214,25.7,71.1,51.3,76.1,11.6,10.9,14.0,100.0,117.4,105.8
2010-2011,ORLANDO MAGIC,2011-02-04,240,42,92,12,31,14,23,17,37,24,10,2,12,15,0.539,0.522,0.337,0.25,34.0,84.1,57.4,57.1,10.5,2.7,10.5,100.0,115.1,96.2
2010-2011,WASHINGTON WIZARDS,2011-02-04,240,38,84,3,10,13,15,7,33,22,6,8,14,20,0.508,0.47,0.119,0.179,15.9,66.0,42.6,57.9,6.3,13.1,13.4,100.0,96.2,115.1
2010-2011,DALLAS MAVERICKS,2011-02-05,240,40,86,7,22,14,17,14,30,20,3,14,10,20,0.54,0.506,0.256,0.198,35.9,66.7,52.4,50.0,3.5,20.6,9.7,100.0,118.3,107.8
2010-2011,CHARLOTTE BOBCATS,2011-02-05,240,33,89,5,21,21,24,15,25,16,6,8,7,17,0.462,0.399,0.236,0.27,33.3,64.1,47.6,48.5,7.0,12.5,6.6,100.0,107.8,118.3
2010-2011,PORTLAND TRAIL BLAZERS,2011-02-05,240,42,78,12,19,15,17,7,28,27,6,2,10,21,0.649,0.615,0.244,0.218,22.6,82.4,53.8,64.3,6.9,3.5,10.5,100.0,127.5,120.6
2010-2011,CLEVELAND CAVALIERS,2011-02-05,240,41,80,10,23,13,16,6,24,28,8,4,9,20,0.603,0.575,0.28800000000000003,0.2,17.6,77.4,46.2,68.3,9.2,6.8,9.4,100.0,120.6,127.5
2010-2011,CHICAGO BULLS,2011-02-05,240,38,80,8,25,6,13,9,30,28,4,2,16,16,0.525,0.525,0.313,0.163,23.1,85.7,52.7,73.7,4.5,3.3,15.7,100.0,100.1,112.4
2010-2011,GOLDEN STATE WARRIORS,2011-02-05,240,38,79,6,18,19,23,5,30,26,8,4,7,15,0.5670000000000001,0.519,0.228,0.29100000000000004,14.3,76.9,47.3,68.4,8.9,7.3,7.3,100.0,112.4,100.1
2010-2011,MEMPHIS GRIZZLIES,2011-02-05,265,36,88,1,8,20,25,14,32,16,8,8,12,25,0.47,0.415,0.091,0.284,27.5,69.6,47.4,44.4,8.6,11.9,10.8,100.0,99.6,101.7
2010-2011,HOUSTON ROCKETS,2011-02-05,265,34,86,5,19,22,25,14,37,17,5,8,13,22,0.49,0.424,0.221,0.29100000000000004,30.4,72.5,52.6,50.0,5.4,10.0,11.8,100.0,101.7,99.6
2010-2011,DETROIT PISTONS,2011-02-05,240,35,68,2,8,17,24,5,33,18,3,1,15,18,0.5660000000000001,0.529,0.118,0.353,15.6,78.6,51.4,51.4,3.5,1.6,16.0,100.0,102.7,90.0
2010-2011,MILWAUKEE BUCKS,2011-02-05,240,31,79,4,17,12,13,9,27,16,6,4,13,23,0.46,0.418,0.215,0.165,21.4,84.4,48.6,51.6,6.9,6.7,13.3,100.0,90.0,102.7
2010-2011,DENVER NUGGETS,2011-02-05,240,43,79,11,27,16,22,5,41,30,4,2,15,22,0.637,0.614,0.342,0.278,13.9,74.5,50.5,69.8,4.1,2.9,14.5,100.0,115.9,102.5
2010-2011,MINNESOTA TIMBERWOLVES,2011-02-05,240,37,95,7,27,19,26,14,31,23,6,5,8,20,0.47,0.426,0.284,0.274,25.5,86.1,49.5,62.2,6.2,9.6,7.0,100.0,102.5,115.9
2010-2011,LOS ANGELES LAKERS,2011-02-05,240,36,76,6,18,23,27,8,29,20,8,8,4,11,0.575,0.513,0.237,0.355,20.5,72.5,46.8,55.6,9.7,12.9,4.4,100.0,123.0,115.7
2010-2011,NEW ORLEANS HORNETS,2011-02-05,240,41,83,9,21,4,4,11,31,24,0,3,10,22,0.56,0.5479999999999999,0.253,0.048,27.5,79.5,53.2,58.5,0.0,5.2,10.6,100.0,115.7,123.0
2010-2011,OKLAHOMA CITY THUNDER,2011-02-05,240,43,76,13,21,22,26,5,29,30,5,3,7,24,0.6920000000000001,0.6509999999999999,0.276,0.342,15.6,76.3,48.6,69.8,5.7,4.8,7.4,100.0,138.4,120.1
2010-2011,UTAH JAZZ,2011-02-05,240,41,80,3,18,20,27,9,27,27,2,3,6,20,0.5710000000000001,0.531,0.225,0.338,23.7,84.4,51.4,65.9,2.3,5.5,6.1,100.0,120.1,138.4
2010-2011,ATLANTA HAWKS,2011-02-05,240,34,73,5,13,26,35,10,35,16,5,3,9,13,0.56,0.5,0.17800000000000002,0.479,27.8,83.3,57.7,47.1,5.9,4.6,9.2,100.0,115.9,107.7
2010-2011,WASHINGTON WIZARDS,2011-02-05,240,39,77,6,12,8,18,7,26,18,7,4,9,24,0.542,0.545,0.156,0.234,16.7,72.2,42.3,46.2,8.2,6.7,9.6,100.0,107.7,115.9
2010-2011,ORLANDO MAGIC,2011-02-06,240,32,93,3,24,13,16,16,30,13,7,1,11,26,0.4,0.36,0.258,0.172,30.2,88.2,52.9,40.6,7.9,1.9,9.9,100.0,89.8,102.2
2010-2011,BOSTON CELTICS,2011-02-06,240,30,63,3,9,28,34,4,37,21,7,4,15,22,0.584,0.5,0.14300000000000002,0.54,11.8,69.8,47.1,70.0,7.9,5.8,16.1,100.0,102.2,89.8
2010-2011,LOS ANGELES CLIPPERS,2011-02-06,240,25,77,6,24,23,33,11,33,12,8,2,19,21,0.4320000000000001,0.364,0.312,0.429,24.4,76.7,50.0,48.0,8.6,4.1,17.2,100.0,84.9,104.2
2010-2011,MIAMI HEAT,2011-02-06,240,34,77,10,28,19,28,10,34,19,9,7,13,24,0.5429999999999999,0.506,0.364,0.364,23.3,75.6,50.0,55.9,9.7,13.2,12.7,100.0,104.2,84.9
2010-2011,INDIANA PACERS,2011-02-06,240,39,83,9,22,18,22,15,31,18,6,4,15,15,0.5660000000000001,0.524,0.265,0.265,37.5,66.0,52.9,46.2,6.7,5.8,13.9,100.0,117.1,95.9
2010-2011,NEW JERSEY NETS,2011-02-06,240,35,85,4,16,12,21,16,25,24,8,4,15,25,0.456,0.435,0.188,0.247,34.0,62.5,47.1,68.6,8.9,6.6,13.7,100.0,95.9,117.1
2010-2011,PHILADELPHIA 76ERS,2011-02-06,240,39,72,3,10,22,29,7,20,21,10,4,11,13,0.608,0.563,0.139,0.403,19.4,66.7,40.9,53.8,11.3,8.0,11.5,100.0,116.1,131.8
2010-2011,NEW YORK KNICKS,2011-02-06,240,46,77,11,27,14,17,10,29,27,7,7,17,19,0.6920000000000001,0.669,0.35100000000000003,0.221,33.3,80.6,59.1,58.7,7.9,11.3,16.8,100.0,131.8,116.1
2010-2011,BOSTON CELTICS,2011-02-07,240,31,76,5,14,22,27,5,32,25,12,5,14,23,0.506,0.441,0.184,0.355,11.4,74.4,42.5,80.6,12.6,7.9,13.7,100.0,93.8,99.1
2010-2011,CHARLOTTE BOBCATS,2011-02-07,240,33,79,5,16,23,30,11,39,16,7,7,16,17,0.51,0.449,0.203,0.38,25.6,88.6,57.5,48.5,7.4,11.3,14.8,100.0,99.1,93.8
2010-2011,CLEVELAND CAVALIERS,2011-02-07,240,40,91,3,14,13,17,12,31,18,9,5,11,20,0.487,0.456,0.154,0.187,25.5,66.0,45.7,45.0,9.6,8.2,10.0,100.0,102.8,106.0
2010-2011,DALLAS MAVERICKS,2011-02-07,240,34,83,7,22,24,27,16,35,21,6,3,16,18,0.522,0.452,0.265,0.325,34.0,74.5,54.3,61.8,6.4,3.9,14.4,100.0,106.0,102.8
2010-2011,HOUSTON ROCKETS,2011-02-07,240,36,83,9,22,27,35,6,31,27,11,2,12,30,0.5489999999999999,0.488,0.265,0.422,14.0,75.6,44.0,75.0,10.7,3.1,10.9,100.0,105.3,100.4
2010-2011,DENVER NUGGETS,2011-02-07,240,35,77,3,13,30,43,10,37,14,2,7,20,31,0.537,0.474,0.16899999999999998,0.5579999999999999,24.4,86.0,56.0,40.0,1.9,11.5,17.3,100.0,100.4,105.3
2010-2011,PHOENIX SUNS,2011-02-07,240,38,87,13,30,15,20,9,32,32,8,2,6,19,0.5429999999999999,0.511,0.345,0.23,20.0,69.6,45.1,84.2,8.9,3.1,5.9,100.0,115.2,101.9
2010-2011,GOLDEN STATE WARRIORS,2011-02-07,240,36,83,2,18,18,26,14,36,20,4,3,12,14,0.487,0.446,0.217,0.313,30.4,80.0,54.9,55.6,4.4,5.3,11.3,100.0,101.9,115.2
2010-2011,LOS ANGELES LAKERS,2011-02-07,240,32,74,8,16,21,35,14,29,22,12,7,14,15,0.52,0.486,0.21600000000000005,0.473,31.1,67.4,48.9,68.8,13.7,9.6,13.5,100.0,106.0,95.8
2010-2011,MEMPHIS GRIZZLIES,2011-02-07,240,33,83,4,10,14,17,14,31,18,10,4,15,25,0.464,0.422,0.12,0.205,32.6,68.9,51.1,54.5,11.4,6.9,14.2,100.0,95.8,106.0
2010-2011,MINNESOTA TIMBERWOLVES,2011-02-07,240,34,79,11,26,25,25,11,33,21,6,6,15,20,0.578,0.5,0.329,0.316,29.7,66.0,50.6,61.8,6.8,10.0,14.3,100.0,117.1,103.6
2010-2011,NEW ORLEANS HORNETS,2011-02-07,240,35,84,6,24,16,22,17,26,22,7,9,13,24,0.491,0.452,0.28600000000000003,0.262,34.0,70.3,49.4,62.9,7.9,17.0,12.2,100.0,103.6,117.1
2010-2011,CHICAGO BULLS,2011-02-07,240,44,89,4,16,11,18,17,24,16,5,1,12,25,0.531,0.517,0.18,0.202,42.5,75.0,56.9,36.4,5.8,1.7,11.0,100.0,118.5,125.4
2010-2011,PORTLAND TRAIL BLAZERS,2011-02-07,240,35,68,2,8,37,40,8,23,21,8,4,11,15,0.637,0.529,0.118,0.588,25.0,57.5,43.1,60.0,9.2,5.5,11.4,100.0,125.4,118.5
2010-2011,UTAH JAZZ,2011-02-07,240,43,88,1,9,20,30,10,28,19,8,4,11,26,0.529,0.494,0.102,0.341,24.4,66.7,45.8,44.2,8.1,6.1,9.8,100.0,108.9,105.8
2010-2011,SACRAMENTO KINGS,2011-02-07,240,38,81,6,15,22,29,14,31,18,1,8,20,24,0.555,0.506,0.185,0.358,33.3,75.6,54.2,47.4,1.0,10.1,17.6,100.0,105.8,108.9
2010-2011,PHILADELPHIA 76ERS,2011-02-08,240,43,79,3,13,28,34,8,42,26,9,5,8,14,0.623,0.563,0.165,0.43,25.0,79.2,58.8,60.5,9.7,7.4,7.8,100.0,126.0,89.4
2010-2011,ATLANTA HAWKS,2011-02-08,240,35,86,3,18,10,15,11,24,20,2,5,14,25,0.448,0.424,0.209,0.174,20.8,75.0,41.2,57.1,2.2,7.6,13.1,100.0,89.4,126.0
2010-2011,SAN ANTONIO SPURS,2011-02-08,240,37,70,10,18,16,22,8,37,24,2,5,14,17,0.628,0.6,0.257,0.314,23.5,80.4,56.3,64.9,2.3,6.9,14.9,100.0,116.8,103.9
2010-2011,DETROIT PISTONS,2011-02-08,240,36,83,3,11,14,19,9,26,14,8,2,6,15,0.487,0.452,0.133,0.229,19.6,76.5,43.8,38.9,9.3,3.8,6.2,100.0,103.9,116.8
2010-2011,MINNESOTA TIMBERWOLVES,2011-02-08,240,45,88,8,18,14,18,15,36,22,1,6,15,21,0.584,0.557,0.205,0.205,40.5,80.0,62.2,48.9,1.1,9.5,13.5,100.0,119.1,114.9
2010-2011,HOUSTON ROCKETS,2011-02-08,240,41,91,7,28,19,23,9,22,22,10,2,7,17,0.534,0.489,0.308,0.253,20.0,59.5,37.8,53.7,10.6,2.9,6.5,100.0,114.9,119.1
2010-2011,INDIANA PACERS,2011-02-08,240,44,86,7,22,17,20,11,26,18,8,2,13,24,0.591,0.552,0.256,0.233,29.7,72.2,50.7,40.9,8.5,3.4,12.1,100.0,119.6,125.0
2010-2011,MIAMI HEAT,2011-02-08,240,44,83,8,24,21,28,10,26,20,10,3,11,14,0.614,0.578,0.289,0.337,27.8,70.3,49.3,45.5,10.7,4.7,10.3,100.0,125.0,119.6
