Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2009-2010,MIAMI HEAT,2010-03-16,240,30,78,3,16,13,19,8,28,11,11,5,14,20,0.44,0.404,0.205,0.244,17.8,75.7,43.9,36.7,12.1,8.5,13.9,100.0,83.6,96.8
2009-2010,ATLANTA HAWKS,2010-03-16,240,42,85,8,15,16,24,10,37,24,7,4,7,21,0.565,0.541,0.17600000000000002,0.282,23.8,74.0,51.1,57.1,7.8,6.3,6.8,100.0,119.7,93.1
2009-2010,NEW JERSEY NETS,2010-03-16,240,30,78,4,14,20,28,13,32,19,2,3,14,18,0.465,0.41,0.179,0.359,26.0,76.2,48.9,63.3,2.2,4.3,13.4,100.0,93.1,119.7
2009-2010,MINNESOTA TIMBERWOLVES,2010-03-16,240,42,91,7,14,23,31,13,24,18,4,3,13,21,0.545,0.5,0.154,0.341,29.5,60.0,44.0,42.9,4.0,4.5,11.1,100.0,114.5,152.7
2009-2010,PHOENIX SUNS,2010-03-16,240,55,98,15,31,27,29,16,31,37,7,4,7,26,0.6859999999999999,0.638,0.316,0.29600000000000004,40.0,70.5,56.0,67.3,7.0,5.2,5.9,100.0,152.7,114.5
2009-2010,LOS ANGELES LAKERS,2010-03-16,240,42,87,4,14,18,28,14,36,23,3,5,9,18,0.534,0.506,0.161,0.322,30.4,76.6,53.8,54.8,3.2,8.1,8.3,100.0,114.8,107.2
2009-2010,SACRAMENTO KINGS,2010-03-16,240,36,84,7,22,20,28,11,32,22,4,9,9,25,0.514,0.47,0.262,0.333,23.4,69.6,46.2,61.1,4.3,12.3,8.5,100.0,107.2,114.8
2009-2010,NEW YORK KNICKS,2010-03-17,240,36,87,8,26,17,21,14,23,21,13,1,16,19,0.504,0.46,0.299,0.241,29.8,65.7,45.1,58.3,13.7,1.6,14.3,100.0,102.6,115.3
2009-2010,BOSTON CELTICS,2010-03-17,240,42,83,7,20,18,20,12,33,28,9,5,18,19,0.594,0.5479999999999999,0.241,0.241,34.3,70.2,54.9,66.7,9.5,8.2,16.4,100.0,115.3,102.6
2009-2010,OKLAHOMA CITY THUNDER,2010-03-17,240,37,82,2,13,16,18,9,34,22,5,7,13,26,0.512,0.463,0.159,0.22,20.9,85.0,51.8,59.5,5.4,10.0,12.6,100.0,99.7,108.4
2009-2010,CHARLOTTE BOBCATS,2010-03-17,240,37,77,5,7,21,32,6,34,18,5,12,9,17,0.5489999999999999,0.513,0.091,0.416,15.0,79.1,48.2,48.6,5.4,17.4,9.0,100.0,108.4,99.7
2009-2010,INDIANA PACERS,2010-03-17,240,37,78,10,24,10,13,6,31,28,8,6,15,18,0.561,0.5379999999999999,0.308,0.16699999999999998,16.7,79.5,49.3,75.7,8.7,9.0,15.2,100.0,102.5,107.9
2009-2010,CLEVELAND CAVALIERS,2010-03-17,240,40,83,5,16,14,20,8,30,23,9,2,11,11,0.539,0.512,0.193,0.241,20.5,83.3,50.7,57.5,9.8,3.7,10.7,100.0,107.9,102.5
2009-2010,CHICAGO BULLS,2010-03-17,240,43,82,3,15,17,23,12,24,20,8,2,16,23,0.575,0.5429999999999999,0.183,0.28,30.8,70.6,49.3,46.5,8.6,3.3,14.8,100.0,113.4,120.9
2009-2010,DALLAS MAVERICKS,2010-03-17,240,41,78,6,18,25,33,10,27,22,6,5,13,16,0.611,0.564,0.231,0.423,29.4,69.2,50.7,53.7,6.4,7.5,12.3,100.0,120.9,113.4
2009-2010,NEW ORLEANS HORNETS,2010-03-17,240,44,86,7,21,26,34,13,26,28,7,2,18,19,0.599,0.552,0.244,0.395,33.3,81.3,54.9,63.6,6.8,3.3,15.1,100.0,118.1,127.8
2009-2010,GOLDEN STATE WARRIORS,2010-03-17,240,47,87,13,27,24,26,6,26,32,14,3,13,25,0.665,0.615,0.31,0.299,18.8,66.7,45.1,68.1,13.7,4.6,11.7,100.0,127.8,118.1
2009-2010,MEMPHIS GRIZZLIES,2010-03-17,240,39,91,1,7,15,26,17,25,14,10,5,14,24,0.459,0.434,0.077,0.28600000000000003,33.3,78.1,50.6,35.9,10.5,9.3,12.0,100.0,98.5,112.1
2009-2010,HOUSTON ROCKETS,2010-03-17,240,39,73,10,19,19,25,7,34,22,4,10,19,22,0.637,0.603,0.26,0.342,21.9,66.7,49.4,56.4,4.2,11.9,18.4,100.0,112.1,98.5
2009-2010,MILWAUKEE BUCKS,2010-03-17,240,37,83,8,23,11,14,9,26,19,10,6,13,26,0.522,0.494,0.277,0.16899999999999998,20.9,86.7,47.9,51.4,11.0,11.5,12.7,100.0,101.9,110.6
2009-2010,LOS ANGELES CLIPPERS,2010-03-17,240,34,64,6,12,27,34,4,34,25,8,8,18,12,0.64,0.578,0.188,0.531,13.3,79.1,52.1,73.5,8.8,13.3,18.6,100.0,110.6,101.9
2009-2010,SAN ANTONIO SPURS,2010-03-17,240,34,80,5,14,11,14,9,27,17,4,4,11,25,0.487,0.456,0.175,0.175,20.0,84.4,46.8,50.0,4.6,8.3,11.3,100.0,95.9,125.5
2009-2010,ORLANDO MAGIC,2010-03-17,240,37,71,10,23,26,33,5,36,24,3,3,10,15,0.643,0.5920000000000001,0.324,0.465,15.6,80.0,53.2,64.9,3.4,4.5,10.5,100.0,125.5,95.9
2009-2010,NEW JERSEY NETS,2010-03-17,240,34,83,6,16,23,24,10,26,15,6,0,11,23,0.518,0.446,0.193,0.289,24.4,72.2,46.8,44.1,6.6,0.0,10.5,100.0,107.2,119.3
2009-2010,PHILADELPHIA 76ERS,2010-03-17,240,42,75,4,10,20,30,10,31,26,6,10,13,18,0.612,0.5870000000000001,0.133,0.4,27.8,75.6,53.2,61.9,6.6,14.9,12.8,100.0,119.3,107.2
2009-2010,ATLANTA HAWKS,2010-03-17,240,41,85,11,18,12,18,7,35,22,2,9,11,23,0.565,0.547,0.212,0.212,17.1,74.5,47.7,53.7,2.1,11.5,10.6,100.0,111.8,112.9
2009-2010,TORONTO RAPTORS,2010-03-17,240,41,90,4,12,20,30,12,34,23,8,1,4,20,0.514,0.478,0.133,0.333,25.5,82.9,52.3,56.1,8.5,1.5,3.7,100.0,112.9,111.8
2009-2010,MINNESOTA TIMBERWOLVES,2010-03-17,240,34,78,7,15,25,30,9,24,23,7,4,18,18,0.5479999999999999,0.481,0.192,0.385,20.5,72.7,42.9,67.6,7.1,5.6,16.5,100.0,101.0,123.2
2009-2010,UTAH JAZZ,2010-03-17,240,49,91,5,20,19,20,9,35,30,15,4,13,25,0.611,0.5660000000000001,0.22,0.22,27.3,79.5,57.1,61.2,15.1,6.3,11.5,100.0,123.2,101.0
2009-2010,NEW ORLEANS HORNETS,2010-03-18,240,33,77,2,8,12,15,11,33,16,5,4,19,23,0.478,0.442,0.104,0.195,27.5,62.3,47.3,48.5,5.6,4.9,18.5,100.0,89.2,103.7
2009-2010,DENVER NUGGETS,2010-03-18,240,38,95,2,14,15,21,20,29,21,12,6,10,15,0.446,0.411,0.147,0.221,37.7,72.5,52.7,55.3,13.4,8.7,8.8,100.0,103.7,89.2
2009-2010,ORLANDO MAGIC,2010-03-18,265,40,88,11,31,17,25,13,36,22,5,7,11,20,0.545,0.517,0.35200000000000004,0.284,29.5,73.5,52.7,55.0,5.3,10.8,10.0,100.0,114.1,107.7
2009-2010,MIAMI HEAT,2010-03-18,265,37,90,8,25,20,24,13,31,16,4,8,11,24,0.507,0.456,0.278,0.267,26.5,70.5,47.3,43.2,4.2,14.0,9.9,100.0,107.7,114.1
2009-2010,CHARLOTTE BOBCATS,2010-03-19,265,39,86,5,15,9,15,17,32,17,10,4,16,16,0.4970000000000001,0.483,0.174,0.174,34.0,64.0,49.0,43.6,10.9,5.5,14.7,100.0,100.3,101.4
2009-2010,ATLANTA HAWKS,2010-03-19,265,36,86,4,13,17,22,18,33,16,11,3,17,14,0.486,0.442,0.151,0.256,36.0,66.0,51.0,44.4,12.0,4.2,15.1,100.0,101.4,100.3
2009-2010,CLEVELAND CAVALIERS,2010-03-19,240,31,75,6,19,24,28,11,42,16,5,6,17,16,0.527,0.453,0.253,0.373,25.6,82.4,56.4,51.6,5.5,9.7,16.3,100.0,100.4,92.7
2009-2010,CHICAGO BULLS,2010-03-19,240,33,84,4,22,15,22,9,32,20,10,3,9,26,0.454,0.417,0.262,0.262,17.6,74.4,43.6,60.6,10.9,5.4,8.8,100.0,92.7,100.4
2009-2010,BOSTON CELTICS,2010-03-19,240,37,81,10,23,10,16,10,33,25,9,4,11,28,0.534,0.519,0.284,0.198,25.0,73.3,50.6,67.6,10.3,6.8,11.1,100.0,108.0,99.9
2009-2010,HOUSTON ROCKETS,2010-03-19,240,30,76,5,17,22,29,12,30,15,7,5,13,13,0.49,0.428,0.224,0.382,26.7,75.0,49.4,50.0,8.0,8.6,12.8,100.0,99.9,108.0
2009-2010,DETROIT PISTONS,2010-03-19,240,33,76,8,16,28,34,15,24,20,9,8,13,19,0.561,0.487,0.211,0.447,34.9,85.7,54.9,60.6,10.2,17.8,12.5,100.0,115.9,120.4
2009-2010,INDIANA PACERS,2010-03-19,240,36,67,12,22,22,28,4,28,24,8,2,16,26,0.6679999999999999,0.627,0.328,0.418,14.3,65.1,45.1,66.7,9.1,3.3,16.8,100.0,120.4,115.9
2009-2010,MINNESOTA TIMBERWOLVES,2010-03-19,240,42,91,4,18,8,11,14,34,22,7,4,19,23,0.501,0.484,0.198,0.121,29.2,72.3,50.5,52.4,7.1,7.0,16.5,100.0,98.0,106.2
2009-2010,LOS ANGELES LAKERS,2010-03-19,240,34,82,7,25,29,35,13,34,24,13,3,15,17,0.534,0.457,0.305,0.4270000000000001,27.7,70.8,49.5,70.6,13.3,4.1,13.3,100.0,106.2,98.0
2009-2010,PHILADELPHIA 76ERS,2010-03-19,240,33,78,6,18,16,22,8,29,14,9,4,11,21,0.502,0.462,0.231,0.282,18.6,65.9,42.5,42.4,10.5,9.1,11.1,100.0,102.7,107.4
2009-2010,NEW YORK KNICKS,2010-03-19,240,28,76,10,32,26,30,15,35,12,6,3,12,21,0.516,0.434,0.421,0.395,34.1,81.4,57.5,42.9,7.0,5.0,11.9,100.0,107.4,102.7
2009-2010,UTAH JAZZ,2010-03-19,240,34,88,0,9,32,39,18,30,23,14,2,15,28,0.475,0.386,0.102,0.443,34.0,76.9,52.2,67.6,14.0,3.5,12.5,100.0,100.2,110.3
2009-2010,PHOENIX SUNS,2010-03-19,240,39,74,6,17,26,33,9,35,22,8,10,22,29,0.621,0.568,0.23,0.446,23.1,66.0,47.8,56.4,8.0,12.7,19.9,100.0,110.3,100.2
2009-2010,WASHINGTON WIZARDS,2010-03-19,240,30,77,3,8,11,18,12,37,13,2,5,13,20,0.436,0.409,0.104,0.234,25.0,68.5,48.0,43.3,2.4,7.6,13.3,100.0,89.6,92.0
2009-2010,PORTLAND TRAIL BLAZERS,2010-03-19,240,25,78,2,12,24,31,17,36,10,5,6,8,19,0.415,0.333,0.154,0.397,31.5,75.0,52.0,40.0,6.1,8.7,8.0,100.0,92.0,89.6
2009-2010,MILWAUKEE BUCKS,2010-03-19,290,43,98,14,30,14,23,11,37,22,9,3,17,23,0.527,0.51,0.306,0.235,22.9,78.7,50.5,51.2,8.2,4.1,13.6,100.0,104.0,98.5
2009-2010,SACRAMENTO KINGS,2010-03-19,290,40,90,5,17,23,30,10,37,23,8,3,18,22,0.523,0.472,0.189,0.333,21.3,77.1,49.5,57.5,7.3,4.4,14.9,100.0,98.5,104.0
2009-2010,GOLDEN STATE WARRIORS,2010-03-19,240,44,91,12,32,16,21,3,26,25,5,5,9,25,0.579,0.5489999999999999,0.35200000000000004,0.231,7.1,65.0,35.4,56.8,4.8,6.4,8.2,100.0,110.5,140.1
2009-2010,SAN ANTONIO SPURS,2010-03-19,240,62,96,6,18,17,32,14,39,39,3,7,9,16,0.6679999999999999,0.677,0.188,0.333,35.0,92.9,64.6,62.9,2.9,11.9,7.6,100.0,140.1,110.5
2009-2010,OKLAHOMA CITY THUNDER,2010-03-19,240,39,94,8,22,29,33,20,33,20,10,7,10,22,0.53,0.457,0.234,0.35100000000000003,39.2,84.6,58.9,51.3,10.5,10.9,8.4,100.0,121.2,93.8
2009-2010,TORONTO RAPTORS,2010-03-19,240,32,73,3,9,22,26,6,31,20,5,3,19,24,0.527,0.459,0.123,0.35600000000000004,15.4,60.8,41.1,62.5,5.3,4.2,18.4,100.0,93.8,121.2
2009-2010,BOSTON CELTICS,2010-03-20,240,39,75,5,17,19,22,8,32,19,12,4,17,19,0.602,0.5529999999999999,0.227,0.293,22.2,74.4,50.6,48.7,13.0,6.2,16.7,100.0,110.1,100.4
2009-2010,DALLAS MAVERICKS,2010-03-20,240,37,80,5,15,14,17,11,28,22,10,2,18,22,0.532,0.494,0.188,0.213,25.6,77.8,49.4,59.5,10.8,3.4,17.1,100.0,100.4,110.1
2009-2010,MILWAUKEE BUCKS,2010-03-20,240,35,76,9,21,23,28,8,32,19,2,8,11,30,0.5770000000000001,0.52,0.276,0.368,19.5,61.5,43.0,54.3,2.2,11.0,11.1,100.0,113.8,108.3
2009-2010,DENVER NUGGETS,2010-03-20,240,32,87,3,14,30,38,20,33,13,7,8,10,23,0.468,0.385,0.161,0.4370000000000001,38.5,80.5,57.0,40.6,7.8,14.5,8.8,100.0,108.3,113.8
2009-2010,GOLDEN STATE WARRIORS,2010-03-20,240,45,93,6,21,11,13,7,30,20,11,2,15,19,0.542,0.516,0.226,0.14,15.6,65.2,40.7,44.4,10.6,2.5,13.2,100.0,102.8,118.2
2009-2010,MEMPHIS GRIZZLIES,2010-03-20,240,49,98,10,18,15,18,16,38,23,7,6,16,15,0.581,0.551,0.184,0.184,34.8,84.4,59.3,46.9,6.7,8.3,13.1,100.0,118.2,102.8
2009-2010,CHARLOTTE BOBCATS,2010-03-20,240,21,72,2,13,27,34,8,35,8,7,5,15,21,0.408,0.306,0.181,0.472,17.8,72.9,46.2,38.1,8.1,10.0,14.7,100.0,82.4,89.3
2009-2010,MIAMI HEAT,2010-03-20,240,28,78,7,28,14,20,13,37,19,6,13,10,27,0.444,0.404,0.359,0.256,27.1,82.2,53.8,67.9,7.0,22.0,10.3,100.0,89.3,82.4
2009-2010,TORONTO RAPTORS,2010-03-20,240,42,83,4,12,12,14,11,36,17,10,4,13,25,0.561,0.53,0.145,0.16899999999999998,29.7,69.2,52.8,40.5,11.2,6.1,12.7,100.0,111.5,100.4
2009-2010,NEW JERSEY NETS,2010-03-20,240,33,83,4,17,20,28,16,26,22,6,4,13,13,0.472,0.422,0.205,0.337,30.8,70.3,47.2,66.7,6.7,5.6,12.0,100.0,100.4,111.5
2009-2010,CHICAGO BULLS,2010-03-20,240,36,80,7,18,19,27,4,37,29,7,4,9,19,0.5329999999999999,0.494,0.225,0.338,9.8,80.4,47.1,80.6,7.5,6.2,8.9,100.0,104.6,89.7
2009-2010,PHILADELPHIA 76ERS,2010-03-20,240,33,82,1,17,17,26,9,37,16,6,2,10,23,0.449,0.409,0.207,0.317,19.6,90.2,52.9,48.5,6.4,3.2,9.7,100.0,89.7,104.6
2009-2010,NEW ORLEANS HORNETS,2010-03-20,240,34,79,3,13,15,24,18,26,19,3,6,17,16,0.48,0.449,0.165,0.304,37.5,70.3,51.8,55.9,3.4,9.4,16.0,100.0,97.7,120.4
2009-2010,UTAH JAZZ,2010-03-20,240,43,77,3,13,17,26,11,30,28,12,4,12,20,0.599,0.578,0.16899999999999998,0.338,29.7,62.5,48.2,65.1,13.6,6.1,11.9,100.0,120.4,97.7
2009-2010,SAN ANTONIO SPURS,2010-03-21,265,41,81,8,24,24,29,11,30,20,4,3,13,20,0.608,0.556,0.29600000000000004,0.358,26.8,58.8,44.6,48.8,4.2,3.7,12.2,100.0,119.1,124.3
2009-2010,ATLANTA HAWKS,2010-03-21,265,46,98,4,17,23,28,21,30,25,7,0,11,22,0.539,0.49,0.173,0.28600000000000003,41.2,73.2,55.4,54.3,7.3,0.0,9.1,100.0,124.3,119.1
2009-2010,DETROIT PISTONS,2010-03-21,240,32,78,4,11,11,17,10,28,21,4,6,11,25,0.462,0.436,0.141,0.218,23.8,71.8,46.9,65.6,4.8,10.5,11.4,100.0,94.7,124.6
2009-2010,CLEVELAND CAVALIERS,2010-03-21,240,37,76,7,19,23,29,11,32,25,7,2,7,17,0.586,0.5329999999999999,0.25,0.382,28.2,76.2,53.1,67.6,8.4,3.0,7.3,100.0,124.6,94.7
2009-2010,OKLAHOMA CITY THUNDER,2010-03-21,240,38,88,4,16,21,23,16,28,25,6,5,15,21,0.515,0.455,0.182,0.261,34.8,68.3,50.6,65.8,6.4,8.6,13.3,100.0,107.3,128.5
2009-2010,INDIANA PACERS,2010-03-21,240,45,87,10,29,21,25,13,30,29,9,3,12,19,0.617,0.575,0.333,0.287,31.7,65.2,49.4,64.4,9.6,4.2,10.9,100.0,128.5,107.3
2009-2010,SACRAMENTO KINGS,2010-03-21,240,42,84,6,16,12,19,8,33,32,6,8,15,22,0.552,0.536,0.19,0.226,19.0,84.6,50.6,76.2,6.2,12.9,14.0,100.0,105.6,92.1
2009-2010,LOS ANGELES CLIPPERS,2010-03-21,240,34,74,2,12,19,27,6,34,17,6,6,17,14,0.518,0.473,0.162,0.365,15.4,81.0,49.4,50.0,6.2,8.8,16.5,100.0,92.1,105.6
2009-2010,WASHINGTON WIZARDS,2010-03-21,240,37,76,6,14,12,17,10,21,24,11,2,12,16,0.551,0.526,0.184,0.224,27.0,67.7,45.6,64.9,13.2,3.9,12.6,100.0,110.7,119.1
2009-2010,LOS ANGELES LAKERS,2010-03-21,240,36,68,9,17,18,22,10,27,25,9,6,17,14,0.637,0.596,0.25,0.324,32.3,73.0,54.4,69.4,10.8,9.7,18.0,100.0,119.1,110.7
2009-2010,HOUSTON ROCKETS,2010-03-21,240,41,81,8,20,26,30,6,27,20,8,3,14,17,0.616,0.556,0.247,0.37,15.0,73.0,42.9,48.8,8.1,5.7,12.9,100.0,117.0,113.0
2009-2010,NEW YORK KNICKS,2010-03-21,240,42,82,10,29,18,23,10,34,22,8,4,18,25,0.608,0.573,0.354,0.28,27.0,85.0,57.1,52.4,8.1,6.6,16.3,100.0,113.0,117.0
2009-2010,PORTLAND TRAIL BLAZERS,2010-03-21,240,32,88,2,17,21,29,14,31,16,5,7,4,24,0.4320000000000001,0.375,0.193,0.33,26.9,75.6,48.4,50.0,5.7,12.3,3.8,100.0,99.4,106.2
2009-2010,PHOENIX SUNS,2010-03-21,240,31,80,7,23,24,26,10,38,14,1,3,10,21,0.509,0.431,0.28800000000000003,0.325,24.4,73.1,51.6,45.2,1.1,4.2,9.9,100.0,106.2,99.4
2009-2010,HOUSTON ROCKETS,2010-03-22,240,30,89,7,25,21,24,11,28,22,6,0,12,25,0.442,0.376,0.281,0.27,22.0,66.7,42.4,73.3,6.4,0.0,10.8,100.0,93.4,104.0
2009-2010,CHICAGO BULLS,2010-03-22,240,37,78,7,14,17,26,14,39,23,4,9,18,26,0.5479999999999999,0.519,0.179,0.333,33.3,78.0,57.6,62.2,4.2,14.1,16.8,100.0,104.0,93.4
2009-2010,PHOENIX SUNS,2010-03-22,240,45,84,13,23,30,39,11,39,29,4,0,22,25,0.657,0.613,0.274,0.464,28.9,83.0,58.8,64.4,3.6,0.0,17.9,100.0,120.9,119.1
2009-2010,GOLDEN STATE WARRIORS,2010-03-22,240,46,92,9,27,30,37,8,27,24,11,5,12,29,0.605,0.5489999999999999,0.293,0.402,17.0,71.1,41.2,52.2,10.0,8.2,10.0,100.0,119.1,120.9
2009-2010,ATLANTA HAWKS,2010-03-22,240,41,78,7,17,6,13,7,29,15,4,7,8,17,0.5670000000000001,0.5710000000000001,0.218,0.16699999999999998,18.9,69.0,45.6,36.6,4.8,12.5,8.7,100.0,114.3,117.9
2009-2010,MILWAUKEE BUCKS,2010-03-22,240,37,83,10,27,14,17,13,30,19,4,2,8,14,0.542,0.506,0.325,0.205,31.0,81.1,54.4,51.4,4.8,3.3,8.1,100.0,117.9,114.3
2009-2010,TORONTO RAPTORS,2010-03-22,240,41,83,6,20,18,24,12,30,29,6,1,14,18,0.5660000000000001,0.53,0.241,0.289,30.8,78.9,54.5,70.7,6.5,1.6,13.0,100.0,115.3,108.8
2009-2010,MINNESOTA TIMBERWOLVES,2010-03-22,240,37,80,6,16,20,22,8,27,23,9,4,12,19,0.5579999999999999,0.5,0.2,0.275,21.1,69.2,45.5,62.2,9.8,6.3,11.8,100.0,108.8,115.3
2009-2010,MIAMI HEAT,2010-03-22,240,41,74,3,12,14,22,8,33,28,8,5,8,22,0.5920000000000001,0.574,0.162,0.297,21.6,71.7,49.4,68.3,9.4,7.9,8.7,100.0,116.6,104.9
2009-2010,NEW JERSEY NETS,2010-03-22,240,27,72,5,9,30,38,13,29,19,4,3,13,16,0.502,0.41,0.125,0.528,28.3,78.4,50.6,70.4,4.7,4.8,12.8,100.0,104.9,116.6
2009-2010,DALLAS MAVERICKS,2010-03-22,240,42,81,8,16,7,13,11,25,22,4,6,18,18,0.5710000000000001,0.568,0.198,0.16,27.5,75.8,49.3,52.4,4.4,10.2,17.2,100.0,108.4,125.9
2009-2010,NEW ORLEANS HORNETS,2010-03-22,240,45,83,12,24,13,17,8,29,33,9,3,10,15,0.635,0.614,0.289,0.205,24.2,72.5,50.7,73.3,9.9,4.6,10.0,100.0,125.9,108.4
2009-2010,SAN ANTONIO SPURS,2010-03-22,240,37,85,8,25,17,24,8,30,18,3,2,9,22,0.518,0.482,0.294,0.282,20.0,81.1,49.4,48.6,3.3,3.3,8.6,100.0,108.2,104.9
2009-2010,OKLAHOMA CITY THUNDER,2010-03-22,240,33,73,2,13,28,32,7,32,16,5,8,12,23,0.551,0.466,0.17800000000000002,0.438,18.9,80.0,50.6,48.5,5.5,13.3,12.1,100.0,104.9,108.2
2009-2010,ORLANDO MAGIC,2010-03-22,240,36,69,16,31,21,30,6,34,20,3,4,12,15,0.6629999999999999,0.638,0.449,0.435,19.4,69.4,50.0,55.6,3.5,5.7,12.7,100.0,127.3,108.6
2009-2010,PHILADELPHIA 76ERS,2010-03-22,240,36,84,6,14,15,22,15,25,23,9,0,8,22,0.496,0.464,0.16699999999999998,0.262,30.6,80.6,50.0,63.9,10.5,0.0,7.9,100.0,108.6,127.3
2009-2010,MEMPHIS GRIZZLIES,2010-03-22,240,38,84,6,12,20,32,14,34,17,9,5,11,11,0.52,0.488,0.14300000000000002,0.381,32.6,70.8,52.7,44.7,9.8,6.9,10.1,100.0,111.4,92.8
2009-2010,SACRAMENTO KINGS,2010-03-22,240,36,88,3,16,10,14,14,29,19,6,8,14,23,0.451,0.426,0.182,0.159,29.2,67.4,47.3,52.8,6.6,11.1,12.9,100.0,92.8,111.4
2009-2010,BOSTON CELTICS,2010-03-22,240,33,74,6,19,25,33,11,26,15,9,6,18,23,0.5479999999999999,0.486,0.257,0.446,25.6,76.5,48.1,45.5,9.5,11.3,16.9,100.0,102.5,116.2
2009-2010,UTAH JAZZ,2010-03-22,240,38,74,7,21,27,31,8,32,25,9,5,18,28,0.628,0.561,0.284,0.419,23.5,74.4,51.9,65.8,9.5,9.1,17.0,100.0,116.2,102.5
2009-2010,LOS ANGELES CLIPPERS,2010-03-23,240,33,87,7,25,23,30,18,32,20,4,4,11,17,0.479,0.42,0.287,0.345,37.5,69.6,53.2,60.6,4.5,5.6,9.9,100.0,107.3,118.5
2009-2010,DALLAS MAVERICKS,2010-03-23,240,42,91,8,20,14,19,14,30,24,9,7,8,16,0.5329999999999999,0.505,0.22,0.209,30.4,62.5,46.8,57.1,10.1,11.3,7.5,100.0,118.5,107.3
2009-2010,INDIANA PACERS,2010-03-23,240,33,76,12,31,20,33,9,35,24,8,4,14,14,0.541,0.513,0.408,0.434,20.9,76.1,49.4,72.7,8.8,6.6,13.4,100.0,107.2,90.8
2009-2010,DETROIT PISTONS,2010-03-23,240,31,84,7,23,14,17,11,34,22,6,3,12,26,0.454,0.411,0.274,0.202,23.9,79.1,50.6,71.0,6.6,6.7,11.6,100.0,90.8,107.2
2009-2010,DENVER NUGGETS,2010-03-23,240,35,77,6,21,28,31,8,27,15,4,5,13,21,0.574,0.494,0.273,0.403,21.6,69.2,46.1,42.9,4.4,10.2,12.5,100.0,114.4,119.9
2009-2010,NEW YORK KNICKS,2010-03-23,240,36,78,10,29,27,35,12,29,17,10,1,11,24,0.584,0.526,0.3720000000000001,0.449,30.8,78.4,53.9,47.2,11.0,1.8,10.5,100.0,119.9,114.4
2009-2010,CHARLOTTE BOBCATS,2010-03-23,265,36,91,1,9,22,34,23,38,13,8,1,13,23,0.448,0.401,0.099,0.374,42.6,77.6,59.2,36.1,8.5,1.5,10.9,100.0,100.9,91.3
2009-2010,WASHINGTON WIZARDS,2010-03-23,265,33,83,6,17,14,17,11,31,17,5,5,18,34,0.475,0.434,0.205,0.205,22.4,57.4,40.8,51.5,5.3,6.1,16.6,100.0,91.3,100.9
2009-2010,ORLANDO MAGIC,2010-03-24,240,27,72,6,21,24,31,9,39,20,3,8,13,17,0.49,0.417,0.292,0.431,20.5,92.9,55.8,74.1,3.4,12.7,13.2,100.0,94.3,96.6
2009-2010,ATLANTA HAWKS,2010-03-24,240,31,76,7,13,17,20,3,35,21,9,5,10,24,0.507,0.454,0.171,0.263,7.1,79.5,44.2,67.7,10.1,9.8,10.5,100.0,96.6,94.3
2009-2010,DENVER NUGGETS,2010-03-24,240,34,70,6,13,25,37,8,28,21,5,6,17,23,0.574,0.529,0.18600000000000005,0.529,22.2,62.2,44.4,61.8,5.4,8.3,16.5,100.0,106.4,121.5
2009-2010,BOSTON CELTICS,2010-03-24,240,44,90,4,18,21,26,17,28,30,9,5,11,34,0.557,0.511,0.2,0.289,37.8,77.8,55.6,68.2,9.7,8.8,9.8,100.0,121.5,106.4
2009-2010,MINNESOTA TIMBERWOLVES,2010-03-24,240,37,82,4,13,17,23,7,27,20,9,6,16,19,0.516,0.476,0.159,0.28,17.9,69.2,43.6,54.1,9.3,8.7,14.8,100.0,98.4,111.8
2009-2010,CHARLOTTE BOBCATS,2010-03-24,240,45,84,7,15,11,16,12,32,24,10,11,17,21,0.593,0.5770000000000001,0.179,0.19,30.8,82.1,56.4,53.3,10.4,15.9,15.7,100.0,111.8,98.4
2009-2010,MEMPHIS GRIZZLIES,2010-03-24,240,41,90,3,13,25,33,16,25,19,11,5,19,23,0.526,0.472,0.14400000000000002,0.3670000000000001,33.3,65.8,47.7,46.3,10.6,7.8,15.4,100.0,105.8,123.1
2009-2010,GOLDEN STATE WARRIORS,2010-03-24,240,48,88,10,24,22,27,13,32,30,10,4,19,22,0.6409999999999999,0.602,0.273,0.307,34.2,66.7,52.3,62.5,9.6,5.2,16.0,100.0,123.1,105.8
2009-2010,WASHINGTON WIZARDS,2010-03-24,240,35,96,4,12,8,13,16,41,11,5,3,12,21,0.403,0.385,0.125,0.135,26.7,82.0,51.8,31.4,5.2,5.5,10.6,100.0,85.6,103.4
2009-2010,INDIANA PACERS,2010-03-24,240,37,83,6,28,19,29,9,44,19,7,8,10,18,0.517,0.482,0.337,0.349,18.0,73.3,48.2,51.4,7.3,9.5,9.5,100.0,103.4,85.6
2009-2010,PHILADELPHIA 76ERS,2010-03-24,240,41,78,6,19,13,17,11,32,24,11,2,17,21,0.591,0.564,0.244,0.218,33.3,68.1,53.8,58.5,12.3,3.8,16.6,100.0,113.2,96.4
