Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2016-2017,CLEVELAND CAVALIERS,2017-01-08,240,44,82,15,34,17,19,13,25,15,8,5,20,12,0.664,0.628,0.415,0.23199999999999998,36.1,65.8,51.4,34.1,8.5,8.3,18.1,100,127.3,123.1
2016-2017,PHOENIX SUNS,2017-01-08,240,46,87,9,27,15,19,13,23,23,12,7,14,19,0.608,0.58,0.31,0.218,34.2,63.9,48.6,50.0,12.7,14.6,12.8,100,123.1,127.3
2016-2017,DETROIT PISTONS,2017-01-08,290,54,105,8,25,9,12,6,35,19,14,3,9,16,0.5670000000000001,0.552,0.23800000000000002,0.114,14.6,83.3,49.4,35.2,12.7,4.8,7.5,100,113.0,112.1
2016-2017,PORTLAND TRAIL BLAZERS,2017-01-08,290,51,98,15,35,7,12,7,35,36,5,5,16,11,0.6,0.597,0.35700000000000004,0.122,16.7,85.4,50.6,70.6,4.5,6.3,13.4,100,112.1,113.0
2016-2017,GOLDEN STATE WARRIORS,2017-01-08,240,45,89,10,29,17,20,13,33,33,11,6,17,22,0.598,0.562,0.326,0.225,30.2,97.1,59.7,73.3,10.9,13.0,14.8,100,115.7,104.9
2016-2017,SACRAMENTO KINGS,2017-01-08,240,36,74,11,28,23,29,1,30,21,13,5,18,17,0.611,0.561,0.37799999999999995,0.392,2.9,69.8,40.3,58.3,12.9,8.3,17.2,100,104.9,115.7
2016-2017,HOUSTON ROCKETS,2017-01-08,240,46,89,11,38,26,31,10,29,27,9,6,15,22,0.628,0.579,0.42700000000000005,0.348,22.2,87.9,50.0,58.7,8.6,11.3,12.8,100,123.7,117.0
2016-2017,TORONTO RAPTORS,2017-01-08,240,42,78,11,25,27,30,4,35,19,7,3,17,25,0.669,0.609,0.321,0.385,12.1,77.8,50.0,45.2,6.7,5.9,15.7,100,117.0,123.7
2016-2017,OKLAHOMA CITY THUNDER,2017-01-09,240,47,83,7,24,8,11,6,36,30,5,5,12,17,0.62,0.608,0.289,0.133,17.1,80.0,52.5,63.8,5.4,7.8,12.0,100,117.8,101.6
2016-2017,CHICAGO BULLS,2017-01-09,240,34,83,7,19,19,22,9,29,18,7,2,11,13,0.507,0.452,0.22899999999999998,0.265,20.0,82.9,47.5,52.9,7.6,3.4,10.6,100,101.6,117.8
2016-2017,DALLAS MAVERICKS,2017-01-09,240,36,78,13,28,7,9,5,20,24,3,2,14,21,0.561,0.545,0.359,0.115,13.2,69.0,37.3,66.7,3.4,3.6,14.6,100,104.1,114.3
2016-2017,MINNESOTA TIMBERWOLVES,2017-01-09,240,40,71,6,16,15,21,9,33,30,11,4,18,24,0.629,0.606,0.225,0.29600000000000004,31.0,86.8,62.7,75.0,12.4,8.0,18.3,100,114.3,104.1
2016-2017,NEW ORLEANS PELICANS,2017-01-09,240,41,84,12,27,16,19,8,31,24,11,7,8,14,0.595,0.56,0.321,0.226,19.5,72.1,46.4,58.5,12.1,12.5,8.0,100,121.3,105.8
2016-2017,NEW YORK KNICKS,2017-01-09,240,36,85,11,29,13,16,12,33,17,5,4,14,18,0.522,0.488,0.341,0.188,27.9,80.5,53.6,47.2,5.5,7.0,13.2,100,105.8,121.3
2016-2017,ATLANTA HAWKS,2017-01-10,240,44,92,7,23,22,38,15,38,25,11,12,12,17,0.5379999999999999,0.516,0.25,0.413,30.6,73.1,52.5,56.8,10.9,20.7,9.9,100,116.0,96.2
2016-2017,BROOKLYN NETS,2017-01-10,240,35,87,10,29,17,23,14,34,22,5,4,17,24,0.499,0.46,0.33299999999999996,0.264,26.9,69.4,47.5,62.9,5.0,5.8,14.9,100,96.2,116.0
2016-2017,MIAMI HEAT,2017-01-10,240,38,90,6,30,13,17,6,40,25,6,4,11,22,0.48700000000000004,0.456,0.33299999999999996,0.18899999999999997,12.2,88.9,48.9,65.8,6.0,6.8,10.1,100,94.4,106.4
2016-2017,GOLDEN STATE WARRIORS,2017-01-10,240,39,86,11,27,18,22,5,43,28,6,7,11,16,0.5589999999999999,0.517,0.314,0.256,11.1,87.8,51.1,71.8,6.0,11.7,10.3,100,106.4,94.4
2016-2017,CHARLOTTE HORNETS,2017-01-10,240,44,92,19,43,7,9,5,38,30,3,4,11,21,0.594,0.5820000000000001,0.467,0.098,11.6,86.4,49.4,68.2,3.0,9.3,10.3,100,114.2,121.2
2016-2017,HOUSTON ROCKETS,2017-01-10,240,40,82,17,39,24,33,6,38,25,8,5,10,17,0.627,0.591,0.47600000000000003,0.402,13.6,88.4,50.6,62.5,8.0,10.2,9.4,100,121.2,114.2
2016-2017,PORTLAND TRAIL BLAZERS,2017-01-10,240,43,85,7,21,15,20,9,41,25,6,9,11,21,0.5760000000000001,0.547,0.247,0.235,23.7,82.0,56.8,58.1,6.4,15.3,10.5,100,115.5,93.1
2016-2017,LOS ANGELES LAKERS,2017-01-10,240,32,83,9,24,14,26,9,29,18,7,5,10,18,0.461,0.44,0.289,0.313,18.0,76.3,43.2,56.3,7.5,7.8,9.6,100,93.1,115.5
2016-2017,DETROIT PISTONS,2017-01-10,240,36,82,12,27,10,16,8,27,14,12,9,12,24,0.528,0.512,0.32899999999999996,0.195,19.5,69.2,43.8,38.9,13.5,18.0,11.9,100,105.7,112.4
2016-2017,SACRAMENTO KINGS,2017-01-10,240,32,73,13,23,23,29,12,33,21,6,3,16,17,0.583,0.527,0.315,0.397,30.8,80.5,56.3,65.6,6.7,5.5,15.7,100,112.4,105.7
2016-2017,MILWAUKEE BUCKS,2017-01-10,240,44,84,10,19,11,13,11,27,32,8,6,12,18,0.607,0.583,0.226,0.155,28.2,67.5,48.1,72.7,8.9,10.3,11.8,100,120.6,118.4
2016-2017,SAN ANTONIO SPURS,2017-01-10,240,42,88,12,30,11,14,13,28,22,5,7,14,10,0.568,0.545,0.341,0.159,32.5,71.8,51.9,52.4,5.5,10.8,12.9,100,118.4,120.6
2016-2017,BOSTON CELTICS,2017-01-10,240,40,85,9,27,17,20,6,27,21,7,3,14,20,0.565,0.524,0.318,0.235,15.4,61.4,39.8,52.5,7.2,4.6,13.0,100,108.5,116.7
2016-2017,TORONTO RAPTORS,2017-01-10,240,41,87,10,22,22,27,17,33,17,9,7,17,21,0.5760000000000001,0.529,0.253,0.31,38.6,84.6,60.2,41.5,9.2,12.1,14.7,100,116.7,108.5
2016-2017,CLEVELAND CAVALIERS,2017-01-10,240,31,85,9,31,21,25,13,29,15,6,2,16,19,0.479,0.418,0.365,0.294,27.1,72.5,47.7,48.4,6.4,4.4,14.3,100,97.9,106.4
2016-2017,UTAH JAZZ,2017-01-10,240,38,79,13,34,11,19,11,35,22,8,4,18,21,0.5720000000000001,0.563,0.43,0.24100000000000002,27.5,72.9,52.3,57.9,8.5,7.4,17.1,100,106.4,97.9
2016-2017,CHICAGO BULLS,2017-01-10,240,35,88,10,27,19,21,12,32,19,10,2,17,18,0.509,0.455,0.307,0.239,25.5,82.1,51.2,54.3,10.1,3.3,14.9,100,99.7,101.7
2016-2017,WASHINGTON WIZARDS,2017-01-10,240,42,83,11,22,6,9,7,35,24,8,6,21,24,0.581,0.5720000000000001,0.265,0.10800000000000001,17.9,74.5,48.8,57.1,8.1,9.8,19.5,100,101.7,99.7
2016-2017,WASHINGTON WIZARDS,2017-01-11,240,45,105,10,26,8,12,16,28,28,10,3,7,13,0.49,0.47600000000000003,0.248,0.114,31.4,73.7,49.4,62.2,10.5,6.8,6.0,100,113.1,122.5
2016-2017,BOSTON CELTICS,2017-01-11,240,43,85,17,41,14,18,10,35,20,5,7,14,10,0.63,0.606,0.48200000000000004,0.212,26.3,68.6,50.6,46.5,5.2,8.9,13.1,100,122.5,113.1
2016-2017,ORLANDO MAGIC,2017-01-11,240,39,92,6,27,12,18,6,29,21,8,3,13,21,0.48,0.457,0.293,0.196,13.0,76.3,41.7,53.8,7.9,6.0,11.5,100,94.7,103.5
2016-2017,LOS ANGELES CLIPPERS,2017-01-11,240,39,76,9,26,18,26,9,40,23,11,5,21,20,0.6,0.5720000000000001,0.342,0.342,23.7,87.0,58.3,59.0,10.8,7.7,19.4,100,103.5,94.7
2016-2017,HOUSTON ROCKETS,2017-01-11,240,36,87,15,42,18,22,7,25,23,7,4,15,23,0.5429999999999999,0.5,0.483,0.253,14.9,73.5,39.5,63.9,7.0,6.9,13.4,100,104.9,118.9
2016-2017,MINNESOTA TIMBERWOLVES,2017-01-11,240,44,81,8,23,23,25,9,40,31,8,9,17,19,0.647,0.593,0.284,0.309,26.5,85.1,60.5,70.5,8.0,20.0,15.6,100,118.9,104.9
2016-2017,MEMPHIS GRIZZLIES,2017-01-11,240,38,92,7,24,12,21,13,26,18,11,5,10,26,0.469,0.451,0.261,0.228,23.6,70.3,42.4,47.4,11.5,9.1,9.0,100,99.5,107.8
2016-2017,OKLAHOMA CITY THUNDER,2017-01-11,240,36,81,8,26,23,29,11,42,21,5,4,16,18,0.5489999999999999,0.494,0.321,0.358,29.7,76.4,57.6,58.3,5.2,5.9,14.6,100,107.8,99.5
2016-2017,NEW YORK KNICKS,2017-01-11,240,42,86,4,22,9,10,8,32,20,7,8,13,22,0.537,0.512,0.256,0.11599999999999999,21.6,64.0,46.0,47.6,7.5,11.9,12.6,100,103.3,104.3
2016-2017,PHILADELPHIA 76ERS,2017-01-11,240,37,95,7,28,17,21,18,29,27,7,1,14,12,0.47,0.426,0.295,0.221,36.0,78.4,54.0,73.0,7.5,1.6,11.8,100,104.3,103.3
2016-2017,CLEVELAND CAVALIERS,2017-01-11,240,28,82,9,30,21,28,13,35,14,5,4,15,20,0.456,0.396,0.366,0.341,25.5,72.9,48.5,50.0,5.4,6.3,13.7,100,92.2,109.4
2016-2017,PORTLAND TRAIL BLAZERS,2017-01-11,240,40,93,10,30,12,16,13,38,29,6,9,9,17,0.51,0.484,0.32299999999999995,0.172,27.1,74.5,51.5,72.5,6.4,17.3,8.3,100,109.4,92.2
2016-2017,NEW ORLEANS PELICANS,2017-01-12,240,38,90,11,32,17,25,9,41,16,12,4,16,16,0.515,0.483,0.35600000000000004,0.278,17.3,85.4,50.0,42.1,11.2,7.3,13.7,100,96.8,88.4
2016-2017,BROOKLYN NETS,2017-01-12,240,40,97,9,42,6,11,7,43,22,10,6,16,20,0.466,0.45899999999999996,0.433,0.113,14.6,82.7,50.0,55.0,9.3,10.3,13.6,100,88.4,96.8
2016-2017,INDIANA PACERS,2017-01-12,240,44,94,12,29,12,13,12,22,26,9,4,16,15,0.562,0.532,0.309,0.138,25.5,64.7,42.0,59.1,8.9,6.9,13.8,100,111.2,139.0
2016-2017,DENVER NUGGETS,2017-01-12,240,52,90,15,32,21,23,12,35,37,10,5,15,16,0.6990000000000001,0.6609999999999999,0.35600000000000004,0.256,35.3,74.5,58.0,71.2,9.9,7.7,13.0,100,139.0,111.2
2016-2017,DETROIT PISTONS,2017-01-12,240,43,88,6,28,15,20,9,31,20,10,4,19,19,0.5529999999999999,0.523,0.318,0.22699999999999998,22.5,83.8,51.9,46.5,9.5,6.7,16.4,100,101.1,120.0
2016-2017,GOLDEN STATE WARRIORS,2017-01-12,240,50,89,15,29,12,18,6,31,39,14,4,18,14,0.655,0.6459999999999999,0.326,0.20199999999999999,16.2,77.5,48.1,78.0,13.2,6.7,15.7,100,120.0,101.1
2016-2017,CHICAGO BULLS,2017-01-12,240,35,89,3,18,16,21,14,29,20,5,4,12,12,0.45299999999999996,0.41,0.20199999999999999,0.23600000000000002,31.1,63.0,47.3,57.1,5.5,5.8,10.9,100,98.4,115.0
2016-2017,NEW YORK KNICKS,2017-01-12,240,44,92,7,23,9,11,17,31,21,3,7,12,17,0.537,0.516,0.25,0.12,37.0,68.9,52.7,47.7,3.3,9.9,11.0,100,115.0,98.4
2016-2017,DALLAS MAVERICKS,2017-01-12,240,43,89,15,34,12,17,8,24,29,11,7,9,20,0.586,0.5670000000000001,0.382,0.191,19.0,64.9,40.5,67.4,11.7,11.7,8.5,100,120.1,114.8
2016-2017,PHOENIX SUNS,2017-01-12,240,38,78,10,18,22,27,13,34,15,2,4,19,23,0.601,0.551,0.231,0.34600000000000003,35.1,81.0,59.5,39.5,2.1,7.3,17.5,100,114.8,120.1
2016-2017,LOS ANGELES LAKERS,2017-01-12,240,35,85,6,20,18,25,9,20,23,6,3,9,25,0.49,0.447,0.235,0.294,18.8,74.1,38.7,65.7,6.3,5.0,8.6,100,99.1,141.3
2016-2017,SAN ANTONIO SPURS,2017-01-12,240,49,81,10,21,26,29,7,39,32,5,5,12,20,0.715,0.667,0.259,0.358,25.9,81.3,61.3,65.3,5.3,7.7,11.3,100,141.3,99.1
2016-2017,BOSTON CELTICS,2017-01-13,240,36,83,17,44,14,19,9,34,22,7,3,12,16,0.564,0.536,0.53,0.22899999999999998,22.5,73.9,50.0,61.1,7.7,5.6,11.6,100,113.0,110.8
2016-2017,ATLANTA HAWKS,2017-01-13,240,36,84,11,30,18,21,12,31,22,5,5,12,17,0.542,0.494,0.35700000000000004,0.25,26.1,77.5,50.0,61.1,5.5,12.8,11.4,100,110.8,113.0
2016-2017,MEMPHIS GRIZZLIES,2017-01-13,240,41,76,10,27,18,27,8,37,25,8,3,22,29,0.626,0.605,0.355,0.355,27.6,78.7,59.2,61.0,8.2,7.3,20.0,100,112.4,107.3
2016-2017,HOUSTON ROCKETS,2017-01-13,240,33,82,10,41,29,36,10,21,19,9,2,12,20,0.537,0.46299999999999997,0.5,0.439,21.3,72.4,40.8,57.6,9.2,4.1,10.9,100,107.3,112.4
2016-2017,MIAMI HEAT,2017-01-13,240,41,83,12,32,14,18,4,23,33,6,8,8,21,0.594,0.5660000000000001,0.386,0.217,10.8,63.9,37.0,80.5,6.6,12.3,8.1,100,119.1,128.0
2016-2017,MILWAUKEE BUCKS,2017-01-13,240,40,80,9,15,27,31,13,33,28,8,6,11,18,0.619,0.556,0.188,0.38799999999999996,36.1,89.2,63.0,70.0,8.8,11.8,10.5,100,128.0,119.1
2016-2017,OKLAHOMA CITY THUNDER,2017-01-13,240,33,85,3,20,17,21,16,31,19,10,2,18,21,0.456,0.406,0.235,0.247,32.7,77.5,52.8,57.6,10.6,2.9,16.0,100,91.2,101.8
2016-2017,MINNESOTA TIMBERWOLVES,2017-01-13,240,39,86,5,18,13,14,9,33,21,11,6,15,22,0.521,0.483,0.209,0.163,22.5,67.3,47.2,53.8,11.7,9.2,14.0,100,101.8,91.2
2016-2017,CHARLOTTE HORNETS,2017-01-13,240,28,85,6,23,31,32,16,25,11,12,2,19,19,0.469,0.365,0.271,0.376,36.4,71.4,51.9,39.3,12.9,5.3,16.1,100,99.8,109.4
2016-2017,PHILADELPHIA 76ERS,2017-01-13,240,36,76,14,38,16,20,10,28,26,12,9,20,27,0.601,0.5660000000000001,0.5,0.263,28.6,63.6,48.1,72.2,12.9,14.5,19.1,100,109.4,99.8
2016-2017,ORLANDO MAGIC,2017-01-13,240,41,83,10,18,23,26,9,36,21,5,5,15,19,0.609,0.5539999999999999,0.217,0.313,22.5,75.0,51.1,51.2,5.0,7.9,13.7,100,115.7,109.7
2016-2017,PORTLAND TRAIL BLAZERS,2017-01-13,240,39,97,10,34,21,25,12,31,19,6,9,9,20,0.505,0.45399999999999996,0.35100000000000003,0.258,25.0,77.5,48.9,48.7,6.0,13.8,7.7,100,109.7,115.7
2016-2017,CLEVELAND CAVALIERS,2017-01-13,240,44,87,15,37,17,22,10,29,27,11,3,12,20,0.621,0.5920000000000001,0.425,0.253,24.4,72.5,48.1,61.4,11.3,5.5,11.0,100,123.7,111.3
2016-2017,SACRAMENTO KINGS,2017-01-13,240,42,80,9,25,15,19,11,31,23,7,5,21,22,0.611,0.581,0.313,0.23800000000000002,27.5,75.6,51.9,54.8,7.2,10.0,19.2,100,111.3,123.7
2016-2017,BROOKLYN NETS,2017-01-13,240,40,86,17,36,16,20,4,31,26,5,1,11,16,0.596,0.564,0.419,0.233,10.0,70.5,41.7,65.0,5.0,1.4,10.4,100,113.4,132.5
2016-2017,TORONTO RAPTORS,2017-01-13,240,52,97,11,28,17,21,13,36,21,7,9,8,17,0.621,0.593,0.289,0.21600000000000003,29.5,90.0,58.3,40.4,7.0,18.0,7.0,100,132.5,113.4
2016-2017,DETROIT PISTONS,2017-01-13,240,30,76,6,17,11,16,3,32,15,5,4,13,16,0.46399999999999997,0.434,0.22399999999999998,0.21100000000000002,7.0,82.1,42.7,50.0,5.5,8.2,13.5,100,84.6,120.8
2016-2017,UTAH JAZZ,2017-01-13,240,43,80,16,31,8,13,7,40,22,10,6,12,14,0.642,0.638,0.38799999999999996,0.163,17.9,93.0,57.3,51.2,11.0,10.2,12.3,100,120.8,84.6
2016-2017,NEW ORLEANS PELICANS,2017-01-14,240,39,84,7,23,14,21,6,36,27,3,6,11,19,0.531,0.506,0.27399999999999997,0.25,12.5,63.2,40.0,69.2,3.1,7.4,10.6,100,101.7,109.9
2016-2017,CHICAGO BULLS,2017-01-14,240,43,101,8,20,13,23,21,42,22,10,6,10,20,0.48100000000000004,0.465,0.198,0.228,36.8,87.5,60.0,51.2,10.3,9.8,8.3,100,109.9,101.7
2016-2017,LOS ANGELES LAKERS,2017-01-14,240,36,80,10,21,15,27,6,34,21,3,2,14,20,0.528,0.513,0.263,0.33799999999999997,14.6,82.9,48.8,58.3,3.1,3.1,13.2,100,101.0,117.7
2016-2017,LOS ANGELES CLIPPERS,2017-01-14,240,48,92,10,28,7,8,7,35,28,6,6,7,24,0.591,0.5760000000000001,0.304,0.087,17.1,85.4,51.2,58.3,6.2,10.2,6.8,100,117.7,101.0
2016-2017,SAN ANTONIO SPURS,2017-01-14,240,36,71,9,20,24,34,6,27,15,8,1,16,18,0.611,0.57,0.282,0.479,16.7,64.3,42.3,41.7,8.6,1.6,15.7,100,112.7,115.9
2016-2017,PHOENIX SUNS,2017-01-14,240,39,85,8,21,22,24,15,30,18,10,0,15,30,0.565,0.506,0.247,0.282,35.7,83.3,57.7,46.2,10.7,0.0,13.6,100,115.9,112.7
2016-2017,ORLANDO MAGIC,2017-01-14,240,38,82,12,34,19,27,7,33,23,10,2,14,28,0.57,0.537,0.415,0.32899999999999996,16.7,78.6,47.6,60.5,10.0,3.5,13.0,100,107.1,114.2
2016-2017,UTAH JAZZ,2017-01-14,240,41,83,7,26,25,36,9,35,28,6,2,13,20,0.5770000000000001,0.536,0.313,0.434,21.4,83.3,52.4,68.3,6.0,4.2,11.6,100,114.2,107.1
2016-2017,PHILADELPHIA 76ERS,2017-01-14,240,36,87,10,31,11,21,15,34,20,6,2,16,19,0.483,0.47100000000000003,0.35600000000000004,0.24100000000000002,28.3,73.9,49.5,55.6,6.2,2.7,14.3,100,96.9,113.5
2016-2017,WASHINGTON WIZARDS,2017-01-14,240,44,91,8,17,13,18,12,38,18,9,2,11,18,0.551,0.527,0.187,0.198,26.1,71.7,50.5,40.9,9.4,3.6,10.0,100,113.5,96.9
2016-2017,MILWAUKEE BUCKS,2017-01-15,240,39,79,6,19,14,18,13,23,25,11,4,16,25,0.564,0.532,0.24100000000000002,0.228,36.1,62.2,49.3,64.1,12.4,7.4,15.5,100,110.4,125.0
2016-2017,ATLANTA HAWKS,2017-01-15,240,42,80,13,26,14,18,14,23,29,9,4,19,20,0.631,0.606,0.325,0.225,37.8,63.9,50.7,69.0,10.1,6.7,17.8,100,125.0,110.4
2016-2017,HOUSTON ROCKETS,2017-01-15,240,46,92,21,44,24,32,13,39,30,9,3,13,21,0.6459999999999999,0.614,0.478,0.348,31.0,81.3,57.8,65.2,8.6,6.1,10.9,100,131.3,107.3
2016-2017,BROOKLYN NETS,2017-01-15,240,41,93,15,44,15,19,9,29,29,9,5,16,25,0.552,0.522,0.473,0.204,18.8,69.0,42.2,70.7,8.6,10.4,13.6,100,107.3,131.3
2016-2017,MINNESOTA TIMBERWOLVES,2017-01-15,240,35,80,5,21,12,18,10,34,20,7,1,12,16,0.495,0.469,0.263,0.225,22.2,85.0,51.8,57.1,7.9,2.1,12.0,100,98.0,110.4
2016-2017,DALLAS MAVERICKS,2017-01-15,240,36,77,12,29,14,19,6,35,21,8,8,11,18,0.574,0.545,0.377,0.247,15.0,77.8,48.2,58.3,9.0,13.6,11.4,100,110.4,98.0
2016-2017,DETROIT PISTONS,2017-01-15,240,41,95,9,25,11,16,10,36,24,6,6,7,22,0.5,0.479,0.263,0.168,19.6,80.0,47.9,58.5,6.2,10.5,6.4,100,105.4,100.2
2016-2017,LOS ANGELES LAKERS,2017-01-15,240,36,83,6,26,19,24,9,41,19,2,4,14,18,0.518,0.47,0.313,0.289,20.0,80.4,52.1,52.8,2.1,5.7,13.0,100,100.2,105.4
2016-2017,CHICAGO BULLS,2017-01-15,240,40,78,4,17,24,35,6,41,18,8,5,12,14,0.578,0.5379999999999999,0.218,0.449,14.0,75.9,48.5,45.0,8.2,7.9,11.4,100,111.1,107.0
2016-2017,MEMPHIS GRIZZLIES,2017-01-15,240,40,95,11,32,13,13,13,37,24,6,3,10,22,0.516,0.479,0.337,0.13699999999999998,24.1,86.0,51.5,60.0,6.2,4.9,9.0,100,107.0,111.1
2016-2017,OKLAHOMA CITY THUNDER,2017-01-15,240,40,90,9,28,33,41,17,27,20,14,4,19,28,0.565,0.494,0.311,0.456,36.2,65.9,50.0,50.0,13.4,7.1,15.0,100,116.8,112.9
2016-2017,SACRAMENTO KINGS,2017-01-15,240,37,81,9,25,35,40,14,30,24,13,6,22,29,0.598,0.512,0.309,0.494,34.1,63.8,50.0,64.9,12.4,9.7,18.2,100,112.9,116.8
2016-2017,NEW YORK KNICKS,2017-01-15,240,35,84,12,29,19,27,11,30,21,7,7,14,16,0.527,0.488,0.345,0.321,25.6,75.0,49.4,60.0,7.3,10.4,12.7,100,105.5,121.1
2016-2017,TORONTO RAPTORS,2017-01-15,240,44,89,8,22,20,23,10,32,21,9,4,10,20,0.585,0.539,0.247,0.258,25.0,74.4,50.6,47.7,9.4,7.3,9.2,100,121.1,105.5
2016-2017,CHARLOTTE HORNETS,2017-01-16,240,38,86,8,25,14,17,10,32,25,4,4,11,15,0.524,0.488,0.29100000000000004,0.198,21.7,80.0,48.8,65.8,4.4,8.9,10.5,100,106.7,117.6
2016-2017,BOSTON CELTICS,2017-01-16,240,42,84,15,39,9,10,8,36,29,6,3,12,11,0.611,0.589,0.46399999999999997,0.11900000000000001,20.0,78.3,51.2,69.0,6.5,4.9,12.0,100,117.6,106.7
2016-2017,ORLANDO MAGIC,2017-01-16,240,45,88,8,25,14,18,7,27,28,6,1,14,10,0.584,0.557,0.284,0.205,18.9,75.0,46.6,62.2,6.0,1.6,12.7,100,112.2,125.3
2016-2017,DENVER NUGGETS,2017-01-16,240,52,89,9,27,12,15,9,30,33,11,3,14,17,0.654,0.635,0.303,0.16899999999999998,25.0,81.1,53.4,63.5,11.0,4.8,12.8,100,125.3,112.2
2016-2017,CLEVELAND CAVALIERS,2017-01-16,240,31,88,9,34,20,27,7,28,11,7,4,15,21,0.456,0.40299999999999997,0.386,0.307,13.0,71.8,37.6,35.5,6.7,7.0,13.1,100,87.1,120.6
2016-2017,GOLDEN STATE WARRIORS,2017-01-16,240,46,91,15,34,19,24,11,47,37,10,11,16,22,0.62,0.588,0.374,0.264,28.2,87.0,62.4,80.4,9.6,20.4,13.6,100,120.6,87.1
2016-2017,NEW ORLEANS PELICANS,2017-01-16,240,36,83,10,25,13,18,8,30,18,7,6,14,17,0.522,0.494,0.301,0.217,16.7,85.7,45.8,50.0,7.2,9.7,13.3,100,98.4,101.5
2016-2017,INDIANA PACERS,2017-01-16,240,41,81,5,19,11,16,5,40,26,11,6,16,18,0.557,0.537,0.235,0.198,14.3,83.3,54.2,63.4,11.4,10.3,15.4,100,101.5,98.4
2016-2017,OKLAHOMA CITY THUNDER,2017-01-16,240,36,85,10,30,16,19,9,27,18,10,4,15,15,0.525,0.48200000000000004,0.353,0.22399999999999998,19.6,73.0,43.4,50.0,10.4,7.4,13.8,100,101.8,124.7
2016-2017,LOS ANGELES CLIPPERS,2017-01-16,240,45,82,12,28,18,22,10,37,27,9,5,15,15,0.654,0.622,0.341,0.268,27.0,80.4,56.6,60.0,9.4,9.1,14.1,100,124.7,101.8
2016-2017,PHILADELPHIA 76ERS,2017-01-16,240,35,78,14,37,29,36,13,38,25,8,9,18,23,0.602,0.5379999999999999,0.474,0.462,31.7,79.2,57.3,71.4,8.2,12.0,16.1,100,115.8,106.6
2016-2017,MILWAUKEE BUCKS,2017-01-16,240,42,89,5,14,15,22,10,28,23,8,5,12,23,0.527,0.5,0.157,0.247,20.8,68.3,42.7,54.8,8.2,12.2,10.8,100,106.6,115.8
2016-2017,ATLANTA HAWKS,2017-01-16,240,40,87,12,32,16,23,8,28,26,11,3,10,15,0.556,0.529,0.368,0.264,17.4,65.1,40.4,65.0,11.4,5.1,9.3,100,111.6,110.5
2016-2017,NEW YORK KNICKS,2017-01-16,240,42,85,8,26,15,23,15,38,21,8,3,18,22,0.562,0.541,0.306,0.271,34.9,82.6,59.6,50.0,8.3,5.5,15.9,100,110.5,111.6
2016-2017,UTAH JAZZ,2017-01-16,240,41,89,8,23,16,24,14,32,22,4,6,8,16,0.532,0.506,0.258,0.27,29.8,84.2,54.1,53.7,4.4,10.2,7.4,100,117.0,111.5
2016-2017,PHOENIX SUNS,2017-01-16,240,40,81,5,22,16,17,6,33,13,4,5,9,21,0.5710000000000001,0.525,0.272,0.21,15.8,70.2,45.9,32.5,4.4,7.6,9.2,100,111.5,117.0
2016-2017,PORTLAND TRAIL BLAZERS,2017-01-16,240,37,88,8,26,19,25,14,31,22,6,5,15,20,0.51,0.466,0.295,0.284,26.4,72.1,46.9,59.5,6.2,7.9,13.2,100,104.4,124.1
2016-2017,WASHINGTON WIZARDS,2017-01-16,240,42,86,13,23,23,25,12,39,26,10,5,12,18,0.619,0.564,0.267,0.29100000000000004,27.9,73.6,53.1,61.9,10.3,8.1,11.0,100,124.1,104.4
2016-2017,TORONTO RAPTORS,2017-01-17,240,48,92,10,19,13,16,10,34,18,8,6,9,19,0.601,0.5760000000000001,0.207,0.174,25.0,75.6,51.8,37.5,8.2,9.5,8.3,100,122.4,112.1
2016-2017,BROOKLYN NETS,2017-01-17,240,40,89,7,26,22,24,11,30,20,7,6,13,19,0.547,0.489,0.292,0.27,24.4,75.0,48.2,50.0,7.2,8.2,11.5,100,112.1,122.4
2016-2017,DALLAS MAVERICKS,2017-01-17,240,37,78,11,28,14,18,6,30,27,5,2,12,21,0.5760000000000001,0.545,0.359,0.231,15.8,73.2,45.6,73.0,5.5,2.9,12.3,100,109.3,108.2
2016-2017,CHICAGO BULLS,2017-01-17,240,37,82,6,14,18,22,11,32,23,6,3,13,22,0.534,0.488,0.171,0.268,26.8,84.2,54.4,62.2,6.6,6.0,12.4,100,108.2,109.3
2016-2017,DENVER NUGGETS,2017-01-17,240,50,88,11,26,16,26,13,32,29,5,9,17,17,0.639,0.631,0.295,0.295,36.1,61.5,51.1,58.0,4.9,11.5,14.6,100,125.2,119.3
2016-2017,LOS ANGELES LAKERS,2017-01-17,240,47,108,11,30,16,18,20,23,28,11,5,12,21,0.522,0.486,0.278,0.16699999999999998,38.5,63.9,48.9,59.6,10.8,8.1,9.4,100,119.3,125.2
2016-2017,HOUSTON ROCKETS,2017-01-17,240,36,90,9,39,22,28,11,38,21,8,3,17,16,0.503,0.45,0.433,0.311,21.2,77.6,48.5,58.3,7.7,4.9,14.2,100,98.5,104.3
