season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2017-2018,LOS ANGELES LAKERS,2017-10-25,265,41,92,7,30,13,16,6,47,27,9,5,21,26,0.515,0.484,0.326,0.174,13.6,87.0,54.1,65.9,8.1,7.2,17.5,100,92.1,89.4,0
2017-2018,SAN ANTONIO SPURS,2017-10-25,240,42,76,10,17,23,30,8,36,18,6,3,13,20,0.6559999999999999,0.618,0.224,0.395,22.2,90.0,57.9,42.9,6.5,5.6,12.7,100,126.8,108.4,0
2017-2018,MIAMI HEAT,2017-10-25,240,37,80,9,26,17,18,4,28,19,6,2,9,25,0.569,0.519,0.325,0.225,10.0,77.8,42.1,51.4,6.5,3.4,9.3,100,108.4,126.8,0
2017-2018,INDIANA PACERS,2017-10-25,240,28,83,10,29,30,35,14,27,13,13,2,19,23,0.488,0.398,0.349,0.422,29.8,62.8,45.6,46.4,13.0,3.2,16.2,100,95.7,113.7,0
2017-2018,OKLAHOMA CITY THUNDER,2017-10-25,240,43,89,10,27,18,26,16,33,26,8,8,21,27,0.568,0.539,0.303,0.292,37.2,70.2,54.4,60.5,8.0,14.8,17.3,100,113.7,95.7,0
2017-2018,HOUSTON ROCKETS,2017-10-25,240,36,75,12,39,21,24,7,33,22,11,13,19,13,0.614,0.56,0.52,0.32,18.4,73.3,48.2,61.1,11.3,21.3,18.2,100,107.4,106.4,0
2017-2018,PHILADELPHIA 76ERS,2017-10-25,240,43,97,12,36,6,10,12,31,29,14,7,14,19,0.513,0.505,0.371,0.103,26.7,81.6,51.8,67.4,14.3,19.4,12.1,100,106.4,107.4,0
2017-2018,UTAH JAZZ,2017-10-25,240,32,77,6,25,18,25,7,37,20,8,10,23,19,0.5,0.455,0.325,0.325,15.2,69.8,44.4,62.5,8.0,13.0,20.7,100,87.6,96.6,0
2017-2018,PHOENIX SUNS,2017-10-25,240,42,96,6,19,7,9,16,39,18,8,5,16,25,0.485,0.469,0.198,0.094,30.2,84.8,55.6,42.9,8.0,9.6,13.8,100,96.6,87.6,0
2017-2018,ATLANTA HAWKS,2017-10-26,240,32,81,11,28,11,13,7,33,22,10,5,10,23,0.496,0.463,0.34600000000000003,0.16,13.7,64.7,39.2,68.8,11.2,9.3,10.3,100,96.2,101.8,0
2017-2018,CHICAGO BULLS,2017-10-26,240,31,86,7,32,22,29,18,44,20,5,4,13,15,0.461,0.401,0.3720000000000001,0.337,35.3,86.3,60.8,64.5,5.6,7.5,11.6,100,101.8,96.2,0
2017-2018,DALLAS MAVERICKS,2017-10-26,240,32,94,10,34,17,20,18,35,20,10,3,14,22,0.443,0.394,0.362,0.213,32.7,79.5,53.5,62.5,10.6,7.7,12.0,100,96.9,102.2,0
2017-2018,MEMPHIS GRIZZLIES,2017-10-26,240,30,73,10,34,26,30,9,37,18,7,6,18,23,0.557,0.479,0.466,0.411,20.5,67.3,46.5,60.0,7.5,10.0,17.3,100,102.2,96.9,0
2017-2018,BOSTON CELTICS,2017-10-26,240,33,78,11,30,19,22,6,39,21,7,4,15,14,0.547,0.494,0.385,0.282,14.6,95.1,54.9,63.6,7.3,7.7,14.6,100,100.4,93.1,0
2017-2018,MILWAUKEE BUCKS,2017-10-26,240,35,77,11,25,8,14,2,35,22,6,3,16,20,0.535,0.526,0.325,0.182,4.9,85.4,45.1,62.9,6.3,6.3,16.1,100,93.1,100.4,0
2017-2018,LOS ANGELES CLIPPERS,2017-10-26,240,36,77,9,28,23,36,14,32,11,4,5,11,19,0.56,0.526,0.364,0.468,33.3,66.7,51.1,30.6,4.6,8.6,10.6,100,118.6,117.5,0
2017-2018,PORTLAND TRAIL BLAZERS,2017-10-26,240,35,89,14,31,19,22,16,28,19,5,4,9,26,0.522,0.472,0.348,0.247,33.3,66.7,48.9,54.3,5.7,8.2,8.4,100,117.5,118.6,0
2017-2018,NEW ORLEANS PELICANS,2017-10-26,240,42,86,13,32,17,23,10,37,22,5,3,15,24,0.593,0.564,0.3720000000000001,0.267,25.6,88.1,58.0,52.4,5.1,4.9,13.5,100,116.5,108.4,0
2017-2018,SACRAMENTO KINGS,2017-10-26,240,38,81,7,20,23,25,5,29,25,7,5,12,17,0.5760000000000001,0.512,0.247,0.309,11.9,74.4,42.0,65.8,7.2,9.3,11.5,100,108.4,116.5,0
2017-2018,DENVER NUGGETS,2017-10-27,240,42,91,4,20,17,23,11,35,25,8,4,11,12,0.519,0.484,0.22,0.253,25.6,76.1,51.7,59.5,8.4,7.1,9.8,100,110.4,105.1,0
2017-2018,ATLANTA HAWKS,2017-10-27,240,37,89,14,33,12,12,11,32,23,7,4,12,21,0.53,0.494,0.371,0.135,23.9,74.4,48.3,62.2,7.4,5.6,11.3,100,105.1,110.4,0
2017-2018,HOUSTON ROCKETS,2017-10-27,240,38,85,22,57,11,13,7,44,21,5,6,15,26,0.601,0.5760000000000001,0.6709999999999999,0.153,17.5,80.0,53.7,55.3,5.2,10.2,14.2,100,113.1,96.5,0
2017-2018,CHARLOTTE HORNETS,2017-10-27,240,33,88,11,29,16,28,11,33,16,6,5,9,14,0.464,0.438,0.33,0.318,20.0,82.5,46.3,48.5,6.2,17.9,8.2,100,96.5,113.1,0
2017-2018,WASHINGTON WIZARDS,2017-10-27,240,43,97,15,33,16,22,12,29,30,7,6,14,21,0.5479999999999999,0.521,0.34,0.227,24.0,65.9,43.6,69.8,6.7,10.5,11.6,100,112.5,115.4,0
2017-2018,GOLDEN STATE WARRIORS,2017-10-27,240,46,95,10,38,18,20,15,38,33,7,13,17,20,0.578,0.537,0.4,0.211,34.1,76.0,56.4,71.7,6.7,20.3,14.1,100,115.4,112.5,0
2017-2018,TORONTO RAPTORS,2017-10-27,240,40,93,7,29,14,20,9,31,27,12,4,12,24,0.496,0.468,0.312,0.215,18.4,77.5,44.9,67.5,11.9,7.1,10.5,100,100.1,91.2,0
2017-2018,LOS ANGELES LAKERS,2017-10-27,240,36,79,3,23,17,24,9,40,20,7,6,21,22,0.514,0.475,0.29100000000000004,0.304,22.5,81.6,55.1,55.6,6.9,9.4,19.0,100,91.2,100.1,0
2017-2018,OKLAHOMA CITY THUNDER,2017-10-27,240,43,86,8,28,22,25,11,24,19,8,9,14,29,0.598,0.547,0.326,0.29100000000000004,28.9,58.5,44.3,44.2,8.3,14.1,12.6,100,120.7,123.9,0
2017-2018,MINNESOTA TIMBERWOLVES,2017-10-27,240,42,86,8,22,27,35,17,27,23,5,7,15,21,0.5870000000000001,0.535,0.256,0.407,41.5,71.1,55.7,54.8,5.2,12.1,12.9,100,123.9,120.7,0
2017-2018,BROOKLYN NETS,2017-10-27,240,30,75,11,30,15,21,5,30,18,5,1,16,20,0.51,0.473,0.4,0.28,12.2,61.2,38.9,60.0,5.3,1.4,16.0,100,92.0,114.5,0
2017-2018,NEW YORK KNICKS,2017-10-27,240,44,98,9,27,10,17,19,36,19,7,6,11,19,0.507,0.495,0.276,0.173,38.8,87.8,61.1,43.2,7.5,13.3,9.4,100,114.5,92.0,0
2017-2018,SAN ANTONIO SPURS,2017-10-27,240,30,89,4,24,23,27,17,32,19,8,8,17,15,0.431,0.36,0.27,0.303,30.4,84.2,52.1,63.3,8.1,13.1,14.4,100,87.8,115.1,0
2017-2018,ORLANDO MAGIC,2017-10-27,240,48,84,11,23,7,14,6,39,22,9,7,17,24,0.632,0.637,0.274,0.16699999999999998,15.8,69.6,47.9,45.8,9.1,10.8,15.9,100,115.1,87.8,0
2017-2018,OKLAHOMA CITY THUNDER,2017-10-28,240,39,88,13,34,10,14,11,41,28,16,8,11,17,0.536,0.517,0.386,0.159,23.9,77.4,52.5,71.8,17.4,19.5,10.5,100,110.1,75.2,0
2017-2018,CHICAGO BULLS,2017-10-28,240,22,78,10,37,15,20,12,35,16,9,5,19,16,0.397,0.34600000000000003,0.474,0.256,22.6,76.1,47.5,72.7,9.8,9.3,18.0,100,75.2,110.1,0
2017-2018,PHILADELPHIA 76ERS,2017-10-28,240,43,87,16,35,10,14,11,31,25,10,1,13,21,0.601,0.586,0.402,0.161,26.8,91.2,56.0,58.1,10.6,2.9,12.2,100,119.0,116.9,0
2017-2018,DALLAS MAVERICKS,2017-10-28,240,38,74,19,40,15,19,3,30,22,7,2,17,15,0.6679999999999999,0.642,0.541,0.257,8.8,73.2,44.0,57.9,7.4,3.8,17.1,100,116.9,119.0,0
2017-2018,DETROIT PISTONS,2017-10-28,240,36,88,9,28,14,21,12,38,16,11,6,12,20,0.488,0.46,0.318,0.239,25.0,71.7,49.5,44.4,11.7,13.0,11.0,100,100.9,92.4,0
2017-2018,LOS ANGELES CLIPPERS,2017-10-28,240,28,84,15,38,16,22,15,36,19,6,6,18,18,0.464,0.423,0.452,0.262,28.3,75.0,50.5,67.9,6.4,10.0,16.1,100,92.4,100.9,0
2017-2018,HOUSTON ROCKETS,2017-10-28,240,29,77,14,38,17,21,8,35,18,4,3,17,23,0.516,0.468,0.494,0.273,18.2,85.4,50.6,62.1,4.3,5.8,16.5,100,96.3,111.5,0
2017-2018,MEMPHIS GRIZZLIES,2017-10-28,240,40,85,14,33,9,12,6,36,26,10,6,9,20,0.57,0.5529999999999999,0.388,0.141,14.6,81.8,49.4,65.0,10.8,15.4,9.1,100,111.5,96.3,0
2017-2018,BOSTON CELTICS,2017-10-28,240,34,81,6,23,22,26,11,30,15,11,5,12,14,0.519,0.457,0.284,0.321,24.4,83.3,50.6,44.1,11.7,10.4,11.5,100,102.4,96.0,0
2017-2018,MIAMI HEAT,2017-10-28,240,34,79,7,31,15,16,6,34,17,6,9,19,23,0.523,0.475,0.392,0.203,16.7,75.6,49.4,50.0,6.4,15.5,18.1,100,96.0,102.4,0
2017-2018,CLEVELAND CAVALIERS,2017-10-28,240,36,78,12,32,17,23,5,32,19,8,2,18,19,0.573,0.5379999999999999,0.41,0.295,11.9,76.2,44.0,52.8,8.0,3.2,17.0,100,100.7,122.7,0
2017-2018,NEW ORLEANS PELICANS,2017-10-28,240,49,95,13,33,12,16,10,37,33,10,4,11,20,0.603,0.584,0.34700000000000003,0.168,23.8,88.1,56.0,67.3,10.0,8.7,9.7,100,122.7,100.7,0
2017-2018,PHOENIX SUNS,2017-10-28,240,37,87,9,26,24,30,12,34,21,12,7,17,23,0.534,0.477,0.299,0.345,22.6,73.9,46.5,56.8,11.7,10.8,14.5,100,104.0,110.8,0
2017-2018,PORTLAND TRAIL BLAZERS,2017-10-28,240,40,91,11,26,23,28,12,41,27,8,7,14,26,0.552,0.5,0.28600000000000003,0.308,26.1,77.4,53.5,67.5,7.8,11.5,11.9,100,110.8,104.0,0
2017-2018,LOS ANGELES LAKERS,2017-10-28,240,31,81,5,22,14,20,14,25,17,12,4,16,20,0.451,0.414,0.272,0.247,28.6,64.1,44.3,54.8,13.4,8.3,15.1,100,90.6,107.4,0
2017-2018,UTAH JAZZ,2017-10-28,240,37,79,13,31,9,13,14,35,18,9,5,21,20,0.5670000000000001,0.551,0.392,0.165,35.9,71.4,55.7,48.6,10.1,8.5,19.9,100,107.4,90.6,0
2017-2018,MILWAUKEE BUCKS,2017-10-29,240,44,81,13,26,16,21,5,38,30,9,3,14,27,0.648,0.623,0.321,0.259,15.2,92.7,58.1,68.2,9.1,6.3,13.4,100,118.4,107.3,0
2017-2018,ATLANTA HAWKS,2017-10-29,240,36,77,13,29,21,26,3,28,27,9,2,16,21,0.599,0.552,0.377,0.338,7.3,84.8,41.9,75.0,9.1,3.6,15.3,100,107.3,118.4,0
2017-2018,DENVER NUGGETS,2017-10-29,240,47,94,11,20,19,22,4,42,23,7,7,6,22,0.598,0.5589999999999999,0.213,0.234,9.3,71.2,45.1,48.9,6.7,10.8,5.5,100,118.1,105.7,0
2017-2018,BROOKLYN NETS,2017-10-29,240,39,96,12,31,21,31,17,39,24,5,4,15,18,0.506,0.469,0.32299999999999995,0.32299999999999995,28.8,90.7,54.9,61.5,4.8,5.4,12.0,100,105.7,118.1,0
2017-2018,ORLANDO MAGIC,2017-10-29,240,41,97,11,33,20,26,9,30,28,11,4,11,20,0.521,0.479,0.34,0.268,16.1,71.4,39.8,68.3,10.2,5.1,9.2,100,104.6,111.1,0
2017-2018,CHARLOTTE HORNETS,2017-10-29,240,53,97,6,18,8,17,12,47,31,6,7,17,24,0.574,0.5770000000000001,0.18600000000000005,0.175,28.6,83.9,60.2,58.5,5.6,10.9,14.0,100,111.1,104.6,0
2017-2018,NEW YORK KNICKS,2017-10-29,240,42,89,13,28,17,21,11,40,27,9,6,14,26,0.58,0.545,0.315,0.236,24.4,85.1,55.4,64.3,9.1,12.5,12.5,100,115.2,96.0,0
2017-2018,CLEVELAND CAVALIERS,2017-10-29,240,31,81,10,33,23,27,7,34,20,5,5,15,23,0.511,0.444,0.407,0.333,14.9,75.6,44.6,64.5,5.1,8.2,13.9,100,96.0,115.2,0
2017-2018,DETROIT PISTONS,2017-10-29,240,43,93,12,27,17,17,17,20,22,16,0,13,9,0.5720000000000001,0.527,0.29,0.183,36.2,66.7,48.1,51.2,17.0,0.0,11.5,100,122.0,113.5,0
2017-2018,GOLDEN STATE WARRIORS,2017-10-29,240,44,77,10,27,9,12,10,30,29,3,11,25,14,0.65,0.636,0.35100000000000003,0.156,33.3,63.8,51.9,65.9,3.2,16.7,23.3,100,113.5,122.0,0
2017-2018,SAN ANTONIO SPURS,2017-10-29,240,36,90,9,28,13,18,12,32,19,12,8,15,11,0.48,0.45,0.311,0.2,24.0,84.2,50.0,52.8,12.3,14.5,13.3,100,96.2,99.3,0
2017-2018,INDIANA PACERS,2017-10-29,240,36,77,10,22,15,20,6,38,21,9,3,19,20,0.565,0.532,0.28600000000000003,0.26,15.8,76.0,50.0,58.3,9.2,4.8,18.1,100,99.3,96.2,0
2017-2018,WASHINGTON WIZARDS,2017-10-29,240,40,85,17,34,13,20,13,36,28,9,3,15,18,0.586,0.5710000000000001,0.4,0.235,28.9,76.6,53.3,70.0,9.6,5.0,13.8,100,117.7,88.8,0
2017-2018,SACRAMENTO KINGS,2017-10-29,240,32,82,6,22,13,16,11,32,13,8,2,17,20,0.466,0.4270000000000001,0.268,0.195,23.4,71.1,46.7,40.6,8.6,3.9,16.0,100,88.8,117.7,0
2017-2018,SAN ANTONIO SPURS,2017-10-30,240,36,87,12,26,10,20,12,28,24,8,4,11,14,0.491,0.483,0.299,0.23,23.5,65.1,42.6,66.7,8.7,7.0,10.3,100,102.5,117.8,0
2017-2018,BOSTON CELTICS,2017-10-30,240,42,88,11,31,13,16,15,39,24,10,6,13,22,0.568,0.54,0.35200000000000004,0.182,34.9,76.5,57.4,57.1,10.9,9.8,12.0,100,117.8,102.5,0
2017-2018,PHILADELPHIA 76ERS,2017-10-30,240,44,80,10,24,17,24,7,41,27,10,4,19,31,0.635,0.613,0.3,0.3,21.9,80.4,57.8,61.4,9.9,11.1,17.3,100,113.4,105.5,0
2017-2018,HOUSTON ROCKETS,2017-10-30,240,33,83,13,47,28,38,10,25,17,12,3,15,23,0.537,0.476,0.5660000000000001,0.458,19.6,78.1,42.2,51.5,11.8,5.4,13.1,100,105.5,113.4,0
2017-2018,GOLDEN STATE WARRIORS,2017-10-30,240,52,89,14,29,23,30,14,32,37,8,8,12,23,0.69,0.6629999999999999,0.326,0.337,35.0,78.0,56.8,71.2,8.1,13.1,10.5,100,142.3,114.1,0
2017-2018,LOS ANGELES CLIPPERS,2017-10-30,240,39,86,10,25,25,30,9,26,21,4,3,12,20,0.57,0.512,0.29100000000000004,0.349,22.0,65.0,43.2,53.8,4.0,5.0,10.8,100,114.1,142.3,0
2017-2018,CHARLOTTE HORNETS,2017-10-30,240,37,89,7,17,23,29,10,46,15,3,7,11,22,0.511,0.455,0.191,0.326,21.3,80.7,53.8,40.5,3.0,12.1,9.8,100,103.8,98.8,0
2017-2018,MEMPHIS GRIZZLIES,2017-10-30,240,32,93,8,35,27,33,11,37,17,7,8,7,22,0.46,0.387,0.376,0.355,19.3,78.7,46.2,53.1,7.0,11.1,6.1,100,98.8,103.8,0
2017-2018,MINNESOTA TIMBERWOLVES,2017-10-30,265,41,91,11,23,32,35,10,30,20,16,4,16,25,0.5870000000000001,0.511,0.253,0.385,22.2,66.7,44.4,48.8,14.5,6.1,13.1,100,113.4,110.7,0
2017-2018,MIAMI HEAT,2017-10-30,265,49,93,7,27,17,25,15,35,17,8,5,24,28,0.5870000000000001,0.565,0.29,0.269,33.3,77.8,55.6,34.7,7.3,7.4,18.8,100,110.7,113.4,0
2017-2018,ORLANDO MAGIC,2017-10-30,240,43,85,16,34,13,18,6,37,27,10,1,16,19,0.619,0.6,0.4,0.212,15.0,80.4,50.0,62.8,9.9,1.8,14.7,100,113.3,97.5,0
2017-2018,NEW ORLEANS PELICANS,2017-10-30,240,39,85,7,28,14,18,9,34,30,9,5,19,22,0.5329999999999999,0.5,0.329,0.212,19.6,85.0,50.0,76.9,8.9,9.8,17.0,100,97.5,113.3,0
2017-2018,DENVER NUGGETS,2017-10-30,240,35,85,18,41,22,31,13,23,20,13,5,13,22,0.5579999999999999,0.518,0.482,0.365,25.5,67.6,42.4,57.1,13.3,10.0,11.6,100,112.4,118.5,0
2017-2018,NEW YORK KNICKS,2017-10-30,240,41,82,13,32,21,23,11,38,27,8,10,22,27,0.63,0.579,0.39,0.28,32.4,74.5,57.6,65.9,8.2,22.7,19.3,100,118.5,112.4,0
2017-2018,TORONTO RAPTORS,2017-10-30,240,39,87,8,24,13,17,8,39,17,10,9,9,14,0.524,0.494,0.276,0.195,20.0,86.7,55.3,43.6,10.7,16.7,8.7,100,106.4,91.3,0
2017-2018,PORTLAND TRAIL BLAZERS,2017-10-30,240,31,80,8,26,15,19,6,32,13,5,7,13,15,0.481,0.438,0.325,0.238,13.3,80.0,44.7,41.9,5.4,11.1,12.8,100,91.3,106.4,0
2017-2018,DALLAS MAVERICKS,2017-10-30,240,34,76,12,24,9,11,9,33,17,4,3,24,16,0.55,0.526,0.316,0.145,23.7,84.6,54.5,50.0,4.3,6.5,22.9,100,94.8,110.8,0
2017-2018,UTAH JAZZ,2017-10-30,240,38,81,16,35,12,15,6,29,25,16,8,14,17,0.594,0.568,0.4320000000000001,0.185,15.4,76.3,45.5,65.8,17.1,15.4,13.8,100,110.8,94.8,0
2017-2018,PHOENIX SUNS,2017-10-31,240,45,96,10,22,22,24,10,56,18,5,5,18,26,0.5720000000000001,0.521,0.229,0.25,21.3,88.9,60.0,40.0,4.4,7.0,14.5,100,108.0,100.9,0
2017-2018,BROOKLYN NETS,2017-10-31,240,42,102,9,31,21,30,7,37,15,9,4,7,22,0.495,0.456,0.304,0.294,11.1,78.7,40.0,35.7,8.0,5.4,5.7,100,100.9,108.0,0
2017-2018,SACRAMENTO KINGS,2017-10-31,240,37,88,2,14,7,14,9,36,15,8,5,14,18,0.441,0.4320000000000001,0.159,0.159,18.8,72.0,45.9,40.5,8.4,8.9,12.9,100,87.1,106.0,0
2017-2018,INDIANA PACERS,2017-10-31,240,36,85,12,29,17,22,14,39,25,8,7,14,17,0.5329999999999999,0.494,0.341,0.259,28.0,81.3,54.1,69.4,8.4,9.5,12.9,100,106.0,87.1,0
2017-2018,DETROIT PISTONS,2017-10-31,240,41,94,10,33,1,3,10,34,21,7,3,12,11,0.488,0.489,0.35100000000000003,0.032,19.2,75.6,45.4,51.2,7.2,4.6,11.2,100,95.5,116.0,0
2017-2018,LOS ANGELES LAKERS,2017-10-31,240,45,91,12,26,11,14,11,42,30,9,5,14,14,0.5820000000000001,0.56,0.28600000000000003,0.154,24.4,80.8,54.6,66.7,9.2,8.2,12.6,100,116.0,95.5,0
2017-2018,OKLAHOMA CITY THUNDER,2017-10-31,240,40,81,12,28,18,21,9,37,24,6,3,15,20,0.609,0.568,0.34600000000000003,0.259,25.0,90.2,59.7,60.0,6.4,6.5,14.3,100,116.7,96.5,0
2017-2018,MILWAUKEE BUCKS,2017-10-31,240,32,77,9,31,18,22,4,27,24,8,4,14,22,0.525,0.474,0.403,0.28600000000000003,9.8,75.0,40.3,75.0,8.5,7.5,13.9,100,96.5,116.7,0
2017-2018,SACRAMENTO KINGS,2017-11-01,240,35,81,6,20,10,12,7,19,24,10,5,15,18,0.498,0.469,0.247,0.14800000000000002,16.3,54.3,33.3,68.6,11.2,12.2,14.8,100,96.7,127.1,0
2017-2018,BOSTON CELTICS,2017-11-01,240,40,82,17,41,16,19,16,36,30,10,3,16,19,0.625,0.591,0.5,0.232,45.7,83.7,66.7,75.0,11.2,4.9,15.0,100,127.1,96.7,0
2017-2018,MILWAUKEE BUCKS,2017-11-01,240,45,91,19,36,12,15,9,31,29,3,3,14,25,0.62,0.599,0.396,0.165,20.9,81.6,49.4,64.4,3.0,5.1,12.5,100,121.2,126.2,0
2017-2018,CHARLOTTE HORNETS,2017-11-01,240,45,84,14,25,22,29,7,34,21,5,3,11,18,0.6509999999999999,0.619,0.298,0.345,18.4,79.1,50.6,46.7,5.0,5.5,10.2,100,126.2,121.2,0
2017-2018,INDIANA PACERS,2017-11-01,240,49,90,16,26,10,13,8,35,35,9,1,11,23,0.648,0.633,0.289,0.14400000000000002,19.5,81.4,51.2,71.4,9.0,1.8,10.3,100,124.6,107.5,0
2017-2018,CLEVELAND CAVALIERS,2017-11-01,240,43,86,7,31,14,20,8,33,25,6,3,16,19,0.564,0.541,0.36,0.233,18.6,80.5,48.8,58.1,6.0,4.7,14.4,100,107.5,124.6,0
2017-2018,TORONTO RAPTORS,2017-11-01,240,42,85,11,31,16,25,9,29,20,7,4,13,25,0.578,0.5589999999999999,0.365,0.294,20.9,76.3,46.9,47.6,7.0,7.1,11.9,100,111.2,129.3,0
2017-2018,DENVER NUGGETS,2017-11-01,240,47,88,16,32,19,29,9,34,35,9,4,12,20,0.64,0.625,0.364,0.33,23.7,79.1,53.1,74.5,9.0,7.4,10.6,100,129.3,111.2,0
2017-2018,DALLAS MAVERICKS,2017-11-01,240,35,89,12,36,16,20,9,29,20,8,5,14,22,0.501,0.461,0.404,0.225,17.6,80.6,43.7,57.1,8.1,10.0,12.5,100,98.6,119.8,0
2017-2018,LOS ANGELES CLIPPERS,2017-11-01,240,41,78,13,28,24,29,7,42,27,9,5,16,20,0.6559999999999999,0.609,0.359,0.3720000000000001,19.4,82.4,56.3,65.9,9.1,9.4,15.0,100,119.8,98.6,0
2017-2018,ORLANDO MAGIC,2017-11-01,240,38,75,13,29,12,14,6,32,25,6,8,24,22,0.622,0.593,0.387,0.187,18.8,86.5,55.1,65.8,6.2,15.4,22.8,100,105.0,102.9,0
2017-2018,MEMPHIS GRIZZLIES,2017-11-01,240,39,82,10,30,11,16,5,26,21,12,3,13,16,0.556,0.537,0.366,0.195,13.5,81.3,44.9,53.8,12.5,6.5,12.7,100,102.9,105.0,0
2017-2018,CHICAGO BULLS,2017-11-01,240,36,89,7,28,12,19,7,47,20,7,6,12,19,0.467,0.444,0.315,0.213,13.5,94.0,52.9,55.6,7.0,11.5,11.0,100,91.3,97.3,0
2017-2018,MIAMI HEAT,2017-11-01,240,34,83,12,31,17,19,3,45,21,8,0,11,19,0.531,0.482,0.373,0.229,6.0,86.5,47.1,61.8,8.0,0.0,10.7,100,97.3,91.3,0
2017-2018,MINNESOTA TIMBERWOLVES,2017-11-01,240,41,83,6,22,16,24,11,36,20,13,3,21,21,0.556,0.53,0.265,0.289,27.5,80.0,55.3,48.8,12.8,5.7,18.3,100,102.8,96.9,0
2017-2018,NEW ORLEANS PELICANS,2017-11-01,240,36,84,8,31,18,21,9,29,27,13,4,19,24,0.526,0.476,0.369,0.25,20.0,72.5,44.7,75.0,12.8,6.6,16.9,100,96.9,102.8,0
2017-2018,HOUSTON ROCKETS,2017-11-01,240,42,88,19,52,16,21,9,37,21,6,4,14,20,0.612,0.585,0.591,0.239,20.0,86.0,52.3,50.0,5.8,6.3,12.6,100,114.9,93.7,0
2017-2018,NEW YORK KNICKS,2017-11-01,240,39,90,8,26,11,13,6,36,23,8,1,19,18,0.507,0.478,0.289,0.14400000000000002,14.0,80.0,47.7,59.0,7.7,2.8,16.6,100,93.7,114.9,0
2017-2018,ATLANTA HAWKS,2017-11-01,240,41,94,8,23,19,27,12,37,22,11,4,18,28,0.515,0.479,0.245,0.287,24.0,71.2,48.0,53.7,10.1,6.3,14.5,100,100.1,109.3,0
2017-2018,PHILADELPHIA 76ERS,2017-11-01,240,46,99,13,35,14,25,15,38,36,10,4,16,26,0.541,0.53,0.354,0.253,28.8,76.0,52.0,78.3,9.2,5.6,12.7,100,109.3,100.1,0
2017-2018,PORTLAND TRAIL BLAZERS,2017-11-01,265,37,93,9,34,20,27,11,42,17,8,8,17,25,0.491,0.446,0.366,0.29,19.6,80.8,49.1,45.9,7.4,13.1,13.9,100,95.4,103.7,0
2017-2018,UTAH JAZZ,2017-11-01,265,34,90,13,29,31,36,10,45,16,9,8,14,21,0.529,0.45,0.322,0.4,19.2,80.4,50.9,47.1,8.3,13.6,11.7,100,103.7,95.4,0
2017-2018,PHOENIX SUNS,2017-11-01,240,41,83,9,24,31,38,11,34,23,5,5,9,24,0.612,0.5479999999999999,0.289,0.458,26.8,69.4,50.0,56.1,5.1,8.1,8.3,100,125.5,119.3,0
2017-2018,WASHINGTON WIZARDS,2017-11-01,240,41,92,10,30,24,30,15,30,20,5,4,12,28,0.551,0.5,0.326,0.326,30.6,73.2,50.0,48.8,5.1,6.8,10.2,100,119.3,125.5,0
2017-2018,LOS ANGELES LAKERS,2017-11-02,240,43,79,4,18,20,27,2,30,16,8,8,11,20,0.605,0.57,0.228,0.342,6.1,75.0,43.8,37.2,8.2,12.5,10.8,100,112.8,115.9,0
2017-2018,PORTLAND TRAIL BLAZERS,2017-11-02,240,40,86,9,22,24,27,10,31,22,7,4,12,21,0.5770000000000001,0.517,0.256,0.314,25.0,93.9,56.2,55.0,7.2,6.6,10.9,100,115.9,112.8,0
2017-2018,GOLDEN STATE WARRIORS,2017-11-02,240,43,83,14,28,12,16,5,36,30,11,12,14,20,0.622,0.602,0.337,0.193,13.5,72.0,47.1,69.8,11.3,19.0,13.5,100,115.5,94.9,0
2017-2018,SAN ANTONIO SPURS,2017-11-02,240,34,87,7,24,17,23,14,32,19,6,8,16,10,0.474,0.431,0.276,0.264,28.0,86.5,52.9,55.9,6.2,14.5,14.1,100,94.9,115.5,0
2017-2018,HOUSTON ROCKETS,2017-11-03,240,42,89,16,47,19,23,9,35,28,14,4,12,16,0.6,0.562,0.528,0.258,20.0,87.5,51.8,66.7,13.9,8.3,10.8,100,118.6,103.6,0
2017-2018,ATLANTA HAWKS,2017-11-03,240,39,81,11,33,15,18,5,36,16,8,8,18,16,0.585,0.5489999999999999,0.407,0.222,12.5,80.0,48.2,41.0,8.0,19.0,16.8,100,103.6,118.6,0
2017-2018,NEW ORLEANS PELICANS,2017-11-03,240,36,89,7,29,20,26,9,44,23,9,4,12,22,0.493,0.444,0.326,0.292,19.1,83.0,53.0,63.9,8.9,7.4,10.7,100,97.8,92.8,0
2017-2018,DALLAS MAVERICKS,2017-11-03,240,34,88,9,34,17,22,9,38,19,4,7,15,24,0.481,0.438,0.386,0.25,17.0,80.9,47.0,55.9,4.0,11.7,13.3,100,92.8,97.8,0
2017-2018,MIAMI HEAT,2017-11-03,240,36,77,15,37,7,11,8,33,23,9,6,23,24,0.574,0.565,0.481,0.14300000000000002,22.2,71.7,50.0,63.9,9.6,10.5,21.9,100,99.8,100.9,0
