Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2013-2014,DALLAS MAVERICKS,2014-03-17,240,33,78,9,27,19,21,6,30,20,7,4,13,17,0.539,0.48100000000000004,0.34600000000000003,0.26899999999999996,14.3,58.8,38.7,60.6,7.7,5.6,13.0,100,103.8,98.3
2013-2014,LOS ANGELES CLIPPERS,2014-03-17,240,36,92,5,21,23,25,16,27,22,13,5,15,28,0.485,0.418,0.228,0.272,30.8,58.7,43.9,61.1,13.2,7.4,12.7,100,101.8,112.0
2013-2014,DENVER NUGGETS,2014-03-17,240,38,93,6,25,28,33,19,36,22,11,4,16,23,0.512,0.441,0.26899999999999996,0.355,41.3,69.2,56.1,57.9,11.2,5.6,13.0,100,112.0,101.8
2013-2014,UTAH JAZZ,2014-03-17,240,34,83,4,18,14,18,9,25,21,9,4,19,25,0.473,0.434,0.217,0.217,19.1,75.8,42.5,61.8,9.0,7.4,17.3,100,86.4,124.6
2013-2014,HOUSTON ROCKETS,2014-03-17,240,46,79,13,25,19,26,8,38,31,7,12,19,22,0.6859999999999999,0.665,0.316,0.32899999999999996,24.2,80.9,57.5,67.4,7.0,18.5,17.4,100,124.6,86.4
2013-2014,PHILADELPHIA 76ERS,2014-03-17,240,35,81,9,23,11,20,11,34,21,3,6,18,33,0.501,0.488,0.284,0.247,23.4,68.0,46.4,60.0,3.2,9.5,16.7,100,95.0,104.5
2013-2014,INDIANA PACERS,2014-03-17,240,31,81,6,18,31,38,16,36,13,9,4,15,17,0.507,0.42,0.222,0.469,32.0,76.6,53.6,41.9,9.5,6.9,13.3,100,104.5,95.0
2013-2014,TORONTO RAPTORS,2014-03-18,265,40,81,7,24,26,29,8,42,21,2,3,15,31,0.603,0.537,0.29600000000000004,0.358,21.1,80.8,55.6,52.5,2.0,5.0,13.8,100,112.6,117.6
2013-2014,ATLANTA HAWKS,2014-03-18,265,40,94,11,34,27,31,10,30,24,9,0,7,24,0.5479999999999999,0.484,0.36200000000000004,0.33,19.2,78.9,44.4,60.0,9.0,0.0,6.1,100,117.6,112.6
2013-2014,MIAMI HEAT,2014-03-18,240,34,75,12,30,20,31,7,29,22,10,7,14,18,0.564,0.5329999999999999,0.4,0.413,15.9,87.9,46.8,64.7,10.5,14.0,13.6,100,105.4,101.2
2013-2014,CLEVELAND CAVALIERS,2014-03-18,240,37,72,7,22,15,22,4,37,27,6,5,19,28,0.588,0.563,0.306,0.306,12.1,84.1,53.2,73.0,6.3,11.1,18.9,100,101.2,105.4
2013-2014,ORLANDO MAGIC,2014-03-18,240,35,77,4,13,15,20,5,35,22,2,2,16,17,0.519,0.48100000000000004,0.16899999999999998,0.26,12.5,79.5,47.6,62.9,2.1,3.6,15.7,100,95.2,110.2
2013-2014,GOLDEN STATE WARRIORS,2014-03-18,240,37,82,10,27,19,21,9,35,21,7,2,11,19,0.564,0.512,0.32899999999999996,0.256,20.5,87.5,52.4,56.8,7.5,3.1,10.8,100,110.2,95.2
2013-2014,MILWAUKEE BUCKS,2014-03-18,265,45,98,8,17,17,26,12,41,28,10,3,19,31,0.525,0.5,0.17300000000000001,0.265,25.0,78.8,53.0,62.2,8.9,5.2,14.8,100,102.4,106.9
2013-2014,PORTLAND TRAIL BLAZERS,2014-03-18,265,42,97,12,39,24,27,11,36,25,6,5,16,22,0.551,0.495,0.402,0.278,21.2,75.0,47.0,59.5,5.3,6.2,12.8,100,106.9,102.4
2013-2014,WASHINGTON WIZARDS,2014-03-18,265,40,91,11,28,20,30,11,30,28,11,2,15,32,0.5329999999999999,0.5,0.308,0.33,21.2,65.2,41.8,70.0,10.4,2.9,12.6,100,104.7,110.4
2013-2014,SACRAMENTO KINGS,2014-03-18,265,40,87,6,18,31,40,16,41,18,8,2,20,29,0.5589999999999999,0.494,0.207,0.46,34.8,78.8,58.2,45.0,7.5,3.2,16.1,100,110.4,104.7
2013-2014,MIAMI HEAT,2014-03-19,240,40,81,4,17,12,15,11,26,29,9,5,12,15,0.5479999999999999,0.519,0.21,0.185,28.9,74.3,50.7,72.5,10.5,10.2,12.0,100,112.5,118.4
2013-2014,BOSTON CELTICS,2014-03-19,240,39,77,13,28,10,12,9,27,29,1,2,13,18,0.614,0.591,0.364,0.156,25.7,71.1,49.3,74.4,1.2,3.1,13.6,100,118.4,112.5
2013-2014,CHARLOTTE BOBCATS,2014-03-19,240,40,85,9,27,10,12,15,36,27,2,5,15,26,0.5479999999999999,0.524,0.318,0.141,32.6,81.8,56.7,67.5,2.3,9.1,14.2,100,111.4,117.0
2013-2014,BROOKLYN NETS,2014-03-19,240,37,75,9,20,21,35,8,31,19,7,2,7,17,0.575,0.5529999999999999,0.267,0.467,18.2,67.4,43.3,51.4,7.9,3.4,7.2,100,117.0,111.4
2013-2014,MINNESOTA TIMBERWOLVES,2014-03-19,265,44,92,10,29,25,31,8,38,25,8,4,13,18,0.5820000000000001,0.5329999999999999,0.315,0.337,16.3,79.2,47.4,56.8,7.3,5.9,11.0,100,112.2,111.3
2013-2014,DALLAS MAVERICKS,2014-03-19,265,47,95,9,27,19,25,10,41,26,9,4,16,25,0.575,0.542,0.284,0.263,20.8,83.7,52.6,55.3,8.2,6.3,13.1,100,111.3,112.2
2013-2014,DETROIT PISTONS,2014-03-19,240,43,95,10,26,13,19,12,31,22,8,4,12,20,0.527,0.505,0.27399999999999997,0.2,25.0,75.6,48.3,51.2,8.1,6.8,10.4,100,109.8,118.9
2013-2014,DENVER NUGGETS,2014-03-19,240,44,86,11,27,19,27,10,36,27,7,5,12,24,0.603,0.5760000000000001,0.314,0.314,24.4,75.0,51.7,61.4,7.1,7.2,10.9,100,118.9,109.8
2013-2014,SAN ANTONIO SPURS,2014-03-19,240,50,95,12,27,13,16,9,43,34,9,6,12,21,0.613,0.589,0.284,0.168,20.9,78.2,53.1,68.0,8.7,9.2,10.5,100,121.5,105.9
2013-2014,LOS ANGELES LAKERS,2014-03-19,240,39,91,9,26,22,29,12,34,19,10,6,12,19,0.525,0.478,0.28600000000000003,0.319,21.8,79.1,46.9,48.7,9.7,8.8,10.4,100,105.9,121.5
2013-2014,UTAH JAZZ,2014-03-19,240,37,84,7,18,5,10,10,29,20,7,2,15,22,0.486,0.48200000000000004,0.214,0.11900000000000001,22.2,72.5,45.9,54.1,7.7,2.9,14.5,100,94.7,105.7
2013-2014,MEMPHIS GRIZZLIES,2014-03-19,240,36,81,2,11,22,25,11,35,21,9,5,12,18,0.522,0.457,0.136,0.309,27.5,77.8,54.1,58.3,9.9,7.6,11.5,100,105.7,94.7
2013-2014,TORONTO RAPTORS,2014-03-19,240,36,86,9,22,26,32,22,26,20,8,5,11,20,0.535,0.47100000000000003,0.256,0.37200000000000005,43.1,83.9,58.5,55.6,9.2,9.3,9.9,100,123.6,115.5
2013-2014,NEW ORLEANS PELICANS,2014-03-19,240,36,67,4,13,24,32,5,29,16,4,6,12,25,0.617,0.5670000000000001,0.19399999999999998,0.478,16.1,56.9,41.5,44.4,4.6,9.4,12.9,100,115.5,123.6
2013-2014,INDIANA PACERS,2014-03-19,240,31,73,5,23,19,27,6,34,12,3,5,13,25,0.507,0.45899999999999996,0.315,0.37,14.6,77.3,47.1,38.7,3.3,7.7,13.3,100,94.7,101.3
2013-2014,NEW YORK KNICKS,2014-03-19,240,32,82,4,17,24,29,10,35,15,6,2,10,26,0.485,0.415,0.207,0.354,22.7,85.4,52.9,46.9,6.6,4.0,9.5,100,101.3,94.7
2013-2014,CHICAGO BULLS,2014-03-19,240,36,83,8,15,22,27,14,38,22,4,8,15,19,0.5379999999999999,0.48200000000000004,0.18100000000000002,0.325,32.6,80.9,57.8,61.1,4.4,14.0,13.7,100,111.5,102.7
2013-2014,PHILADELPHIA 76ERS,2014-03-19,240,37,81,11,24,9,19,9,29,22,13,6,11,21,0.526,0.525,0.29600000000000004,0.235,19.1,67.4,42.2,59.5,14.2,8.8,11.0,100,102.7,111.5
2013-2014,ORLANDO MAGIC,2014-03-19,240,32,80,6,13,23,30,13,30,18,9,3,19,15,0.499,0.43799999999999994,0.163,0.375,28.3,75.0,50.0,56.3,9.3,4.7,16.9,100,95.6,112.1
2013-2014,PHOENIX SUNS,2014-03-19,240,45,89,11,25,8,12,10,33,22,11,6,16,22,0.578,0.5670000000000001,0.281,0.135,25.0,71.7,50.0,48.9,11.3,9.0,14.5,100,112.1,95.6
2013-2014,OKLAHOMA CITY THUNDER,2014-03-20,240,38,89,10,31,16,20,18,35,21,8,7,16,21,0.521,0.483,0.348,0.225,40.0,79.5,59.6,55.3,8.7,11.9,14.1,100,110.9,103.3
2013-2014,CLEVELAND CAVALIERS,2014-03-20,240,36,81,8,22,15,24,9,27,27,9,0,12,20,0.519,0.494,0.272,0.29600000000000004,20.5,60.0,40.4,75.0,9.8,0.0,11.6,100,103.3,110.9
2013-2014,MILWAUKEE BUCKS,2014-03-20,240,39,80,3,12,29,39,7,29,23,7,1,10,21,0.5660000000000001,0.506,0.15,0.488,17.1,78.4,46.2,59.0,7.2,1.9,9.3,100,113.1,118.2
2013-2014,GOLDEN STATE WARRIORS,2014-03-20,240,43,80,8,27,21,25,8,34,26,6,3,15,28,0.632,0.588,0.33799999999999997,0.313,21.6,82.9,53.8,60.5,6.2,4.4,14.2,100,118.2,113.1
2013-2014,MINNESOTA TIMBERWOLVES,2014-03-20,240,38,87,12,28,18,23,14,26,28,6,3,14,16,0.546,0.506,0.322,0.264,28.6,74.3,47.6,73.7,6.2,6.4,12.6,100,109.9,133.7
2013-2014,HOUSTON ROCKETS,2014-03-20,240,49,85,16,38,15,19,9,35,36,11,7,15,20,0.691,0.6709999999999999,0.447,0.22399999999999998,25.7,71.4,52.4,73.5,11.4,11.9,13.8,100,133.7,109.9
2013-2014,WASHINGTON WIZARDS,2014-03-20,240,38,90,12,27,15,17,15,28,25,5,5,11,21,0.528,0.489,0.3,0.18899999999999997,31.9,71.8,50.0,65.8,5.6,10.9,10.1,100,115.7,130.4
2013-2014,PORTLAND TRAIL BLAZERS,2014-03-20,240,41,81,14,35,20,25,11,32,32,5,1,9,18,0.63,0.593,0.43200000000000005,0.309,28.2,68.1,50.0,78.0,5.6,1.6,8.9,100,130.4,115.7
2013-2014,NEW ORLEANS PELICANS,2014-03-21,240,36,70,4,13,35,43,7,33,20,10,6,15,28,0.624,0.5429999999999999,0.18600000000000003,0.614,21.2,80.5,54.1,55.6,10.2,10.5,14.4,100,113.0,106.9
2013-2014,ATLANTA HAWKS,2014-03-21,240,38,85,8,28,21,27,8,26,22,7,3,16,29,0.542,0.494,0.32899999999999996,0.318,19.5,78.8,45.9,57.9,7.1,5.3,14.2,100,106.9,113.0
2013-2014,BOSTON CELTICS,2014-03-21,240,35,83,9,27,19,23,12,25,20,7,3,11,18,0.526,0.47600000000000003,0.325,0.27699999999999997,27.3,78.1,48.7,57.1,7.8,4.9,10.6,100,109.0,126.8
2013-2014,BROOKLYN NETS,2014-03-21,240,44,78,9,17,17,24,7,32,30,6,3,11,17,0.644,0.622,0.218,0.308,21.9,72.7,51.3,68.2,6.7,5.4,11.0,100,126.8,109.0
2013-2014,DENVER NUGGETS,2014-03-21,240,40,81,13,30,13,21,10,25,24,8,4,16,19,0.5870000000000001,0.574,0.37,0.259,23.3,62.5,42.2,60.0,8.4,6.0,15.1,100,111.3,128.1
2013-2014,DALLAS MAVERICKS,2014-03-21,240,48,89,12,22,14,17,15,33,28,11,5,16,18,0.632,0.607,0.247,0.191,37.5,76.7,57.8,58.3,11.5,9.8,14.2,100,128.1,111.3
2013-2014,CHICAGO BULLS,2014-03-21,240,28,77,5,11,18,24,10,26,17,12,10,13,25,0.451,0.396,0.14300000000000002,0.312,20.8,66.7,41.4,60.7,13.5,14.7,12.9,100,89.0,102.5
2013-2014,INDIANA PACERS,2014-03-21,240,34,79,2,11,21,25,13,38,27,4,9,16,18,0.506,0.44299999999999995,0.139,0.316,33.3,79.2,58.6,79.4,4.5,13.6,15.1,100,102.5,89.0
2013-2014,WASHINGTON WIZARDS,2014-03-21,240,42,87,10,25,23,29,9,35,21,9,7,19,22,0.586,0.54,0.287,0.33299999999999996,21.4,76.1,50.0,50.0,8.3,9.7,16.0,100,108.2,99.0
2013-2014,LOS ANGELES LAKERS,2014-03-21,240,43,91,7,19,14,23,11,33,32,12,5,21,22,0.529,0.511,0.209,0.253,23.9,78.6,50.0,74.4,11.1,8.1,17.2,100,99.0,108.2
2013-2014,MEMPHIS GRIZZLIES,2014-03-21,240,36,79,3,14,11,17,15,28,17,7,1,15,19,0.49700000000000005,0.475,0.177,0.215,38.5,73.7,55.8,47.2,8.4,1.8,14.8,100,102.8,108.8
2013-2014,MIAMI HEAT,2014-03-21,240,35,75,7,20,14,16,10,24,20,9,5,14,18,0.555,0.513,0.267,0.213,26.3,61.5,44.2,57.1,10.8,7.7,14.6,100,108.8,102.8
2013-2014,NEW YORK KNICKS,2014-03-21,240,34,82,7,29,18,25,9,38,29,6,2,11,17,0.5,0.457,0.354,0.305,20.9,66.7,47.0,85.3,6.6,4.0,10.6,100,102.6,101.5
2013-2014,PHILADELPHIA 76ERS,2014-03-21,240,34,91,10,41,14,21,19,34,20,8,1,10,22,0.45899999999999996,0.429,0.451,0.231,33.3,79.1,53.0,58.8,8.8,1.9,9.1,100,101.5,102.6
2013-2014,DETROIT PISTONS,2014-03-21,240,39,90,4,16,10,26,14,39,22,8,3,19,27,0.45299999999999996,0.456,0.17800000000000002,0.289,28.6,90.7,57.6,56.4,8.1,6.3,15.8,100,93.0,99.1
2013-2014,PHOENIX SUNS,2014-03-21,240,33,73,8,25,24,35,4,35,17,11,7,11,21,0.5539999999999999,0.507,0.342,0.479,9.3,71.4,42.4,51.5,11.1,9.5,11.1,100,99.1,93.0
2013-2014,SAN ANTONIO SPURS,2014-03-21,240,36,93,5,25,22,27,13,39,18,7,7,9,17,0.47200000000000003,0.414,0.26899999999999996,0.29,24.1,84.8,52.0,50.0,7.3,10.6,7.9,100,102.9,82.1
2013-2014,SACRAMENTO KINGS,2014-03-21,240,32,80,4,14,11,18,7,41,17,3,9,15,22,0.449,0.425,0.175,0.225,15.2,75.9,48.0,53.1,3.1,13.2,14.6,100,82.1,102.9
2013-2014,OKLAHOMA CITY THUNDER,2014-03-21,290,38,98,12,36,31,38,9,38,18,10,4,14,30,0.519,0.449,0.36700000000000005,0.38799999999999996,17.3,73.1,45.2,47.4,8.7,5.6,10.9,100,103.0,102.2
2013-2014,TORONTO RAPTORS,2014-03-21,290,41,101,8,29,28,33,14,43,17,10,8,18,32,0.511,0.446,0.287,0.327,26.9,82.7,54.8,41.5,8.7,12.9,13.5,100,102.2,103.0
2013-2014,PORTLAND TRAIL BLAZERS,2014-03-22,240,34,84,9,27,17,22,8,28,17,4,3,9,18,0.502,0.45799999999999996,0.321,0.262,17.4,70.0,41.9,50.0,4.3,4.0,8.8,100,101.8,134.3
2013-2014,CHARLOTTE BOBCATS,2014-03-22,240,49,94,8,19,18,19,12,38,28,7,8,5,19,0.606,0.564,0.20199999999999999,0.20199999999999999,30.0,82.6,58.1,57.1,7.6,14.0,4.7,100,134.3,101.8
2013-2014,PHILADELPHIA 76ERS,2014-03-22,240,30,87,1,20,20,22,19,29,11,3,6,10,23,0.419,0.35100000000000003,0.23,0.253,36.5,72.5,52.2,36.7,3.5,10.7,9.4,100,95.6,107.4
2013-2014,CHICAGO BULLS,2014-03-22,240,31,70,5,14,24,31,11,33,23,6,9,15,20,0.544,0.479,0.2,0.44299999999999995,27.5,63.5,47.8,74.2,7.1,13.4,15.2,100,107.4,95.6
2013-2014,HOUSTON ROCKETS,2014-03-22,240,38,79,12,35,30,34,5,26,31,9,10,13,18,0.628,0.557,0.44299999999999995,0.43,12.2,66.7,38.8,81.6,9.1,13.3,12.2,100,118.8,111.8
2013-2014,CLEVELAND CAVALIERS,2014-03-22,240,46,92,6,17,13,17,13,36,32,7,4,16,27,0.5579999999999999,0.5329999999999999,0.185,0.185,33.3,87.8,61.3,69.6,7.0,9.1,13.9,100,111.8,118.8
2013-2014,SAN ANTONIO SPURS,2014-03-22,240,35,89,10,28,19,25,9,31,24,10,6,11,18,0.495,0.449,0.315,0.281,17.3,73.8,42.6,68.6,10.3,9.7,9.9,100,102.2,92.9
2013-2014,GOLDEN STATE WARRIORS,2014-03-22,240,31,77,3,15,25,29,11,43,21,4,8,18,20,0.501,0.42200000000000004,0.195,0.377,26.2,82.7,57.4,67.7,4.1,13.1,16.7,100,92.9,102.2
2013-2014,DETROIT PISTONS,2014-03-22,240,42,93,12,29,7,13,16,30,29,9,2,15,15,0.522,0.516,0.312,0.14,32.7,81.1,53.5,69.0,9.4,3.7,13.2,100,108.1,117.6
2013-2014,LOS ANGELES CLIPPERS,2014-03-22,240,45,83,11,29,11,17,7,33,31,13,10,13,15,0.619,0.608,0.349,0.205,18.9,67.3,46.5,68.9,13.6,15.6,12.6,100,117.6,108.1
2013-2014,INDIANA PACERS,2014-03-22,240,27,74,6,15,11,14,8,27,14,7,5,10,19,0.44299999999999995,0.405,0.203,0.18899999999999997,17.8,73.0,42.7,51.9,8.6,8.1,11.1,100,87.5,101.0
2013-2014,MEMPHIS GRIZZLIES,2014-03-22,240,33,75,5,13,11,17,10,37,14,4,8,12,18,0.49700000000000005,0.473,0.17300000000000001,0.22699999999999998,27.0,82.2,57.3,42.4,4.9,13.6,12.7,100,101.0,87.5
2013-2014,MIAMI HEAT,2014-03-22,240,37,73,8,26,13,17,5,28,27,4,6,15,19,0.59,0.562,0.35600000000000004,0.233,15.6,71.8,46.5,73.0,4.6,9.0,15.7,100,109.7,121.2
2013-2014,NEW ORLEANS PELICANS,2014-03-22,240,43,84,7,17,12,17,11,27,23,12,4,6,14,0.574,0.5539999999999999,0.20199999999999999,0.20199999999999999,28.2,84.4,53.5,53.5,13.9,8.5,6.2,100,121.2,109.7
2013-2014,ORLANDO MAGIC,2014-03-22,240,31,79,7,17,19,24,6,39,20,7,5,13,23,0.491,0.43700000000000006,0.215,0.304,15.4,86.7,53.6,64.5,7.5,10.4,12.7,100,94.4,95.4
2013-2014,UTAH JAZZ,2014-03-22,240,29,75,11,27,20,26,6,33,17,6,6,14,20,0.515,0.46,0.36,0.34700000000000003,13.3,84.6,46.4,58.6,6.4,9.7,13.9,100,95.4,94.4
2013-2014,BROOKLYN NETS,2014-03-23,265,34,84,11,30,28,33,14,33,17,8,2,13,29,0.5429999999999999,0.47,0.35700000000000004,0.39299999999999996,29.2,64.7,47.5,50.0,8.4,3.3,11.7,100,112.7,109.6
2013-2014,DALLAS MAVERICKS,2014-03-23,265,35,91,10,31,24,31,18,34,21,2,9,13,25,0.49700000000000005,0.44,0.341,0.341,35.3,70.8,52.5,60.0,2.1,16.7,11.1,100,109.6,112.7
2013-2014,WASHINGTON WIZARDS,2014-03-23,240,41,85,5,15,15,18,12,34,20,8,7,24,20,0.5489999999999999,0.512,0.17600000000000002,0.212,30.0,77.3,54.8,48.8,7.9,10.9,20.5,100,100.6,103.5
2013-2014,DENVER NUGGETS,2014-03-23,240,40,91,11,27,14,18,10,28,26,15,6,15,20,0.531,0.5,0.297,0.198,22.7,70.0,45.2,65.0,14.8,8.6,13.2,100,103.5,100.6
2013-2014,ORLANDO MAGIC,2014-03-23,240,37,82,6,19,14,17,13,33,26,5,3,18,24,0.525,0.488,0.23199999999999998,0.207,32.5,82.5,57.5,70.3,5.3,4.7,16.7,100,99.6,109.2
2013-2014,LOS ANGELES LAKERS,2014-03-23,240,37,80,6,16,23,29,7,27,20,9,4,14,16,0.555,0.5,0.2,0.363,17.5,67.5,42.5,54.1,9.5,6.3,13.1,100,109.2,99.6
2013-2014,PHOENIX SUNS,2014-03-23,240,46,80,12,27,23,29,9,33,16,5,4,19,29,0.685,0.65,0.33799999999999997,0.363,29.0,67.3,52.5,34.8,5.0,5.9,17.0,100,127.0,120.0
2013-2014,MINNESOTA TIMBERWOLVES,2014-03-23,240,40,91,8,23,32,37,16,22,25,9,3,12,24,0.5589999999999999,0.484,0.253,0.40700000000000003,32.7,71.0,47.5,62.5,9.0,5.7,10.1,100,120.0,127.0
2013-2014,CLEVELAND CAVALIERS,2014-03-23,240,42,69,9,18,13,17,3,30,17,5,3,13,18,0.693,0.674,0.261,0.24600000000000002,10.7,76.9,49.3,40.5,5.8,6.0,14.5,100,123.3,116.3
2013-2014,NEW YORK KNICKS,2014-03-23,240,35,77,12,27,18,19,9,25,21,7,2,12,13,0.586,0.532,0.35100000000000003,0.247,23.1,89.3,50.7,60.0,8.1,3.9,12.3,100,116.3,123.3
2013-2014,MILWAUKEE BUCKS,2014-03-23,240,42,85,4,18,19,30,11,29,25,3,6,12,31,0.545,0.518,0.212,0.353,26.2,69.0,47.6,59.5,3.1,9.1,10.9,100,110.6,128.2
2013-2014,SACRAMENTO KINGS,2014-03-23,240,44,86,7,20,29,36,13,31,19,5,3,10,23,0.609,0.552,0.233,0.419,31.0,73.8,52.4,43.2,5.2,4.5,8.9,100,128.2,110.6
2013-2014,ATLANTA HAWKS,2014-03-23,240,33,76,5,20,15,20,8,30,17,13,2,16,19,0.507,0.467,0.263,0.263,19.5,71.4,45.8,51.5,14.1,3.6,15.9,100,93.4,104.3
2013-2014,TORONTO RAPTORS,2014-03-23,240,34,80,8,24,20,28,12,33,17,12,4,16,19,0.52,0.475,0.3,0.35,28.6,80.5,54.2,50.0,13.0,7.1,14.8,100,104.3,93.4
2013-2014,PHOENIX SUNS,2014-03-24,240,38,74,12,24,14,16,7,32,21,10,1,18,25,0.629,0.595,0.324,0.21600000000000003,21.9,82.1,54.9,55.3,10.9,2.0,18.2,100,110.8,103.2
2013-2014,ATLANTA HAWKS,2014-03-24,240,30,72,8,23,27,33,7,25,18,8,3,17,19,0.5489999999999999,0.47200000000000003,0.319,0.45799999999999996,17.9,78.1,45.1,60.0,8.7,6.0,16.4,100,103.2,110.8
2013-2014,HOUSTON ROCKETS,2014-03-24,240,39,82,12,27,10,18,11,31,22,5,7,12,24,0.556,0.5489999999999999,0.32899999999999996,0.22,30.6,70.5,52.5,56.4,5.7,10.8,11.8,100,114.2,101.7
2013-2014,CHARLOTTE BOBCATS,2014-03-24,240,32,86,4,21,21,25,13,25,12,7,4,9,18,0.45899999999999996,0.395,0.244,0.29100000000000004,29.5,69.4,47.5,37.5,8.0,7.3,8.5,100,101.7,114.2
2013-2014,INDIANA PACERS,2014-03-24,240,27,73,4,10,19,21,6,36,11,5,4,15,21,0.46799999999999997,0.397,0.13699999999999998,0.28800000000000003,14.0,80.0,47.7,40.7,5.6,5.8,15.4,100,85.8,99.2
2013-2014,CHICAGO BULLS,2014-03-24,240,35,84,4,15,15,16,9,37,22,7,7,10,20,0.489,0.44,0.179,0.19,20.0,86.0,52.3,62.9,7.8,11.1,9.9,100,99.2,85.8
2013-2014,MILWAUKEE BUCKS,2014-03-24,240,41,85,5,13,11,16,11,27,27,6,2,10,18,0.532,0.512,0.153,0.188,25.0,79.4,48.7,65.9,6.6,3.3,9.8,100,107.3,116.1
2013-2014,LOS ANGELES CLIPPERS,2014-03-24,240,38,78,8,18,22,27,7,33,29,7,6,13,17,0.59,0.5379999999999999,0.231,0.34600000000000003,20.6,75.0,51.3,76.3,7.7,8.3,12.6,100,116.1,107.3
2013-2014,MINNESOTA TIMBERWOLVES,2014-03-24,240,34,90,7,24,17,20,14,28,19,7,4,10,14,0.466,0.41700000000000004,0.267,0.222,26.9,63.6,43.8,55.9,7.6,5.1,9.2,100,99.3,117.6
2013-2014,MEMPHIS GRIZZLIES,2014-03-24,240,48,91,6,12,7,13,16,38,25,4,4,14,19,0.563,0.56,0.132,0.14300000000000002,36.4,73.1,56.3,52.1,4.3,6.1,12.6,100,117.6,99.3
2013-2014,PORTLAND TRAIL BLAZERS,2014-03-24,240,28,74,11,39,24,27,10,34,18,6,2,15,17,0.53,0.45299999999999996,0.527,0.365,22.2,72.3,47.8,64.3,6.8,2.9,14.9,100,102.7,105.0
2013-2014,MIAMI HEAT,2014-03-24,240,37,84,5,15,14,23,13,35,16,14,4,9,24,0.494,0.47,0.179,0.27399999999999997,27.7,77.8,52.2,43.2,15.8,11.4,8.7,100,105.0,102.7
2013-2014,BROOKLYN NETS,2014-03-24,265,33,90,10,40,28,32,15,31,16,9,4,11,21,0.5,0.42200000000000004,0.444,0.35600000000000004,27.8,68.9,46.5,48.5,9.3,6.2,9.6,100,108.0,113.1
2013-2014,NEW ORLEANS PELICANS,2014-03-24,265,40,85,9,20,20,27,14,39,19,7,5,15,26,0.563,0.524,0.235,0.318,31.1,72.2,53.5,47.5,7.3,10.0,13.4,100,113.1,108.0
2013-2014,DENVER NUGGETS,2014-03-24,240,30,77,9,28,27,40,12,30,20,7,2,20,25,0.507,0.44799999999999995,0.364,0.519,26.7,81.1,51.2,66.7,6.9,3.0,17.5,100,95.0,115.8
2013-2014,OKLAHOMA CITY THUNDER,2014-03-24,240,45,89,11,22,16,21,7,33,32,13,6,14,33,0.595,0.5670000000000001,0.247,0.23600000000000002,18.9,73.3,48.8,71.1,12.9,12.2,12.5,100,115.8,95.0
2013-2014,PHILADELPHIA 76ERS,2014-03-24,240,36,88,11,33,8,18,12,25,22,13,3,13,15,0.474,0.47200000000000003,0.375,0.205,22.6,80.6,44.0,61.1,13.6,5.8,11.9,100,95.4,118.5
2013-2014,SAN ANTONIO SPURS,2014-03-24,240,44,79,13,27,12,16,6,41,31,9,4,17,17,0.657,0.639,0.342,0.203,19.4,77.4,56.0,70.5,9.4,7.3,16.5,100,118.5,95.4
2013-2014,DETROIT PISTONS,2014-03-24,240,46,83,9,17,13,18,16,37,23,6,2,13,19,0.627,0.608,0.205,0.217,43.2,75.5,61.6,50.0,6.9,3.6,12.5,100,130.7,107.8
2013-2014,UTAH JAZZ,2014-03-24,240,34,83,7,27,19,28,12,21,16,7,2,7,17,0.493,0.452,0.325,0.337,24.5,56.8,38.4,47.1,8.0,3.0,6.8,100,107.8,130.7
2013-2014,TORONTO RAPTORS,2014-03-25,240,35,88,14,32,16,26,13,25,30,6,3,7,24,0.503,0.47700000000000004,0.364,0.295,25.0,71.4,43.7,85.7,6.7,5.3,6.6,100,112.3,114.6
2013-2014,CLEVELAND CAVALIERS,2014-03-25,240,36,70,4,13,26,33,10,39,27,6,9,14,22,0.603,0.5429999999999999,0.18600000000000003,0.47100000000000003,28.6,75.0,56.3,75.0,6.7,16.1,14.2,100,114.6,112.3
2013-2014,OKLAHOMA CITY THUNDER,2014-03-25,265,46,93,12,33,15,19,10,28,27,9,2,21,30,0.5870000000000001,0.5589999999999999,0.355,0.204,21.7,70.0,44.2,58.7,8.3,3.8,17.2,100,109.5,117.7
2013-2014,DALLAS MAVERICKS,2014-03-25,265,45,90,15,38,23,28,12,36,27,14,4,20,22,0.625,0.583,0.42200000000000004,0.311,30.0,78.3,55.8,60.0,12.9,6.7,16.4,100,117.7,109.5
2013-2014,NEW YORK KNICKS,2014-03-25,240,36,74,4,15,20,27,8,24,23,9,4,15,16,0.5589999999999999,0.514,0.203,0.365,21.1,75.0,45.7,63.9,9.6,7.3,14.9,100,102.7,135.9
2013-2014,LOS ANGELES LAKERS,2014-03-25,240,48,83,18,28,13,15,8,30,32,10,2,16,23,0.7090000000000001,0.687,0.337,0.18100000000000002,25.0,78.9,54.3,66.7,10.7,3.4,15.2,100,135.9,102.7
