season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2008-2009,PHOENIX SUNS,2009-04-08,240,37,72,6,19,25,33,6,34,26,3,3,12,13,0.607,0.556,0.264,0.45799999999999996,17.1,75.6,50.0,70.3,3.3,4.3,12.2,100.0,115.4,109.9,0
2008-2009,NEW ORLEANS HORNETS,2009-04-08,240,42,90,7,21,9,12,11,29,23,7,3,9,27,0.525,0.506,0.233,0.133,24.4,82.9,50.0,54.8,7.7,5.7,8.6,100.0,109.9,115.4,0
2008-2009,DETROIT PISTONS,2009-04-08,240,49,91,7,16,8,13,15,42,25,3,7,10,17,0.584,0.5770000000000001,0.17600000000000002,0.14300000000000002,38.5,82.4,63.3,51.0,3.4,11.7,9.4,100.0,126.9,96.6,0
2008-2009,NEW YORK KNICKS,2009-04-08,240,32,88,9,28,13,17,9,24,18,6,2,5,16,0.45,0.415,0.318,0.193,17.6,61.5,36.7,56.3,6.7,2.7,5.0,100.0,96.6,126.9,0
2008-2009,MEMPHIS GRIZZLIES,2009-04-08,240,29,68,1,11,19,27,10,31,7,6,3,11,20,0.488,0.434,0.162,0.397,28.6,81.6,56.2,24.1,7.4,5.9,12.1,100.0,96.2,99.9,0
2008-2009,ORLANDO MAGIC,2009-04-08,240,31,72,4,21,15,21,7,25,19,6,4,12,26,0.499,0.45799999999999996,0.292,0.292,18.4,71.4,43.8,61.3,7.4,7.0,12.9,100.0,99.9,96.2,0
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-08,240,39,74,6,16,11,13,11,32,19,6,4,13,15,0.596,0.568,0.21600000000000005,0.17600000000000002,34.4,86.5,62.3,48.7,7.4,6.8,14.0,100.0,117.5,102.7,0
2008-2009,SAN ANTONIO SPURS,2009-04-08,240,35,74,5,15,8,10,5,21,17,4,2,10,18,0.529,0.507,0.203,0.135,13.5,65.6,37.7,48.6,4.9,3.4,11.3,100.0,102.7,117.5,0
2008-2009,PHILADELPHIA 76ERS,2009-04-09,240,38,73,7,11,16,27,10,23,22,6,4,12,18,0.583,0.568,0.151,0.37,28.6,74.2,50.0,57.9,6.9,6.7,12.4,100.0,113.8,129.9,0
2008-2009,CHICAGO BULLS,2009-04-09,240,43,82,8,22,19,19,8,25,24,9,2,10,19,0.625,0.573,0.268,0.23199999999999998,25.8,71.4,50.0,55.8,10.3,3.2,10.0,100.0,129.9,113.8,0
2008-2009,DENVER NUGGETS,2009-04-09,240,36,81,5,21,25,29,10,36,21,3,3,13,32,0.544,0.475,0.259,0.358,23.3,66.7,47.4,58.3,3.1,4.8,12.2,100.0,105.7,120.2,0
2008-2009,LOS ANGELES LAKERS,2009-04-09,240,37,87,5,24,37,46,18,33,21,9,2,11,25,0.541,0.45399999999999996,0.276,0.529,33.3,76.7,52.6,56.8,9.3,3.3,9.3,100.0,120.2,105.7,0
2008-2009,HOUSTON ROCKETS,2009-04-09,240,47,87,11,21,10,11,10,30,18,9,6,12,16,0.626,0.603,0.24100000000000002,0.126,27.8,73.2,51.9,38.3,9.8,9.8,11.6,100.0,125.1,106.6,0
2008-2009,SACRAMENTO KINGS,2009-04-09,240,37,84,10,23,14,17,11,26,20,4,5,15,13,0.536,0.5,0.27399999999999997,0.20199999999999999,26.8,72.2,48.1,54.1,4.4,7.6,14.1,100.0,106.6,125.1,0
2008-2009,INDIANA PACERS,2009-04-10,240,42,87,10,23,24,29,12,31,19,9,4,13,25,0.591,0.54,0.264,0.33299999999999996,27.9,77.5,51.8,45.2,9.1,6.9,11.5,100.0,119.0,123.1,0
2008-2009,ATLANTA HAWKS,2009-04-10,240,40,77,8,19,34,45,9,31,26,10,5,14,21,0.63,0.5710000000000001,0.247,0.584,22.5,72.1,48.2,65.0,10.1,7.8,12.6,100.0,123.1,119.0,0
2008-2009,MIAMI HEAT,2009-04-10,240,39,83,6,19,14,23,11,27,21,7,6,9,18,0.526,0.506,0.22899999999999998,0.27699999999999997,26.8,65.9,46.3,53.8,8.0,9.0,8.8,100.0,112.5,120.5,0
2008-2009,BOSTON CELTICS,2009-04-10,240,38,81,9,14,20,21,14,30,20,4,5,12,20,0.5820000000000001,0.525,0.17300000000000001,0.259,34.1,73.2,53.7,52.6,4.6,7.8,11.7,100.0,120.5,112.5,0
2008-2009,NEW ORLEANS HORNETS,2009-04-10,240,32,76,6,18,22,25,9,29,9,3,5,7,22,0.529,0.461,0.237,0.32899999999999996,20.9,59.2,41.3,28.1,3.6,8.2,7.4,100.0,110.1,119.7,0
2008-2009,DALLAS MAVERICKS,2009-04-10,240,34,85,5,24,27,33,20,34,24,5,2,8,18,0.502,0.429,0.282,0.38799999999999996,40.8,79.1,58.7,70.6,6.0,3.4,7.4,100.0,119.7,110.1,0
2008-2009,NEW JERSEY NETS,2009-04-10,240,36,76,10,24,11,17,5,26,21,2,6,4,20,0.557,0.539,0.316,0.22399999999999998,12.5,81.3,43.1,58.3,2.4,10.7,4.6,100.0,112.7,121.2,0
2008-2009,DETROIT PISTONS,2009-04-10,240,38,71,6,15,18,28,6,35,24,2,5,8,19,0.6,0.5770000000000001,0.21100000000000002,0.39399999999999996,18.8,87.5,56.9,63.2,2.4,9.6,8.8,100.0,121.2,112.7,0
2008-2009,HOUSTON ROCKETS,2009-04-10,240,40,81,7,21,26,32,18,30,21,5,6,18,24,0.594,0.537,0.259,0.395,54.5,71.4,64.0,52.5,5.6,8.7,15.9,100.0,126.8,122.3,0
2008-2009,GOLDEN STATE WARRIORS,2009-04-10,240,36,82,6,13,31,36,12,15,23,9,7,8,25,0.557,0.47600000000000003,0.159,0.439,28.6,45.5,36.0,63.9,10.1,11.7,7.6,100.0,122.3,126.8,0
2008-2009,SACRAMENTO KINGS,2009-04-10,240,31,95,4,20,12,20,22,29,14,4,5,12,15,0.376,0.34700000000000003,0.21100000000000002,0.21100000000000002,34.9,74.4,50.0,45.2,4.4,7.2,10.4,100.0,85.1,118.9,0
2008-2009,LOS ANGELES CLIPPERS,2009-04-10,240,47,84,5,15,10,16,10,41,26,9,9,12,15,0.599,0.589,0.179,0.19,25.6,65.1,50.0,55.3,9.8,12.0,11.6,100.0,118.9,85.1,0
2008-2009,PHOENIX SUNS,2009-04-10,240,37,78,3,12,12,22,11,26,22,13,7,22,15,0.508,0.494,0.154,0.282,26.8,63.4,45.1,59.5,13.5,10.9,20.1,100.0,92.3,110.0,0
2008-2009,MEMPHIS GRIZZLIES,2009-04-10,240,42,86,9,22,13,20,15,30,26,13,8,19,25,0.5589999999999999,0.541,0.256,0.233,36.6,73.2,54.9,61.9,13.5,12.1,16.7,100.0,110.0,92.3,0
2008-2009,CHARLOTTE BOBCATS,2009-04-10,240,29,87,7,26,16,21,12,27,16,13,3,14,15,0.42100000000000004,0.374,0.299,0.24100000000000002,24.5,67.5,43.8,55.2,13.8,4.3,12.7,100.0,86.3,89.5,0
2008-2009,OKLAHOMA CITY THUNDER,2009-04-10,240,37,79,1,10,9,13,13,37,17,10,10,24,18,0.496,0.475,0.127,0.165,32.5,75.5,56.2,45.9,10.6,16.4,22.1,100.0,89.5,86.3,0
2008-2009,NEW YORK KNICKS,2009-04-10,240,40,91,8,22,17,23,13,36,25,9,2,8,19,0.519,0.484,0.242,0.253,27.1,80.0,52.7,62.5,9.6,3.8,7.3,100.0,112.2,101.5,0
2008-2009,ORLANDO MAGIC,2009-04-10,240,35,80,7,28,18,26,9,35,15,4,5,13,18,0.519,0.48100000000000004,0.35,0.325,20.0,72.9,47.3,42.9,4.3,7.2,12.4,100.0,101.5,112.2,0
2008-2009,CLEVELAND CAVALIERS,2009-04-10,240,37,79,12,23,16,21,14,24,24,5,5,9,22,0.578,0.544,0.29100000000000004,0.266,35.9,70.6,52.1,64.9,6.3,7.9,9.3,100.0,128.0,115.4,0
2008-2009,PHILADELPHIA 76ERS,2009-04-10,240,33,72,2,9,24,31,10,25,12,6,5,7,13,0.537,0.47200000000000003,0.125,0.431,29.4,64.1,47.9,36.4,7.5,8.9,7.6,100.0,115.4,128.0,0
2008-2009,LOS ANGELES LAKERS,2009-04-10,240,38,85,7,18,15,20,14,25,19,2,1,11,31,0.522,0.488,0.212,0.235,31.8,64.1,47.0,50.0,2.3,1.8,10.5,100.0,113.5,122.7,0
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-10,240,35,82,9,25,27,37,14,30,19,4,6,6,19,0.539,0.48200000000000004,0.305,0.451,35.9,68.2,53.0,54.3,4.6,9.0,5.8,100.0,122.7,113.5,0
2008-2009,UTAH JAZZ,2009-04-10,240,35,79,4,11,25,30,8,30,20,4,2,14,25,0.537,0.46799999999999997,0.139,0.38,22.9,85.7,54.3,57.1,4.3,3.9,13.2,100.0,107.0,113.5,0
2008-2009,SAN ANTONIO SPURS,2009-04-10,240,35,70,8,19,27,38,5,27,15,4,3,11,26,0.605,0.557,0.271,0.5429999999999999,14.3,77.1,45.7,42.9,4.3,4.4,11.3,100.0,113.5,107.0,0
2008-2009,WASHINGTON WIZARDS,2009-04-10,240,42,83,3,9,13,20,8,36,22,4,11,16,15,0.545,0.524,0.10800000000000001,0.24100000000000002,20.5,80.0,52.4,52.4,4.1,16.4,14.8,100.0,102.9,100.9,0
2008-2009,TORONTO RAPTORS,2009-04-10,240,38,89,8,22,14,18,9,31,23,6,4,11,19,0.506,0.47200000000000003,0.247,0.20199999999999999,20.0,79.5,47.6,60.5,6.2,5.4,10.2,100.0,100.9,102.9,0
2008-2009,CHARLOTTE BOBCATS,2009-04-11,240,38,76,9,15,21,30,14,26,25,3,4,15,21,0.594,0.5589999999999999,0.19699999999999998,0.395,37.8,68.4,53.3,65.8,3.4,6.7,14.4,100.0,120.1,128.0,0
2008-2009,CHICAGO BULLS,2009-04-11,240,40,84,11,24,22,27,12,23,27,10,6,9,20,0.589,0.542,0.28600000000000003,0.321,31.6,62.2,46.7,67.5,11.3,9.8,8.6,100.0,128.0,120.1,0
2008-2009,DETROIT PISTONS,2009-04-11,240,37,74,5,10,23,29,9,30,21,5,4,13,18,0.588,0.534,0.135,0.392,25.0,66.7,48.1,56.8,5.6,6.1,13.0,100.0,115.0,119.5,0
2008-2009,INDIANA PACERS,2009-04-11,240,40,88,9,22,17,22,15,27,16,6,5,9,22,0.5429999999999999,0.506,0.25,0.25,33.3,75.0,51.9,40.0,6.8,7.8,8.4,100.0,119.5,115.0,0
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-11,240,32,72,4,16,19,27,9,34,14,10,4,12,18,0.519,0.47200000000000003,0.222,0.375,21.4,81.0,51.2,43.8,11.6,6.3,12.5,100.0,101.1,83.7,0
2008-2009,LOS ANGELES CLIPPERS,2009-04-11,240,30,79,2,15,10,11,8,33,16,7,5,13,19,0.429,0.392,0.19,0.139,19.0,78.6,48.8,53.3,8.1,8.9,13.4,100.0,83.7,101.1,0
2008-2009,OKLAHOMA CITY THUNDER,2009-04-11,240,36,85,7,14,19,23,13,31,22,4,0,16,19,0.515,0.465,0.165,0.271,28.9,77.5,51.8,61.1,4.2,0.0,14.4,100.0,103.7,121.7,0
2008-2009,MILWAUKEE BUCKS,2009-04-11,240,43,82,9,22,20,26,9,32,31,7,6,11,17,0.615,0.579,0.268,0.317,22.5,71.1,48.2,72.1,7.4,8.5,10.5,100.0,121.7,103.7,0
2008-2009,PHOENIX SUNS,2009-04-11,240,40,83,8,16,22,29,14,33,25,8,4,21,18,0.574,0.53,0.193,0.349,34.1,70.2,53.4,62.5,8.1,5.8,18.0,100.0,111.3,98.1,0
2008-2009,MINNESOTA TIMBERWOLVES,2009-04-11,240,37,89,8,20,15,21,14,27,18,11,3,17,25,0.494,0.461,0.225,0.23600000000000002,29.8,65.9,46.6,48.6,11.1,4.5,14.8,100.0,98.1,111.3,0
2008-2009,ORLANDO MAGIC,2009-04-11,240,35,77,7,18,16,29,12,23,22,6,6,12,16,0.518,0.5,0.23399999999999999,0.377,29.3,82.1,50.7,62.9,7.0,12.0,11.8,100.0,108.2,119.8,0
2008-2009,NEW JERSEY NETS,2009-04-11,240,38,70,11,20,16,19,5,29,27,4,7,13,24,0.657,0.621,0.28600000000000003,0.271,17.9,70.7,49.3,71.1,4.7,11.9,14.2,100.0,119.8,108.2,0
2008-2009,GOLDEN STATE WARRIORS,2009-04-11,240,40,73,9,20,29,37,6,34,22,4,9,14,26,0.6609999999999999,0.61,0.27399999999999997,0.507,18.8,69.4,49.4,55.0,4.2,13.0,13.6,100.0,124.0,113.5,0
2008-2009,UTAH JAZZ,2009-04-11,240,37,88,5,19,29,37,15,26,27,5,6,9,26,0.518,0.449,0.21600000000000005,0.42,30.6,81.3,50.6,73.0,5.3,11.3,7.9,100.0,113.5,124.0,0
2008-2009,BOSTON CELTICS,2009-04-12,240,29,81,5,18,13,22,7,21,20,8,5,10,27,0.419,0.389,0.222,0.272,15.2,75.0,37.8,69.0,8.9,9.4,9.9,100.0,84.6,119.1,0
2008-2009,CLEVELAND CAVALIERS,2009-04-12,240,38,69,10,16,21,29,7,39,24,3,5,16,23,0.654,0.623,0.23199999999999998,0.42,25.0,84.8,62.2,63.2,3.3,7.9,16.4,100.0,119.1,84.6,0
2008-2009,MEMPHIS GRIZZLIES,2009-04-12,240,26,71,8,19,15,19,8,33,16,4,9,17,18,0.473,0.423,0.268,0.268,17.4,78.6,46.6,61.5,4.5,13.0,17.6,100.0,84.7,103.9,0
2008-2009,LOS ANGELES LAKERS,2009-04-12,240,38,84,3,15,13,16,9,38,20,13,4,10,21,0.505,0.47,0.179,0.19,21.4,82.6,53.4,52.6,14.7,7.7,9.9,100.0,103.9,84.7,0
2008-2009,NEW YORK KNICKS,2009-04-12,240,39,88,8,28,19,25,12,23,19,7,2,6,14,0.53,0.489,0.318,0.284,23.5,74.2,42.7,48.7,7.7,4.1,5.7,100.0,115.8,134.5,0
2008-2009,MIAMI HEAT,2009-04-12,240,45,80,15,31,17,21,8,39,19,4,9,11,19,0.684,0.6559999999999999,0.38799999999999996,0.263,25.8,76.5,57.3,42.2,4.4,15.0,11.0,100.0,134.5,115.8,0
2008-2009,DALLAS MAVERICKS,2009-04-12,240,37,87,6,22,12,13,14,27,21,5,3,6,19,0.496,0.46,0.253,0.149,29.2,93.1,53.2,56.8,6.0,5.7,6.1,100.0,109.8,121.7,0
2008-2009,NEW ORLEANS HORNETS,2009-04-12,240,40,72,7,19,15,16,2,34,24,3,1,9,20,0.645,0.604,0.264,0.222,6.9,70.8,46.8,60.0,3.6,1.5,10.2,100.0,121.7,109.8,0
2008-2009,SAN ANTONIO SPURS,2009-04-12,240,35,85,9,22,16,24,14,31,17,6,4,9,17,0.4970000000000001,0.465,0.259,0.282,32.6,73.8,52.9,48.6,7.1,6.3,8.6,100.0,111.9,108.4,0
2008-2009,SACRAMENTO KINGS,2009-04-12,240,34,81,8,18,16,17,11,29,19,5,4,9,18,0.52,0.469,0.222,0.21,26.2,67.4,47.1,55.9,5.9,6.3,9.2,100.0,108.4,111.9,0
2008-2009,PHILADELPHIA 76ERS,2009-04-12,240,34,83,6,18,30,34,22,25,18,4,3,19,21,0.531,0.446,0.217,0.41,48.9,69.4,58.0,52.9,4.4,4.6,16.2,100.0,115.6,123.3,0
2008-2009,TORONTO RAPTORS,2009-04-12,240,42,78,4,13,23,27,11,23,27,12,10,13,27,0.617,0.564,0.16699999999999998,0.34600000000000003,30.6,51.1,42.0,64.3,13.3,15.4,12.6,100.0,123.3,115.6,0
2008-2009,MINNESOTA TIMBERWOLVES,2009-04-13,240,37,82,10,22,10,12,10,30,24,7,0,12,23,0.5379999999999999,0.512,0.268,0.146,23.3,81.1,50.0,64.9,8.1,0.0,12.1,100.0,109.0,111.3,0
2008-2009,DALLAS MAVERICKS,2009-04-13,240,32,71,8,20,24,27,7,33,19,7,5,11,12,0.579,0.507,0.282,0.38,18.9,76.7,50.0,59.4,8.1,8.3,11.7,100.0,111.3,109.0,0
2008-2009,SACRAMENTO KINGS,2009-04-13,240,40,85,9,23,9,15,9,33,27,7,6,16,25,0.535,0.524,0.271,0.17600000000000002,21.4,73.3,48.3,67.5,7.3,10.7,14.9,100.0,102.1,122.9,0
2008-2009,DENVER NUGGETS,2009-04-13,240,39,85,13,29,27,36,12,33,27,10,10,9,16,0.585,0.535,0.341,0.424,26.7,78.6,51.7,69.2,10.4,16.1,8.2,100.0,122.9,102.1,0
2008-2009,CHICAGO BULLS,2009-04-13,240,36,78,5,16,14,18,6,34,23,3,7,10,22,0.53,0.494,0.205,0.231,15.0,72.3,46.0,63.9,3.4,9.9,10.4,100.0,103.1,99.7,0
2008-2009,DETROIT PISTONS,2009-04-13,240,34,85,4,14,16,23,13,34,19,4,4,9,21,0.46299999999999997,0.424,0.165,0.271,27.7,85.0,54.0,55.9,4.5,6.5,8.6,100.0,99.7,103.1,0
2008-2009,SAN ANTONIO SPURS,2009-04-13,240,37,85,8,21,19,30,15,44,21,6,0,9,22,0.514,0.48200000000000004,0.247,0.353,30.6,83.0,57.8,56.8,6.7,0.0,8.4,100.0,112.2,80.0,0
2008-2009,GOLDEN STATE WARRIORS,2009-04-13,240,28,82,2,10,14,19,9,34,11,6,8,10,21,0.39799999999999996,0.354,0.122,0.23199999999999998,17.0,69.4,42.2,39.3,6.7,12.5,10.0,100.0,80.0,112.2,0
2008-2009,NEW ORLEANS HORNETS,2009-04-13,240,28,81,4,16,6,10,12,25,15,4,1,10,14,0.386,0.37,0.198,0.12300000000000001,25.5,69.4,44.6,53.6,5.0,1.8,10.5,100.0,82.7,107.7,0
2008-2009,HOUSTON ROCKETS,2009-04-13,240,34,74,5,19,13,13,11,35,21,5,6,13,14,0.539,0.493,0.257,0.17600000000000002,30.6,74.5,55.4,61.8,6.3,9.2,14.0,100.0,107.7,82.7,0
2008-2009,CLEVELAND CAVALIERS,2009-04-13,240,40,87,8,21,29,34,16,35,19,10,7,13,21,0.574,0.506,0.24100000000000002,0.391,35.6,74.5,55.4,47.5,10.3,10.8,11.3,100.0,120.7,112.5,0
2008-2009,INDIANA PACERS,2009-04-13,240,39,87,8,22,23,28,12,29,17,10,9,13,22,0.5489999999999999,0.494,0.253,0.322,25.5,64.4,44.6,43.6,10.3,13.6,11.6,100.0,112.5,120.7,0
2008-2009,ORLANDO MAGIC,2009-04-13,240,28,88,2,18,22,30,18,34,13,6,3,10,21,0.395,0.33,0.205,0.341,30.5,77.3,50.5,46.4,6.6,5.2,9.0,100.0,88.1,108.0,0
2008-2009,MILWAUKEE BUCKS,2009-04-13,240,35,79,8,21,20,27,10,41,25,5,7,12,25,0.539,0.494,0.266,0.342,22.7,69.5,49.5,71.4,5.5,10.0,11.7,100.0,108.0,88.1,0
2008-2009,CHARLOTTE BOBCATS,2009-04-13,240,33,73,0,6,21,27,8,25,17,11,7,14,19,0.512,0.452,0.08199999999999999,0.37,21.6,65.8,44.0,51.5,12.5,13.5,14.2,100.0,99.2,103.7,0
2008-2009,NEW JERSEY NETS,2009-04-13,240,31,76,9,24,20,26,13,29,18,6,8,17,19,0.52,0.467,0.316,0.342,34.2,78.4,56.0,58.1,6.8,11.9,16.3,100.0,103.7,99.2,0
2008-2009,MEMPHIS GRIZZLIES,2009-04-13,240,40,79,5,15,25,30,6,28,18,9,5,16,26,0.597,0.5379999999999999,0.19,0.38,20.0,68.3,47.9,45.0,9.1,7.6,14.8,100.0,111.2,120.3,0
2008-2009,PHOENIX SUNS,2009-04-13,240,44,81,5,15,26,37,13,24,25,9,5,16,21,0.612,0.574,0.185,0.457,31.7,80.0,52.1,56.8,9.1,7.8,14.1,100.0,120.3,111.2,0
2008-2009,OKLAHOMA CITY THUNDER,2009-04-13,240,33,82,2,12,15,19,8,28,19,9,8,11,17,0.45899999999999996,0.415,0.146,0.23199999999999998,16.0,70.0,40.0,57.6,9.7,11.0,10.9,100.0,89.3,121.6,0
2008-2009,PORTLAND TRAIL BLAZERS,2009-04-13,240,45,88,6,15,17,21,12,42,21,5,5,11,16,0.581,0.545,0.17,0.239,30.0,84.0,60.0,46.7,5.4,7.1,10.2,100.0,121.6,89.3,0
2008-2009,LOS ANGELES CLIPPERS,2009-04-13,240,35,80,5,19,10,18,7,29,26,9,7,15,26,0.483,0.469,0.23800000000000002,0.225,15.9,69.0,41.9,74.3,9.8,10.1,14.6,100.0,92.3,115.1,0
2008-2009,UTAH JAZZ,2009-04-13,240,35,77,4,8,32,39,13,37,20,10,6,11,21,0.563,0.48100000000000004,0.10400000000000001,0.506,31.0,84.1,58.1,57.1,10.9,9.8,10.5,100.0,115.1,92.3,0
2008-2009,TORONTO RAPTORS,2009-04-13,240,39,96,4,17,15,21,22,29,30,14,6,16,17,0.461,0.4270000000000001,0.177,0.21899999999999997,38.6,67.4,51.0,76.9,14.4,9.4,13.2,100.0,99.6,98.5,0
2008-2009,WASHINGTON WIZARDS,2009-04-13,240,37,79,3,15,19,24,14,35,17,10,12,24,17,0.536,0.48700000000000004,0.19,0.304,32.6,61.4,49.0,45.9,10.3,15.2,21.1,100.0,98.5,99.6,0
2008-2009,MIAMI HEAT,2009-04-14,240,31,78,9,33,8,14,12,33,21,6,7,15,20,0.469,0.455,0.423,0.179,29.3,78.6,54.2,67.7,7.1,11.9,15.1,100.0,94.1,96.5,0
2008-2009,ATLANTA HAWKS,2009-04-14,240,30,71,4,12,17,26,9,29,18,9,5,12,18,0.491,0.451,0.16899999999999998,0.366,21.4,70.7,45.8,60.0,10.7,11.1,12.7,100.0,96.5,94.1,0
2008-2009,UTAH JAZZ,2009-04-14,240,37,75,3,12,35,47,12,23,27,12,3,16,27,0.585,0.513,0.16,0.627,34.3,76.7,53.8,73.0,12.1,4.1,14.3,100.0,113.1,126.3,0
2008-2009,LOS ANGELES LAKERS,2009-04-14,240,48,86,8,13,21,24,7,23,39,11,8,16,31,0.647,0.605,0.151,0.27899999999999997,23.3,65.7,46.2,81.3,11.1,12.7,14.2,100.0,126.3,113.1,0
2008-2009,BOSTON CELTICS,2009-04-14,240,41,79,9,16,9,17,13,28,24,10,7,15,23,0.578,0.5760000000000001,0.203,0.215,33.3,70.0,51.9,58.5,11.4,10.0,14.8,100.0,113.6,111.3,0
2008-2009,PHILADELPHIA 76ERS,2009-04-14,240,38,82,3,12,19,25,12,26,21,8,7,11,20,0.527,0.48200000000000004,0.146,0.305,30.0,66.7,48.1,55.3,9.1,11.1,10.6,100.0,111.3,113.6,0
2008-2009,WASHINGTON WIZARDS,2009-04-15,240,38,77,7,20,24,30,8,27,15,9,8,14,26,0.593,0.539,0.26,0.39,21.6,69.2,46.1,39.5,9.4,11.9,13.4,100.0,111.8,120.2,0
2008-2009,BOSTON CELTICS,2009-04-15,240,45,85,10,18,15,24,12,29,29,6,2,16,25,0.602,0.588,0.212,0.282,30.8,78.4,53.9,64.4,6.3,3.5,14.3,100.0,120.2,111.8,0
2008-2009,TORONTO RAPTORS,2009-04-15,240,44,92,4,10,17,21,16,41,27,5,3,12,22,0.5379999999999999,0.5,0.109,0.228,35.6,78.8,58.8,61.4,5.3,3.8,10.6,100.0,114.8,103.2,0
2008-2009,CHICAGO BULLS,2009-04-15,240,39,92,3,14,17,22,11,29,20,8,6,7,17,0.48200000000000004,0.44,0.152,0.239,21.2,64.4,41.2,51.3,8.4,7.3,6.4,100.0,103.2,114.8,0
2008-2009,PHILADELPHIA 76ERS,2009-04-15,265,38,72,3,9,32,43,11,25,18,12,5,15,17,0.61,0.5489999999999999,0.125,0.597,33.3,64.1,50.0,47.4,12.9,7.7,14.2,100.0,119.8,118.7,0
2008-2009,CLEVELAND CAVALIERS,2009-04-15,265,46,89,10,24,8,12,14,22,26,6,5,16,31,0.583,0.573,0.27,0.135,35.9,66.7,50.0,56.5,6.5,7.9,14.5,100.0,118.7,119.8,0
2008-2009,HOUSTON ROCKETS,2009-04-15,240,33,82,4,17,14,18,7,32,19,6,6,9,20,0.467,0.4270000000000001,0.207,0.22,16.7,84.2,48.8,57.6,6.7,9.4,9.1,100.0,94.2,106.6,0
2008-2009,DALLAS MAVERICKS,2009-04-15,240,37,77,6,13,15,19,6,35,24,3,4,11,23,0.556,0.519,0.16899999999999998,0.247,15.8,83.3,51.3,64.9,3.4,6.2,11.4,100.0,106.6,94.2,0
2008-2009,MILWAUKEE BUCKS,2009-04-15,240,44,102,7,20,13,15,16,29,30,12,6,11,21,0.4970000000000001,0.466,0.196,0.147,29.1,67.4,45.9,68.2,12.1,9.8,9.2,100.0,109.1,116.2,0
2008-2009,INDIANA PACERS,2009-04-15,240,39,82,12,21,25,30,14,39,27,10,12,18,13,0.604,0.5489999999999999,0.256,0.366,32.6,70.9,54.1,69.2,10.1,14.6,15.9,100.0,116.2,109.1,0
2008-2009,OKLAHOMA CITY THUNDER,2009-04-15,240,48,89,4,12,26,32,12,37,36,17,4,13,15,0.611,0.562,0.135,0.36,30.8,88.1,60.5,75.0,16.7,6.6,11.2,100.0,124.0,83.7,0
2008-2009,LOS ANGELES CLIPPERS,2009-04-15,240,35,80,5,19,10,14,5,27,16,7,6,22,23,0.493,0.469,0.23800000000000002,0.175,11.9,69.2,39.5,45.7,6.9,7.8,20.3,100.0,83.7,124.0,0
2008-2009,ATLANTA HAWKS,2009-04-15,240,33,76,6,17,18,24,8,32,13,2,4,13,27,0.52,0.474,0.22399999999999998,0.316,18.2,82.1,48.2,39.4,2.2,6.2,13.1,100.0,100.7,109.7,0
2008-2009,MEMPHIS GRIZZLIES,2009-04-15,240,37,73,3,8,21,31,7,36,19,9,10,10,16,0.5660000000000001,0.527,0.11,0.425,17.9,81.8,51.8,51.4,10.1,16.9,10.3,100.0,109.7,100.7,0
2008-2009,DETROIT PISTONS,2009-04-15,265,36,87,2,13,22,31,17,27,13,6,4,7,19,0.47700000000000004,0.425,0.149,0.35600000000000004,32.1,64.3,46.3,36.1,6.8,6.7,6.5,100.0,108.3,115.1,0
2008-2009,MIAMI HEAT,2009-04-15,265,39,84,12,24,12,19,15,36,20,2,5,14,22,0.552,0.536,0.28600000000000003,0.226,35.7,67.9,53.7,51.3,2.3,6.8,13.2,100.0,115.1,108.3,0
2008-2009,SACRAMENTO KINGS,2009-04-15,240,34,74,7,17,22,28,10,30,18,8,5,14,25,0.562,0.507,0.23,0.37799999999999995,26.3,69.8,49.4,52.9,9.1,9.8,14.0,100.0,110.3,102.3,0
2008-2009,MINNESOTA TIMBERWOLVES,2009-04-15,240,32,76,7,25,19,28,13,28,20,6,0,15,25,0.51,0.467,0.32899999999999996,0.368,30.2,73.7,50.6,62.5,6.8,0.0,14.5,100.0,102.3,110.3,0
2008-2009,NEW JERSEY NETS,2009-04-15,240,26,83,4,13,17,19,20,29,12,6,6,17,19,0.4,0.337,0.157,0.22899999999999998,36.4,67.4,50.0,46.2,6.9,9.8,15.7,100.0,84.5,118.0,0
2008-2009,NEW YORK KNICKS,2009-04-15,240,38,85,7,24,19,22,14,35,17,9,4,10,17,0.539,0.488,0.282,0.259,32.6,63.6,50.0,44.7,10.4,5.7,9.6,100.0,118.0,84.5,0
2008-2009,CHARLOTTE BOBCATS,2009-04-15,240,24,68,2,12,23,34,8,35,15,5,5,12,21,0.44,0.368,0.17600000000000002,0.5,19.0,76.1,48.9,62.5,5.8,8.6,12.6,100.0,85.3,114.5,0
2008-2009,ORLANDO MAGIC,2009-04-15,240,37,81,10,23,14,22,11,34,23,7,6,8,22,0.54,0.519,0.284,0.272,23.9,81.0,51.1,62.2,8.2,10.7,8.1,100.0,114.5,85.3,0
