season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2012-2013,WASHINGTON WIZARDS,2012-11-24,290,34,93,6,27,32,39,18,35,21,11,5,19,28,0.48100000000000004,0.39799999999999996,0.29,0.419,34.0,87.5,57.0,61.8,10.3,9.1,14.7,100.0,99.1,100.9,0
2012-2013,PORTLAND TRAIL BLAZERS,2012-11-25,240,34,78,7,17,10,13,9,25,22,8,6,16,19,0.508,0.48100000000000004,0.218,0.16699999999999998,22.5,59.5,41.5,64.7,9.0,8.0,16.0,100.0,95.5,110.1,0
2012-2013,BROOKLYN NETS,2012-11-25,240,39,92,5,17,15,21,17,31,26,10,9,12,11,0.484,0.451,0.185,0.228,40.5,77.5,58.5,66.7,11.2,14.8,10.6,100.0,110.1,95.5,0
2012-2013,NEW ORLEANS HORNETS,2012-11-25,240,33,85,6,13,12,20,15,25,23,6,6,14,18,0.44799999999999995,0.424,0.153,0.235,31.9,73.5,49.4,69.7,6.8,9.7,13.0,100.0,95.1,115.4,0
2012-2013,DENVER NUGGETS,2012-11-25,240,40,75,5,13,17,21,9,32,27,9,12,14,20,0.605,0.5670000000000001,0.17300000000000001,0.28,26.5,68.1,50.6,67.5,10.2,16.7,14.3,100.0,115.4,95.1,0
2012-2013,DETROIT PISTONS,2012-11-25,240,37,78,9,20,17,22,10,28,20,6,4,19,22,0.57,0.532,0.256,0.282,27.0,73.7,50.7,54.1,6.5,8.7,17.8,100.0,108.2,131.0,0
2012-2013,NEW YORK KNICKS,2012-11-25,240,38,79,17,33,28,31,10,27,24,13,4,11,19,0.653,0.589,0.418,0.392,26.3,73.0,49.3,63.2,14.1,6.9,10.6,100.0,131.0,108.2,0
2012-2013,BOSTON CELTICS,2012-11-25,265,47,105,7,18,15,19,17,34,26,9,2,15,22,0.512,0.48100000000000004,0.171,0.18100000000000002,34.7,77.3,54.8,55.3,8.6,3.1,11.7,100.0,110.6,104.9,0
2012-2013,ORLANDO MAGIC,2012-11-25,265,41,90,11,26,17,19,10,32,20,9,8,18,19,0.5589999999999999,0.517,0.289,0.21100000000000002,22.7,65.3,45.2,48.8,8.6,9.2,15.5,100.0,104.9,110.6,0
2012-2013,PHOENIX SUNS,2012-11-25,240,39,83,4,11,19,20,9,32,24,3,5,12,23,0.55,0.494,0.133,0.24100000000000002,25.0,84.2,55.4,61.5,3.3,8.1,11.6,100.0,110.8,114.1,0
2012-2013,PHILADELPHIA 76ERS,2012-11-25,240,39,81,9,19,17,23,6,27,23,4,4,8,18,0.5710000000000001,0.537,0.235,0.284,15.8,75.0,44.6,59.0,4.4,5.6,8.1,100.0,114.1,110.8,0
2012-2013,SAN ANTONIO SPURS,2012-11-25,290,44,103,8,27,15,19,7,45,25,4,5,11,18,0.498,0.466,0.262,0.184,13.7,72.6,46.0,56.8,3.6,5.8,9.0,100.0,99.1,94.6,0
2012-2013,TORONTO RAPTORS,2012-11-25,290,40,110,6,24,20,24,17,44,21,6,8,12,25,0.44,0.391,0.218,0.218,27.4,86.3,54.0,52.5,5.4,10.5,9.1,100.0,94.6,99.1,0
2012-2013,NEW YORK KNICKS,2012-11-26,265,33,85,6,21,17,24,17,33,14,9,2,14,24,0.466,0.424,0.247,0.282,34.7,64.7,50.0,42.4,10.0,3.2,12.8,100.0,99.2,107.0,0
2012-2013,BROOKLYN NETS,2012-11-26,265,37,91,9,28,13,19,18,32,23,5,7,12,21,0.483,0.456,0.308,0.209,35.3,65.3,50.0,62.2,5.6,10.9,10.8,100.0,107.0,99.2,0
2012-2013,MILWAUKEE BUCKS,2012-11-26,240,39,85,3,15,12,19,13,23,23,4,12,12,17,0.498,0.47600000000000003,0.17600000000000002,0.22399999999999998,33.3,62.2,47.4,59.0,4.6,17.4,11.4,100.0,107.8,106.6,0
2012-2013,CHICAGO BULLS,2012-11-26,240,35,80,5,11,17,19,14,26,21,8,6,15,21,0.521,0.469,0.138,0.23800000000000002,37.8,66.7,52.6,60.0,9.3,8.6,14.5,100.0,106.6,107.8,0
2012-2013,PORTLAND TRAIL BLAZERS,2012-11-26,240,36,85,6,19,23,31,17,25,23,10,9,11,24,0.512,0.45899999999999996,0.22399999999999998,0.365,32.7,67.6,47.2,63.9,10.9,13.8,10.0,100.0,110.5,118.1,0
2012-2013,DETROIT PISTONS,2012-11-26,240,42,80,9,15,15,22,12,35,26,6,5,16,25,0.602,0.581,0.188,0.275,32.4,67.3,52.8,61.9,6.6,7.6,15.1,100.0,118.1,110.5,0
2012-2013,NEW ORLEANS HORNETS,2012-11-26,240,36,71,15,25,18,23,7,29,23,6,3,15,19,0.647,0.613,0.35200000000000004,0.324,22.6,78.4,52.9,63.9,6.9,7.1,15.6,100.0,120.4,112.4,0
2012-2013,LOS ANGELES CLIPPERS,2012-11-26,240,37,79,18,37,6,11,8,24,26,11,5,14,26,0.584,0.5820000000000001,0.46799999999999997,0.139,21.6,77.4,47.1,70.3,12.6,10.9,14.3,100.0,112.4,120.4,0
2012-2013,CLEVELAND CAVALIERS,2012-11-26,240,31,76,4,16,12,15,14,27,12,10,5,16,23,0.47200000000000003,0.434,0.21100000000000002,0.19699999999999998,37.8,73.0,55.4,38.7,12.4,8.3,16.2,100.0,96.9,104.4,0
2012-2013,MEMPHIS GRIZZLIES,2012-11-26,240,33,71,4,11,14,18,10,23,16,8,5,14,15,0.532,0.493,0.155,0.254,27.0,62.2,44.6,48.5,9.9,8.3,15.1,100.0,104.4,96.9,0
2012-2013,CHARLOTTE BOBCATS,2012-11-26,240,23,79,6,22,17,22,11,26,12,9,4,11,19,0.389,0.32899999999999996,0.278,0.278,19.6,74.3,40.7,52.2,10.1,7.8,11.0,100.0,77.6,128.3,0
2012-2013,OKLAHOMA CITY THUNDER,2012-11-26,240,40,78,13,27,21,23,9,45,31,3,7,14,21,0.647,0.596,0.34600000000000003,0.295,25.7,80.4,59.3,77.5,3.4,12.3,13.7,100.0,128.3,77.6,0
2012-2013,DENVER NUGGETS,2012-11-26,240,40,73,5,14,18,32,13,25,22,6,5,17,26,0.591,0.5820000000000001,0.192,0.43799999999999994,41.9,65.8,55.1,55.0,6.8,8.9,16.3,100.0,116.9,119.2,0
2012-2013,UTAH JAZZ,2012-11-26,240,36,78,8,22,25,34,13,18,19,9,6,12,30,0.565,0.513,0.282,0.436,34.2,58.1,44.9,52.8,10.2,10.2,11.4,100.0,119.2,116.9,0
2012-2013,SAN ANTONIO SPURS,2012-11-26,240,45,80,13,23,15,20,10,33,32,4,5,15,15,0.664,0.644,0.28800000000000003,0.25,28.6,68.8,51.8,71.1,4.4,6.6,14.5,100.0,130.1,101.4,0
2012-2013,WASHINGTON WIZARDS,2012-11-26,240,37,90,4,14,14,17,15,25,14,10,2,10,18,0.47200000000000003,0.433,0.156,0.18899999999999997,31.3,71.4,48.2,37.8,11.0,3.5,9.3,100.0,101.4,130.1,0
2012-2013,PHOENIX SUNS,2012-11-27,240,37,79,6,17,11,18,7,32,22,10,8,15,19,0.523,0.506,0.215,0.228,18.4,69.6,46.4,59.5,10.7,11.6,14.7,100.0,97.8,83.8,0
2012-2013,CLEVELAND CAVALIERS,2012-11-27,240,30,84,2,15,16,22,14,31,21,9,4,18,21,0.41600000000000004,0.369,0.179,0.262,30.4,81.6,53.6,70.0,9.7,6.5,16.1,100.0,83.8,97.8,0
2012-2013,TORONTO RAPTORS,2012-11-27,240,42,86,8,23,9,12,11,28,25,6,2,16,15,0.5529999999999999,0.535,0.267,0.14,25.0,70.0,46.4,59.5,6.4,3.5,14.9,100.0,107.5,124.5,0
2012-2013,HOUSTON ROCKETS,2012-11-27,240,44,83,13,26,16,21,12,33,30,11,1,14,15,0.634,0.608,0.313,0.253,30.0,75.0,53.6,68.2,11.7,1.6,13.2,100.0,124.5,107.5,0
2012-2013,INDIANA PACERS,2012-11-27,240,29,79,4,19,17,27,10,40,17,9,6,17,32,0.435,0.392,0.24100000000000002,0.342,19.6,72.7,47.2,58.6,9.3,12.5,15.8,100.0,81.7,79.7,0
2012-2013,LOS ANGELES LAKERS,2012-11-27,240,24,76,6,28,23,43,15,41,13,10,5,19,25,0.406,0.355,0.368,0.5660000000000001,27.3,80.4,52.8,54.2,10.3,8.3,16.7,100.0,79.7,81.7,0
2012-2013,DALLAS MAVERICKS,2012-11-27,240,37,81,5,19,19,22,9,28,23,11,1,15,22,0.54,0.488,0.235,0.272,25.0,68.3,48.1,62.2,11.9,1.6,14.2,100.0,106.4,108.5,0
2012-2013,PHILADELPHIA 76ERS,2012-11-27,240,35,75,6,14,24,32,13,27,22,9,3,17,25,0.561,0.507,0.187,0.4270000000000001,31.7,75.0,51.9,62.9,9.8,4.8,16.0,100.0,108.5,106.4,0
2012-2013,MINNESOTA TIMBERWOLVES,2012-11-27,240,38,83,6,22,15,18,12,39,25,8,8,17,16,0.5329999999999999,0.494,0.265,0.217,30.0,83.0,58.6,65.8,8.6,11.9,15.8,100.0,103.9,95.3,0
2012-2013,SACRAMENTO KINGS,2012-11-27,240,37,84,6,17,9,14,8,28,21,11,6,13,19,0.494,0.47600000000000003,0.20199999999999999,0.16699999999999998,17.0,70.0,41.4,56.8,11.8,9.8,12.6,100.0,95.3,103.9,0
2012-2013,CHARLOTTE BOBCATS,2012-11-28,240,30,76,12,24,19,23,9,36,18,6,7,16,21,0.528,0.474,0.316,0.303,23.7,70.6,50.6,60.0,6.8,12.1,15.7,100.0,102.5,105.9,0
2012-2013,ATLANTA HAWKS,2012-11-28,240,36,90,12,32,10,15,15,29,28,9,9,9,18,0.48700000000000004,0.467,0.35600000000000004,0.16699999999999998,29.4,76.3,49.4,77.8,10.1,17.3,8.5,100.0,105.9,102.5,0
2012-2013,BROOKLYN NETS,2012-11-28,240,33,82,10,24,19,29,17,33,21,12,3,14,24,0.501,0.46299999999999997,0.293,0.354,34.7,80.5,55.6,63.6,13.2,4.4,12.9,100.0,104.4,91.2,0
2012-2013,BOSTON CELTICS,2012-11-28,240,32,75,1,7,18,24,8,32,14,7,6,17,24,0.485,0.433,0.09300000000000001,0.32,19.5,65.3,44.4,43.8,7.7,10.3,16.6,100.0,91.2,104.4,0
2012-2013,DALLAS MAVERICKS,2012-11-28,240,28,81,4,18,18,20,11,19,18,10,6,14,26,0.434,0.37,0.222,0.247,24.4,65.5,40.5,64.3,11.3,10.2,13.5,100.0,87.9,113.9,0
2012-2013,CHICAGO BULLS,2012-11-28,240,34,69,6,10,27,33,10,34,24,8,6,19,19,0.605,0.536,0.145,0.478,34.5,75.6,59.5,70.6,9.0,9.5,18.5,100.0,113.9,87.9,0
2012-2013,PHOENIX SUNS,2012-11-28,240,28,82,6,21,15,20,13,26,11,7,5,19,23,0.424,0.37799999999999995,0.256,0.244,27.1,76.5,47.6,39.3,7.5,8.3,17.3,100.0,82.7,125.6,0
2012-2013,DETROIT PISTONS,2012-11-28,240,40,76,12,16,25,35,8,35,28,9,5,12,19,0.64,0.605,0.21100000000000002,0.461,23.5,72.9,52.4,70.0,9.7,8.2,11.6,100.0,125.6,82.7,0
2012-2013,MINNESOTA TIMBERWOLVES,2012-11-28,240,31,82,6,22,27,35,21,31,18,5,6,18,25,0.488,0.415,0.268,0.4270000000000001,46.7,73.8,59.8,58.1,5.6,9.7,15.6,100.0,107.0,113.7,0
2012-2013,LOS ANGELES CLIPPERS,2012-11-28,240,37,81,4,19,23,26,11,24,28,11,6,10,25,0.546,0.48100000000000004,0.235,0.321,26.2,53.3,40.2,75.7,12.4,10.0,9.8,100.0,113.7,107.0,0
2012-2013,TORONTO RAPTORS,2012-11-28,240,29,74,5,17,19,24,7,26,11,5,5,17,29,0.485,0.426,0.23,0.324,17.1,68.4,41.8,37.9,5.5,8.1,16.7,100.0,90.4,113.6,0
2012-2013,MEMPHIS GRIZZLIES,2012-11-28,240,38,80,8,18,19,28,12,34,28,10,7,12,19,0.5579999999999999,0.525,0.225,0.35,31.6,82.9,58.2,73.7,11.0,12.3,11.5,100.0,113.6,90.4,0
2012-2013,NEW YORK KNICKS,2012-11-28,240,35,73,11,21,21,25,8,30,18,11,1,14,20,0.607,0.555,0.28800000000000003,0.342,20.5,85.7,51.4,51.4,12.2,1.7,14.3,100.0,113.3,97.7,0
2012-2013,MILWAUKEE BUCKS,2012-11-28,240,33,72,5,13,17,21,5,31,24,8,4,17,20,0.542,0.493,0.18100000000000002,0.292,14.3,79.5,48.6,72.7,8.9,7.7,17.3,100.0,97.7,113.3,0
2012-2013,UTAH JAZZ,2012-11-28,240,31,63,6,11,28,38,6,33,24,11,4,16,25,0.602,0.54,0.175,0.603,18.8,73.3,50.6,77.4,12.5,7.7,16.7,100.0,109.0,95.3,0
2012-2013,NEW ORLEANS HORNETS,2012-11-28,240,31,73,5,21,17,21,12,26,15,4,1,19,27,0.511,0.45899999999999996,0.28800000000000003,0.28800000000000003,26.7,81.3,49.4,48.4,4.5,1.9,18.8,100.0,95.3,109.0,0
2012-2013,HOUSTON ROCKETS,2012-11-28,240,36,87,8,21,18,30,16,22,20,11,2,16,16,0.489,0.46,0.24100000000000002,0.345,34.0,59.5,45.2,55.6,11.6,3.1,13.8,100.0,103.2,126.4,0
2012-2013,OKLAHOMA CITY THUNDER,2012-11-28,240,47,87,9,22,17,22,15,31,26,10,11,15,22,0.621,0.5920000000000001,0.253,0.253,40.5,66.0,54.8,55.3,10.5,16.7,13.4,100.0,126.4,103.2,0
2012-2013,SAN ANTONIO SPURS,2012-11-28,240,44,84,11,25,11,15,8,31,26,12,9,16,8,0.607,0.589,0.298,0.179,22.2,63.3,45.9,59.1,12.7,11.3,15.0,100.0,116.1,93.9,0
2012-2013,ORLANDO MAGIC,2012-11-28,240,41,95,2,15,5,8,18,28,16,8,3,16,14,0.452,0.442,0.158,0.084,36.7,77.8,54.1,39.0,8.4,5.1,14.0,100.0,93.9,116.1,0
2012-2013,PORTLAND TRAIL BLAZERS,2012-11-28,240,30,86,10,31,12,18,18,27,14,10,3,11,20,0.4370000000000001,0.40700000000000003,0.36,0.209,34.6,77.1,51.7,46.7,11.9,5.1,10.5,100.0,97.5,99.8,0
2012-2013,WASHINGTON WIZARDS,2012-11-28,240,31,71,5,12,17,19,8,34,18,7,2,16,19,0.529,0.47200000000000003,0.16899999999999998,0.268,22.9,65.4,48.3,58.1,8.3,3.6,16.8,100.0,99.8,97.5,0
2012-2013,DENVER NUGGETS,2012-11-29,240,38,84,10,21,19,24,10,30,25,9,7,15,16,0.555,0.512,0.25,0.28600000000000003,22.7,76.9,48.2,65.8,9.3,10.3,13.7,100.0,108.1,109.1,0
2012-2013,GOLDEN STATE WARRIORS,2012-11-29,240,44,86,8,18,10,13,9,34,29,10,5,16,22,0.578,0.5579999999999999,0.209,0.151,23.1,77.3,51.8,65.9,10.3,7.9,14.9,100.0,109.1,108.1,0
2012-2013,SAN ANTONIO SPURS,2012-11-29,240,36,80,10,30,18,24,11,34,22,5,2,19,20,0.552,0.513,0.375,0.3,26.8,82.9,54.9,61.1,5.2,2.7,17.3,100.0,104.4,109.6,0
2012-2013,MIAMI HEAT,2012-11-29,240,42,86,5,13,16,19,7,30,22,11,2,10,18,0.556,0.517,0.151,0.221,17.1,73.2,45.1,52.4,11.5,4.0,9.6,100.0,109.6,104.4,0
2012-2013,CLEVELAND CAVALIERS,2012-11-30,240,41,85,10,23,21,22,18,31,21,8,3,18,25,0.597,0.541,0.271,0.259,50.0,75.6,63.6,51.2,8.9,5.2,16.0,100.0,125.1,122.9,0
2012-2013,ATLANTA HAWKS,2012-11-30,240,38,78,12,20,23,32,10,18,25,12,5,12,18,0.603,0.564,0.256,0.41,24.4,50.0,36.4,65.8,13.3,8.1,11.5,100.0,122.9,125.1,0
2012-2013,PORTLAND TRAIL BLAZERS,2012-11-30,240,24,69,3,15,27,37,10,27,12,12,4,21,19,0.457,0.37,0.217,0.536,24.4,84.4,50.7,50.0,12.8,7.0,19.8,100.0,83.5,102.7,0
2012-2013,BOSTON CELTICS,2012-11-30,240,36,73,6,16,18,20,5,31,20,16,4,19,27,0.5870000000000001,0.534,0.21899999999999997,0.27399999999999997,15.6,75.6,49.3,55.6,17.1,7.4,18.8,100.0,102.7,83.5,0
2012-2013,PHILADELPHIA 76ERS,2012-11-30,240,44,86,8,17,8,10,13,26,26,5,6,10,18,0.575,0.5579999999999999,0.198,0.11599999999999999,31.7,66.7,48.8,59.1,5.9,9.1,10.0,100.0,122.2,115.1,0
2012-2013,CHARLOTTE BOBCATS,2012-11-30,240,39,83,8,17,12,18,13,28,25,5,6,10,10,0.539,0.518,0.205,0.217,33.3,68.3,51.3,64.1,5.9,8.7,9.9,100.0,115.1,122.2,0
2012-2013,DENVER NUGGETS,2012-11-30,240,40,86,8,24,15,22,13,25,22,8,1,15,19,0.5379999999999999,0.512,0.27899999999999997,0.256,29.5,62.5,45.2,55.0,8.5,1.9,13.6,100.0,109.6,129.8,0
2012-2013,LOS ANGELES LAKERS,2012-11-30,240,47,87,17,33,11,17,15,31,33,11,6,15,22,0.6459999999999999,0.638,0.379,0.195,37.5,70.5,54.8,70.2,11.7,9.7,13.7,100.0,129.8,109.6,0
2012-2013,DETROIT PISTONS,2012-11-30,240,29,72,4,16,16,20,11,35,15,7,5,22,20,0.483,0.431,0.222,0.278,28.2,76.1,54.1,51.7,7.7,6.8,21.4,100.0,86.0,99.2,0
2012-2013,MEMPHIS GRIZZLIES,2012-11-30,240,34,85,4,12,18,21,11,28,20,11,5,12,22,0.478,0.424,0.141,0.247,23.9,71.8,45.9,58.8,12.1,8.9,11.3,100.0,99.2,86.0,0
2012-2013,MILWAUKEE BUCKS,2012-11-30,240,34,93,5,18,12,16,13,34,14,10,14,11,24,0.425,0.392,0.19399999999999998,0.172,24.5,68.0,45.6,41.2,10.6,20.6,9.9,100.0,89.7,100.2,0
2012-2013,MINNESOTA TIMBERWOLVES,2012-11-30,240,34,87,8,19,19,27,16,40,15,6,6,15,13,0.48,0.4370000000000001,0.218,0.31,32.0,75.5,54.4,44.1,6.3,8.0,13.2,100.0,100.2,89.7,0
2012-2013,WASHINGTON WIZARDS,2012-11-30,240,35,78,5,18,12,21,13,29,11,5,4,17,14,0.499,0.48100000000000004,0.231,0.26899999999999996,31.0,90.6,56.8,31.4,5.5,7.7,16.3,100.0,96.5,119.8,0
2012-2013,NEW YORK KNICKS,2012-11-30,240,43,81,12,29,10,15,3,29,24,7,1,8,20,0.616,0.605,0.358,0.185,9.4,69.0,43.2,55.8,7.8,1.7,8.4,100.0,119.8,96.5,0
2012-2013,UTAH JAZZ,2012-11-30,240,38,92,7,23,11,12,21,19,24,9,8,18,21,0.483,0.451,0.25,0.13,40.4,54.3,46.0,63.2,9.8,12.1,15.6,100.0,102.7,115.8,0
2012-2013,OKLAHOMA CITY THUNDER,2012-11-30,240,39,75,4,9,24,33,16,31,21,11,14,21,19,0.5920000000000001,0.547,0.12,0.44,45.7,59.6,54.0,53.8,12.0,20.3,19.0,100.0,115.8,102.7,0
2012-2013,BROOKLYN NETS,2012-11-30,240,38,83,11,20,11,13,11,30,22,4,6,7,17,0.552,0.524,0.24100000000000002,0.157,28.2,78.9,53.2,57.9,4.8,9.0,7.3,100.0,117.7,103.3,0
2012-2013,ORLANDO MAGIC,2012-11-30,240,35,78,1,11,15,19,8,28,20,5,2,9,19,0.498,0.455,0.141,0.244,21.1,71.8,46.8,57.1,6.0,3.2,9.4,100.0,103.3,117.7,0
2012-2013,INDIANA PACERS,2012-11-30,240,37,85,9,26,14,19,10,31,27,7,6,9,19,0.519,0.488,0.306,0.22399999999999998,22.7,79.5,49.4,73.0,7.9,10.3,8.8,100.0,109.3,103.7,0
2012-2013,SACRAMENTO KINGS,2012-11-30,240,32,75,6,17,22,25,8,34,15,6,4,12,19,0.535,0.467,0.22699999999999998,0.33299999999999996,20.5,77.3,50.6,46.9,6.8,6.8,12.2,100.0,103.7,109.3,0
2012-2013,PHOENIX SUNS,2012-11-30,240,37,77,6,16,17,19,4,30,28,6,8,14,20,0.568,0.519,0.20800000000000002,0.247,11.4,75.0,45.3,75.7,6.5,11.9,14.1,100.0,104.7,109.0,0
2012-2013,TORONTO RAPTORS,2012-11-30,240,39,81,8,14,15,22,10,31,24,7,4,13,20,0.557,0.531,0.17300000000000001,0.272,25.0,88.6,54.7,61.5,7.6,6.6,12.5,100.0,109.0,104.7,0
2012-2013,PHILADELPHIA 76ERS,2012-12-01,240,36,82,3,12,13,18,11,26,17,10,5,11,19,0.489,0.457,0.146,0.22,22.4,68.4,42.5,47.2,11.3,6.8,10.9,100.0,99.4,105.1,0
2012-2013,CHICAGO BULLS,2012-12-01,240,38,81,4,7,13,21,12,38,28,4,6,13,16,0.515,0.494,0.086,0.259,31.6,77.6,57.5,73.7,4.5,8.6,12.6,100.0,105.1,99.4,0
2012-2013,PORTLAND TRAIL BLAZERS,2012-12-01,290,46,94,9,25,17,21,12,29,25,7,9,14,21,0.5710000000000001,0.537,0.266,0.223,26.7,65.9,46.1,54.3,6.8,14.1,11.9,100.0,114.5,113.5,0
2012-2013,CLEVELAND CAVALIERS,2012-12-01,290,43,99,13,35,18,22,15,33,32,6,4,16,21,0.5379999999999999,0.5,0.354,0.222,34.1,73.3,53.9,74.4,5.8,5.8,12.8,100.0,113.5,114.5,0
2012-2013,DETROIT PISTONS,2012-12-01,240,29,85,5,21,14,18,15,37,16,7,7,15,15,0.414,0.371,0.247,0.212,29.4,74.0,51.5,55.2,7.6,10.3,13.9,100.0,83.9,100.3,0
2012-2013,DALLAS MAVERICKS,2012-12-01,240,38,93,11,25,5,8,13,36,28,8,9,13,18,0.47700000000000004,0.46799999999999997,0.26899999999999996,0.086,26.0,70.6,48.5,73.7,8.7,14.1,11.9,100.0,100.3,83.9,0
2012-2013,INDIANA PACERS,2012-12-01,240,34,74,8,22,16,20,8,28,20,6,7,16,19,0.556,0.514,0.297,0.27,21.1,71.8,46.8,58.8,6.6,11.7,16.2,100.0,101.7,113.9,0
2012-2013,GOLDEN STATE WARRIORS,2012-12-01,240,38,80,9,20,18,19,11,30,22,5,3,17,22,0.583,0.531,0.25,0.23800000000000002,28.2,78.9,53.2,57.9,5.5,5.8,16.1,100.0,113.9,101.7,0
2012-2013,UTAH JAZZ,2012-12-01,240,48,94,11,20,9,11,12,26,25,8,6,14,22,0.5870000000000001,0.569,0.213,0.11699999999999999,30.0,72.2,50.0,52.1,8.2,9.8,12.4,100.0,118.3,126.5,0
2012-2013,HOUSTON ROCKETS,2012-12-01,240,46,83,11,22,21,26,10,28,26,9,7,16,17,0.657,0.62,0.265,0.313,27.8,70.0,50.0,56.5,9.2,9.5,14.5,100.0,126.5,118.3,0
2012-2013,SACRAMENTO KINGS,2012-12-01,240,29,76,9,23,14,18,10,30,23,2,3,17,19,0.483,0.441,0.303,0.237,23.3,78.9,49.4,79.3,2.3,4.8,16.8,100.0,91.5,131.0,0
2012-2013,LOS ANGELES CLIPPERS,2012-12-01,240,47,86,12,24,10,16,8,33,27,12,6,5,15,0.623,0.616,0.27899999999999997,0.18600000000000005,21.1,76.7,50.6,57.4,13.6,11.3,5.1,100.0,131.0,91.5,0
2012-2013,BROOKLYN NETS,2012-12-01,240,33,75,6,28,17,27,9,29,20,6,4,18,21,0.512,0.48,0.373,0.36,25.0,78.4,52.1,60.6,6.7,6.9,17.2,100.0,99.2,113.7,0
2012-2013,MIAMI HEAT,2012-12-01,240,40,78,7,20,15,19,8,27,20,12,3,10,25,0.591,0.5579999999999999,0.256,0.244,21.6,75.0,47.9,50.0,13.4,6.4,10.4,100.0,113.7,99.2,0
2012-2013,BOSTON CELTICS,2012-12-01,240,34,82,6,19,14,17,11,32,26,8,9,16,19,0.4920000000000001,0.451,0.23199999999999998,0.207,25.0,78.0,50.6,76.5,8.7,13.6,15.2,100.0,96.2,99.5,0
2012-2013,MILWAUKEE BUCKS,2012-12-01,240,36,79,4,13,15,20,9,33,24,6,6,14,13,0.518,0.48100000000000004,0.165,0.253,22.0,75.0,49.4,66.7,6.6,9.5,13.8,100.0,99.5,96.2,0
2012-2013,OKLAHOMA CITY THUNDER,2012-12-01,240,40,79,7,16,13,17,11,34,21,10,12,14,17,0.578,0.551,0.203,0.215,28.9,68.0,51.1,52.5,11.5,21.1,13.9,100.0,115.3,91.1,0
2012-2013,NEW ORLEANS HORNETS,2012-12-01,240,30,81,6,24,13,18,16,27,18,7,5,15,16,0.444,0.40700000000000003,0.29600000000000004,0.222,32.0,71.1,48.9,60.0,8.1,7.9,14.4,100.0,91.1,115.3,0
2012-2013,MEMPHIS GRIZZLIES,2012-12-01,265,36,99,4,15,19,22,18,34,25,10,4,19,24,0.4370000000000001,0.384,0.152,0.222,34.0,72.3,52.0,69.4,9.8,6.7,14.9,100.0,93.5,97.5,0
2012-2013,SAN ANTONIO SPURS,2012-12-01,265,37,89,7,29,18,24,13,35,21,12,5,16,22,0.4970000000000001,0.455,0.326,0.27,27.7,66.0,48.0,56.8,11.8,6.0,13.8,100.0,97.5,93.5,0
2012-2013,ORLANDO MAGIC,2012-12-02,240,43,86,8,23,19,20,5,39,34,5,10,12,28,0.596,0.547,0.267,0.233,12.8,76.5,48.9,79.1,5.0,14.5,11.2,100.0,112.9,102.9,0
2012-2013,LOS ANGELES LAKERS,2012-12-02,240,36,86,6,17,25,39,12,34,20,5,2,11,16,0.499,0.45299999999999996,0.198,0.45299999999999996,23.5,87.2,51.1,55.6,5.0,3.2,9.6,100.0,102.9,112.9,0
2012-2013,PHOENIX SUNS,2012-12-02,240,39,80,8,23,13,19,11,34,21,5,0,17,23,0.56,0.5379999999999999,0.28800000000000003,0.23800000000000002,28.9,68.0,51.1,53.8,5.6,0.0,16.1,100.0,110.9,118.7,0
2012-2013,NEW YORK KNICKS,2012-12-02,240,40,90,12,29,14,17,16,27,21,7,5,7,13,0.544,0.511,0.322,0.18899999999999997,32.0,71.1,48.9,52.5,7.8,8.8,6.7,100.0,118.7,110.9,0
2012-2013,PORTLAND TRAIL BLAZERS,2012-12-03,265,43,92,12,35,20,26,13,35,28,8,7,13,20,0.57,0.5329999999999999,0.38,0.28300000000000003,28.9,79.5,53.9,65.1,7.9,11.5,11.2,100.0,117.0,111.0,0
2012-2013,CHARLOTTE BOBCATS,2012-12-03,265,41,88,13,27,17,22,9,32,28,6,6,15,19,0.573,0.54,0.307,0.25,20.5,71.1,46.1,68.3,5.9,10.5,13.3,100.0,111.0,117.0,0
2012-2013,TORONTO RAPTORS,2012-12-03,240,42,86,9,28,17,19,9,28,19,9,9,16,30,0.583,0.541,0.326,0.221,23.1,54.9,41.1,45.2,9.2,12.9,14.5,100.0,112.1,115.2,0
2012-2013,DENVER NUGGETS,2012-12-03,240,40,85,6,15,27,43,23,30,25,11,7,17,20,0.544,0.506,0.17600000000000002,0.506,45.1,76.9,58.9,62.5,11.2,12.1,14.1,100.0,115.2,112.1,0
2012-2013,CLEVELAND CAVALIERS,2012-12-03,240,32,95,3,20,12,17,20,33,19,7,5,11,20,0.385,0.353,0.21100000000000002,0.179,37.0,68.8,52.0,59.4,8.0,7.6,9.7,100.0,90.6,102.1,0
2012-2013,DETROIT PISTONS,2012-12-03,240,36,84,4,18,13,19,15,34,21,6,13,11,16,0.48200000000000004,0.452,0.214,0.226,31.3,63.0,48.0,58.3,6.9,17.3,10.6,100.0,102.1,90.6,0
