season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2007-2008,UTAH JAZZ,2008-02-08,240,39,83,7,17,19,23,7,24,25,12,7,13,29,0.5579999999999999,0.512,0.205,0.27699999999999997,17.5,66.7,40.8,64.1,12.3,13.7,12.3,100.0,107.0,120.3,0
2007-2008,SACRAMENTO KINGS,2008-02-08,240,34,69,9,18,40,50,12,33,18,9,3,21,21,0.643,0.5579999999999999,0.261,0.725,33.3,82.5,59.2,52.9,9.3,4.5,18.8,100.0,120.3,107.0,0
2007-2008,LOS ANGELES CLIPPERS,2008-02-08,240,36,68,10,14,20,24,4,41,18,5,3,20,22,0.649,0.603,0.20600000000000002,0.353,12.1,91.1,57.7,50.0,5.3,5.1,20.3,100.0,108.2,103.9,0
2007-2008,TORONTO RAPTORS,2008-02-08,240,33,80,6,21,26,29,4,29,24,15,1,8,24,0.528,0.45,0.263,0.363,8.9,87.9,42.3,72.7,15.9,1.9,7.9,100.0,103.9,108.2,0
2007-2008,SACRAMENTO KINGS,2008-02-09,240,42,92,3,16,15,22,16,36,18,9,4,18,24,0.502,0.473,0.174,0.239,34.0,66.7,51.5,42.9,8.9,6.7,15.0,100.0,100.6,103.5,0
2007-2008,GOLDEN STATE WARRIORS,2008-02-09,240,38,91,7,31,22,33,18,31,21,10,5,17,23,0.498,0.456,0.341,0.363,33.3,66.0,48.5,55.3,9.9,6.6,13.9,100.0,103.5,100.6,0
2007-2008,ATLANTA HAWKS,2008-02-09,240,32,86,0,5,25,33,16,23,16,10,2,9,20,0.44299999999999995,0.3720000000000001,0.057999999999999996,0.384,34.0,60.5,45.9,50.0,11.4,3.2,8.2,100.0,101.4,123.1,0
2007-2008,HOUSTON ROCKETS,2008-02-09,240,44,81,6,19,14,19,15,31,32,4,6,14,23,0.604,0.58,0.235,0.235,39.5,66.0,54.1,72.7,4.6,7.4,13.5,100.0,123.1,101.4,0
2007-2008,PORTLAND TRAIL BLAZERS,2008-02-09,240,36,80,3,13,18,23,7,38,19,3,2,14,25,0.516,0.469,0.163,0.28800000000000003,17.9,70.4,48.4,52.8,3.3,3.9,13.4,100.0,101.8,110.5,0
2007-2008,INDIANA PACERS,2008-02-09,240,31,84,10,33,29,37,16,32,18,7,6,6,21,0.504,0.429,0.39299999999999996,0.44,29.6,82.1,51.6,58.1,7.7,9.0,5.6,100.0,110.5,101.8,0
2007-2008,NEW YORK KNICKS,2008-02-09,240,36,79,5,17,22,27,14,34,20,4,4,17,25,0.545,0.48700000000000004,0.215,0.342,34.1,77.3,56.5,55.6,4.3,6.0,15.8,100.0,107.1,106.0,0
2007-2008,MILWAUKEE BUCKS,2008-02-09,240,36,81,3,14,23,32,10,27,23,7,7,11,24,0.515,0.46299999999999997,0.17300000000000001,0.395,22.7,65.9,43.5,63.9,7.6,11.3,10.4,100.0,106.0,107.1,0
2007-2008,MEMPHIS GRIZZLIES,2008-02-09,240,37,80,7,16,18,21,9,25,19,6,4,15,23,0.555,0.506,0.2,0.263,25.7,64.1,45.9,51.4,6.6,6.5,14.4,100.0,109.1,123.4,0
2007-2008,NEW ORLEANS HORNETS,2008-02-09,240,42,87,8,25,20,23,14,26,30,10,6,11,21,0.5770000000000001,0.529,0.287,0.264,35.9,74.3,54.1,71.4,11.0,9.4,10.2,100.0,123.4,109.1,0
2007-2008,LOS ANGELES CLIPPERS,2008-02-09,240,30,74,3,10,17,21,10,20,15,8,2,13,19,0.48100000000000004,0.426,0.135,0.284,25.6,62.5,42.3,50.0,9.6,2.9,13.5,100.0,96.2,121.5,0
2007-2008,PHILADELPHIA 76ERS,2008-02-09,240,40,76,3,7,18,21,12,29,24,8,8,13,17,0.5920000000000001,0.546,0.092,0.276,37.5,74.4,57.7,60.0,9.6,12.5,13.2,100.0,121.5,96.2,0
2007-2008,CHICAGO BULLS,2008-02-09,240,32,78,5,18,18,28,5,29,21,11,5,12,26,0.48200000000000004,0.442,0.231,0.359,12.8,85.3,46.6,65.6,11.7,8.9,11.7,100.0,92.5,103.2,0
2007-2008,UTAH JAZZ,2008-02-09,240,35,71,6,15,21,27,5,34,25,9,6,17,25,0.585,0.535,0.21100000000000002,0.38,14.7,87.2,53.4,71.4,9.6,10.0,17.0,100.0,103.2,92.5,0
2007-2008,SAN ANTONIO SPURS,2008-02-10,240,35,79,11,31,9,13,7,30,20,5,3,15,28,0.531,0.513,0.392,0.165,16.3,75.0,44.6,57.1,5.6,6.3,15.0,100.0,100.0,108.9,0
2007-2008,BOSTON CELTICS,2008-02-10,240,33,71,9,23,23,34,10,36,24,9,0,14,19,0.57,0.528,0.324,0.479,25.0,83.7,55.4,72.7,10.0,0.0,14.0,100.0,108.9,100.0,0
2007-2008,DENVER NUGGETS,2008-02-10,240,40,88,11,27,22,26,15,33,30,11,5,12,16,0.568,0.517,0.307,0.295,33.3,66.0,50.5,75.0,11.6,7.1,10.8,100.0,119.0,87.4,0
2007-2008,CLEVELAND CAVALIERS,2008-02-10,240,32,93,4,23,15,22,17,30,15,6,7,17,20,0.40399999999999997,0.366,0.247,0.237,34.0,66.7,49.5,46.9,6.3,11.5,14.2,100.0,87.4,119.0,0
2007-2008,CHARLOTTE BOBCATS,2008-02-10,240,28,72,4,13,27,35,12,23,18,5,4,16,25,0.498,0.41700000000000004,0.18100000000000002,0.486,27.9,60.5,43.2,64.3,5.7,6.6,15.5,100.0,99.0,128.6,0
2007-2008,DETROIT PISTONS,2008-02-10,240,41,85,12,24,19,26,15,31,31,11,3,10,28,0.586,0.5529999999999999,0.282,0.306,39.5,72.1,56.8,75.6,12.5,5.1,9.4,100.0,128.6,99.0,0
2007-2008,LOS ANGELES LAKERS,2008-02-10,240,37,81,8,25,22,28,11,32,21,9,1,16,14,0.557,0.506,0.309,0.34600000000000003,24.4,82.1,51.2,56.8,9.3,1.5,14.6,100.0,107.5,97.2,0
2007-2008,MIAMI HEAT,2008-02-10,240,38,80,4,12,14,17,7,34,24,12,6,18,20,0.537,0.5,0.15,0.213,17.9,75.6,48.8,63.2,12.4,10.7,17.1,100.0,97.2,107.5,0
2007-2008,TORONTO RAPTORS,2008-02-10,240,41,81,6,16,17,21,8,35,31,5,7,11,18,0.5820000000000001,0.5429999999999999,0.198,0.259,19.0,81.4,50.6,75.6,5.5,10.9,10.9,100.0,114.7,89.6,0
2007-2008,MINNESOTA TIMBERWOLVES,2008-02-10,240,32,78,3,14,15,20,8,34,18,5,2,14,20,0.47200000000000003,0.429,0.179,0.256,18.6,81.0,49.4,56.3,5.5,3.1,13.9,100.0,89.6,114.7,0
2007-2008,DALLAS MAVERICKS,2008-02-10,240,31,85,2,18,18,23,15,26,16,5,1,9,26,0.431,0.376,0.212,0.271,28.8,72.2,46.6,51.6,5.8,1.6,8.6,100.0,94.7,116.6,0
2007-2008,NEW JERSEY NETS,2008-02-10,240,35,73,3,12,28,35,10,37,25,6,6,11,18,0.5710000000000001,0.5,0.16399999999999998,0.479,27.8,71.2,53.4,71.4,6.9,9.0,11.1,100.0,116.6,94.7,0
2007-2008,WASHINGTON WIZARDS,2008-02-10,240,38,87,9,20,22,25,16,30,20,5,4,13,20,0.546,0.489,0.23,0.287,34.0,85.7,56.1,52.6,5.3,6.3,11.7,100.0,114.5,115.5,0
2007-2008,PHOENIX SUNS,2008-02-10,240,41,84,8,21,18,21,5,31,26,7,8,9,20,0.579,0.536,0.25,0.25,14.3,66.0,43.9,63.4,7.5,11.9,8.8,100.0,115.5,114.5,0
2007-2008,LOS ANGELES LAKERS,2008-02-11,240,35,70,7,18,29,34,8,26,24,13,7,13,18,0.624,0.55,0.257,0.486,25.8,68.4,49.3,68.6,14.8,10.4,13.3,100.0,121.0,110.7,0
2007-2008,CHARLOTTE BOBCATS,2008-02-11,240,40,80,5,13,12,17,12,23,20,5,4,15,23,0.5539999999999999,0.531,0.163,0.213,31.6,74.2,50.7,50.0,5.7,7.7,14.6,100.0,110.7,121.0,0
2007-2008,WASHINGTON WIZARDS,2008-02-11,240,42,90,10,21,23,26,13,30,19,11,2,13,23,0.5770000000000001,0.522,0.233,0.289,28.9,73.2,50.0,45.2,11.2,3.6,11.4,100.0,118.7,121.7,0
2007-2008,GOLDEN STATE WARRIORS,2008-02-11,240,43,82,10,27,24,32,11,32,24,9,2,15,22,0.624,0.585,0.32899999999999996,0.39,26.8,71.1,50.0,55.8,9.1,2.9,13.5,100.0,121.7,118.7,0
2007-2008,PORTLAND TRAIL BLAZERS,2008-02-11,240,35,76,2,6,11,21,9,28,19,5,4,10,20,0.48700000000000004,0.474,0.079,0.276,23.1,82.4,50.7,54.3,6.0,8.0,10.5,100.0,99.4,113.7,0
2007-2008,HOUSTON ROCKETS,2008-02-11,240,32,66,7,16,24,28,6,30,20,5,2,12,16,0.606,0.5379999999999999,0.242,0.424,17.6,76.9,49.3,62.5,6.0,2.9,13.3,100.0,113.7,99.4,0
2007-2008,LOS ANGELES CLIPPERS,2008-02-11,240,37,82,2,10,20,22,8,32,18,12,2,9,24,0.524,0.46299999999999997,0.122,0.268,19.5,69.6,46.0,48.6,13.0,2.8,8.9,100.0,104.2,96.6,0
2007-2008,MILWAUKEE BUCKS,2008-02-11,240,35,82,4,10,15,23,14,33,21,2,7,18,17,0.483,0.451,0.122,0.28,30.4,80.5,54.0,60.0,2.2,9.7,16.3,100.0,96.6,104.2,0
2007-2008,CLEVELAND CAVALIERS,2008-02-11,240,38,71,9,14,33,43,8,33,21,5,6,13,22,0.6559999999999999,0.599,0.19699999999999998,0.606,21.6,73.3,50.0,55.3,5.3,10.2,12.6,100.0,125.8,118.3,0
2007-2008,ORLANDO MAGIC,2008-02-11,240,41,85,10,26,19,29,12,29,16,7,2,10,25,0.568,0.541,0.306,0.341,26.7,78.4,50.0,39.0,7.5,3.5,9.3,100.0,118.3,125.8,0
2007-2008,DALLAS MAVERICKS,2008-02-11,240,27,77,6,23,16,21,11,35,21,6,4,14,16,0.441,0.39,0.299,0.273,25.0,77.8,51.7,77.8,6.9,5.7,14.0,100.0,86.8,95.9,0
2007-2008,PHILADELPHIA 76ERS,2008-02-11,240,36,81,3,11,9,17,10,33,19,8,1,12,18,0.475,0.46299999999999997,0.136,0.21,22.2,75.0,48.3,52.8,9.1,1.9,11.9,100.0,95.9,86.8,0
2007-2008,SAN ANTONIO SPURS,2008-02-11,240,38,79,9,23,8,12,10,36,22,4,2,11,17,0.552,0.5379999999999999,0.29100000000000004,0.152,26.3,85.7,57.5,57.9,4.7,3.3,11.5,100.0,110.4,104.5,0
2007-2008,TORONTO RAPTORS,2008-02-11,240,34,77,7,16,13,17,6,28,16,4,1,8,18,0.521,0.48700000000000004,0.20800000000000002,0.221,14.3,73.7,42.5,47.1,4.7,1.8,8.7,100.0,104.5,110.4,0
2007-2008,DETROIT PISTONS,2008-02-12,240,35,76,6,16,18,28,11,23,15,11,6,8,20,0.532,0.5,0.21100000000000002,0.368,26.8,57.5,42.0,42.9,13.2,8.2,8.3,100.0,112.9,108.1,0
2007-2008,ATLANTA HAWKS,2008-02-12,240,35,82,2,9,18,21,17,30,18,3,4,14,21,0.493,0.439,0.11,0.256,42.5,73.2,58.0,51.4,3.6,6.7,13.3,100.0,108.1,112.9,0
2007-2008,NEW ORLEANS HORNETS,2008-02-12,240,38,78,8,19,16,22,10,27,21,10,9,11,17,0.57,0.5379999999999999,0.244,0.282,27.0,65.9,47.4,55.3,11.5,13.2,11.1,100.0,114.9,98.8,0
2007-2008,CHICAGO BULLS,2008-02-12,240,33,82,6,14,14,17,14,27,21,5,5,17,18,0.48100000000000004,0.439,0.171,0.207,34.1,73.0,52.6,63.6,5.7,8.5,16.0,100.0,98.8,114.9,0
2007-2008,BOSTON CELTICS,2008-02-12,240,35,83,10,28,24,29,8,34,20,10,6,8,23,0.5429999999999999,0.48200000000000004,0.337,0.349,19.0,70.8,46.7,57.1,10.6,9.5,7.7,100.0,110.3,102.9,0
2007-2008,INDIANA PACERS,2008-02-12,240,37,87,7,24,16,21,14,34,19,2,11,16,25,0.504,0.466,0.276,0.24100000000000002,29.2,81.0,53.3,51.4,2.1,20.0,14.3,100.0,102.9,110.3,0
2007-2008,SACRAMENTO KINGS,2008-02-12,240,34,91,8,22,18,20,12,30,23,7,1,11,26,0.47100000000000003,0.418,0.242,0.22,23.1,76.9,46.2,67.6,7.3,2.0,9.9,100.0,98.4,112.0,0
2007-2008,MEMPHIS GRIZZLIES,2008-02-12,240,37,74,8,23,25,38,9,40,18,6,4,15,23,0.59,0.5539999999999999,0.311,0.514,23.1,76.9,53.8,48.6,6.3,5.8,14.2,100.0,112.0,98.4,0
2007-2008,DENVER NUGGETS,2008-02-12,265,45,95,8,22,16,20,16,33,21,8,10,13,14,0.5489999999999999,0.516,0.23199999999999998,0.21100000000000002,33.3,70.2,51.6,46.7,8.1,12.3,11.1,100.0,116.0,115.0,0
2007-2008,MIAMI HEAT,2008-02-12,265,47,100,8,19,11,13,14,32,31,9,1,10,13,0.534,0.51,0.19,0.13,29.8,66.7,48.4,66.0,9.2,1.4,8.6,100.0,115.0,116.0,0
2007-2008,MINNESOTA TIMBERWOLVES,2008-02-12,240,31,85,6,14,20,28,13,33,21,8,1,10,21,0.452,0.4,0.165,0.32899999999999996,25.5,67.3,46.0,67.7,8.9,1.5,9.3,100.0,98.0,102.5,0
2007-2008,NEW JERSEY NETS,2008-02-12,240,35,83,3,17,19,22,16,38,30,6,8,13,21,0.496,0.44,0.205,0.265,32.7,74.5,54.0,85.7,6.7,11.3,12.3,100.0,102.5,98.0,0
2007-2008,NEW YORK KNICKS,2008-02-13,240,35,79,5,17,28,30,9,28,20,11,0,15,25,0.5589999999999999,0.475,0.215,0.38,23.7,73.7,48.7,57.1,11.7,0.0,14.0,100.0,109.1,117.6,0
2007-2008,BOSTON CELTICS,2008-02-13,240,38,75,7,21,28,36,10,29,29,6,6,15,25,0.611,0.5529999999999999,0.28,0.48,26.3,76.3,51.3,76.3,6.4,9.7,14.2,100.0,117.6,109.1,0
2007-2008,ATLANTA HAWKS,2008-02-13,265,38,84,6,8,16,23,12,30,13,6,4,13,23,0.521,0.488,0.095,0.27399999999999997,26.1,68.2,46.7,34.2,6.5,5.6,12.1,100.0,105.6,107.8,0
2007-2008,CHARLOTTE BOBCATS,2008-02-13,265,38,85,2,13,22,28,14,34,17,6,9,12,22,0.514,0.45899999999999996,0.153,0.32899999999999996,31.8,73.9,53.3,44.7,6.5,11.8,11.0,100.0,107.8,105.6,0
2007-2008,SAN ANTONIO SPURS,2008-02-13,240,37,76,12,20,26,30,7,27,23,4,3,5,15,0.628,0.5660000000000001,0.263,0.395,17.9,79.4,46.6,62.2,4.6,5.2,5.3,100.0,130.0,121.9,0
2007-2008,CLEVELAND CAVALIERS,2008-02-13,240,41,80,11,22,12,16,7,32,24,2,6,9,23,0.603,0.581,0.275,0.2,20.6,82.1,53.4,58.5,2.3,10.7,9.4,100.0,121.9,130.0,0
2007-2008,PORTLAND TRAIL BLAZERS,2008-02-13,240,31,75,3,9,11,22,13,27,10,1,4,14,24,0.449,0.433,0.12,0.293,30.2,61.4,46.0,32.3,1.2,6.1,14.2,100.0,90.8,114.7,0
2007-2008,DALLAS MAVERICKS,2008-02-13,240,36,83,4,17,20,23,17,30,18,3,5,11,17,0.515,0.45799999999999996,0.205,0.27699999999999997,38.6,69.8,54.0,50.0,3.6,7.6,10.6,100.0,114.7,90.8,0
2007-2008,INDIANA PACERS,2008-02-13,240,25,79,6,15,24,26,7,30,13,6,6,10,21,0.442,0.354,0.19,0.32899999999999996,15.2,76.9,43.5,52.0,6.6,9.8,10.0,100.0,87.6,105.1,0
2007-2008,DETROIT PISTONS,2008-02-13,240,34,80,9,19,19,26,9,39,24,5,11,13,24,0.525,0.48100000000000004,0.23800000000000002,0.325,23.1,84.8,56.5,70.6,5.5,17.2,12.4,100.0,105.1,87.6,0
2007-2008,PHOENIX SUNS,2008-02-13,240,45,87,7,21,21,26,16,33,28,5,1,19,16,0.599,0.557,0.24100000000000002,0.299,41.0,75.0,59.0,62.2,5.0,1.3,16.2,100.0,119.0,121.0,0
2007-2008,GOLDEN STATE WARRIORS,2008-02-13,240,52,96,8,21,8,13,11,23,26,10,2,11,21,0.59,0.583,0.21899999999999997,0.135,25.0,59.0,41.0,50.0,10.1,3.0,9.8,100.0,121.0,119.0,0
2007-2008,SACRAMENTO KINGS,2008-02-13,240,31,70,4,13,21,28,7,30,16,10,1,15,16,0.528,0.47100000000000003,0.18600000000000005,0.4,18.9,68.2,45.7,51.6,11.3,1.7,15.4,100.0,98.0,100.2,0
2007-2008,HOUSTON ROCKETS,2008-02-13,240,33,81,9,23,14,19,14,30,23,7,7,17,21,0.498,0.46299999999999997,0.284,0.235,31.8,81.1,54.3,69.7,7.9,12.3,16.0,100.0,100.2,98.0,0
2007-2008,WASHINGTON WIZARDS,2008-02-13,240,37,85,2,11,15,21,22,29,16,8,3,15,21,0.483,0.447,0.129,0.247,47.8,80.6,62.2,43.2,9.4,5.5,13.7,100.0,107.0,104.6,0
2007-2008,LOS ANGELES CLIPPERS,2008-02-13,240,33,68,4,13,19,24,7,24,19,9,2,16,19,0.5660000000000001,0.515,0.191,0.353,19.4,52.2,37.8,57.6,10.6,2.7,16.9,100.0,104.6,107.0,0
2007-2008,NEW ORLEANS HORNETS,2008-02-13,240,43,78,9,14,16,19,9,30,22,5,1,13,18,0.643,0.609,0.179,0.244,29.0,75.0,54.9,51.2,5.7,1.5,13.1,100.0,127.4,122.8,0
2007-2008,MILWAUKEE BUCKS,2008-02-13,240,40,80,8,15,19,23,10,22,29,9,5,8,16,0.594,0.55,0.188,0.28800000000000003,25.0,71.0,45.1,72.5,10.3,7.8,8.2,100.0,122.8,127.4,0
2007-2008,LOS ANGELES LAKERS,2008-02-13,240,45,93,7,25,20,25,12,39,29,10,7,13,11,0.563,0.522,0.26899999999999996,0.26899999999999996,27.3,76.5,53.7,64.4,9.9,9.5,11.1,100.0,115.6,90.9,0
2007-2008,MINNESOTA TIMBERWOLVES,2008-02-13,240,38,93,6,19,10,13,12,32,24,10,2,16,27,0.466,0.441,0.204,0.14,23.5,72.7,46.3,63.2,9.9,2.9,13.9,100.0,90.9,115.6,0
2007-2008,DENVER NUGGETS,2008-02-13,240,33,75,7,19,25,33,7,28,18,14,8,15,23,0.547,0.48700000000000004,0.253,0.44,16.7,63.6,40.7,54.5,14.3,11.3,14.4,100.0,99.8,111.0,0
2007-2008,ORLANDO MAGIC,2008-02-13,240,43,93,8,22,15,23,16,35,18,7,3,18,23,0.529,0.505,0.237,0.247,36.4,83.3,59.3,41.9,7.1,5.4,14.9,100.0,111.0,99.8,0
2007-2008,MEMPHIS GRIZZLIES,2008-02-13,240,35,83,7,26,11,15,14,26,17,8,1,19,15,0.491,0.46399999999999997,0.313,0.18100000000000002,29.8,63.4,45.5,48.6,8.7,1.4,17.5,100.0,95.2,110.4,0
2007-2008,PHILADELPHIA 76ERS,2008-02-13,240,42,83,6,13,12,18,15,33,28,13,5,18,19,0.561,0.542,0.157,0.217,36.6,70.2,54.5,66.7,14.1,8.8,16.5,100.0,110.4,95.2,0
2007-2008,UTAH JAZZ,2008-02-13,240,41,80,2,11,28,36,14,27,28,14,3,15,20,0.584,0.525,0.138,0.45,36.8,64.3,51.3,68.3,15.0,4.1,13.5,100.0,120.1,99.8,0
2007-2008,SEATTLE SUPERSONICS,2008-02-13,240,38,84,2,11,15,20,15,24,27,9,3,18,24,0.501,0.46399999999999997,0.131,0.23800000000000002,35.7,63.2,48.8,71.1,9.7,4.3,16.2,100.0,99.8,120.1,0
2007-2008,NEW JERSEY NETS,2008-02-13,240,36,74,6,15,13,14,3,25,26,8,2,13,19,0.568,0.527,0.203,0.18899999999999997,8.6,73.5,40.6,72.2,9.0,3.6,14.0,100.0,102.6,122.9,0
2007-2008,TORONTO RAPTORS,2008-02-13,240,39,76,8,20,23,27,9,32,25,10,4,12,11,0.62,0.5660000000000001,0.263,0.355,26.5,91.4,59.4,64.1,11.3,6.8,12.0,100.0,122.9,102.6,0
2007-2008,MIAMI HEAT,2008-02-14,240,34,74,10,21,14,23,4,31,20,7,4,18,20,0.547,0.527,0.284,0.311,9.1,70.5,39.8,58.8,7.3,5.6,17.6,100.0,96.1,103.4,0
2007-2008,CHICAGO BULLS,2008-02-14,240,38,85,3,13,20,25,13,40,19,7,4,14,17,0.516,0.465,0.153,0.294,29.5,90.9,60.2,50.0,7.3,7.5,12.7,100.0,103.4,96.1,0
2007-2008,DALLAS MAVERICKS,2008-02-14,240,36,90,7,17,18,25,20,25,8,5,4,13,24,0.48,0.439,0.18899999999999997,0.278,40.8,75.8,54.9,22.2,5.7,6.9,11.4,100.0,111.0,124.7,0
2007-2008,PHOENIX SUNS,2008-02-14,240,41,72,5,14,22,26,8,29,24,5,7,11,24,0.653,0.604,0.19399999999999998,0.361,24.2,59.2,45.1,58.5,5.7,9.6,11.6,100.0,124.7,111.0,0
2007-2008,HOUSTON ROCKETS,2008-02-19,240,32,79,8,23,21,30,8,39,23,7,8,12,19,0.504,0.456,0.29100000000000004,0.38,18.2,81.3,51.1,71.9,7.5,12.7,11.5,100.0,99.9,91.3,0
2007-2008,CLEVELAND CAVALIERS,2008-02-19,240,31,80,6,17,17,23,9,36,16,8,6,13,20,0.47200000000000003,0.425,0.213,0.28800000000000003,18.8,81.8,48.9,51.6,8.6,10.7,12.6,100.0,91.3,99.9,0
2007-2008,BOSTON CELTICS,2008-02-19,240,44,99,11,33,19,28,14,33,19,8,6,13,33,0.53,0.5,0.33299999999999996,0.28300000000000003,27.5,80.5,51.1,43.2,7.5,9.5,10.5,100.0,110.0,115.6,0
2007-2008,DENVER NUGGETS,2008-02-19,240,41,80,8,17,34,49,8,37,29,9,12,16,26,0.61,0.563,0.213,0.613,19.5,72.5,48.9,70.7,8.4,18.2,13.6,100.0,115.6,110.0,0
2007-2008,ORLANDO MAGIC,2008-02-19,240,36,74,13,20,18,23,6,30,18,6,6,14,24,0.612,0.574,0.27,0.311,17.1,66.7,45.0,50.0,6.7,8.7,14.3,100.0,115.7,95.5,0
2007-2008,DETROIT PISTONS,2008-02-19,240,32,83,2,14,19,25,15,29,17,9,8,13,21,0.452,0.39799999999999996,0.16899999999999998,0.301,33.3,82.9,55.0,53.1,10.1,14.8,12.1,100.0,95.5,115.7,0
2007-2008,ATLANTA HAWKS,2008-02-19,240,34,81,5,13,20,27,11,28,19,7,7,23,24,0.501,0.451,0.16,0.33299999999999996,25.6,68.3,46.4,55.9,7.0,9.5,19.8,100.0,92.9,121.8,0
2007-2008,LOS ANGELES LAKERS,2008-02-19,240,47,92,6,18,22,24,13,32,22,16,5,12,21,0.595,0.5429999999999999,0.196,0.261,31.7,74.4,53.6,46.8,16.0,7.4,10.5,100.0,121.8,92.9,0
2007-2008,PHILADELPHIA 76ERS,2008-02-19,240,35,78,1,6,17,30,11,28,19,7,3,11,19,0.48200000000000004,0.455,0.077,0.385,26.2,66.7,46.4,54.3,7.8,4.9,10.8,100.0,98.4,116.2,0
2007-2008,MINNESOTA TIMBERWOLVES,2008-02-19,240,40,81,7,20,17,24,14,31,25,6,3,14,24,0.568,0.537,0.247,0.29600000000000004,33.3,73.8,53.6,62.5,6.7,4.2,13.3,100.0,116.2,98.4,0
2007-2008,SACRAMENTO KINGS,2008-02-19,240,39,81,10,19,17,21,12,33,23,6,2,11,18,0.5820000000000001,0.5429999999999999,0.235,0.259,30.8,76.7,54.9,59.0,6.9,3.0,10.9,100.0,120.5,107.9,0
2007-2008,PORTLAND TRAIL BLAZERS,2008-02-19,240,39,86,6,19,10,16,10,27,27,5,8,7,16,0.505,0.488,0.221,0.18600000000000005,23.3,69.2,45.1,69.2,5.7,12.9,7.0,100.0,107.9,120.5,0
2007-2008,CHARLOTTE BOBCATS,2008-02-19,240,22,77,4,14,17,24,10,27,13,15,1,14,17,0.371,0.312,0.182,0.312,18.2,75.0,40.7,59.1,16.8,2.2,13.8,100.0,72.8,95.2,0
2007-2008,SAN ANTONIO SPURS,2008-02-19,240,31,72,9,26,14,19,9,45,23,6,8,20,21,0.529,0.493,0.361,0.264,25.0,81.8,59.3,74.2,6.7,12.7,19.9,100.0,95.2,72.8,0
2007-2008,MEMPHIS GRIZZLIES,2008-02-19,240,41,98,6,19,13,18,13,32,22,11,7,12,20,0.47700000000000004,0.449,0.19399999999999998,0.184,24.5,78.0,47.9,53.7,10.8,10.1,10.2,100.0,99.4,106.2,0
2007-2008,SEATTLE SUPERSONICS,2008-02-19,240,42,80,7,11,17,25,9,40,23,5,4,20,21,0.593,0.569,0.138,0.313,22.0,75.5,52.1,54.8,4.9,5.1,18.0,100.0,106.2,99.4,0
2007-2008,GOLDEN STATE WARRIORS,2008-02-19,240,43,87,9,25,14,21,8,25,21,8,4,12,22,0.5660000000000001,0.546,0.287,0.24100000000000002,19.5,67.6,42.3,48.8,8.1,5.9,11.1,100.0,110.7,120.9,0
2007-2008,UTAH JAZZ,2008-02-19,240,45,84,8,16,21,23,12,33,31,4,6,19,21,0.632,0.583,0.19,0.27399999999999997,32.4,80.5,57.7,68.9,4.1,9.7,16.8,100.0,120.9,110.7,0
2007-2008,NEW YORK KNICKS,2008-02-19,265,36,77,10,27,31,38,10,35,24,7,2,14,20,0.603,0.532,0.35100000000000003,0.494,24.4,76.1,51.7,66.7,7.3,2.9,13.0,100.0,118.0,104.4,0
2007-2008,WASHINGTON WIZARDS,2008-02-19,265,36,88,7,20,21,26,11,31,15,11,4,11,27,0.503,0.449,0.22699999999999998,0.295,23.9,75.6,48.3,41.7,11.5,8.0,10.0,100.0,104.4,118.0,0
2007-2008,BOSTON CELTICS,2008-02-20,240,37,77,11,23,32,46,8,29,24,8,3,15,28,0.602,0.552,0.299,0.597,19.5,64.4,43.0,64.9,7.8,4.1,13.4,100.0,113.4,115.3,0
2007-2008,GOLDEN STATE WARRIORS,2008-02-20,240,42,89,4,15,31,43,16,33,24,8,4,16,28,0.551,0.494,0.16899999999999998,0.483,35.6,80.5,57.0,57.1,7.8,7.4,12.9,100.0,115.3,113.4,0
2007-2008,CLEVELAND CAVALIERS,2008-02-20,240,39,81,10,21,18,27,13,32,20,6,7,14,20,0.5710000000000001,0.5429999999999999,0.259,0.33299999999999996,29.5,80.0,53.6,51.3,6.5,12.5,13.1,100.0,115.3,105.5,0
2007-2008,INDIANA PACERS,2008-02-20,240,35,80,9,24,18,20,8,31,20,4,3,13,18,0.546,0.494,0.3,0.25,20.0,70.5,46.4,57.1,4.4,5.0,12.8,100.0,105.5,115.3,0
2007-2008,MEMPHIS GRIZZLIES,2008-02-20,240,28,77,6,20,24,32,12,29,15,6,5,15,22,0.47200000000000003,0.40299999999999997,0.26,0.41600000000000004,24.0,74.4,46.1,53.6,6.4,7.4,14.1,100.0,92.1,107.1,0
2007-2008,LOS ANGELES CLIPPERS,2008-02-20,240,36,80,6,12,22,29,10,38,28,8,9,15,28,0.539,0.488,0.15,0.363,25.6,76.0,53.9,77.8,8.6,15.8,13.9,100.0,107.1,92.1,0
2007-2008,DETROIT PISTONS,2008-02-20,240,32,82,8,25,26,29,14,26,21,8,4,12,22,0.517,0.439,0.305,0.354,30.4,63.4,46.0,65.6,9.0,6.1,11.2,100.0,110.2,115.8,0
